START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,Align,CpredAlign,CpredBound
(13#)61,1835741,2.571404,1846843,2.658559,1831830,10.46981632,1831830,10.48680193,1839322,4.022316892,4.027142842,2.577195,2.577195,2.348500
(13#)123/2,1858867,2.583732,1861859,2.658548,1846845,10.59126030,1846845,10.57638925,1854337,4.021400750,4.027145377,2.577658,2.577658,2.350228
(13#)62,1872751,2.587271,1876859,2.658537,1865325,10.69260177,1865325,10.67587830,1869352,4.022001088,4.027091835,2.578113,2.578113,2.351940
(13#)125/2,1877164,2.577582,1891889,2.658526,1887270,10.27779269,1876875,10.31189578,1884367,4.024507507,4.027088071,2.578571,2.578571,2.353571
(13#)63,1892416,2.592349,1906889,2.658516,1891890,10.33963723,1891890,10.31185474,1899382,4.026082808,4.027086908,2.579017,2.579017,2.355161
(13#)127/2,1908661,2.585161,1921919,2.658505,1906905,10.38043358,1906905,10.39430840,1914397,4.025542803,4.027027499,2.579451,2.579451,2.356803
(13#)64,1931242,2.580351,1936889,2.658495,1921920,10.27390697,1921920,10.31177327,1929412,4.024467155,4.027051825,2.579887,2.579887,2.358422
(13#)129/2,1939141,2.593342,1951949,2.658485,1936935,10.49953723,1936935,10.56323884,1944428,4.024135023,4.027037826,2.580314,2.580314,2.360018
(13#)65,1953379,2.593798,1966963,2.658475,1951950,10.30047796,1951950,10.31169356,1959443,4.024194149,4.026991819,2.580729,2.580729,2.361566
(13#)131/2,1969936,2.574568,1981963,2.658465,1966965,10.45006136,1966965,10.39158946,1974458,4.024382568,4.027016699,2.581152,2.581152,2.363140
(13#)66,1988632,2.587112,1996979,2.658455,1981980,10.33001133,1981980,10.31161495,1989473,4.024762432,4.026954577,2.581556,2.581556,2.364668
(13#)133/2,1997902,2.586030,2012009,2.658445,1996995,10.90419837,1996995,10.91813952,2004488,4.025118630,4.026967657,2.581966,2.581966,2.366173
(13#)67,2021137,2.583325,2027023,2.658435,2012010,10.47254343,2018940,10.48482309,2019503,4.023132802,4.026946708,2.582357,2.582357,2.367656
(13#)135/2,2033041,2.591447,2042039,2.658425,2027025,10.33487939,2040885,10.35329657,2034518,4.022198520,4.026931535,2.582756,2.582756,2.369143
(17#)4,2053553,2.579809,2057053,2.658415,2042040,11.03638869,2042040,10.99889284,2049533,4.021445000,4.026946601,2.583137,2.583137,2.370564
(13#)137/2,2071096,2.585053,2072053,2.658406,2057055,10.38421126,2057055,10.38780553,2064548,4.022896776,4.026875770,2.583525,2.583525,2.372011
(13#)69,2076304,2.586796,2087081,2.658396,2072070,10.80561448,2072070,10.80240611,2079563,4.023463627,4.026905839,2.583895,2.583895,2.373414
(13#)139/2,2098952,2.580068,2102099,2.658387,2087085,10.43093179,2087085,10.38661618,2094579,4.023311267,4.026871994,2.584272,2.584272,2.374684
(13#)70,2106019,2.587094,2117099,2.658378,2102100,10.28475508,2102100,10.31131420,2109594,4.024419101,4.026877118,2.584643,2.584643,2.376072
(13#)141/2,2118514,2.592353,2132129,2.658368,2117115,10.49437651,2117115,10.54041751,2124609,4.025512532,4.026857293,2.584997,2.584997,2.377395
(13#)71,2136091,2.592237,2147137,2.658359,2132130,10.45727492,2132130,10.46068053,2139624,4.027591520,4.026816755,2.585359,2.585359,2.378748
(13#)143/2,2149759,2.601746,2162137,2.658350,2147145,10.32089589,2147145,10.31120661,2154639,4.028287809,4.026828260,2.585716,2.585716,2.380081
(13#)72,2166772,2.597074,2177167,2.658341,2162160,10.28854004,2162160,10.31117114,2169654,4.027752793,4.026799148,2.586063,2.586063,2.381397
(13#)145/2,2191216,2.591899,2192161,2.658332,2177175,10.65886908,2177175,10.69303001,2184669,4.028329271,4.026784498,2.586405,2.586405,2.382675
(13#)73,2198473,2.595378,2207203,2.658323,2192190,10.45346983,2204475,10.48090249,2199684,4.027406604,4.026796901,2.586747,2.586747,2.383954
(13#)147/2,2210389,2.596815,2222219,2.658314,2207205,10.30468258,2207205,10.31106693,2214699,4.026677475,4.026732570,2.587085,2.587085,2.385218
(13#)74,2222702,2.600920,2237219,2.658306,2222220,10.62244500,2222220,10.60563349,2229714,4.025443839,4.026785711,2.587420,2.587420,2.386468
(13#)149/2,2246323,2.596339,2252233,2.658297,2238390,10.68224431,2238390,10.67491363,2244729,4.024592444,4.026726851,2.587744,2.587744,2.387702
(13#)75,2263843,2.582011,2267263,2.658288,2258025,10.59708526,2258025,10.56190649,2259745,4.025546251,4.026725145,2.588063,2.588063,2.388894
(13#)151/2,2279476,2.588150,2282257,2.658280,2277660,10.45042457,2277660,10.45517626,2274760,4.025978655,4.026710232,2.588384,2.588384,2.390097
(13#)76,2294377,2.602427,2297291,2.658271,2282280,10.95059079,2282280,10.91742164,2289775,4.027400192,4.026711393,2.588701,2.588701,2.391218
(17#)9/2,2309311,2.594955,2312293,2.658263,2297295,10.99373951,2297295,10.99825627,2304790,4.027673859,4.026687991,2.589015,2.589015,2.392390
(13#)77,2316212,2.583454,2327323,2.658254,2312310,10.33290008,2312310,10.31083268,2319805,4.025037070,4.026656495,2.589324,2.589324,2.393548
(13#)155/2,2338396,2.592073,2342309,2.658246,2327325,10.63509727,2327325,10.66634505,2334820,4.022541072,4.026692749,2.589630,2.589630,2.394633
(13#)78,2352563,2.595422,2357353,2.658238,2342340,10.30803080,2342340,10.31076786,2349835,4.021784766,4.026644456,2.589932,2.589932,2.395763
(13#)157/2,2368486,2.590531,2372369,2.658230,2357355,10.38245606,2357355,10.37725674,2364850,4.019313096,4.026636767,2.590229,2.590229,2.396878
(13#)79,2375998,2.595066,2387383,2.658221,2372370,10.43612077,2372370,10.44460949,2379865,4.019027847,4.026600546,2.590524,2.590524,2.397981
(13#)159/2,2391856,2.585609,2402383,2.658213,2387385,10.48166740,2387385,10.51284276,2394880,4.018690516,4.026629760,2.590815,2.590815,2.399071
(13#)80,2409742,2.596264,2417399,2.658205,2415105,10.31755305,2415105,10.33999007,2409895,4.021540738,4.026589949,2.591102,2.591102,2.400155
(13#)161/2,2425117,2.592377,2432429,2.658197,2417415,10.84881245,2417415,10.80159164,2424910,4.022869406,4.026582708,2.591385,2.591385,2.401230
(13#)81,2434183,2.589718,2447437,2.658189,2434740,10.43924472,2434740,10.42908697,2439925,4.020823861,4.026600221,2.591666,2.591666,2.402282
(13#)163/2,2459998,2.595797,2462443,2.658182,2447445,10.35032253,2447445,10.37458950,2454941,4.022032785,4.026562303,2.591943,2.591943,2.403321
(13#)82,2473948,2.581392,2477471,2.658174,2462460,10.51916292,2462460,10.57489055,2469956,4.023449944,4.026556539,2.592223,2.592223,2.404368
(13#)165/2,2484971,2.595580,2492461,2.658166,2477475,10.29851906,2477475,10.31048807,2484971,4.024808104,4.026537545,2.592499,2.592499,2.405384
(13#)83,2495473,2.597962,2507489,2.658158,2492490,10.44088557,2492490,10.43774779,2499986,4.024686510,4.026531082,2.592766,2.592766,2.406405
(13#)167/2,2511253,2.602871,2522503,2.658151,2507505,10.33626911,2507505,10.37291583,2515001,4.023080303,4.026508183,2.593031,2.593031,2.407335
(13#)84,2525273,2.595884,2537527,2.658143,2523675,10.55523209,2523675,10.48368037,2530016,4.022547421,4.026520910,2.593291,2.593291,2.408314
(13#)169/2,2548498,2.597963,2552531,2.658136,2545620,10.40474039,2545620,10.37774147,2545031,4.022794438,4.026459309,2.593551,2.593551,2.409291
(17#)5,2555363,2.595337,2567557,2.658128,2552550,10.99012211,2552550,10.99769622,2560046,4.023784267,4.026494118,2.593815,2.593815,2.410281
(13#)171/2,2578036,2.596895,2582551,2.658121,2567565,10.92708061,2567565,10.91680009,2575061,4.023212457,4.026468739,2.594067,2.594067,2.411171
(13#)86,2594246,2.593958,2597591,2.658113,2582580,10.55578003,2582580,10.56175258,2590076,4.023063514,4.026482807,2.594316,2.594316,2.412108
(13#)173/2,2612419,2.590050,2612549,2.658106,2611455,10.64974805,2611455,10.67411780,2605091,4.023685953,4.026423238,2.594567,2.594567,2.413069
(13#)87,2622619,2.592665,2627617,2.658099,2612610,10.66539465,2612610,10.69208555,2620106,4.024151772,4.026476935,2.594818,2.594818,2.413992
(13#)175/2,2640928,2.597647,2642639,2.658091,2627625,10.28738539,2627625,10.31019711,2635121,4.024809131,4.026430747,2.595058,2.595058,2.414898
(13#)88,2653489,2.589649,2657651,2.658084,2645370,10.51306100,2645370,10.47997845,2650136,4.023424168,4.026375993,2.595299,2.595299,2.415817
(13#)177/2,2662903,2.599814,2672639,2.658077,2657655,10.51549012,2657655,10.49102074,2665151,4.022716774,4.026440707,2.595543,2.595543,2.416716
(13#)89,2683354,2.590833,2687677,2.658070,2672670,10.44897175,2672670,10.42862055,2680166,4.022602071,4.026373586,2.595776,2.595776,2.417611
(13#)179/2,2695961,2.593039,2702681,2.658063,2687685,10.37335454,2687685,10.36833505,2695182,4.024227501,4.026392874,2.596013,2.596013,2.418500
(13#)90,2717602,2.598752,2717713,2.658056,2709630,10.53157782,2709630,10.56097842,2710197,4.024568138,4.026362526,2.596245,2.596245,2.419358
(13#)181/2,2719121,2.594914,2732701,2.658049,2717715,10.37331494,2717715,10.36762930,2725212,4.024978108,4.026341527,2.596470,2.596470,2.420223
(13#)91,2739127,2.593271,2747713,2.658042,2732730,10.33041978,2732730,10.31000447,2740227,4.025014867,4.026392771,2.596704,2.596704,2.421076
(13#)183/2,2759311,2.597895,2762759,2.658035,2747745,10.48765084,2747745,10.48472303,2755242,4.023352199,4.026329927,2.596924,2.596924,2.421872
(13#)92,2774917,2.605239,2777771,2.658028,2762760,10.76445593,2762760,10.80090092,2770257,4.023205839,4.026319060,2.597153,2.597153,2.422713
(13#)185/2,2781718,2.593394,2792773,2.658022,2777775,10.57239913,2777775,10.60449365,2785272,4.023903189,4.026337044,2.597369,2.597369,2.423547
(13#)93,2798351,2.597376,2807789,2.658015,2792790,10.66486958,2792790,10.66541189,2800287,4.023608173,4.026293527,2.597593,2.597593,2.424370
(17#)11/2,2812492,2.599243,2822819,2.658008,2807805,11.02662299,2807805,10.99719679,2815302,4.024231407,4.026316554,2.597804,2.597804,2.425184
(13#)94,2825503,2.600128,2837803,2.658001,2822820,10.52442136,2822820,10.53895356,2830317,4.023802481,4.026295056,2.598023,2.598023,2.425991
(13#)189/2,2849842,2.600123,2852849,2.657995,2847075,10.45920201,2847075,10.45405660,2845332,4.024582850,4.026263662,2.598230,2.598230,2.426736
(13#)95,2863901,2.601423,2867861,2.657988,2852850,10.92845388,2852850,10.91625293,2860347,4.022966897,4.026258521,2.598445,2.598445,2.427528
(13#)191/2,2873672,2.596843,2882863,2.657982,2867865,10.35654496,2867865,10.36431793,2875362,4.022210890,4.026285378,2.598647,2.598647,2.428309
(13#)96,2895122,2.601897,2897893,2.657975,2882880,10.24844324,2882880,10.30974340,2890377,4.021964876,4.026286955,2.598858,2.598858,2.429103
(13#)193/2,2904764,2.591674,2912893,2.657969,2897895,10.35588006,2905980,10.36861723,2905392,4.021080406,4.026211483,2.599060,2.599060,2.429867
(13#)97,2919424,2.602268,2927917,2.657962,2912910,10.35772281,2912910,10.41821626,2920407,4.021230401,4.026240480,2.599262,2.599262,2.430630
(13#)195/2,2936938,2.587620,2942909,2.657956,2927925,10.31203266,2927925,10.30966823,2935422,4.020360575,4.026212116,2.599467,2.599467,2.431382
(13#)98,2949664,2.600223,2957947,2.657949,2942940,10.28184570,2942940,10.30964334,2950437,4.021654392,4.026194579,2.599659,2.599659,2.432126
(13#)197/2,2970467,2.599407,2972969,2.657943,2957955,10.36904610,2957955,10.36248852,2965452,4.022814467,4.026220891,2.599859,2.599859,2.432880
(13#)99,2980234,2.595608,2987983,2.657937,2984520,10.63257123,2984520,10.67344279,2980468,4.023265862,4.026180162,2.600057,2.600057,2.433610
(13#)199/2,2997242,2.598877,3002981,2.657931,2987985,10.36803900,2987985,10.36190275,2995483,4.023562616,4.026211111,2.600244,2.600244,2.434278
(13#)100,3004042,2.591117,3018013,2.657924,3003000,10.29142676,3003000,10.30954559,3010498,4.022736075,4.026156230,2.600439,2.600439,2.435012
(13#)201/2,3021439,2.592341,3033011,2.657918,3028410,10.49577122,3028410,10.48277399,3025513,4.021226614,4.026155714,2.600631,2.600631,2.435721
(13#)101,3040787,2.595932,3048043,2.657912,3043425,10.43275625,3043425,10.42798092,3040528,4.021787518,4.026147596,2.600814,2.600814,2.436430
(13#)203/2,3053924,2.607868,3063059,2.657906,3048045,10.63113876,3048045,10.69130618,3055543,4.021989996,4.026136261,2.601001,2.601001,2.437136
(17#)6,3066709,2.591466,3078073,2.657900,3063060,10.97601074,3063060,10.99674671,3070558,4.022978861,4.026162876,2.601188,2.601188,2.437827
(13#)205/2,3092806,2.597068,3093071,2.657894,3078075,10.60622176,3078075,10.57377076,3085573,4.023209995,4.026151563,2.601374,2.601374,2.438528
(13#)103,3107012,2.604617,3108103,2.657888,3093090,10.41372828,3093090,10.41147647,3100588,4.022642843,4.026077260,2.601548,2.601548,2.439205
(13#)207/2,3115766,2.600286,3123091,2.657882,3108105,10.80789882,3108105,10.80030273,3115603,4.022253902,4.026107639,2.601729,2.601729,2.439875
(13#)104,3127703,2.602558,3138131,2.657876,3123120,10.24817032,3123120,10.30935662,3130618,4.023477576,4.026113374,2.601910,2.601910,2.440504
(13#)209/2,3144191,2.605823,3153149,2.657870,3138135,10.91677153,3138135,10.91576497,3145633,4.023331036,4.026098447,2.602088,2.602088,2.441178
(13#)105,3159916,2.603373,3168119,2.657864,3161235,10.56250026,3161235,10.56021253,3160648,4.023980731,4.026090121,2.602264,2.602264,2.441847
(13#)211/2,3177964,2.601562,3183179,2.657858,3168165,10.37359468,3182025,10.37664789,3175663,4.023639305,4.026069685,2.602432,2.602432,2.442489
(13#)106,3192643,2.602437,3198191,2.657852,3183180,10.52783316,3183180,10.51140769,3190678,4.023499978,4.026056572,2.602604,2.602604,2.443132
(13#)213/2,3201973,2.598668,3213163,2.657847,3198195,10.51305617,3198195,10.45865200,3205693,4.023287949,4.026060444,2.602776,2.602776,2.443782
(13#)107,3226558,2.596537,3228223,2.657841,3213210,10.37266404,3213210,10.40740341,3220708,4.023018981,4.026050331,2.602947,2.602947,2.444428
(13#)215/2,3235957,2.604722,3243239,2.657835,3228225,10.51426418,3228225,10.56064191,3235723,4.023411058,4.026020749,2.603115,2.603115,2.445065
(13#)108,3245252,2.608783,3258247,2.657830,3247860,10.32127599,3243240,10.30917579,3250738,4.023684769,4.026050324,2.603283,2.603283,2.445700
(13#)217/2,3260314,2.604682,3273269,2.657824,3258255,10.63289176,3258255,10.66464178,3265753,4.024433214,4.026011597,2.603449,2.603449,2.446260
(13#)109,3275093,2.605763,3288269,2.657818,3273270,10.42147829,3273270,10.40547889,3280768,4.024825546,4.026014775,2.603610,2.603610,2.446881
(13#)219/2,3290396,2.600457,3303281,2.657813,3288285,10.46733007,3288285,10.45430876,3295783,4.025163069,4.025989928,2.603770,2.603770,2.447495
(13#)110,3317926,2.603487,3318307,2.657807,3303300,10.29757122,3303300,10.30908822,3310798,4.025576041,4.026003597,2.603929,2.603929,2.448096
(17#)13/2,3326234,2.605172,3333313,2.657802,3318315,11.01294885,3318315,10.99633771,3325814,4.026634724,4.026007371,2.604087,2.604087,2.448698
(13#)111,3341761,2.604131,3348307,2.657796,3333330,10.55061401,3333330,10.60358935,3340829,4.025845705,4.025967162,2.604246,2.604246,2.449298
(13#)223/2,3354079,2.597185,3363343,2.657790,3357585,10.69622273,3357585,10.67285814,3355844,4.025361133,4.025977022,2.604403,2.604403,2.449894
(13#)112,3364727,2.596771,3378373,2.657785,3377220,10.31388045,3377220,10.32574548,3370859,4.025149151,4.025937877,2.604559,2.604559,2.450479
(13#)225/2,3380669,2.605672,3393373,2.657780,3378375,10.33009151,3378375,10.30898128,3385874,4.025508021,4.025994187,2.604713,2.604713,2.451054
(13#)113,3395806,2.609983,3408389,2.657774,3393390,10.44584354,3393390,10.40183382,3400889,4.025094889,4.025940303,2.604866,2.604866,2.451636
(13#)227/2,3411274,2.603699,3423419,2.657769,3416490,10.41346259,3416490,10.45316826,3415904,4.024891933,4.025890045,2.605018,2.605018,2.452210
(13#)114,3434458,2.611137,3438419,2.657763,3423420,10.87527753,3423420,10.91532538,3430919,4.025329574,4.025970487,2.605169,2.605169,2.452736
(13#)229/2,3439621,2.611954,3453409,2.657758,3438435,10.39902949,3438435,10.35431131,3445934,4.025256631,4.025893727,2.605317,2.605317,2.453301
(13#)115,3464267,2.603425,3468463,2.657753,3453450,10.76513947,3453450,10.79977602,3460949,4.024572236,4.025943016,2.605465,2.605465,2.453862
(13#)231/2,3479059,2.604518,3483463,2.657748,3468465,10.24768094,3468465,10.30885657,3475964,4.025483918,4.025898051,2.605614,2.605614,2.454427
(13#)116,3489916,2.613878,3498493,2.657742,3483480,10.70311486,3483480,10.69064479,3490979,4.025757584,4.025894708,2.605762,2.605762,2.454987
(13#)233/2,3502439,2.610699,3513491,2.657737,3498495,10.35124632,3498495,10.35344261,3505994,4.025792507,4.025925527,2.605909,2.605909,2.455534
(13#)117,3515401,2.612171,3528521,2.657732,3527160,10.50300547,3527160,10.47856878,3521009,4.025959630,4.025839005,2.606053,2.606053,2.456077
(13#)235/2,3539002,2.606307,3543523,2.657727,3528525,10.54663767,3528525,10.53785931,3536024,4.026583556,4.025889525,2.606194,2.606194,2.456615
(13#)118,3553097,2.606045,3558553,2.657722,3543540,10.48450052,3543540,10.48961064,3551039,4.026294796,4.025855803,2.606335,2.606335,2.457101
(13#)237/2,3561149,2.602978,3573529,2.657716,3558555,10.47067543,3558555,10.44261502,3566054,4.026264792,4.025840385,2.606474,2.606474,2.457630
(17#)7,3576721,2.610207,3588527,2.657711,3573570,11.04745022,3573570,10.99596328,3581069,4.025996639,4.025865505,2.606612,2.606612,2.458155
(13#)239/2,3591949,2.611007,3603583,2.657706,3588585,10.35399839,3588585,10.35219242,3596084,4.026232476,4.025873447,2.606749,2.606749,2.458675
(13#)120,3616831,2.603235,3618583,2.657701,3612840,10.55040123,3612840,10.55956272,3611099,4.025819532,4.025810341,2.606887,2.606887,2.459201
(13#)241/2,3633412,2.606239,3633583,2.657696,3618615,10.34722822,3632475,10.36754503,3626114,4.025635009,4.025819391,2.607027,2.607027,2.459721
(13#)121,3644584,2.609578,3648643,2.657691,3633630,10.28851749,3633630,10.30863711,3641129,4.026287070,4.025834015,2.607162,2.607162,2.460230
(13#)243/2,3658834,2.606500,3663659,2.657686,3652110,10.42064524,3652110,10.42710307,3656144,4.025212531,4.025815102,2.607294,2.607294,2.460734
(13#)122,3675767,2.603042,3678671,2.657681,3663660,10.47294166,3663660,10.48332036,3671159,4.025038098,4.025796370,2.607425,2.607425,2.461234
(13#)245/2,3682709,2.606978,3693689,2.657676,3678675,10.29493285,3678675,10.30857915,3686174,4.024867300,4.025811225,2.607556,2.607556,2.461733
(13#)123,3704819,2.596930,3708697,2.657671,3693690,10.58797159,3693690,10.57288217,3701189,4.024305837,4.025768585,2.607691,2.607691,2.462245
(13#)247/2,3722221,2.602626,3723719,2.657667,3708705,10.90291140,3708705,10.91492586,3716204,4.023866840,4.025797619,2.607821,2.607821,2.462742
(13#)124,3735406,2.608630,3738733,2.657662,3723720,10.69851262,3730650,10.67234333,3731219,4.023308752,4.025772701,2.607949,2.607949,2.463227
(13#)249/2,3753443,2.600434,3753721,2.657657,3738735,10.47056816,3738735,10.43576869,3746234,4.023062701,4.025757400,2.608075,2.608075,2.463708
(13#)125,3760034,2.593551,3768731,2.657652,3753750,10.35948210,3753750,10.30848454,3761250,4.022751086,4.025786972,2.608203,2.608203,2.464155
(13#)251/2,3783313,2.604192,3783739,2.657647,3768765,10.35626435,3768765,10.34986532,3776265,4.021921762,4.025755852,2.608332,2.608332,2.464630
(13#)126,3797879,2.598422,3798793,2.657642,3783780,10.30724480,3783780,10.30844719,3791280,4.021418099,4.025728164,2.608456,2.608456,2.465101
(13#)253/2,3801443,2.606210,3813773,2.657638,3798795,10.76684901,3798795,10.79930623,3806295,4.022916147,4.025728769,2.608578,2.608578,2.465568
(13#)127,3822034,2.613491,3828821,2.657633,3813810,10.39862013,3813810,10.39087761,3821310,4.023120153,4.025734943,2.608706,2.608706,2.466055
(17#)15/2,3834151,2.598408,3843823,2.657628,3828825,10.97315576,3828825,10.99561811,3836325,4.022357090,4.025742917,2.608827,2.608827,2.466519
(13#)128,3853924,2.606403,3858851,2.657624,3843840,10.34050310,3843840,10.30837365,3851340,4.021703285,4.025707204,2.608946,2.608946,2.466927
(13#)257/2,3858931,2.597507,3873847,2.657619,3858855,10.29126309,3858855,10.34878038,3866355,4.020878111,4.025695759,2.609069,2.609069,2.467393
(13#)129,3883478,2.594628,3888851,2.657614,3873870,10.55245243,3873870,10.55976030,3881370,4.021217126,4.025708281,2.609190,2.609190,2.467843
(13#)259/2,3891541,2.606291,3903899,2.657610,3888885,10.52086308,3888885,10.60284283,3896385,4.020545431,4.025724369,2.609307,2.609307,2.468288
(13#)130,3912628,2.602100,3918913,2.657605,3903900,10.30940760,3903900,10.30830140,3911400,4.020509227,4.025655871,2.609426,2.609426,2.468757
(13#)261/2,3927556,2.600320,3933929,2.657600,3918915,10.68160331,3918915,10.69007182,3926415,4.021378411,4.025682152,2.609545,2.609545,2.469198
(13#)131,3936293,2.599760,3948911,2.657596,3933930,10.40258705,3933930,10.38817487,3941430,4.022973597,4.025710362,2.609659,2.609659,2.469634
(13#)263/2,3961283,2.606488,3963959,2.657591,3948945,10.32640634,3948945,10.34774332,3956445,4.024138896,4.025661407,2.609778,2.609778,2.470081
(13#)132,3974746,2.609044,3978971,2.657587,3968055,10.49543961,3968055,10.47800816,3971460,4.023653427,4.025646425,2.609892,2.609892,2.470514
(13#)265/2,3992123,2.608902,3993959,2.657582,3978975,10.49410214,3978975,10.51033468,3986475,4.023143571,4.025647997,2.610003,2.610003,2.470949
(13#)133,3996758,2.606043,4009003,2.657578,3993990,10.89300591,3993990,10.91455989,4001490,4.022604117,4.025649903,2.610122,2.610122,2.471387
(13#)267/2,4015034,2.596429,4024003,2.657573,4009005,10.41450221,4009005,10.42666285,4016505,4.023048883,4.025660773,2.610231,2.610231,2.471806
(13#)134,4034477,2.610102,4039019,2.657569,4037880,10.49579641,4037880,10.48139085,4031520,4.022068500,4.025648833,2.610345,2.610345,2.472238
(13#)269/2,4047991,2.608708,4054033,2.657564,4039035,10.32063922,4039035,10.34675067,4046535,4.021831044,4.025610692,2.610456,2.610456,2.472664
(13#)135,4060838,2.605187,4069063,2.657560,4064445,10.55721084,4064445,10.55899975,4061550,4.021517114,4.025614626,2.610563,2.610563,2.473077
(13#)271/2,4069376,2.607269,4084079,2.657556,4069065,10.35030705,4081770,10.34991257,4076565,4.021795132,4.025593782,2.610677,2.610677,2.473497
(17#)8,4087942,2.607185,4099093,2.657551,4084080,10.94251090,4084080,10.99529819,4091580,4.021709117,4.025627392,2.610782,2.610782,2.473914
(13#)273/2,4099112,2.611193,4114087,2.657547,4103715,10.66377437,4103715,10.67188411,4106595,4.022358141,4.025602514,2.610895,2.610895,2.474315
(13#)137,4115572,2.602570,4129109,2.657543,4114110,10.39567622,4114110,10.38441425,4121610,4.022141590,4.025603129,2.610999,2.610999,2.474689
(13#)275/2,4131313,2.600695,4144121,2.657538,4129125,10.31472381,4129125,10.30804143,4136625,4.021850158,4.025572017,2.611110,2.611110,2.475098
(13#)138,4154263,2.606322,4159153,2.657534,4144140,10.79117189,4144140,10.79888292,4151640,4.021579950,4.025596547,2.611212,2.611212,2.475505
(13#)277/2,4161457,2.607097,4174151,2.657530,4159155,10.32058642,4159155,10.34549158,4166655,4.021655998,4.025590948,2.611322,2.611322,2.475910
(13#)139,4186967,2.607727,4189183,2.657525,4174170,10.38252337,4174170,10.38323218,4181670,4.022005792,4.025540846,2.611422,2.611422,2.476252
(13#)279/2,4197376,2.593242,4204169,2.657521,4189185,10.68496585,4189185,10.66342222,4196685,4.023350912,4.025583838,2.611530,2.611530,2.476665
(13#)140,4208627,2.613973,4219211,2.657517,4204200,10.30876436,4204200,10.30795826,4211700,4.023509256,4.025543881,2.611630,2.611630,2.477047
(13#)281/2,4222718,2.607053,4234229,2.657513,4219215,10.32718690,4219215,10.34488787,4226715,4.023617649,4.025544191,2.611736,2.611736,2.477440
(13#)141,4242659,2.608260,4249241,2.657508,4234230,10.54917717,4234230,10.53699058,4241730,4.023122790,4.025532232,2.611834,2.611834,2.477830
(13#)283/2,4254164,2.607386,4264259,2.657504,4260795,10.42528304,4260795,10.42637830,4256745,4.022150162,4.025532551,2.611939,2.611939,2.478218
(13#)142,4270639,2.603665,4279267,2.657500,4264260,10.43824882,4264260,10.45728274,4271760,4.021855956,4.025563561,2.612035,2.612035,2.478589
(13#)285/2,4280083,2.607170,4294259,2.657496,4279275,10.94166570,4279275,10.91422253,4286775,4.021520777,4.025520402,2.612139,2.612139,2.478985
(13#)143,4298422,2.609440,4309297,2.657492,4294290,10.30134765,4294290,10.30786081,4301790,4.021182097,4.025503467,2.612234,2.612234,2.479352
(13#)287/2,4323628,2.609173,4324303,2.657488,4309305,10.56712859,4309305,10.57214850,4316805,4.020851456,4.025522579,2.612336,2.612336,2.479742
(13#)144,4333132,2.610882,4339333,2.657484,4324320,10.26549522,4324320,10.30782876,4331820,4.020751812,4.025497232,2.612434,2.612434,2.480117
(17#)17/2,4342687,2.606964,4354349,2.657480,4339335,10.96883103,4339335,10.99500038,4346836,4.021091658,4.025487939,2.612530,2.612530,2.480475
(13#)145,4354381,2.614402,4369349,2.657475,4354350,10.69680869,4354350,10.68956735,4361851,4.021014181,4.025506174,2.612630,2.612630,2.480859
(13#)291/2,4372499,2.601775,4384379,2.657471,4369365,10.36607529,4369365,10.41628427,4376866,4.021238895,4.025461109,2.612722,2.612722,2.481212
(13#)146,4392541,2.607219,4399363,2.657467,4384380,10.45790658,4384380,10.45294533,4391881,4.021744801,4.025516169,2.612821,2.612821,2.481591
(13#)293/2,4400353,2.604258,4414379,2.657463,4408950,10.48962189,4408950,10.47751456,4406896,4.022721394,4.025480302,2.612915,2.612915,2.481953
(13#)147,4416868,2.603212,4429417,2.657459,4414410,10.31415798,4414410,10.30773436,4421911,4.022041120,4.025432457,2.613008,2.613008,2.482299
(13#)295/2,4441462,2.609455,4444409,2.657455,4429425,10.46649597,4429425,10.48855600,4436926,4.022182729,4.025458723,2.613105,2.613105,2.482670
(13#)148,4447771,2.609820,4459451,2.657451,4444440,10.58652575,4444440,10.60220910,4451941,4.021914345,4.025494481,2.613194,2.613194,2.483012
(13#)297/2,4469884,2.605726,4474469,2.657447,4459455,10.28576806,4459455,10.30768788,4466956,4.021545179,4.025439298,2.613290,2.613290,2.483379
