START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
(13#)243/2,3658834,2.606500,3663659,2.590150,6.292536e-03,0.067541,2.420752e-01
(13#)122,3675767,2.603042,3678671,2.590290,4.910923e-03,0.067397,1.892072e-01
(13#)245/2,3682709,2.606978,3693689,2.590428,6.368583e-03,0.067253,2.460857e-01
(13#)123,3704819,2.596930,3708697,2.590565,2.453980e-03,0.067111,9.484287e-02
(13#)247/2,3722221,2.602626,3723719,2.590702,4.592054e-03,0.066970,1.780499e-01
(13#)124,3735406,2.608630,3738733,2.590837,6.844190e-03,0.066830,2.662427e-01
(13#)249/2,3753443,2.600434,3753721,2.590971,3.645645e-03,0.066691,1.418932e-01
(13#)125,3760034,2.593551,3768731,2.591104,9.439394e-04,0.066553,3.676769e-02
(13#)251/2,3783313,2.604192,3783739,2.591236,4.987472e-03,0.066416,1.950735e-01
(13#)126,3797879,2.598422,3798793,2.591368,2.718416e-03,0.066279,1.064289e-01
(13#)253/2,3801443,2.606210,3813773,2.591498,5.660972e-03,0.066144,2.224238e-01
(13#)127,3822034,2.613491,3828821,2.591627,8.401012e-03,0.066010,3.312225e-01
(17#)15/2,3834151,2.598408,3843823,2.591756,2.563312e-03,0.065877,1.009761e-01
(13#)128,3853924,2.606403,3858851,2.591883,5.586471e-03,0.065745,2.208533e-01
(13#)257/2,3858931,2.597507,3873847,2.592010,2.118502e-03,0.065614,8.377785e-02
(13#)129,3883478,2.594628,3888851,2.592135,9.612933e-04,0.065484,3.807037e-02
(13#)259/2,3891541,2.606291,3903899,2.592260,5.398056e-03,0.065354,2.146923e-01
(13#)130,3912628,2.602100,3918913,2.592384,3.740896e-03,0.065226,1.489590e-01
(13#)261/2,3927556,2.600320,3933929,2.592506,3.009539e-03,0.065099,1.200326e-01
(13#)131,3936293,2.599760,3948911,2.592629,2.746714e-03,0.064972,1.097550e-01
(13#)263/2,3961283,2.606488,3963959,2.592750,5.284633e-03,0.064846,2.118558e-01
(13#)132,3974746,2.609044,3978971,2.592870,6.218500e-03,0.064721,2.499034e-01
(13#)265/2,3992123,2.608902,3993959,2.592989,6.118179e-03,0.064597,2.463427e-01
(13#)133,3996758,2.606043,4009003,2.593108,4.975823e-03,0.064474,2.006235e-01
(13#)267/2,4015034,2.596429,4024003,2.593226,1.234379e-03,0.064352,4.977312e-02
(13#)134,4034477,2.610102,4039019,2.593343,6.441524e-03,0.064231,2.609176e-01
(13#)269/2,4047991,2.608708,4054033,2.593459,5.862574e-03,0.064110,2.378568e-01
(13#)135,4060838,2.605187,4069063,2.593574,4.467610e-03,0.063990,1.814815e-01
(13#)271/2,4069376,2.607269,4084079,2.593689,5.222127e-03,0.063871,2.126161e-01
(17#)8,4087942,2.607185,4099093,2.593802,5.146342e-03,0.063753,2.099195e-01
(13#)273/2,4099112,2.611193,4114087,2.593916,6.638502e-03,0.063636,2.714973e-01
(13#)137,4115572,2.602570,4129109,2.594028,3.287538e-03,0.063519,1.344794e-01
(13#)275/2,4131313,2.600695,4144121,2.594139,2.524047e-03,0.063404,1.034004e-01
(13#)138,4154263,2.606322,4159153,2.594250,4.642575e-03,0.063289,1.907440e-01
(13#)277/2,4161457,2.607097,4174151,2.594360,4.897484e-03,0.063174,2.016178e-01
(13#)139,4186967,2.607727,4189183,2.594468,5.097475e-03,0.063061,2.102567e-01
(13#)279/2,4197376,2.593242,4204169,2.594577,-5.146672e-04,0.062948,-2.120798e-02
(13#)140,4208627,2.613973,4219211,2.594685,7.406164e-03,0.062836,3.069578e-01
(13#)281/2,4222718,2.607053,4234229,2.594792,4.714105e-03,0.062725,1.954723e-01
(13#)141,4242659,2.608260,4249241,2.594898,5.136123e-03,0.062615,2.133993e-01
(13#)283/2,4254164,2.607386,4264259,2.595003,4.760514e-03,0.062505,1.981122e-01
(13#)142,4270639,2.603665,4279267,2.595108,3.291934e-03,0.062396,1.371402e-01
(13#)285/2,4280083,2.607170,4294259,2.595212,4.597133e-03,0.062288,1.919792e-01
(13#)143,4298422,2.609440,4309297,2.595316,5.427357e-03,0.062180,2.271470e-01
(13#)287/2,4323628,2.609173,4324303,2.595419,5.285345e-03,0.062073,2.215778e-01
(13#)144,4333132,2.610882,4339333,2.595521,5.900828e-03,0.061967,2.478900e-01
(17#)17/2,4342687,2.606964,4354349,2.595622,4.360146e-03,0.061861,1.833465e-01
(13#)145,4354381,2.614402,4369349,2.595723,7.170300e-03,0.061756,3.024645e-01
(13#)291/2,4372499,2.601775,4384379,2.595823,2.290290e-03,0.061652,9.654188e-02
(13#)146,4392541,2.607219,4399363,2.595923,4.341999e-03,0.061549,1.835286e-01
(13#)293/2,4400353,2.604258,4414379,2.596021,3.167910e-03,0.061446,1.340527e-01
(13#)147,4416868,2.603212,4429417,2.596120,2.728044e-03,0.061344,1.156103e-01
(13#)295/2,4441462,2.609455,4444409,2.596217,5.086002e-03,0.061242,2.161588e-01
(13#)148,4447771,2.609820,4459451,2.596314,5.188507e-03,0.061141,2.208992e-01
(13#)297/2,4469884,2.605726,4474469,2.596411,3.581224e-03,0.061041,1.526023e-01
(13#)149,4475881,2.602272,4489483,2.596506,2.218214e-03,0.060941,9.461610e-02
(13#)299/2,4499059,2.612312,4504457,2.596601,6.032371e-03,0.060842,2.582262e-01
(13#)150,4512502,2.605336,4519499,2.596696,3.321782e-03,0.060744,1.422363e-01
(13#)301/2,4520101,2.610048,4534501,2.596790,5.092545e-03,0.060646,2.186129e-01
(13#)151,4540321,2.610081,4549537,2.596883,5.069376e-03,0.060549,2.179722e-01
(13#)303/2,4562161,2.604160,4564559,2.596976,2.762475e-03,0.060452,1.188381e-01
(13#)152,4568336,2.615511,4579567,2.597068,7.076373e-03,0.060356,3.055703e-01
(13#)305/2,4593406,2.608216,4594589,2.597160,4.247922e-03,0.060260,1.834716e-01
(17#)9,4602932,2.612112,4609597,2.597251,5.705512e-03,0.060166,2.470000e-01
(13#)307/2,4621748,2.615499,4624603,2.597341,6.966672e-03,0.060071,3.022756e-01
(13#)154,4638149,2.615785,4639633,2.597431,7.041364e-03,0.059978,3.060122e-01
(13#)309/2,4642907,2.600257,4654649,2.597520,1.053143e-03,0.059884,4.570503e-02
(13#)155,4657141,2.599418,4669627,2.597609,6.961673e-04,0.059792,3.025488e-02
(13#)311/2,4674077,2.610601,4684661,2.597697,4.955180e-03,0.059700,2.161474e-01
(13#)156,4687861,2.607950,4699691,2.597785,3.905313e-03,0.059608,1.705308e-01
(13#)313/2,4710718,2.609368,4714691,2.597872,4.415398e-03,0.059517,1.931549e-01
(13#)157,4729297,2.607043,4729693,2.597959,3.490492e-03,0.059427,1.528598e-01
(13#)315/2,4734448,2.611760,4744711,2.598045,5.265084e-03,0.059337,2.311374e-01
(13#)158,4749676,2.609849,4759753,2.598131,4.500025e-03,0.059248,1.977788e-01
(13#)317/2,4765841,2.612665,4774769,2.598216,5.545718e-03,0.059159,2.442401e-01
(13#)159,4785362,2.612487,4789783,2.598301,5.444871e-03,0.059071,2.401517e-01
(13#)319/2,4792159,2.588525,4804799,2.598385,-3.801883e-03,0.058983,-1.671668e-01
(13#)160,4818013,2.609266,4819813,2.598468,4.146915e-03,0.058896,1.833401e-01
(13#)321/2,4824811,2.601355,4834829,2.598551,1.078481e-03,0.058809,4.767978e-02
(13#)161,4837909,2.605804,4849843,2.598634,2.755342e-03,0.058723,1.220987e-01
(19#)/2,4918721,2.600756,5105063,2.598716,7.846951e-04,0.058637,3.479032e-02
(17#)10,5167067,2.597599,5360353,2.600041,-9.396573e-04,0.057252,-4.265353e-02
(17#)21/2,5572393,2.607352,5615609,2.601245,2.344970e-03,0.055993,1.090672e-01
(17#)11,5638274,2.605302,5870857,2.602342,1.136791e-03,0.054842,5.397323e-02
(17#)23/2,5878723,2.605254,6126091,2.603347,7.322504e-04,0.053786,3.545532e-02
(17#)12,6175451,2.603294,6381371,2.604270,-3.748394e-04,0.052816,-1.847925e-02
(17#)25/2,6634582,2.604438,6636611,2.605119,-2.614426e-04,0.051920,-1.311633e-02
(17#)13,6670333,2.604986,6891883,2.605904,-3.523390e-04,0.051092,-1.796759e-02
(17#)27/2,6924206,2.610703,7147139,2.606630,1.561334e-03,0.050324,8.093554e-02
(17#)14,7376626,2.610535,7402363,2.607303,1.238827e-03,0.049610,6.514816e-02
(17#)29/2,7515967,2.611962,7657613,2.607929,1.545243e-03,0.048945,8.239861e-02
(17#)15,7808617,2.611891,7912889,2.608513,1.294153e-03,0.048325,6.990171e-02
(17#)31/2,8143934,2.607556,8168117,2.609057,-5.754692e-04,0.047745,-3.143785e-02
(17#)16,8377064,2.615094,8423407,2.609565,2.116503e-03,0.047202,1.171349e-01
(17#)33/2,8527412,2.609130,8678669,2.610041,-3.490976e-04,0.046693,-1.951042e-02
(17#)17,8870593,2.615707,8933917,2.610486,1.998013e-03,0.046215,1.129720e-01
(17#)35/2,9121549,2.613892,9189157,2.610904,1.143777e-03,0.045766,6.528864e-02
(17#)18,9307022,2.615493,9444403,2.611297,1.605575e-03,0.045343,9.253909e-02
(17#)37/2,9601418,2.616651,9699667,2.611666,1.906924e-03,0.044945,1.109133e-01
(19#),9798904,2.616429,9954907,2.612014,1.688840e-03,0.044569,9.905988e-02
(17#)39/2,10030684,2.609830,10210177,2.612341,-9.616691e-04,0.044215,-5.679068e-02
(17#)20,10279447,2.610716,10465453,2.612649,-7.401359e-04,0.043880,-4.405196e-02
(17#)41/2,10509104,2.610205,10720709,2.612940,-1.047262e-03,0.043563,-6.278264e-02
(17#)21,10730206,2.616253,10975927,2.613214,1.162260e-03,0.042980,7.070731e-02
(17#)43/2,11035639,2.619300,11231219,2.613473,2.227118e-03,0.042712,1.364254e-01
(17#)22,11262739,2.617318,11486467,2.613717,1.376783e-03,0.042457,8.481522e-02
(17#)45/2,11722628,2.612843,11741729,2.613949,-4.232041e-04,0.042216,-2.619860e-02
(17#)23,11980162,2.618144,11996939,2.614167,1.520170e-03,0.041987,9.471979e-02
(17#)47/2,12176348,2.615986,12252197,2.614374,6.164012e-04,0.041770,3.859229e-02
(17#)24,12503914,2.618371,12507457,2.614569,1.453103e-03,0.041564,9.147339e-02
(17#)49/2,12674359,2.620449,12762727,2.614754,2.175657e-03,0.041369,1.376635e-01
(17#)25,12945293,2.619810,13018003,2.614929,1.864850e-03,0.041183,1.185198e-01
(17#)51/2,13157726,2.614254,13273207,2.615094,-3.212638e-04,0.041007,-2.048431e-02
(17#)26,13383668,2.621737,13528507,2.615250,2.477380e-03,0.040840,1.588394e-01
(17#)53/2,13598296,2.621948,13783751,2.615398,2.501268e-03,0.040681,1.610088e-01
(17#)27,13890334,2.615375,14039023,2.615538,-6.232182e-05,0.040531,-4.021613e-03
(17#)55/2,14203249,2.615943,14294261,2.615670,1.043655e-04,0.040388,6.759433e-03
(17#)28,14546944,2.610027,14549527,2.615795,-2.207501e-03,0.040252,-1.432972e-01
(19#)3/2,14653259,2.623627,14804767,2.615913,2.944535e-03,0.040123,1.922588e-01
(17#)29,14993599,2.620451,15060043,2.616024,1.690832e-03,0.040001,1.106722e-01
(17#)59/2,15201136,2.622150,15315281,2.616129,2.298848e-03,0.039885,1.509590e-01
(17#)30,15512572,2.621195,15570553,2.616228,1.896735e-03,0.039775,1.248774e-01
(17#)61/2,15580924,2.620941,15825787,2.616321,1.764281e-03,0.039671,1.164579e-01
(17#)31,15903079,2.620396,16081027,2.616409,1.522684e-03,0.039573,1.007505e-01
(17#)63/2,16105231,2.624621,16336301,2.616492,3.102015e-03,0.039480,2.059017e-01
(17#)32,16453264,2.623584,16591571,2.616569,2.677404e-03,0.039391,1.780864e-01
(17#)65/2,16618577,2.617779,16846811,2.616642,4.344320e-04,0.039308,2.892541e-02
(17#)33,17086924,2.622329,17102077,2.616710,2.145051e-03,0.039230,1.432322e-01
(17#)67/2,17157347,2.615508,17357339,2.616774,-4.839189e-04,0.039156,-3.233221e-02
(17#)34,17438299,2.625902,17612593,2.616833,3.459648e-03,0.039086,2.320268e-01
(17#)69/2,17754362,2.624263,17867827,2.616889,2.813887e-03,0.039021,1.889752e-01
(17#)35,17939156,2.615320,18123097,2.616940,-6.192353e-04,0.038959,-4.158218e-02
(17#)71/2,18252083,2.624696,18378337,2.616988,2.941042e-03,0.038901,1.981440e-01
(17#)36,18564664,2.625098,18633599,2.617032,3.077377e-03,0.038847,2.076351e-01
(17#)73/2,18652631,2.624112,18888851,2.617072,2.686418e-03,0.038797,1.814573e-01
(17#)37,18955823,2.626048,19144117,2.617109,3.409781e-03,0.038750,2.306839e-01
(17#)75/2,19271158,2.619062,19399379,2.617143,7.329736e-04,0.038707,4.957760e-02
(19#)2,19443122,2.621885,19654597,2.617174,1.798415e-03,0.038666,1.218383e-01
(17#)77/2,19708879,2.625817,19909867,2.617202,3.286278e-03,0.038629,2.230190e-01
(17#)39,19998859,2.625370,20165143,2.617227,3.106478e-03,0.038595,2.109859e-01
(17#)79/2,20283568,2.627375,20420377,2.617248,3.861865e-03,0.038564,2.626024e-01
(17#)40,20429401,2.628649,20675653,2.617268,4.339000e-03,0.038535,2.953419e-01
(17#)81/2,20718961,2.625233,20930909,2.617284,3.032515e-03,0.038509,2.064193e-01
(17#)41,21107407,2.622493,21186149,2.617298,1.982904e-03,0.038486,1.349842e-01
(17#)83/2,21411154,2.624482,21441383,2.617310,2.736470e-03,0.038466,1.864504e-01
(17#)42,21448858,2.626527,21696629,2.617319,3.511930e-03,0.038448,2.394923e-01
(17#)85/2,21902344,2.627307,21951929,2.617325,3.806563e-03,0.038432,2.597315e-01
(17#)43,22109926,2.625829,22207153,2.617330,3.241942e-03,0.038419,2.212187e-01
(17#)87/2,22446616,2.626041,22462411,2.617332,3.321911e-03,0.038408,2.267496e-01
(17#)44,22683424,2.626940,22717687,2.617330,3.664957e-03,0.038399,2.502669e-01
(17#)89/2,22916389,2.628539,22972931,2.617326,4.274993e-03,0.038392,2.920661e-01
(17#)45,23227639,2.627468,23228143,2.617320,3.869751e-03,0.038388,2.643534e-01
(17#)91/2,23248021,2.624545,23483459,2.617312,2.759711e-03,0.038385,1.884330e-01
(17#)46,23613664,2.628503,23738711,2.617303,4.270084e-03,0.038385,2.917806e-01
(17#)93/2,23763461,2.627766,23993911,2.617291,3.994242e-03,0.038386,2.728859e-01
(17#)47,24170554,2.626512,24249217,2.617278,3.521884e-03,0.038389,2.405377e-01
(19#)5/2,24496594,2.621733,24504479,2.617263,1.706434e-03,0.038395,1.164214e-01
(17#)48,24691036,2.622891,24759733,2.617247,2.154143e-03,0.038401,1.469753e-01
(17#)97/2,24916354,2.626999,25014989,2.617228,3.726388e-03,0.038410,2.543869e-01
(17#)49,25251022,2.623810,25270243,2.617208,2.519359e-03,0.038411,1.718778e-01
(17#)99/2,25283017,2.628372,25525477,2.617187,4.264566e-03,0.038420,2.911244e-01
(17#)50,25696939,2.623817,25780709,2.617164,2.538839e-03,0.038432,1.731109e-01
(17#)101/2,25801309,2.627088,26036009,2.617140,3.793890e-03,0.038446,2.587525e-01
(17#)51,26141191,2.629090,26291263,2.617114,4.565595e-03,0.038461,3.113804e-01
(17#)103/2,26306708,2.628417,26546491,2.617087,4.319897e-03,0.038478,2.944540e-01
(17#)52,26617804,2.631407,26801767,2.617058,5.467898e-03,0.038496,3.727400e-01
(17#)105/2,27035497,2.629789,27057011,2.617029,4.863910e-03,0.038515,3.312995e-01
(17#)53,27158464,2.629023,27312283,2.616997,4.584817e-03,0.038536,3.120718e-01
(17#)107/2,27501673,2.628960,27567511,2.616965,4.573081e-03,0.038559,3.110817e-01
(17#)54,27760763,2.629751,27822793,2.616931,4.886908e-03,0.038583,3.322707e-01
(17#)109/2,27980503,2.628691,28078031,2.616896,4.497121e-03,0.038608,3.055066e-01
(17#)55,28301542,2.630045,28333303,2.616860,5.025831e-03,0.038634,3.412797e-01
(17#)111/2,28396519,2.630694,28588537,2.616823,5.286703e-03,0.038662,3.587761e-01
(17#)56,28691977,2.629850,28843783,2.616784,4.980727e-03,0.038691,3.377013e-01
(17#)113/2,28929157,2.630176,29099069,2.616745,5.119585e-03,0.038721,3.468660e-01
(19#)3,29155046,2.630441,29354323,2.616704,5.236002e-03,0.038753,3.544758e-01
(17#)115/2,29565262,2.629070,29609561,2.616662,4.730712e-03,0.038786,3.199092e-01
(17#)58,29613937,2.628569,29864803,2.616620,4.556183e-03,0.038819,3.078132e-01
(17#)117/2,30099763,2.626030,30120061,2.616576,3.606607e-03,0.038854,2.433212e-01
(17#)59,30218456,2.627828,30375337,2.616531,4.308255e-03,0.038890,2.904860e-01
(17#)119/2,30382789,2.631909,30630599,2.616485,5.877624e-03,0.038928,3.962187e-01
(17#)60,30883093,2.633360,30885853,2.616438,6.446747e-03,0.038966,4.342760e-01
(17#)121/2,31009246,2.629683,31141109,2.616390,5.067802e-03,0.039005,3.408025e-01
(17#)61,31171139,2.631779,31396333,2.616341,5.883267e-03,0.039045,3.953899e-01
(17#)123/2,31624316,2.631075,31651597,2.616292,5.634460e-03,0.039087,3.782076e-01
(17#)62,31887652,2.631962,31906867,2.616241,5.991021e-03,0.039129,4.017736e-01
(17#)125/2,31961998,2.630995,32162129,2.616190,5.643041e-03,0.039172,3.779485e-01
(17#)63,32354356,2.632298,32417381,2.616137,6.158427e-03,0.039217,4.120917e-01
(17#)127/2,32472961,2.632306,32672639,2.616084,6.181725e-03,0.039262,4.131730e-01
(17#)64,32919296,2.630170,32927837,2.616030,5.390581e-03,0.039308,3.597232e-01
(17#)129/2,33019706,2.628541,33183149,2.615975,4.792062e-03,0.039355,3.192987e-01
(17#)65,33279284,2.631961,33438359,2.615919,6.113726e-03,0.039403,4.071264e-01
(17#)131/2,33643406,2.629604,33693641,2.615862,5.239585e-03,0.039452,3.483220e-01
(17#)66,33777019,2.632037,33948883,2.615805,6.186182e-03,0.039502,4.109159e-01
(19#)7/2,34046093,2.632356,34204141,2.615747,6.329546e-03,0.039552,4.199282e-01
(17#)67,34266923,2.630062,34459423,2.615688,5.480260e-03,0.039604,3.629431e-01
(17#)135/2,34576216,2.634091,34714679,2.615628,7.033929e-03,0.039656,4.655790e-01
(17#)68,34954384,2.627883,34969931,2.615567,4.697679e-03,0.039709,3.101564e-01
(17#)137/2,35084837,2.631588,35225171,2.615506,6.129888e-03,0.039763,4.044463e-01
(17#)69,35316493,2.629890,35480443,2.615444,5.508147e-03,0.039818,3.628007e-01
(17#)139/2,35642969,2.631976,35735681,2.615381,6.325110e-03,0.039874,4.161860e-01
(17#)70,35899592,2.628367,35990951,2.615318,4.977045e-03,0.039930,3.267969e-01
(17#)141/2,36073241,2.633081,36246209,2.615254,6.793419e-03,0.039987,4.458199e-01
(17#)71,36398188,2.630918,36501463,2.615189,5.996464e-03,0.040045,3.927831e-01
(17#)143/2,36581563,2.629058,36756677,2.615123,5.314474e-03,0.040103,3.474802e-01
(17#)72,36973873,2.633653,37011911,2.615057,7.085961e-03,0.040163,4.630132e-01
(17#)145/2,37016704,2.630069,37267229,2.614990,5.749808e-03,0.040223,3.748850e-01
(17#)73,37496491,2.629585,37522483,2.614923,5.591387e-03,0.040283,3.639749e-01
(17#)147/2,37751653,2.626389,37777739,2.614854,4.401635e-03,0.040345,2.859090e-01
(17#)74,37963693,2.632427,38032991,2.614786,6.723976e-03,0.040407,4.365828e-01
(17#)149/2,38099641,2.633034,38288213,2.614716,6.981306e-03,0.040470,4.526316e-01
(17#)75,38387458,2.631562,38543501,2.614646,6.448871e-03,0.040533,4.173390e-01
(17#)151/2,38661856,2.632132,38798759,2.614575,6.692604e-03,0.040597,4.324704e-01
(19#)4,38836108,2.629723,39054013,2.614504,5.804113e-03,0.040662,3.742807e-01
(17#)153/2,39131578,2.631563,39309251,2.614432,6.531101e-03,0.040728,4.206197e-01
(17#)77,39347939,2.631460,39564521,2.614359,6.519882e-03,0.040794,4.192038e-01
(17#)155/2,39766889,2.633842,39819751,2.614286,7.452597e-03,0.040861,4.785982e-01
(17#)78,39934108,2.634013,40074989,2.614213,7.545443e-03,0.040928,4.837764e-01
(17#)157/2,40313531,2.634894,40330289,2.614138,7.908547e-03,0.040996,5.062933e-01
(17#)79,40519231,2.632190,40585543,2.614063,6.910483e-03,0.041065,4.414221e-01
(17#)159/2,40758841,2.633124,40840777,2.613988,7.293949e-03,0.041134,4.652113e-01
(17#)80,41026108,2.632692,41096053,2.613912,7.158947e-03,0.041204,4.557810e-01
(17#)161/2,41344276,2.629465,41351291,2.613835,5.961912e-03,0.041275,3.786796e-01
(17#)81,41405201,2.633644,41606533,2.613758,7.579406e-03,0.041346,4.809655e-01
(17#)163/2,41744774,2.631825,41861759,2.613680,6.918332e-03,0.041418,4.380945e-01
(17#)82,41954984,2.633679,42117067,2.613602,7.652381e-03,0.041490,4.838997e-01
(17#)165/2,42145777,2.633117,42372293,2.613523,7.469196e-03,0.041563,4.714289e-01
(17#)83,42624509,2.632990,42627569,2.613444,7.451191e-03,0.041636,4.694495e-01
(17#)167/2,42661672,2.632549,42882821,2.613364,7.314298e-03,0.041710,4.599616e-01
(17#)84,43062872,2.633218,43138079,2.613284,7.599004e-03,0.041785,4.770611e-01
(17#)169/2,43159756,2.631244,43393349,2.613203,6.880066e-03,0.041860,4.309842e-01
(17#)85,43543622,2.631252,43648601,2.613122,6.914103e-03,0.041936,4.323254e-01
(19#)9/2,43817623,2.631417,43903841,2.613040,7.008190e-03,0.042012,4.374226e-01
(17#)86,43986944,2.634464,44159107,2.612957,8.197216e-03,0.042089,5.109886e-01
(17#)173/2,44294533,2.631231,44414329,2.612875,7.000650e-03,0.042166,4.353270e-01
(17#)87,44528149,2.634733,44669621,2.612791,8.362850e-03,0.042244,5.194110e-01
(17#)175/2,44731231,2.634755,44924879,2.612707,8.403350e-03,0.042322,5.209584e-01
(17#)88,45173824,2.632683,45180133,2.612623,7.648781e-03,0.042401,4.731020e-01
(17#)177/2,45267808,2.635113,45435389,2.612538,8.603903e-03,0.042481,5.314140e-01
(17#)89,45561898,2.634634,45690641,2.612453,8.454646e-03,0.042561,5.211579e-01
(17#)179/2,45750142,2.633862,45945877,2.612367,8.194503e-03,0.042641,5.040923e-01
(17#)90,46085467,2.634998,46201139,2.612281,8.658637e-03,0.042722,5.317401e-01
(17#)181/2,46431778,2.632357,46456409,2.612194,7.689161e-03,0.042803,4.710651e-01
(17#)91,46594183,2.635729,46711627,2.612107,9.002629e-03,0.042885,5.508220e-01
(17#)183/2,46894108,2.633895,46966883,2.612019,8.340254e-03,0.042968,5.091231e-01
(17#)92,47087281,2.633008,47222159,2.611931,8.037124e-03,0.043051,4.895821e-01
(17#)185/2,47309188,2.633116,47477429,2.611842,8.112216e-03,0.043134,4.932072e-01
(17#)93,47622787,2.634875,47732611,2.611753,8.814099e-03,0.043218,5.350086e-01
(17#)187/2,47873767,2.635685,47987921,2.611663,9.155927e-03,0.043303,5.547422e-01
(17#)94,48190642,2.635323,48243193,2.611574,9.052650e-03,0.043388,5.473633e-01
(17#)189/2,48285199,2.635154,48498403,2.611483,9.023365e-03,0.043473,5.444989e-01
(19#)5,48626887,2.632639,48753673,2.611392,8.103353e-03,0.043559,4.877752e-01
(17#)191/2,48879484,2.633137,49008913,2.611301,8.327346e-03,0.043645,5.003093e-01
(17#)96,49187434,2.632998,49264213,2.611209,8.309788e-03,0.043732,4.982393e-01
(17#)193/2,49318109,2.635156,49519469,2.611117,9.164284e-03,0.043819,5.485976e-01
(17#)97,49635736,2.634741,49774723,2.611024,9.042403e-03,0.043907,5.401644e-01
(17#)195/2,49940141,2.633450,50029951,2.610931,8.587911e-03,0.043995,5.118536e-01
(17#)98,50141197,2.634563,50285233,2.610906,9.020036e-03,0.044084,5.366346e-01
(17#)197/2,50458396,2.635375,50540467,2.611033,9.279558e-03,0.043978,5.535040e-01
(17#)99,50608574,2.633957,50795713,2.611207,8.674712e-03,0.043799,5.194183e-01
(17#)199/2,50912011,2.636007,51050981,2.611379,9.386838e-03,0.043623,5.645646e-01
(17#)100,51198841,2.634543,51306247,2.611550,8.765818e-03,0.043448,5.292073e-01
(17#)201/2,51539167,2.635865,51561479,2.611719,9.202776e-03,0.043274,5.579794e-01
(17#)101,51716248,2.634955,51816749,2.611887,8.793155e-03,0.043102,5.351956e-01
(17#)203/2,52007056,2.633287,52072019,2.612053,8.096374e-03,0.042932,4.945961e-01
(17#)102,52116109,2.633243,52327243,2.612218,8.016498e-03,0.042763,4.916634e-01
(17#)205/2,52371376,2.633141,52582487,2.612381,7.915364e-03,0.042596,4.873697e-01
(17#)103,52646206,2.633595,52837747,2.612542,8.026139e-03,0.042430,4.961819e-01
(17#)207/2,52911227,2.635705,53093017,2.612702,8.765764e-03,0.042266,5.442436e-01
(17#)104,53265791,2.635671,53348287,2.612861,8.692009e-03,0.042103,5.417666e-01
(19#)11/2,53359531,2.635169,53603549,2.613018,8.441441e-03,0.041941,5.281467e-01
(17#)105,53699671,2.633020,53858797,2.613174,7.565902e-03,0.041781,4.750006e-01
(17#)211/2,54054124,2.635260,54114059,2.613329,8.356961e-03,0.041623,5.268962e-01
(17#)106,54226726,2.635112,54369311,2.613482,8.242254e-03,0.041466,5.216322e-01
(17#)213/2,54448969,2.634606,54624529,2.613634,7.992055e-03,0.041310,5.076737e-01
(17#)107,54684703,2.633856,54879793,2.613784,7.649952e-03,0.041155,4.877172e-01
(17#)215/2,55083529,2.633461,55135049,2.613933,7.442967e-03,0.041002,4.762695e-01
(17#)108,55192084,2.635633,55390327,2.614081,8.210779e-03,0.040850,5.275887e-01
(17#)217/2,55473001,2.636138,55645571,2.614228,8.346133e-03,0.040700,5.383292e-01
(17#)109,55853137,2.636086,55900837,2.614373,8.270943e-03,0.040551,5.354492e-01
(17#)219/2,56049046,2.635400,56156081,2.614517,7.955596e-03,0.040403,5.168676e-01
(17#)110,56165927,2.635609,56411353,2.614660,7.980205e-03,0.040256,5.203945e-01
(17#)221/2,56548759,2.635267,56666579,2.614802,7.796128e-03,0.040110,5.102219e-01
(17#)111,56673544,2.633961,56921863,2.614942,7.246879e-03,0.039966,4.758795e-01
(17#)223/2,56969719,2.635792,57177101,2.615082,7.888252e-03,0.039823,5.200512e-01
(17#)112,57242986,2.635920,57432373,2.615220,7.884043e-03,0.039681,5.216602e-01
(17#)225/2,57577804,2.636144,57687607,2.615357,7.916635e-03,0.039540,5.257208e-01
(17#)113,57712034,2.637007,57942883,2.615493,8.191954e-03,0.039400,5.460406e-01
(17#)227/2,57988096,2.635972,58198097,2.615628,7.747773e-03,0.039262,5.181601e-01
(19#)6,58327037,2.635784,58453393,2.615761,7.625602e-03,0.039125,5.117700e-01
(17#)229/2,58622908,2.634749,58708621,2.615894,7.182008e-03,0.038988,4.836103e-01
(17#)115,58803007,2.634830,58963889,2.616025,7.162674e-03,0.038853,4.840038e-01
(17#)231/2,59213989,2.635457,59219141,2.616156,7.350537e-03,0.038719,4.984891e-01
(17#)116,59297873,2.634889,59474407,2.616285,7.085683e-03,0.038586,4.821438e-01
(17#)233/2,59503861,2.637234,59729633,2.616413,7.926345e-03,0.038454,5.414521e-01
(17#)117,59774947,2.635060,59984921,2.616541,7.052736e-03,0.038323,4.832346e-01
(17#)235/2,60116767,2.634939,60240179,2.616667,6.958661e-03,0.038193,4.784123e-01
(17#)118,60336769,2.636403,60495433,2.616792,7.466348e-03,0.038064,5.152112e-01
(17#)237/2,60497854,2.634093,60750689,2.616917,6.542003e-03,0.037936,4.527625e-01
(17#)119,60816697,2.635280,61005929,2.617040,6.945530e-03,0.037810,4.824121e-01
(17#)239/2,61220564,2.635772,61261199,2.617162,7.085594e-03,0.037684,4.938435e-01
(17#)120,61395833,2.637005,61516447,2.617284,7.506665e-03,0.037559,5.250672e-01
