FIRST,LAST,START,minAt,G(minAt),maxAt,G(maxAt),n_0,C_min(n_0),n_1,C_max(n_1),n_geom,<COUNT>,C_avg
5615610,5870864,17PR11,5632078,30372,5705700,128356,5638274,2.605302,5615610,11.01714111,5741819,47693.788361,4.023037671
5870865,6126119,17PR23D2,5878723,31520,5870865,139510,5878723,2.605254,5870865,11.54450968,5997134,49544.245840,4.023694375
6126120,6381374,17PR12,6134516,32760,6276270,139620,6175451,2.603294,6126120,10.95829981,6252445,51375.976102,4.023550826
6381375,6636629,17PR25D2,6389524,34014,6561555,152194,6634582,2.604438,6561555,11.42982677,6507751,53184.547241,4.022334722
6636630,6891884,17PR13,6670333,35188,6846840,150564,6670333,2.604986,6636630,10.98066604,6763053,54982.861907,4.021064077
6891885,7147139,17PR27D2,6924206,36434,7132125,156266,6924206,2.610703,6891885,10.95984173,7018352,56809.652638,4.022449893
7147140,7402394,17PR14,7152863,37658,7147140,157576,7376626,2.610535,7147140,10.98307933,7273647,58624.778484,4.023505405
7402395,7657649,17PR29D2,7415123,38812,7402395,168962,7515967,2.611962,7402395,11.42121537,7528940,60410.076316,4.022992598
7657650,7912904,17PR15,7662268,39896,7657650,167464,7808617,2.611891,7657650,10.98958001,7784231,62198.203843,4.023149444
7912905,8168159,17PR31D2,7917194,41124,7912905,177818,8143934,2.607556,7912905,11.33939488,8039519,63982.127950,4.023468173
8168160,8423414,17PR16,8172473,42320,8273265,184600,8377064,2.615094,8273265,11.32235425,8294805,65759.060986,4.023739626
8423415,8678669,17PR33D2,8426206,43384,8580495,188356,8527412,2.609130,8580495,11.19012985,8550090,67533.693718,4.024239679
8678670,8933924,17PR17,8679646,44510,8843835,195128,8870593,2.615707,8843835,11.28989879,8805372,69278.150712,4.023322672
8933925,9189179,17PR35D2,8945779,45768,9129120,193866,9121549,2.613892,8933925,10.95727078,9060653,71012.869758,4.022226405
9189180,9444434,17PR18,9198368,46820,9414405,199054,9307022,2.615493,9189180,10.99290802,9315933,72770.960459,4.022797450
9444435,9699689,17PR37D2,9448771,48002,9444435,207180,9601418,2.616651,9444435,11.31732022,9571211,74514.141270,4.022828740
