FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,CboundMin(n_a),n_b,CboundMax(n_b),jitter
56666610,56921864,(17#)111,56666614,234747.008,56666610,1004380.771,56921863,2.654905,56666610,11.29818699,56794094,358224.972972,4.021598243,56666653,2.647365,56666610,11.30573087,56666653,2.613984,56666610,11.33911106,0.007544
56921865,57177119,(17#)223/2,56921869,235685.737,56921865,984820.890,57177101,2.654901,56921865,11.03403553,57049349,359653.919494,4.021594054,56921869,2.647375,56921865,11.04156477,56921869,2.614021,56921865,11.07491896,0.007529
57177120,57432374,(17#)112,57177121,236624.021,57342285,994624.105,57432373,2.654897,57342285,11.07128665,57304605,361082.132437,4.021589194,57177121,2.647386,57342285,11.07879203,57177121,2.614058,57342285,11.11210419,0.007515
57432375,57687629,(17#)225/2,57432377,237561.881,57627570,993817.355,57687607,2.654893,57627570,11.01365920,57559861,362509.477834,4.021582153,57432377,2.647397,57627570,11.02114858,57432377,2.614094,57627570,11.05443278,0.007500
57687630,57942884,(17#)113,57687632,238499.365,57912855,1024802.111,57942883,2.654890,57912855,11.30733895,57815116,363936.243332,4.021576099,57687653,2.647407,57912855,11.31481249,57687653,2.614129,57912855,11.34806917,0.007486
57942885,58198139,(17#)227/2,57942889,239436.291,57942885,1000406.909,58198097,2.654886,57942885,11.03308929,58070372,365362.312831,4.021569705,57942889,2.647418,57942885,11.04056117,57942889,2.614164,57942885,11.07381497,0.007472
58198140,58453394,(19#)6,58198169,240372.934,58198140,1058690.865,58453393,2.654882,58198140,11.63038755,58325627,366788.100542,4.021567473,58198169,2.647428,58198140,11.63784540,58198169,2.614198,58198140,11.67107498,0.007458
58453395,58708649,(17#)229/2,58453397,241308.955,58483425,1022401.106,58708621,2.654878,58483425,11.18304753,58580883,368212.595098,4.021558276,58453397,2.647438,58483425,11.19048984,58453397,2.614233,58483425,11.22369275,0.007444
58708650,58963904,(17#)115,58708654,242244.663,58708650,1055641.768,58963889,2.654875,58708650,11.50728265,58836139,369637.103284,4.021556377,58708669,2.647448,58708650,11.51471279,58708669,2.614266,58708650,11.54789495,0.007430
58963905,59219159,(17#)231/2,58963907,243179.914,59053995,1053350.853,59219141,2.654871,59053995,11.42264894,59091394,371060.181989,4.021546017,58963907,2.647458,59053995,11.43006061,58963907,2.614299,59053995,11.46321145,0.007416
59219160,59474414,(17#)116,59219161,244114.753,59219160,1053042.968,59474407,2.654868,59219160,11.39101607,59346650,372483.373954,4.021543917,59219161,2.647468,59219160,11.39841898,59219161,2.614332,59219160,11.43155505,0.007403
59474415,59729669,(17#)233/2,59474417,245049.177,59474415,1023732.390,59729633,2.654864,59474415,11.03172960,59601905,373905.558220,4.021537882,59474417,2.647478,59474415,11.03911906,59474417,2.614365,59474415,11.07223258,0.007389
59729670,59984924,(17#)117,59729674,245983.193,59729670,1023203.494,59984921,2.654860,59729670,10.98416409,59857161,375327.236696,4.021533306,59729699,2.647488,59729670,10.99154021,59729699,2.614397,59729670,11.02463150,0.007376
59984925,60240179,(17#)235/2,59984926,246916.765,59984925,1049909.583,60240179,2.654857,59984925,11.22824140,60112417,376748.029136,4.021526082,59984929,2.647497,59984925,11.23560430,59984929,2.614428,59984925,11.26867368,0.007363
60240180,60495434,(17#)118,60240188,247849.966,60240180,1049052.849,60495433,2.654853,60240180,11.17683849,60367672,378168.454172,4.021521722,60240199,2.647507,60240180,11.18418828,60240199,2.614459,60240180,11.21723606,0.007350
60495435,60750689,(17#)237/2,60495467,248782.791,60495435,1048283.778,60750689,2.654850,60495435,11.12677055,60622928,379588.121921,4.021516027,60495467,2.647516,60495435,11.13410733,60495467,2.614490,60495435,11.16713383,0.007337
60750690,61005944,(17#)119,60750706,249715.083,60765705,1046256.235,61005929,2.654846,60765705,11.06135804,60878183,381007.215482,4.021510915,60750713,2.647526,60765705,11.06868117,60750713,2.614520,60765705,11.10168547,0.007324
61005945,61261199,(17#)239/2,61005946,250646.961,61005945,1046995.298,61261199,2.654843,61005945,11.03043674,61133439,382425.663788,4.021505599,61006009,2.647535,61005945,11.03774783,61006009,2.614550,61005945,11.07073268,0.007311
61261200,61516454,(17#)120,61261219,251578.543,61336275,1065269.022,61516447,2.654839,61336275,11.16924063,61388694,383843.588906,4.021501327,61261219,2.647544,61336275,11.17653532,61261219,2.614580,61336275,11.20949387,0.007298
61516455,61771709,(17#)241/2,61516456,252509.630,61516455,1054736.010,61771691,2.654836,61516455,11.03001977,61643950,385260.586470,4.021493840,61516501,2.647553,61516455,11.03730559,61516501,2.614609,61516455,11.07025000,0.007286
61771710,62026964,(17#)121,61771718,253440.346,61906845,1084647.781,62026961,2.654832,61906845,11.27924934,61899205,386677.297907,4.021489813,61771729,2.647562,61906845,11.28651612,61771729,2.614638,61906845,11.31943040,0.007273
62026965,62282219,(17#)243/2,62026967,254370.630,62192130,1062622.547,62282179,2.654829,62192130,11.00515811,62154461,388093.103637,4.021482757,62026967,2.647571,62192130,11.01241112,62026967,2.614666,62192130,11.04530381,0.007261
62282220,62537474,(17#)122,62282221,255300.540,62282220,1079945.459,62537473,2.654825,62282220,11.17018814,62409717,389508.771881,4.021480603,62282221,2.647580,62282220,11.17743683,62282221,2.614694,62282220,11.21032277,0.007249
62537475,62792729,(17#)245/2,62537476,256230.072,62537475,1065811.381,62792693,2.654822,62537475,10.98400414,62664972,390923.236707,4.021472305,62537521,2.647589,62537475,10.99124064,62537521,2.614722,62537475,11.02410768,0.007237
62792730,63047984,(17#)123,62792731,257159.175,62792730,1097102.334,63047981,2.654818,62792730,11.26563077,62920228,392337.503987,4.021468214,62792731,2.647597,62792730,11.27285519,62792731,2.614749,62792730,11.30570359,0.007224
63047985,63303239,(19#)13/2,63047987,258087.904,63047985,1136685.699,63303217,2.654815,63047985,11.63009216,63175483,393751.228223,4.021464720,63047987,2.647606,63047985,11.63730460,63047987,2.614776,63047985,11.67013464,0.007212
63303240,63558494,(17#)124,63303242,259016.245,63303240,1114548.216,63558491,2.654812,63303240,11.36271922,63430739,395164.139251,4.021459040,63303323,2.647615,63303240,11.36991977,63303323,2.614803,63303240,11.40273173,0.007201
63558495,63813749,(17#)249/2,63558518,259944.264,63558495,1094603.889,63813731,2.654808,63558495,11.11955226,63685994,396576.400176,4.021452829,63558527,2.647623,63558495,11.12674101,63558527,2.614829,63558495,11.15953517,0.007189
63813750,64069004,(17#)125,63813754,260871.749,63888825,1097330.114,64069003,2.654805,63888825,11.09601092,63941250,397988.265507,4.021448634,63813781,2.647631,63888825,11.10318455,63813781,2.614855,63888825,11.13595607,0.007177
64069005,64324259,(17#)251/2,64069013,261798.922,64234170,1108935.000,64324237,2.654802,64234170,11.15976214,64196505,399399.443225,4.021443464,64069013,2.647640,64234170,11.16692012,64069013,2.614880,64234170,11.19966844,0.007165
64324260,64579514,(17#)126,64324264,262725.722,64474410,1096827.886,64579511,2.654798,64474410,11.00136090,64451761,400809.914727,4.021437119,64324283,2.647648,64474410,11.00850809,64324283,2.614905,64474410,11.04124056,0.007154
64579515,64834769,(17#)253/2,64579531,263652.131,64579515,1148895.323,64834751,2.654795,64579515,11.50693529,64707016,402220.272210,4.021435499,64579531,2.647656,64579515,11.51407779,64579531,2.614930,64579515,11.54680340,0.007142
64834770,65090024,(17#)127,64834771,264578.093,64834770,1109327.453,65090021,2.654792,64834770,11.07175018,64962272,403629.359160,4.021427011,64834771,2.647664,64834770,11.07888134,64834771,2.614955,64834770,11.11159046,0.007131
65090025,65345279,(17#)255/2,65090027,265503.733,65330265,1104691.249,65345279,2.654788,65090025,10.98386555,65217527,405038.376894,4.021423629,65090027,2.647672,65090025,10.99098547,65090027,2.614979,65090025,11.02367836,0.007120
65345280,65600534,(17#)128,65345288,266429.045,65345280,1108219.403,65600489,2.654785,65345280,10.98385203,65472783,406446.586542,4.021417960,65345299,2.647680,65345280,10.99096078,65345299,2.615003,65345280,11.02363769,0.007109
65600535,65855789,(17#)257/2,65600537,267353.873,65615550,1156689.465,65855771,2.654782,65615550,11.42226828,65728038,407854.287017,4.021412951,65600537,2.647688,65615550,11.42936530,65600537,2.615026,65615550,11.46202557,0.007098
65855790,66111044,(17#)129,65855791,268278.376,65855790,1143126.561,66111043,2.654779,65855790,11.25172333,65983294,409261.476733,4.021408554,65855791,2.647695,65855790,11.25881002,65855791,2.615050,65855790,11.29145573,0.007087
66111045,66366299,(17#)259/2,66111047,269202.514,66186120,1153848.844,66366281,2.654776,66186120,11.30686107,66238549,410668.155412,4.021404732,66111047,2.647703,66186120,11.31393367,66111047,2.615073,66186120,11.34655971,0.007076
66366300,66621554,(17#)130,66366347,270126.439,66366300,1123592.899,66621551,2.654772,66366300,10.98379852,66493805,412073.816415,4.021396517,66366347,2.647711,66366300,10.99086349,66366347,2.615095,66366300,11.02347897,0.007065
66621555,66876809,(17#)261/2,66621557,271049.669,66621555,1169189.139,66876791,2.654769,66621555,11.39059215,66749060,413479.604553,4.021395060,66621557,2.647718,66621555,11.39764638,66621557,2.615117,66621555,11.43024712,0.007054
66876810,67132064,(17#)131,66876826,271972.752,67041975,1150425.764,67132063,2.654766,67041975,11.14528955,67004315,414884.377380,4.021389190,66876829,2.647726,67041975,11.15232627,66876829,2.615139,67041975,11.18490323,0.007044
67132065,67387319,(17#)263/2,67132069,272895.358,67327260,1149490.390,67387291,2.654763,67327260,11.09426660,67259571,416288.604049,4.021383468,67132069,2.647733,67327260,11.10129156,67132069,2.615161,67327260,11.13385275,0.007033
67387320,67642574,(17#)132,67387349,273817.741,67612545,1148651.054,67642571,2.654760,67492425,11.04686551,67514826,417692.504751,4.021379985,67387349,2.647740,67492425,11.05388372,67387349,2.615182,67492425,11.08643590,0.007023
67642575,67897829,(17#)265/2,67642577,274739.573,67642575,1165182.466,67897807,2.654757,67642575,11.19910023,67770082,419095.584924,4.021373950,67642577,2.647748,67642575,11.20611232,67642577,2.615204,67642575,11.23865641,0.007012
67897830,68153084,(19#)7,67897834,275661.156,67897830,1214054.495,68153077,2.654753,67897830,11.62982114,68025337,420498.507046,4.021371699,67897859,2.647755,67897830,11.63682290,67897859,2.615224,67897830,11.66935340,0.007002
68153085,68408339,(17#)267/2,68153087,276582.348,68153085,1163660.818,68408339,2.654750,68153085,11.10995657,68280593,421900.455895,4.021365401,68153087,2.647762,68153085,11.11694807,68153087,2.615245,68153085,11.14946521,0.006991
68408340,68663594,(17#)134,68408344,277503.237,68643960,1177258.172,68663593,2.654747,68643960,11.16828210,68535848,423301.899342,4.021359526,68408381,2.647769,68643960,11.17525409,68408381,2.615265,68643960,11.20774617,0.006981
68663595,68918849,(17#)269/2,68663597,278423.689,68663595,1162431.136,68918771,2.654744,68663595,11.02481880,68791104,424703.043422,4.021355993,68663597,2.647776,68663595,11.03179001,68663597,2.615285,68663595,11.06428110,0.006971
68918850,69174104,(17#)135,68918851,279343.822,68918850,1161919.650,69174101,2.654741,68918850,10.98366868,69046359,426103.648291,4.021352490,68918851,2.647783,68918850,10.99062986,68918851,2.615305,68918850,11.02310826,0.006961
69174105,69429359,(17#)271/2,69174124,280263.685,69390090,1173721.337,69429337,2.654738,69390090,11.02820370,69301614,427503.378487,4.021345845,69174163,2.647790,69390090,11.03514657,69174163,2.615324,69390090,11.06760209,0.006951
69429360,69684614,(17#)136,69429368,281183.091,69609540,1183367.983,69684611,2.654735,69609540,11.08766690,69556870,428902.874187,4.021342069,69429379,2.647797,69609540,11.09460132,69429379,2.615343,69609540,11.12704645,0.006941
69684615,69939869,(17#)273/2,69684617,282102.116,69684615,1173388.585,69939847,2.654732,69684615,10.98363077,69812125,430301.790581,4.021337887,69684617,2.647803,69684615,10.99056232,69684617,2.615362,69684615,11.02300392,0.006932
69939870,70195124,(17#)137,69939886,283020.903,70180110,1202174.684,70195093,2.654729,70105035,11.18701035,70067381,431700.102985,4.021333054,69939907,2.647810,70105035,11.19392590,69939907,2.615380,70105035,11.22634812,0.006922
70195125,70450379,(17#)275/2,70195133,283939.247,70195125,1181027.256,70450379,2.654726,70195125,10.98360575,70322636,433097.727019,4.021326775,70195133,2.647817,70195125,10.99051790,70195133,2.615399,70195125,11.02293604,0.006912
70450380,70705634,(17#)138,70450388,284857.298,70450380,1241265.602,70705627,2.654723,70450380,11.50662158,70577892,434495.383375,4.021325708,70450411,2.647823,70450380,11.51352414,70450411,2.615417,70450380,11.54593085,0.006903
70705635,70960889,(17#)277/2,70705639,285774.957,70750680,1221298.221,70960871,2.654720,70750680,11.27877637,70833147,435891.845848,4.021318471,70705639,2.647830,70750680,11.28566773,70705639,2.615434,70750680,11.31806127,0.006893
70960890,71216144,(17#)139,70960892,286692.311,70960890,1201178.651,71216129,2.654717,70960890,11.06374065,71088402,437288.365988,4.021316615,70960919,2.647836,70960890,11.07062423,70960919,2.615452,70960890,11.10300871,0.006884
71216145,71471399,(17#)279/2,71216147,287609.298,71216145,1237538.594,71471363,2.654714,71216145,11.36229965,71343658,438683.774508,4.021309349,71216147,2.647843,71216145,11.36917386,71216147,2.615469,71216145,11.40154753,0.006874
71471400,71726654,(17#)140,71471423,288526.036,71471400,1200098.769,71726651,2.654711,71471400,10.98354409,71598913,440079.123790,4.021306324,71471423,2.647849,71471400,10.99040898,71471423,2.615486,71471400,11.02277203,0.006865
71726655,71981909,(17#)281/2,71726678,289442.367,71726655,1208223.868,71981879,2.654708,71726655,11.02289941,71854169,441473.653847,4.021300556,71726717,2.647855,71726655,11.02975505,71726717,2.615503,71726655,11.06210769,0.006856
71981910,72237164,(17#)141,71981926,290358.326,72177105,1258952.354,72237163,2.654705,72177105,11.42192797,72109424,442867.917119,4.021297066,71981933,2.647862,72177105,11.42876745,71981933,2.615519,72177105,11.46110218,0.006846
72237165,72492419,(17#)283/2,72237166,291273.920,72237165,1215836.097,72492419,2.654702,72237165,11.02259491,72364679,444261.428556,4.021291426,72237169,2.647868,72237165,11.02943226,72237169,2.615536,72237165,11.06176465,0.006837
72492420,72747674,(17#)142,72492421,292189.225,72492420,1232943.941,72747673,2.654699,72492420,11.14267674,72619935,445654.645480,4.021287762,72492421,2.647874,72492420,11.14950504,72492421,2.615552,72492420,11.18182759,0.006828
72747675,73002929,(19#)15/2,72747676,293104.220,72747675,1290848.682,73002877,2.654697,72747675,11.62957093,72875190,447047.454894,4.021285018,72747691,2.647880,72747675,11.63639025,72747691,2.615567,72747675,11.66870315,0.006819
73002930,73258184,(17#)143,73002967,294018.979,73213140,1227785.986,73258169,2.654694,73213140,10.99884491,73130446,448439.273295,4.021277938,73002967,2.647886,73213140,11.00564801,73002967,2.615583,73213140,11.03794381,0.006810
73258185,73513439,(17#)287/2,73258189,294933.176,73258185,1258194.429,73513421,2.654691,73258185,11.26508700,73385701,449831.231175,4.021276649,73258189,2.647892,73258185,11.27188854,73258189,2.615598,73258185,11.30418271,0.006802
73513440,73768694,(17#)144,73513448,295847.207,73603530,1252647.818,73768691,2.654688,73603530,11.16860227,73640956,451222.146013,4.021270539,73513459,2.647898,73603530,11.17539193,73513459,2.615613,73603530,11.20767386,0.006793
73768695,74023949,(17#)289/2,73768696,296760.838,73888815,1262095.052,74023903,2.654685,73888815,11.21417496,73896212,452612.678400,4.021265510,73768711,2.647904,73888815,11.22095489,73768711,2.615628,73888815,11.25322694,0.006784
74023950,74279204,(17#)145,74023954,297674.154,74023950,1283993.233,74279201,2.654682,74023950,11.39021789,74151467,454002.848051,4.021261705,74023993,2.647910,74023950,11.39699324,74023993,2.615642,74023950,11.42926070,0.006775
74279205,74534459,(17#)291/2,74279207,298587.142,74459385,1281217.573,74534459,2.654679,74459385,11.30644575,74406723,455392.577322,4.021258408,74279207,2.647916,74459385,11.31320645,74279207,2.615657,74459385,11.34545945,0.006767
74534460,74789714,(17#)146,74534468,299499.858,74534460,1263272.816,74789713,2.654677,74534460,11.13809679,74661978,456781.620645,4.021253435,74534479,2.647921,74534460,11.14485499,74534479,2.615671,74534460,11.17710554,0.006758
74789715,75044969,(17#)293/2,74789747,300412.282,74939865,1271792.030,75044969,2.654674,74939865,11.15922490,74917233,458170.265872,4.021249314,74789747,2.647927,74939865,11.16596964,74789747,2.615685,74939865,11.19820728,0.006750
75044970,75300224,(17#)147,75044971,301324.204,75044970,1253312.997,75300223,2.654671,75044970,10.98337780,75172489,459558.269846,4.021243893,75044971,2.647933,75044970,10.99011909,75044971,2.615698,75044970,11.02235344,0.006741
75300225,75555479,(17#)295/2,75300233,302235.941,75300225,1279158.242,75555479,2.654668,75300225,11.17605690,75427744,460946.133748,4.021241535,75300233,2.647938,75300225,11.18278982,75300233,2.615712,75300225,11.21501633,0.006733
75555480,75810734,(17#)148,75555484,303147.335,75555480,1296918.804,75810697,2.654666,75555480,11.29716490,75682999,462333.183737,4.021236337,75555503,2.647944,75555480,11.30388951,75555503,2.615725,75555480,11.33610836,0.006725
75810735,76065989,(17#)297/2,75810754,304058.454,75810735,1264681.414,76065989,2.654663,75810735,10.98334331,75938255,463720.111458,4.021234304,75810767,2.647949,75810735,10.99005967,75810767,2.615738,75810735,11.02227102,0.006716
76065990,76321244,(17#)149,76066021,304969.246,76065990,1277097.294,76321207,2.654660,76065990,11.05804845,76193510,465105.782396,4.021225588,76066021,2.647955,76065990,11.06475662,76066021,2.615751,76065990,11.09696064,0.006708
76321245,76576499,(17#)299/2,76321253,305879.605,76321245,1332837.264,76576477,2.654657,76321245,11.50633581,76448765,466492.189133,4.021227403,76321253,2.647960,76321245,11.51303583,76321253,2.615763,76321245,11.54523270,0.006700
76576500,76831754,(17#)150,76576502,306789.717,76666590,1290407.674,76831739,2.654655,76666590,11.09537977,76704021,467876.749156,4.021217447,76576523,2.647965,76666590,11.10206888,76576523,2.615775,76666590,11.13425631,0.006692
76831755,77087009,(17#)301/2,76831787,307699.629,76831755,1311035.983,77086979,2.654652,76831755,11.25118324,76959276,469261.899263,4.021216692,76831787,2.647971,76831755,11.25786716,76831787,2.615788,76831755,11.29005020,0.006684
77087010,77342264,(17#)151,77087012,308609.038,77224455,1307245.498,77342257,2.654649,77224455,11.16787361,77214532,470646.135905,4.021212188,77087029,2.647976,77224455,11.17454529,77087029,2.615800,77224455,11.20671814,0.006676
77342265,77597519,(17#)303/2,77342267,309518.212,77342265,1300386.589,77597441,2.654646,77342265,11.09421767,77469787,472029.778422,4.021206680,77342267,2.647981,77342265,11.10088570,77342267,2.615811,77342265,11.13305557,0.006668
77597520,77852774,(19#)8,77597549,310427.187,77597520,1367112.432,77852771,2.654644,77597520,11.62933871,77725042,473413.357834,4.021204668,77597549,2.647986,77597520,11.63599888,77597549,2.615823,77597520,11.66816240,0.006660
77852775,78108029,(17#)305/2,77852777,311335.662,77852775,1316887.564,78108001,2.654641,77852775,11.16941005,77980298,474796.014484,4.021198826,77852777,2.647991,77852775,11.17606242,77852777,2.615834,77852775,11.20821975,0.006652
78108030,78363284,(17#)153,78108059,312244.021,78168090,1299604.275,78363281,2.654638,78108030,10.98324214,78235553,476178.369422,4.021194421,78108059,2.647996,78108030,10.98988675,78108059,2.615845,78108030,11.02203806,0.006645
78363285,78618539,(17#)307/2,78363287,313151.881,78363285,1306761.488,78618521,2.654636,78363285,11.01924170,78490808,477560.707214,4.021193815,78363287,2.648002,78363285,11.02587861,78363287,2.615856,78363285,11.05802405,0.006637
78618540,78873794,(17#)154,78618541,314059.529,78738660,1360252.129,78873787,2.654633,78738660,11.42162060,78746064,478941.780802,4.021186492,78618541,2.648006,78738660,11.42824627,78618541,2.615867,78738660,11.46038336,0.006629
78873795,79129049,(17#)309/2,78873797,314966.880,78873795,1323008.191,79129049,2.654630,78873795,11.09195380,79001319,480322.629853,4.021181209,78873797,2.648011,78873795,11.09857546,78873797,2.615877,78873795,11.13070962,0.006622
79129050,79384304,(17#)155,79129054,315873.939,79129050,1359112.647,79384289,2.654628,79129050,11.36192922,79256574,481703.778827,4.021182298,79129111,2.648016,79129050,11.36854334,79129111,2.615888,79129050,11.40067208,0.006614
79384305,79639559,(17#)311/2,79384307,316780.667,79594515,1356177.835,79639537,2.654625,79594515,11.27836529,79511830,483083.438029,4.021174797,79384307,2.648021,79594515,11.28496577,79384307,2.615898,79594515,11.31708504,0.006607
79639560,79894814,(17#)156,79639561,317687.105,79639560,1321347.824,79894807,2.654623,79639560,10.98317652,79767085,484463.125408,4.021171370,79639561,2.648026,79639560,10.98977570,79639561,2.615908,79639560,11.02189408,0.006599
79894815,80150069,(17#)313/2,79894819,318593.258,80120040,1353039.445,80150047,2.654620,80120040,11.18654802,80022340,485842.402428,4.021168334,79894819,2.648031,80120040,11.19313332,79894819,2.615917,80120040,11.22524248,0.006592
80150070,80405324,(17#)157,80150071,319499.091,80150070,1337455.194,80405279,2.654617,80150070,11.05401404,80277596,487220.917028,4.021162769,80150071,2.648036,80150070,11.06059848,80150071,2.615927,80150070,11.09270708,0.006584
80405325,80660579,(17#)315/2,80405327,320404.641,80450370,1352918.690,80660579,2.654615,80450370,11.14465917,80532851,488599.241857,4.021159394,80405327,2.648040,80450370,11.15123502,80405327,2.615936,80450370,11.18333815,0.006577
80660580,80915834,(17#)158,80660581,321309.887,80660580,1353766.725,80915819,2.654612,80660580,11.12577166,80788106,489977.203335,4.021156751,80660581,2.648045,80660580,11.13234155,80660581,2.615946,80660580,11.16444096,0.006570
80915835,81171089,(17#)317/2,80915836,322214.858,81020940,1351159.015,81171061,2.654610,81020940,11.06036554,81043362,491354.322340,4.021150902,80915843,2.648050,81020940,11.06692529,80915843,2.615955,81020940,11.09901856,0.006563
81171090,81426344,(17#)159,81171098,323119.535,81171090,1370286.460,81426337,2.654607,81171090,11.19846745,81298617,492731.407729,4.021148461,81171119,2.648054,81171090,11.20502300,81171119,2.615963,81171090,11.23711379,0.006556
81426345,81681599,(17#)319/2,81426347,324023.873,81426345,1397609.603,81681563,2.654605,81426345,11.38988329,81553872,494107.846369,4.021144394,81426347,2.648059,81426345,11.39643173,81426347,2.615972,81426345,11.42851843,0.006548
81681600,81936854,(17#)160,81681616,324928.062,81876795,1378840.359,81936851,2.654602,81876795,11.18187200,81809127,495483.785428,4.021139899,81681641,2.648063,81876795,11.18840802,81681641,2.615980,81876795,11.22048783,0.006541
81936855,82192109,(17#)321/2,81936874,325831.801,81936855,1368118.491,82192109,2.654600,81936855,11.08768147,82064383,496859.354121,4.021136012,81936893,2.648068,81936855,11.09421585,81936893,2.615989,81936855,11.12629478,0.006534
82192110,82447364,(17#)161,82192111,326735.224,82192110,1423681.058,82447357,2.654597,82192110,11.50607358,82319638,498234.490081,4.021132211,82192111,2.648072,82192110,11.51260099,82192111,2.615997,82192110,11.54467624,0.006527
82447365,82702619,(19#)17/2,82447369,327638.440,82447365,1442883.829,82702597,2.654594,82447365,11.62912216,82574893,499609.410811,4.021130230,82447369,2.648077,82447365,11.63564265,82447369,2.616005,82447365,11.66771436,0.006520
82702620,82957874,(17#)162,82702652,328541.473,82732650,1407122.880,82957873,2.654592,82732650,11.30607903,82830149,500983.442139,4.021124634,82702661,2.648081,82732650,11.31259184,82702661,2.616013,82732650,11.34465976,0.006514
82957875,83213129,(17#)325/2,82957877,329443.982,83017935,1375358.529,83213071,2.654590,83017935,11.01703984,83085404,502357.358073,4.021121637,82957877,2.648085,83017935,11.02354503,82957877,2.616020,83017935,11.05560932,0.006507
83213130,83468384,(17#)163,83213153,330346.401,83303220,1384421.904,83468347,2.654587,83303220,11.05582065,83340659,503730.684434,4.021117417,83213153,2.648089,83303220,11.06231827,83213153,2.616028,83303220,11.09437910,0.006500
83468385,83723639,(17#)327/2,83468389,331248.394,83468385,1390609.069,83723639,2.654585,83468385,11.08566350,83595915,505103.643681,4.021113744,83468389,2.648094,83468385,11.09215677,83468389,2.616035,83468385,11.12421566,0.006493
83723640,83978894,(17#)164,83723642,332150.172,83723640,1416905.095,83978893,2.654582,83723640,11.26462381,83851170,506476.136708,4.021109816,83723687,2.648098,83723640,11.27111038,83723687,2.616042,83723640,11.30316641,0.006487
83978895,84234149,(17#)329/2,83978897,333051.657,83978895,1416013.569,84234149,2.654580,83978895,11.22706462,84106425,507848.257769,4.021106367,83978897,2.648102,83978895,11.23354455,83978897,2.616049,83978895,11.26559783,0.006480
84234150,84489404,(17#)165,84234158,333952.898,84444360,1421307.652,84489347,2.654577,84444360,11.21371433,84361680,509219.781360,4.021101602,84234181,2.648106,84444360,11.22018224,84234181,2.616056,84444360,11.25223085,0.006473
84489405,84744659,(17#)331/2,84489406,334853.804,84489405,1396956.776,84744659,2.654575,84489405,11.01636060,84616936,510591.152441,4.021099025,84489437,2.648110,84489405,11.02282735,84489437,2.616062,84489405,11.05487553,0.006467
84744660,84999914,(17#)166,84744661,335754.448,84744660,1413708.640,84999913,2.654572,84744660,11.11855976,84872191,511961.884278,4.021094780,84744661,2.648114,84744660,11.12501999,84744661,2.616069,84744660,11.15706582,0.006460
84999915,85255169,(17#)333/2,84999931,336654.873,84999915,1440217.866,85255169,2.654570,84999915,11.29675628,85127446,513332.436872,4.021092474,84999931,2.648119,84999915,11.30321003,84999931,2.616075,84999915,11.33525363,0.006454
85255170,85510424,(17#)167,85255171,337554.914,85300215,1460681.040,85510423,2.654567,85300215,11.42134058,85382702,514702.134356,4.021086801,85255171,2.648123,85300215,11.42778675,85255171,2.616081,85300215,11.45982789,0.006447
85510425,85765679,(17#)335/2,85510427,338454.735,85645560,1432244.319,85765679,2.654565,85645560,11.15876728,85637957,516071.865361,4.021084701,85510427,2.648127,85645560,11.16520482,85510427,2.616087,85645560,11.19724334,0.006441
85765680,86020934,(17#)168,85765681,339354.273,85870785,1436795.079,86020871,2.654563,85870785,11.16807309,85893212,517440.834741,4.021079952,85765681,2.648130,85870785,11.17450503,85765681,2.616093,85870785,11.20654197,0.006435
86020935,86276189,(17#)337/2,86020936,340253.571,86020935,1419398.827,86276167,2.654560,86020935,11.01570235,86148467,518809.598844,4.021076880,86020981,2.648134,86020935,11.02213058,86020981,2.616098,86020935,11.05416652,0.006428
86276190,86531444,(17#)169,86276198,341152.564,86441355,1425130.521,86531429,2.654558,86441355,11.01226726,86403723,520177.797640,4.021072674,86276213,2.648138,86441355,11.01868518,86276213,2.616104,86441355,11.05071853,0.006422
86531445,86786699,(17#)339/2,86531446,342051.258,86531445,1435465.518,86786681,2.654555,86531445,11.08184277,86658978,521545.809189,4.021070249,86531477,2.648142,86531445,11.08825849,86531477,2.616109,86531445,11.12029132,0.006416
86786700,87041954,(17#)170,86786702,342949.709,87011925,1443220.807,87041951,2.654553,87011925,11.08690451,86914233,522913.062948,4.021065191,86786743,2.648146,87011925,11.09330860,86786743,2.616114,87011925,11.12533896,0.006410
87041955,87297209,(17#)341/2,87041957,343847.876,87041955,1479433.196,87297169,2.654551,87041955,11.36159801,87169489,524280.174643,4.021062235,87041957,2.648150,87041955,11.36800139,87041957,2.616119,87041955,11.40003160,0.006403
87297210,87552464,(19#)9,87297214,344745.796,87297210,1518196.264,87552457,2.654548,87297210,11.62891937,87424744,525646.971670,4.021060029,87297233,2.648153,87297210,11.63531662,87297233,2.616124,87297210,11.66734571,0.006397
87552465,87807719,(17#)343/2,87552469,345643.424,87552465,1437584.144,87807719,2.654546,87552465,10.98285856,87679999,527012.907387,4.021054390,87552469,2.648157,87552465,10.98924973,87552469,2.616129,87552465,11.02127780,0.006391
87807720,88062974,(17#)172,87807724,346540.806,87807720,1476469.200,88062899,2.654544,87807720,11.25072320,87935254,528378.909300,4.021052391,87807739,2.648161,87807720,11.25710833,87807739,2.616134,87807720,11.28913550,0.006385
