FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_alignMax,c_alignMax,n_alignMin,c_alignMin,n_cBound,c_cBound
1321320,1336334,(13#)44,1321322,8843.476,1322685,34897.703,1336333,2.659003,1322685,10.48362898,1328806,13461.056853,4.027798078,1336334,357.040703,1321349,2.551090,1321349,2.533466
1336335,1351349,(13#)89/2,1336337,8929.579,1336335,35033.985,1351327,2.658987,1336335,10.43224742,1343821,13591.440193,4.027783728,1351349,357.600065,1336337,2.551946,1336337,2.534332
1351350,1366364,(13#)45,1351373,9015.690,1354815,35899.291,1366349,2.658971,1354815,10.56464386,1358836,13721.619309,4.027765219,1366363,358.157160,1351373,2.552788,1351373,2.535182
1366365,1381379,(13#)91/2,1366367,9101.435,1366365,35302.467,1381349,2.658956,1366365,10.31357855,1373851,13851.529672,4.027723314,1381379,358.712137,1366367,2.553610,1366367,2.536014
1381380,1396394,(13#)46,1381381,9187.173,1381380,37331.979,1396393,2.658941,1381380,10.80463901,1388867,13981.444542,4.027736534,1396394,359.264922,1381381,2.554418,1381381,2.536831
1396395,1411409,(13#)93/2,1396396,9272.821,1396395,37207.400,1411387,2.658926,1396395,10.66909708,1403882,14111.012061,4.027702221,1411409,359.815587,1396411,2.555210,1396411,2.537632
1411410,1426424,(13#)47,1411411,9358.296,1411410,37105.464,1426393,2.658911,1411410,10.54258966,1418897,14240.335759,4.027650591,1426424,360.364169,1411411,2.555986,1411411,2.538417
1426425,1441439,(13#)95/2,1426427,9443.685,1426425,38784.689,1441439,2.658897,1426425,10.92001320,1433912,14369.759505,4.027677589,1441439,360.910701,1426427,2.556747,1426427,2.539187
1441440,1456454,(13#)48,1441448,9529.039,1452990,37427.504,1456451,2.658882,1452990,10.37217927,1448928,14498.719566,4.027623899,1456454,361.455216,1441459,2.557495,1441459,2.539944
1456455,1471469,(13#)97/2,1456456,9614.151,1456455,37683.538,1471447,2.658868,1456455,10.42179375,1463943,14627.704424,4.027625683,1471468,361.997711,1456501,2.558230,1456501,2.540687
1471470,1486484,(13#)49,1471478,9699.189,1471470,37620.872,1486451,2.658854,1471470,10.31317853,1478958,14756.355729,4.027583054,1486483,362.538289,1471487,2.558948,1471487,2.541414
1486485,1501499,(13#)99/2,1486493,9784.102,1492260,39420.748,1501499,2.658840,1492260,10.67709497,1493973,14884.951591,4.027571910,1501499,363.076980,1486493,2.559654,1486493,2.542128
1501500,1516514,(13#)50,1501501,9868.876,1514205,39205.283,1516513,2.658826,1514205,10.48635334,1508988,15013.196706,4.027511758,1516514,363.613744,1501501,2.560347,1501501,2.542830
1516515,1531529,(13#)101/2,1516531,9953.665,1516515,38997.758,1531499,2.658813,1516515,10.41718872,1524004,15141.515616,4.027516175,1531529,364.148644,1516531,2.561029,1516531,2.543520
1531530,1546544,(17#)3,1531534,10038.207,1531530,41531.665,1546537,2.658799,1531530,11.00049541,1539019,15269.751701,4.027541361,1546544,364.681709,1531549,2.561698,1531549,2.544198
1546545,1561559,(13#)103/2,1546547,10122.671,1546545,39652.373,1561559,2.658786,1546545,10.41502046,1554034,15397.427723,4.027461824,1561559,365.212968,1546547,2.562354,1546547,2.544862
1561560,1576574,(13#)52,1561564,10207.091,1561560,39590.952,1576571,2.658773,1561560,10.31286079,1569049,15525.239381,4.027460253,1576574,365.742448,1561577,2.563001,1561577,2.545517
1576575,1591589,(13#)105/2,1576579,10291.343,1576575,39917.823,1591589,2.658760,1576575,10.31280992,1584064,15652.750379,4.027421849,1591589,366.270173,1576579,2.563635,1576579,2.546159
1591590,1606604,(13#)53,1591594,10375.530,1591590,41033.448,1606603,2.658747,1591590,10.51497078,1599079,15780.468789,4.027476497,1606604,366.796172,1591621,2.564259,1591621,2.546792
1606605,1621619,(13#)107/2,1606622,10459.675,1606605,40956.800,1621619,2.658734,1606605,10.41092631,1614095,15907.405493,4.027371370,1621619,367.320468,1606639,2.564873,1606639,2.547413
1621620,1636634,(13#)54,1621621,10543.543,1621620,40896.144,1636627,2.658722,1621620,10.31266060,1629110,16034.659730,4.027386090,1636633,367.843053,1621621,2.565474,1621621,2.548023
1636635,1651649,(13#)109/2,1636637,10627.419,1636635,41606.682,1651621,2.658710,1636635,10.40899143,1644125,16161.669981,4.027377116,1651649,368.364053,1636637,2.566067,1636637,2.548623
1651650,1666664,(13#)55,1651654,10711.215,1651650,41546.392,1666657,2.658697,1651650,10.31256387,1659140,16288.469872,4.027353062,1666664,368.883389,1651667,2.566650,1651667,2.549215
1666665,1681679,(13#)111/2,1666694,10795.027,1666665,43067.230,1681679,2.658685,1666665,10.60715947,1674155,16415.107402,4.027325732,1681679,369.401117,1666711,2.567224,1666711,2.549797
1681680,1696694,(13#)56,1681682,10878.453,1688610,42413.465,1696693,2.658673,1688610,10.32921553,1689170,16541.629142,4.027306139,1696694,369.917262,1681703,2.567788,1681703,2.550368
1696695,1711709,(13#)113/2,1696697,10961.921,1708245,43366.121,1711687,2.658661,1708245,10.45667512,1704185,16667.946040,4.027272247,1711709,370.431844,1696697,2.568342,1696697,2.550930
1711710,1726724,(13#)57,1711714,11045.330,1711710,45362.495,1726693,2.658649,1711710,10.91898631,1719201,16794.362450,4.027296835,1726723,370.944851,1711753,2.568889,1711753,2.551485
1726725,1741739,(13#)115/2,1726726,11128.605,1726725,45220.898,1741723,2.658637,1726725,10.80339350,1734216,16920.357861,4.027254381,1741739,371.456406,1726729,2.569425,1726729,2.552029
1741740,1756754,(13#)58,1741741,11211.791,1741740,45098.808,1756747,2.658626,1741740,10.69422112,1749231,17046.336119,4.027241586,1756754,371.966428,1741741,2.569954,1741741,2.552566
1756755,1771769,(13#)117/2,1756774,11295.010,1763580,44680.893,1771751,2.658614,1763580,10.48206782,1764246,17172.088363,4.027208440,1771768,372.474937,1756787,2.570476,1756787,2.553095
1771770,1786784,(13#)59,1771778,11377.965,1771770,44906.745,1786781,2.658603,1771770,10.49311119,1779261,17297.849386,4.027209681,1786784,372.982054,1771787,2.570989,1771787,2.553615
1786785,1801799,(17#)7/2,1786787,11460.844,1786785,47417.724,1801781,2.658592,1786785,10.99962821,1794276,17423.524265,4.027222141,1801798,373.487663,1786787,2.571493,1786787,2.554127
1801800,1816814,(13#)60,1801804,11543.717,1806420,45966.416,1816813,2.658581,1806420,10.56307655,1809291,17548.531884,4.027112308,1816814,373.991919,1801817,2.571991,1801817,2.554632
1816815,1831829,(13#)121/2,1816831,11626.505,1826055,45814.345,1831811,2.658570,1826055,10.43056730,1824307,17674.125652,4.027167931,1831829,374.494738,1816831,2.572481,1816831,2.555130
1831830,1846844,(13#)61,1831831,11709.083,1831830,46186.809,1846843,2.658559,1831830,10.48680193,1839322,17799.235791,4.027142884,1846844,374.996172,1831831,2.572963,1831831,2.555619
1846845,1861859,(13#)123/2,1846847,11791.662,1846845,46910.042,1861859,2.658548,1846845,10.57638925,1854337,17924.337043,4.027145418,1861859,375.496240,1846847,2.573438,1846847,2.556102
1861860,1876874,(13#)62,1861861,11874.145,1865325,47759.187,1876859,2.658537,1865325,10.67587830,1869352,18049.057554,4.027091812,1876874,375.994958,1861861,2.573907,1861861,2.556577
1876875,1891889,(13#)125/2,1876876,11956.573,1876875,46376.867,1891889,2.658526,1876875,10.31189578,1884367,18173.871508,4.027088048,1891889,376.492343,1876894,2.574370,1876894,2.557048
1891890,1906904,(13#)63,1891898,12038.918,1891890,46696.190,1906889,2.658516,1891890,10.31185474,1899382,18298.570929,4.027086884,1906904,376.988413,1891907,2.574824,1891907,2.557509
1906905,1921919,(13#)127/2,1906909,12121.119,1906905,47391.260,1921919,2.658505,1906905,10.39430840,1914397,18422.878271,4.027027538,1921919,377.483183,1906909,2.575272,1906909,2.557964
1921920,1936934,(13#)64,1921921,12203.255,1921920,47333.817,1936889,2.658495,1921920,10.31177327,1929412,18547.443076,4.027051864,1936934,377.976670,1921921,2.575714,1921921,2.558413
1936935,1951949,(13#)129/2,1936943,12285.364,1936935,48814.375,1951949,2.658485,1936935,10.56323884,1944428,18671.708983,4.027037804,1951949,378.468889,1936943,2.576150,1936943,2.558856
1951950,1966964,(13#)65,1951951,12367.316,1951950,47970.175,1966963,2.658475,1951950,10.31169356,1959443,18795.702556,4.026991795,1966964,378.959856,1951951,2.576579,1951951,2.559293
1966965,1981979,(13#)131/2,1966967,12449.231,1966965,48662.185,1981963,2.658465,1966965,10.39158946,1974458,18919.905959,4.027016738,1981978,379.449553,1966967,2.577003,1966967,2.559723
1981980,1996994,(13#)66,1981997,12531.143,1981980,48605.286,1996979,2.658455,1981980,10.31161495,1989473,19043.579350,4.026954614,1996994,379.938093,1981997,2.577422,1981997,2.560149
1996995,2012009,(13#)133/2,1997003,12612.845,1996995,51800.143,2012009,2.658445,1996995,10.91813952,2004488,19167.487646,4.026967635,2012009,380.425393,1997003,2.577834,1997003,2.560568
2012010,2027024,(13#)67,2012011,12694.480,2018940,50215.289,2027023,2.658435,2018940,10.48482309,2019503,19291.116771,4.026946686,2027024,380.911499,2012011,2.578240,2012011,2.560981
2027025,2042039,(13#)135/2,2027033,12776.114,2040885,50049.744,2042039,2.658425,2040885,10.35329657,2034518,19414.655795,4.026931512,2042039,381.396426,2027033,2.578641,2027033,2.561389
2042040,2057054,(17#)4,2042059,12857.692,2042040,53196.650,2057053,2.658415,2042040,10.99889284,2049533,19538.225835,4.026946637,2057053,381.880155,2042059,2.579038,2042059,2.561792
2057055,2072069,(13#)137/2,2057087,12939.205,2057055,50559.494,2072053,2.658406,2057055,10.38780553,2064548,19661.262167,4.026875805,2072069,382.362797,2057087,2.579428,2057087,2.562189
2072070,2087084,(13#)69,2072078,13020.454,2072070,52908.286,2087081,2.658396,2072070,10.80240611,2079563,19784.675930,4.026905818,2087084,382.844267,2072087,2.579813,2072087,2.562581
2087085,2102099,(13#)139/2,2087086,13101.709,2087085,51189.594,2097152,2.658389,2087085,10.38661618,2094579,19907.663646,4.026871972,2102099,383.324612,2087123,2.580194,2087123,2.562969
2102100,2117114,(13#)70,2102102,13182.932,2102100,51133.706,2117099,2.658378,2102100,10.31131420,2109594,20030.731825,4.026877153,2117114,383.803844,2102117,2.580569,2102117,2.563350
2117115,2132129,(13#)141/2,2117119,13264.075,2117115,52591.723,2132129,2.658368,2117115,10.54041751,2124609,20153.564713,4.026857327,2132129,384.281975,2117119,2.580939,2117119,2.563727
2132130,2147144,(13#)71,2132134,13345.159,2132130,52513.096,2147137,2.658359,2132130,10.46068053,2139624,20276.181606,4.026816734,2147144,384.759018,2132147,2.581306,2132147,2.564099
2147145,2162159,(13#)143/2,2147146,13426.142,2147145,52077.064,2162137,2.658350,2147145,10.31120661,2154639,20398.951111,4.026828238,2162159,385.234985,2147161,2.581667,2147161,2.564467
2162160,2177174,(13#)72,2162164,13507.098,2162160,52390.988,2177167,2.658341,2162160,10.31117114,2169654,20521.406563,4.026799126,2177174,385.709888,2162177,2.582023,2162177,2.564830
2177175,2192189,(13#)145/2,2177206,13588.088,2177175,54656.611,2192161,2.658332,2177175,10.69303001,2184669,20643.827392,4.026784531,2192189,386.183739,2177237,2.582377,2177237,2.565190
2192190,2207204,(13#)73,2192194,13668.728,2204475,54151.573,2207203,2.658323,2204475,10.48090249,2199684,20766.280790,4.026796933,2207204,386.656548,2192207,2.582723,2192207,2.565543
2207205,2222219,(13#)147/2,2207206,13749.428,2207205,53331.021,2222219,2.658314,2207205,10.31106693,2214699,20888.230960,4.026732550,2222219,387.128329,2207213,2.583066,2207213,2.565892
2222220,2237234,(13#)74,2222228,13830.124,2222220,55176.537,2237219,2.658306,2222220,10.60563349,2229714,21010.686213,4.026785690,2237227,387.598871,2222239,2.583406,2222239,2.566238
2237235,2252249,(13#)149/2,2237252,13910.750,2238390,55885.622,2252233,2.658297,2238390,10.67491363,2244729,21132.453897,4.026726883,2252249,388.068845,2237267,2.583741,2237267,2.566579
2252250,2267264,(13#)75,2252251,13991.149,2258025,55712.437,2267263,2.658288,2258025,10.56190649,2259745,21254.416116,4.026725176,2267264,388.537602,2252251,2.584072,2252251,2.566916
2267265,2282279,(13#)151/2,2267266,14071.603,2277660,55563.253,2282257,2.658280,2277660,10.45517626,2274760,21376.206015,4.026710212,2282279,389.005373,2267281,2.584399,2267281,2.567249
2282280,2297294,(13#)76,2282281,14151.965,2282280,58121.416,2297291,2.658271,2282280,10.91742164,2289775,21497.980096,4.026711372,2297294,389.472169,2282281,2.584722,2282281,2.567578
2297295,2312309,(17#)9/2,2297297,14232.278,2297295,58884.183,2312293,2.658263,2297295,10.99825627,2304790,21619.522334,4.026688023,2312309,389.937999,2297297,2.585041,2297297,2.567904
2312310,2327324,(13#)77,2312311,14312.514,2312310,55515.186,2327323,2.658254,2312310,10.31083268,2319805,21740.919114,4.026656526,2327323,390.402842,2312311,2.585356,2312311,2.568225
2327325,2342339,(13#)155/2,2327326,14392.702,2327325,57751.186,2342309,2.658246,2327325,10.66634505,2334820,21862.583174,4.026692730,2342338,390.866771,2327341,2.585669,2327341,2.568543
2342340,2357354,(13#)78,2342348,14472.862,2342340,56136.902,2357353,2.658238,2342340,10.31076786,2349835,21983.690207,4.026644436,2357354,391.329794,2342357,2.585977,2342357,2.568857
2357355,2372369,(13#)157/2,2357357,14552.852,2357355,56811.536,2372369,2.658230,2357355,10.37725674,2364850,22104.919418,4.026636746,2372369,391.791861,2357357,2.586281,2357357,2.569168
2372370,2387384,(13#)79,2372371,14632.828,2372370,57494.728,2387383,2.658221,2372370,10.44460949,2379865,22225.894052,4.026600575,2387384,392.253010,2372371,2.586582,2372371,2.569475
2387385,2402399,(13#)159/2,2387386,14712.759,2387385,58186.550,2402383,2.658213,2387385,10.51284276,2394880,22347.133761,4.026629789,2402399,392.713252,2387393,2.586880,2387393,2.569778
2402400,2417414,(13#)80,2402401,14792.601,2415105,57803.429,2417399,2.658205,2415105,10.33999007,2409895,22467.894843,4.026589929,2417414,393.172595,2402401,2.587174,2402401,2.570078
2417415,2432429,(13#)161/2,2417419,14872.409,2417415,60433.804,2432429,2.658197,2417415,10.80159164,2424910,22588.741689,4.026582688,2432429,393.631049,2417419,2.587465,2417419,2.570375
2432430,2447444,(13#)81,2432447,14952.208,2434740,58710.817,2447437,2.658189,2434740,10.42908697,2439925,22709.634735,4.026600250,2447444,394.088622,2432447,2.587753,2432447,2.570669
2447445,2462459,(13#)163/2,2447446,15031.803,2447445,58667.227,2462443,2.658182,2447445,10.37458950,2454941,22830.121226,4.026562331,2462459,394.545323,2447479,2.588037,2447479,2.570959
2462460,2477474,(13#)82,2462462,15111.415,2462460,60116.804,2477471,2.658174,2462460,10.57489055,2469956,22950.695727,4.026556521,2477474,395.001161,2462479,2.588318,2462479,2.571246
2477475,2492489,(13#)165/2,2477494,15191.051,2477475,58922.400,2492461,2.658166,2477475,10.31048807,2484971,23071.102566,4.026537526,2492488,395.456113,2477521,2.588597,2477521,2.571530
2492490,2507504,(13#)83,2492494,15270.456,2492490,59961.974,2507489,2.658158,2492490,10.43774779,2499986,23191.489612,4.026531110,2507504,395.910279,2492509,2.588872,2492509,2.571810
2507505,2522519,(13#)167/2,2507522,15349.950,2507505,59899.621,2522503,2.658151,2507505,10.37291583,2515001,23311.690281,4.026508210,2522519,396.363577,2507567,2.589144,2507567,2.572089
2522520,2537534,(13#)84,2522522,15429.236,2523675,60876.514,2537527,2.658143,2523675,10.48368037,2530016,23432.007048,4.026520892,2537534,396.816044,2522543,2.589413,2522543,2.572363
2537535,2552549,(13#)169/2,2537537,15508.530,2545620,60714.045,2552531,2.658136,2545620,10.37774147,2545031,23551.800510,4.026459291,2552549,397.267688,2537537,2.589679,2537537,2.572635
2552550,2567564,(17#)5,2552558,15587.821,2552550,64492.416,2567557,2.658128,2552550,10.99769622,2560046,23672.068754,4.026494146,2567564,397.718518,2552581,2.589943,2552581,2.572904
2567565,2582579,(13#)171/2,2567569,15666.977,2567565,64343.407,2582551,2.658121,2567565,10.91680009,2575061,23791.895708,4.026468766,2582579,398.168541,2567569,2.590203,2567569,2.573170
2582580,2597594,(13#)86,2582581,15746.092,2582580,62565.380,2597591,2.658113,2582580,10.56175258,2590076,23911.868250,4.026482832,2597594,398.617765,2582581,2.590461,2582581,2.573433
2597595,2612609,(13#)173/2,2597603,15825.202,2611455,63841.755,2612549,2.658106,2611455,10.67411780,2605091,24031.314809,4.026423220,2612609,399.066197,2597603,2.590716,2597603,2.573694
2612610,2627624,(13#)87,2612612,15904.210,2612610,63973.699,2627617,2.658099,2612610,10.69208555,2620106,24151.351571,4.026476916,2627623,399.513814,2612647,2.590969,2612647,2.573952
2627625,2642639,(13#)175/2,2627627,15983.145,2627625,61995.167,2642639,2.658091,2627625,10.31019711,2635121,24270.704605,4.026430773,2642639,399.960714,2627627,2.591218,2627627,2.574207
2642640,2657654,(13#)88,2642644,16062.083,2645370,63383.914,2657651,2.658084,2645370,10.47997845,2650136,24389.916588,4.026376018,2657654,400.406814,2642693,2.591466,2642693,2.574460
2657655,2672669,(13#)177/2,2657657,16140.895,2657655,63705.413,2672639,2.658077,2657655,10.49102074,2665151,24509.768366,4.026440689,2672668,400.852122,2657657,2.591710,2657657,2.574709
2672670,2687684,(13#)89,2672671,16219.681,2672670,63635.816,2687677,2.658070,2672670,10.42862055,2680166,24628.734271,4.026373567,2687684,401.296733,2672671,2.591952,2672671,2.574957
2687685,2702699,(13#)179/2,2687723,16298.611,2687685,63575.222,2702681,2.658063,2687685,10.36833505,2695182,24748.143906,4.026392899,2702699,401.740565,2687723,2.592192,2687723,2.575202
2702700,2717714,(13#)90,2702701,16377.098,2709630,65213.547,2717713,2.658056,2709630,10.56097842,2710197,24867.165297,4.026362551,2717714,402.183655,2702701,2.592429,2702701,2.575444
2717715,2732729,(13#)181/2,2717731,16455.802,2717715,64184.801,2732701,2.658049,2717715,10.36762930,2725212,24986.160001,4.026341509,2732729,402.626009,2717731,2.592664,2717731,2.575685
2732730,2747744,(13#)91,2732734,16534.324,2732730,64133.007,2747713,2.658042,2732730,10.31000447,2740227,25105.523299,4.026392753,2747743,403.067605,2732749,2.592897,2732749,2.575922
2747745,2762759,(13#)183/2,2747746,16612.827,2747745,65529.701,2762759,2.658035,2747745,10.48472303,2755242,25224.094176,4.026329952,2762759,403.508537,2747749,2.593127,2747749,2.576158
2762760,2777774,(13#)92,2762761,16691.279,2762760,67824.858,2777771,2.658028,2762760,10.80090092,2770257,25342.906852,4.026319084,2777774,403.948723,2762761,2.593355,2762761,2.576391
2777775,2792789,(13#)185/2,2777813,16769.884,2777775,66904.487,2792773,2.658022,2777775,10.60449365,2785272,25461.821415,4.026337028,2792789,404.388200,2777813,2.593581,2777813,2.576622
2792790,2807804,(13#)93,2792792,16848.103,2792790,67603.437,2807789,2.658015,2792790,10.66541189,2800287,25580.266909,4.026293510,2807804,404.826973,2792809,2.593804,2792809,2.576850
2807805,2822819,(17#)11/2,2807806,16926.368,2807805,70030.613,2822819,2.658008,2807805,10.99719679,2815302,25699.055802,4.026316579,2822819,405.265048,2807821,2.594025,2807821,2.577077
2822820,2837834,(13#)94,2822822,17004.627,2822820,67422.970,2837803,2.658001,2822820,10.53895356,2830317,25817.482026,4.026295080,2837834,405.702432,2822851,2.594245,2822851,2.577301
2837835,2852849,(13#)189/2,2837839,17082.827,2847075,67376.838,2852849,2.657995,2847075,10.45405660,2845332,25935.764692,4.026263685,2852849,406.139131,2837839,2.594461,2837839,2.577523
2852850,2867864,(13#)95,2852854,17160.990,2852850,70479.226,2867861,2.657988,2852850,10.91625293,2860347,26054.137327,4.026258504,2867864,406.575150,2852873,2.594677,2852873,2.577743
2867865,2882879,(13#)191/2,2867867,17239.067,2867865,67220.414,2882863,2.657982,2867865,10.36431793,2875362,26172.641424,4.026285361,2882879,407.010496,2867867,2.594889,2867867,2.577961
2882880,2897894,(13#)96,2882897,17317.194,2882880,67169.379,2897893,2.657975,2882880,10.30974340,2890377,26290.906400,4.026286978,2897894,407.445173,2882897,2.595100,2882897,2.578177
2897895,2912909,(13#)193/2,2897897,17395.114,2905980,68021.226,2912893,2.657969,2905980,10.36861723,2905392,26408.588862,4.026211505,2912908,407.879160,2897897,2.595309,2897897,2.578390
2912910,2927924,(13#)97,2912929,17473.150,2912910,68487.674,2927917,2.657962,2912910,10.41821626,2920407,26526.878868,4.026240463,2927924,408.312548,2912929,2.595516,2912929,2.578603
2927925,2942939,(13#)195/2,2927941,17551.033,2927925,68076.387,2942909,2.657956,2927925,10.30966823,2935422,26644.716297,4.026212099,2942939,408.745255,2927941,2.595721,2927941,2.578812
2942940,2957954,(13#)98,2942959,17628.896,2942940,68378.367,2957947,2.657949,2942940,10.30964334,2950437,26762.549151,4.026194602,2957954,409.177317,2942959,2.595924,2942959,2.579020
2957955,2972969,(13#)197/2,2957963,17706.638,2957955,69032.315,2972969,2.657943,2957955,10.36248852,2965452,26880.599557,4.026220913,2972969,409.608739,2957963,2.596125,2957963,2.579226
2972970,2987984,(13#)99,2972971,17784.352,2984520,71656.392,2987983,2.657937,2984520,10.67344279,2980468,26998.127895,4.026180146,2987984,410.039526,2972971,2.596325,2972971,2.579430
2987985,3002999,(13#)199/2,2987989,17862.069,2987985,69634.763,3002981,2.657931,2987985,10.36190275,2995483,27116.063557,4.026211094,3002998,410.469655,2987989,2.596522,2987989,2.579633
3003000,3018014,(13#)100,3003002,17939.723,3003000,69584.293,3018013,2.657924,3003000,10.30954559,3010498,27233.347671,4.026156252,3018013,410.899187,3003017,2.596718,3003017,2.579834
3018015,3033029,(13#)201/2,3018019,18017.326,3028410,71271.633,3033011,2.657918,3028410,10.48277399,3025513,27350.924528,4.026155735,3033029,411.328129,3018019,2.596912,3018019,2.580032
3033030,3048044,(13#)101,3033053,18094.981,3043425,71203.394,3048043,2.657912,3043425,10.42798092,3040528,27468.377257,4.026147580,3048044,411.756428,3033053,2.597104,3033053,2.580229
3048045,3063059,(13#)203/2,3048047,18172.381,3048045,73097.370,3063059,2.657906,3048045,10.69130618,3055543,27585.735995,4.026136244,3063059,412.184118,3048047,2.597294,3048047,2.580424
3063060,3078074,(17#)6,3063068,18249.898,3063060,75506.378,3078073,2.657900,3063060,10.99674671,3070558,27703.284665,4.026162898,3078074,412.611204,3063083,2.597483,3063083,2.580618
3078075,3093089,(13#)205/2,3078098,18327.378,3078075,72910.238,3093071,2.657894,3078075,10.57377076,3085573,27820.502141,4.026151584,3093089,413.037689,3078109,2.597671,3078109,2.580810
3093090,3108104,(13#)103,3093094,18404.648,3093090,72094.407,3108103,2.657888,3093090,10.41147647,3100588,27937.210179,4.026077244,3108103,413.463552,3093113,2.597856,3093113,2.581000
3108105,3123119,(13#)207/2,3108109,18481.957,3108105,75101.180,3123091,2.657882,3108105,10.80030273,3115603,28054.573121,4.026107623,3123119,413.888882,3108109,2.598039,3108109,2.581188
3123120,3138134,(13#)104,3123137,18559.300,3123120,71987.246,3138131,2.657876,3123120,10.30935662,3130618,28171.696791,4.026113396,3138134,414.313598,3123137,2.598222,3123137,2.581375
3138135,3153149,(13#)209/2,3138137,18636.452,3138135,76538.942,3153149,2.657870,3138135,10.91576497,3145633,28288.606186,4.026098468,3153149,414.737733,3138137,2.598402,3138137,2.581560
3153150,3168164,(13#)105,3153158,18713.678,3161235,74517.857,3168119,2.657864,3161235,10.56021253,3160648,28405.492336,4.026090141,3168164,415.161293,3153169,2.598581,3153169,2.581744
3168165,3183179,(13#)211/2,3168167,18790.773,3182025,73639.570,3183179,2.657858,3182025,10.37664789,3175663,28522.223310,4.026069669,3183179,415.584281,3168167,2.598759,3168167,2.581926
3183180,3198194,(13#)106,3183188,18867.920,3183180,74619.397,3198191,2.657852,3183180,10.51140769,3190678,28638.937093,4.026056556,3198191,416.006617,3183197,2.598935,3183197,2.582106
3198195,3213209,(13#)213/2,3198197,18944.914,3198195,74548.213,3213163,2.657847,3198195,10.45865200,3205693,28755.704070,4.026060464,3213209,416.428560,3198197,2.599109,3198197,2.582285
3213210,3228224,(13#)107,3213233,19022.024,3213210,74484.626,3228223,2.657841,3213210,10.40740341,3220708,28872.303540,4.026050350,3228224,416.849860,3213233,2.599282,3213233,2.582463
3228225,3243239,(13#)215/2,3228227,19098.875,3228225,75887.264,3243239,2.657835,3228225,10.56064191,3235723,28988.694673,4.026020734,3243239,417.270607,3228227,2.599453,3228227,2.582638
3243240,3258254,(13#)108,3243242,19175.802,3243240,74378.781,3258247,2.657830,3243240,10.30917579,3250738,29105.445640,4.026050308,3258251,417.690719,3243271,2.599624,3243271,2.582813
3258255,3273269,(13#)217/2,3258256,19252.750,3258255,77251.989,3273269,2.657824,3258255,10.66464178,3265753,29221.636695,4.026011617,3273269,418.110455,3258293,2.599793,3258293,2.582986
3273270,3288284,(13#)109,3273274,19329.509,3273270,75675.642,3288269,2.657818,3273270,10.40547889,3280768,29338.064451,4.026014794,3288284,418.529565,3273287,2.599959,3273287,2.583158
3288285,3303299,(13#)219/2,3288286,19406.277,3288285,76332.924,3303281,2.657813,3288285,10.45430876,3295783,29454.221516,4.025989913,3303299,418.948137,3288317,2.600125,3288317,2.583328
3303300,3318314,(13#)110,3303308,19483.065,3303300,75570.425,3318307,2.657807,3303300,10.30908822,3310798,29570.595181,4.026003581,3318314,419.366177,3303319,2.600290,3303319,2.583497
3318315,3333329,(17#)13/2,3318319,19559.718,3318315,80925.753,3333313,2.657802,3318315,10.99633771,3325814,29686.832600,4.026007391,3333329,419.783688,3318319,2.600453,3318319,2.583664
3333330,3348344,(13#)111,3333331,19636.356,3333330,78341.392,3348307,2.657796,3333330,10.60358935,3340829,29802.679615,4.025967181,3348344,420.200674,3333331,2.600614,3333331,2.583830
3348345,3363359,(13#)223/2,3348349,19712.984,3357585,79350.290,3363343,2.657790,3357585,10.67285814,3355844,29918.831810,4.025977008,3363358,420.617111,3348349,2.600775,3348349,2.583995
3363360,3378374,(13#)112,3363364,19789.576,3377220,77158.661,3378373,2.657785,3377220,10.32574548,3370859,30034.555237,4.025937862,3378374,421.033086,3363389,2.600934,3363389,2.584158
3378375,3393389,(13#)225/2,3378377,19866.070,3378375,77056.208,3393373,2.657780,3378375,10.30898128,3385874,30150.928564,4.025994207,3393389,421.448521,3378377,2.601092,3378377,2.584320
3393390,3408404,(13#)113,3393394,19942.577,3393390,78049.775,3408389,2.657774,3393390,10.40183382,3400889,30266.413579,4.025940322,3408404,421.863445,3393409,2.601248,3393409,2.584481
3408405,3423419,(13#)227/2,3408407,20018.999,3416490,78897.688,3423419,2.657769,3416490,10.45316826,3415904,30381.858545,4.025890030,3423419,422.277864,3408407,2.601403,3408407,2.584640
3423420,3438434,(13#)114,3423428,20095.455,3423420,82530.802,3438419,2.657763,3423420,10.91532538,3430919,30498.229157,4.025970472,3438434,422.691781,3423457,2.601558,3423457,2.584799
3438435,3453449,(13#)229/2,3438439,20171.772,3438435,78586.600,3453409,2.657758,3438435,10.35431131,3445934,30613.347400,4.025893746,3453449,423.105200,3438439,2.601710,3438439,2.584956
3453450,3468464,(13#)115,3453451,20248.076,3453450,82277.878,3468463,2.657753,3453450,10.79977602,3460949,30729.361092,4.025943035,3468464,423.518123,3453451,2.601862,3453451,2.585111
3468465,3483479,(13#)231/2,3468481,20324.432,3468465,78833.822,3483463,2.657748,3468465,10.30885657,3475964,30844.594004,4.025898037,3483478,423.930529,3468481,2.602012,3468481,2.585266
3483480,3498494,(13#)116,3483481,20400.594,3483480,82060.281,3498493,2.657742,3483480,10.69064479,3490979,30960.082992,4.025894694,3498494,424.342501,3483481,2.602161,3483481,2.585419
