START,n_1,C_max,Npred_1,CpredAlign,Lambda_max,Jitter,JitterRatio,Status
13PR69,2072070,10.80561448,2072070,10.80877650,-2.925847e-04,0.118160,-0.026760,EXPECTED
13PR139D2,2087085,10.43093179,2087085,10.39297094,3.645896e-03,0.117889,0.322005,OUTLIER
13PR70,2102100,10.28475508,2102100,10.31759426,-3.187909e-03,0.117564,-0.279330,EXPECTED
13PR141D2,2117115,10.49437651,2117115,10.54670008,-4.973479e-03,0.117143,-0.446664,EXPECTED
13PR71,2132130,10.45727492,2132130,10.46695365,-9.251219e-04,0.116767,-0.082889,EXPECTED
13PR143D2,2147145,10.32089589,2147145,10.31746578,3.324014e-04,0.116353,0.029480,OUTLIER
13PR72,2162160,10.28854004,2162160,10.31733722,-2.795047e-03,0.115927,-0.248408,EXPECTED
13PR145D2,2177175,10.65886908,2177175,10.69921678,-3.778218e-03,0.115602,-0.349023,EXPECTED
13PR73,2192190,10.45346983,2204475,10.48399925,-2.916249e-03,0.115204,-0.265003,EXPECTED
13PR147D2,2207205,10.30468258,2207205,10.31723518,-1.217404e-03,0.114798,-0.109345,EXPECTED
13PR74,2222220,10.62244500,2222220,10.61178097,1.004419e-03,0.114464,0.093165,OUTLIER
13PR149D2,2238390,10.68224431,2238390,10.68068013,1.464388e-04,0.114138,0.013704,OUTLIER
13PR75,2258025,10.59708526,2258025,10.56844375,2.706432e-03,0.113760,0.251771,OUTLIER
13PR151D2,2277660,10.45042457,2277660,10.46197387,-1.104541e-03,0.113380,-0.101864,EXPECTED
13PR76,2282280,10.95059079,2282280,10.92348535,2.478318e-03,0.113049,0.239767,OUTLIER
17PR9D2,2297295,10.99373951,2297295,11.00425057,-9.556383e-04,0.112758,-0.093218,EXPECTED
13PR77,2312310,10.33290008,2312310,10.31683915,1.555558e-03,0.112197,0.143149,OUTLIER
13PR155D2,2327325,10.63509727,2327325,10.67234344,-3.496075e-03,0.111970,-0.332644,EXPECTED
13PR78,2342340,10.30803080,2342340,10.31675268,-8.457670e-04,0.111664,-0.078108,EXPECTED
13PR157D2,2357355,10.38245606,2357355,10.38317235,-6.898804e-05,0.111438,-0.006428,EXPECTED
13PR79,2372370,10.43612077,2372370,10.45053423,-1.380160e-03,0.111083,-0.129754,EXPECTED
13PR159D2,2387385,10.48166740,2387385,10.51876174,-3.532726e-03,0.110794,-0.334805,EXPECTED
13PR80,2415105,10.31755305,2415105,10.34639519,-2.791544e-03,0.110432,-0.261176,EXPECTED
13PR161D2,2417415,10.84881245,2417415,10.80741149,3.823475e-03,0.110128,0.375935,OUTLIER
13PR81,2434740,10.43924472,2434740,10.43568240,3.413013e-04,0.109835,0.032433,OUTLIER
13PR163D2,2447445,10.35032253,2447445,10.38042833,-2.904460e-03,0.109486,-0.274974,EXPECTED
13PR82,2462460,10.51916292,2462460,10.58072336,-5.835161e-03,0.109181,-0.563838,EXPECTED
13PR165D2,2477475,10.29851906,2477475,10.31630762,-1.725803e-03,0.108932,-0.163300,EXPECTED
13PR83,2492490,10.44088557,2492490,10.44351689,-2.519890e-04,0.108643,-0.024220,EXPECTED
13PR167D2,2507505,10.33626911,2507505,10.37868233,-4.094944e-03,0.108371,-0.391371,EXPECTED
13PR84,2523675,10.55523209,2523675,10.48908737,6.286251e-03,0.108006,0.612417,OUTLIER
13PR169D2,2545620,10.40474039,2545620,10.38346798,2.046585e-03,0.107736,0.197449,OUTLIER
17PR5,2552550,10.99012211,2552550,11.00337997,-1.205616e-03,0.107529,-0.123296,EXPECTED
13PR171D2,2567565,10.92708061,2567565,10.92249604,4.196484e-04,0.107245,0.042749,OUTLIER
13PR86,2582580,10.55578003,2582580,10.56744541,-1.104508e-03,0.106914,-0.109110,EXPECTED
13PR173D2,2611455,10.64974805,2611455,10.68014050,-2.849754e-03,0.106681,-0.284891,EXPECTED
13PR87,2612610,10.66539465,2612610,10.69770421,-3.024803e-03,0.106396,-0.303673,EXPECTED
13PR175D2,2627625,10.28738539,2627625,10.31582570,-2.760767e-03,0.106143,-0.267943,EXPECTED
13PR88,2645370,10.51306100,2645370,10.49387756,1.826391e-03,0.105914,0.181123,OUTLIER
13PR177D2,2657655,10.51549012,2657655,10.49664122,1.794097e-03,0.105616,0.178466,OUTLIER
13PR89,2672670,10.44897175,2672670,10.43415215,1.419290e-03,0.105402,0.140601,OUTLIER
13PR179D2,2687685,10.37335454,2687685,10.37388345,-5.098606e-05,0.105113,-0.005032,EXPECTED
13PR90,2709630,10.53157782,2709630,10.56676913,-3.335934e-03,0.104894,-0.335494,EXPECTED
13PR181D2,2717715,10.37331494,2717715,10.37315198,1.570966e-05,0.104578,0.001558,OUTLIER
13PR91,2732730,10.33041978,2732730,10.31550176,1.445130e-03,0.104355,0.142955,OUTLIER
13PR183D2,2747745,10.48765084,2747745,10.49016467,-2.396656e-04,0.104123,-0.024143,EXPECTED
13PR92,2762760,10.76445593,2762760,10.80633591,-3.883032e-03,0.103890,-0.403118,EXPECTED
13PR185D2,2777775,10.57239913,2777775,10.60991493,-3.542185e-03,0.103632,-0.362010,EXPECTED
13PR93,2792790,10.66486958,2792790,10.67081174,-5.570162e-04,0.103400,-0.057468,EXPECTED
17PR11D2,2807805,11.02662299,2807805,11.00252419,2.187902e-03,0.103206,0.233502,OUTLIER
13PR94,2822820,10.52442136,2822820,10.54428896,-1.885982e-03,0.102971,-0.192944,EXPECTED
13PR189D2,2847075,10.45920201,2847075,10.46008559,-8.447515e-05,0.102688,-0.008605,EXPECTED
13PR95,2852850,10.92845388,2852850,10.92155796,6.312052e-04,0.102465,0.067300,OUTLIER
13PR191D2,2867865,10.35654496,2867865,10.36955209,-1.255145e-03,0.102286,-0.127164,EXPECTED
13PR96,2882880,10.24844324,2882880,10.31498238,-6.471623e-03,0.101947,-0.652684,EXPECTED
13PR193D2,2897895,10.35588006,2905980,10.37379396,-1.728334e-03,0.101816,-0.175944,EXPECTED
13PR97,2912910,10.35772281,2912910,10.42342948,-6.323700e-03,0.101579,-0.646853,EXPECTED
13PR195D2,2927925,10.31203266,2927925,10.31479278,-2.676243e-04,0.101398,-0.027221,EXPECTED
13PR98,2942940,10.28184570,2942940,10.31478855,-3.198860e-03,0.101204,-0.325509,EXPECTED
13PR197D2,2957955,10.36904610,2957955,10.36762675,1.368927e-04,0.101003,0.014053,OUTLIER
13PR99,2984520,10.63257123,2984520,10.67916239,-4.372355e-03,0.100730,-0.462535,EXPECTED
13PR199D2,2987985,10.36803900,2987985,10.36700973,9.927828e-05,0.100560,0.010235,OUTLIER
13PR100,3003000,10.29142676,3003000,10.31459967,-2.249140e-03,0.100370,-0.230875,EXPECTED
13PR201D2,3028410,10.49577122,3028410,10.48857902,6.854823e-04,0.100090,0.071857,OUTLIER
13PR101,3043425,10.43275625,3043425,10.43371028,-9.144145e-05,0.099917,-0.009548,EXPECTED
13PR203D2,3048045,10.63113876,3048045,10.69632957,-6.113338e-03,0.099777,-0.653365,EXPECTED
17PR6,3063060,10.97601074,3063060,11.00170147,-2.337890e-03,0.099582,-0.257986,EXPECTED
13PR205D2,3078075,10.60622176,3078075,10.57873279,2.595142e-03,0.099349,0.276691,OUTLIER
13PR103,3093090,10.41372828,3093090,10.41643089,-2.594901e-04,0.099136,-0.027262,EXPECTED
13PR207D2,3108105,10.80789882,3108105,10.80524534,2.455432e-04,0.099000,0.026803,OUTLIER
13PR104,3123120,10.24817032,3123120,10.31423174,-6.425480e-03,0.098761,-0.668902,EXPECTED
13PR209D2,3138135,10.91677153,3138135,10.92064414,-3.546766e-04,0.098603,-0.039275,EXPECTED
13PR105,3161235,10.56250026,3161235,10.56503837,-2.402656e-04,0.098441,-0.025783,EXPECTED
13PR211D2,3168165,10.37359468,3182025,10.38182848,-7.934120e-04,0.098217,-0.083833,EXPECTED
13PR106,3183180,10.52783316,3183180,10.51618575,1.106957e-03,0.098077,0.118758,OUTLIER
13PR213D2,3198195,10.51305617,3198195,10.46345115,4.729587e-03,0.097868,0.506856,OUTLIER
13PR107,3213210,10.37266404,3213210,10.41219899,-3.804211e-03,0.097695,-0.404677,EXPECTED
13PR215D2,3228225,10.51426418,3228225,10.56542823,-4.854355e-03,0.097482,-0.524856,EXPECTED
13PR108,3247860,10.32127599,3243240,10.31394733,7.103059e-04,0.097329,0.075298,OUTLIER
13PR217D2,3258255,10.63289176,3258255,10.66936221,-3.424096e-03,0.097145,-0.375423,EXPECTED
13PR109,3273270,10.42147829,3273270,10.41019846,1.082950e-03,0.097014,0.116270,OUTLIER
13PR219D2,3288285,10.46733007,3288285,10.45902040,7.941825e-04,0.096744,0.085893,OUTLIER
13PR110,3303300,10.29757122,3303300,10.31378398,-1.573188e-03,0.096662,-0.167726,EXPECTED
17PR13D2,3318315,11.01294885,3318315,11.00097086,1.088220e-03,0.096465,0.124169,OUTLIER
13PR111,3333330,10.55061401,3333330,10.60823513,-5.446540e-03,0.096240,-0.598723,EXPECTED
13PR223D2,3357585,10.69622273,3357585,10.67817138,1.689063e-03,0.096141,0.187759,OUTLIER
13PR112,3377220,10.31388045,3377220,10.33068865,-1.628341e-03,0.095993,-0.175098,EXPECTED
13PR225D2,3378375,10.33009151,3378375,10.31354575,1.602989e-03,0.095850,0.172621,OUTLIER
13PR113,3393390,10.44584354,3393390,10.40640765,3.782415e-03,0.095672,0.412199,OUTLIER
13PR227D2,3416490,10.41346259,3416490,10.45769024,-4.238167e-03,0.095440,-0.463408,EXPECTED
13PR114,3423420,10.87527753,3423420,10.91988332,-4.093189e-03,0.095359,-0.467767,EXPECTED
13PR229D2,3438435,10.39902949,3438435,10.35879061,3.876990e-03,0.095179,0.422771,OUTLIER
13PR115,3453450,10.76513947,3453450,10.80427932,-3.629202e-03,0.094965,-0.412150,EXPECTED
13PR231D2,3468465,10.24768094,3468465,10.31335772,-6.388491e-03,0.094845,-0.692464,EXPECTED
13PR116,3483480,10.70311486,3483480,10.69513657,7.456955e-04,0.094710,0.084239,OUTLIER
13PR233D2,3498495,10.35124632,3498495,10.35792269,-6.447743e-04,0.094566,-0.070600,EXPECTED
13PR117,3527160,10.50300547,3527160,10.48297044,1.909374e-03,0.094449,0.212125,OUTLIER
13PR235D2,3528525,10.54663767,3528525,10.54229394,4.119441e-04,0.094297,0.046064,OUTLIER
13PR118,3543540,10.48450052,3543540,10.49403746,-9.092093e-04,0.094108,-0.101340,EXPECTED
13PR237D2,3558555,10.47067543,3558555,10.44703244,2.260573e-03,0.094006,0.251505,OUTLIER
17PR7,3573570,11.04745022,3573570,11.00031958,4.275327e-03,0.093835,0.502271,OUTLIER
13PR239D2,3588585,10.35399839,3588585,10.35655872,-2.472488e-04,0.093657,-0.027337,EXPECTED
13PR120,3612840,10.55040123,3612840,10.56459068,-1.344017e-03,0.093512,-0.151739,EXPECTED
13PR241D2,3618615,10.34722822,3632475,10.37220699,-2.411145e-03,0.093434,-0.267341,EXPECTED
13PR121,3633630,10.28851749,3633630,10.31293318,-2.370290e-03,0.093289,-0.261721,EXPECTED
13PR243D2,3652110,10.42064524,3652110,10.43204712,-1.093564e-03,0.093154,-0.122398,EXPECTED
13PR122,3663660,10.47294166,3663660,10.48762275,-1.400830e-03,0.092972,-0.157909,EXPECTED
13PR245D2,3678675,10.29493285,3678675,10.31287527,-1.741323e-03,0.092833,-0.193276,EXPECTED
13PR123,3693690,10.58797159,3693690,10.57710100,1.027220e-03,0.092751,0.117202,OUTLIER
13PR247D2,3708705,10.90291140,3708705,10.91916755,-1.489881e-03,0.092596,-0.175560,EXPECTED
13PR124,3723720,10.69851262,3730650,10.67681699,2.029970e-03,0.092482,0.234593,OUTLIER
13PR249D2,3738735,10.47056816,3738735,10.44000596,2.923136e-03,0.092309,0.331086,OUTLIER
13PR125,3753750,10.35948210,3753750,10.31271130,4.525004e-03,0.092195,0.507303,OUTLIER
13PR251D2,3768765,10.35626435,3768765,10.35404656,2.141725e-04,0.092071,0.024088,OUTLIER
13PR126,3783780,10.30724480,3783780,10.31263115,-5.224425e-04,0.091956,-0.058575,EXPECTED
13PR253D2,3798795,10.76684901,3798795,10.80348605,-3.396987e-03,0.091807,-0.399066,EXPECTED
13PR127,3813810,10.39862013,3813810,10.39504917,3.434661e-04,0.091683,0.038949,OUTLIER
17PR15D2,3828825,10.97315576,3828825,10.99972951,-2.418778e-03,0.091578,-0.290176,EXPECTED
13PR128,3843840,10.34050310,3843840,10.31250042,2.711731e-03,0.091442,0.306234,OUTLIER
13PR257D2,3858855,10.29126309,3858855,10.35290441,-5.971808e-03,0.091307,-0.675100,EXPECTED
13PR129,3873870,10.55245243,3873870,10.56387471,-1.081844e-03,0.091190,-0.125258,EXPECTED
13PR259D2,3888885,10.52086308,3888885,10.60690130,-8.144610e-03,0.091089,-0.944551,EXPECTED
13PR130,3903900,10.30940760,3903900,10.31237209,-2.875106e-04,0.090942,-0.032598,EXPECTED
13PR261D2,3918915,10.68160331,3918915,10.69414135,-1.173109e-03,0.090818,-0.138057,EXPECTED
13PR131,3933930,10.40258705,3933930,10.39223657,9.954863e-04,0.090720,0.114093,OUTLIER
13PR263D2,3948945,10.32640634,3948945,10.35173290,-2.449599e-03,0.090594,-0.279561,EXPECTED
13PR132,3968055,10.49543961,3968055,10.48997706,5.206044e-04,0.090491,0.060366,OUTLIER
13PR265D2,3978975,10.49410214,3978975,10.51435081,-1.927669e-03,0.090364,-0.224079,EXPECTED
13PR133,3993990,10.89300591,3993990,10.91856931,-2.344023e-03,0.090221,-0.283342,EXPECTED
13PR267D2,4009005,10.41450221,4009005,10.43066460,-1.550709e-03,0.090122,-0.179339,EXPECTED
13PR134,4037880,10.49579641,4037880,10.48571503,9.609776e-04,0.090024,0.111985,OUTLIER
13PR269D2,4039035,10.32063922,4039035,10.35071471,-2.909873e-03,0.089873,-0.334644,EXPECTED
13PR135,4064445,10.55721084,4064445,10.56359880,-6.048973e-04,0.089776,-0.071154,EXPECTED
13PR271D2,4069065,10.35030705,4081770,10.35432520,-3.881402e-04,0.089685,-0.044803,EXPECTED
17PR8,4084080,10.94251090,4084080,10.99919540,-5.166838e-03,0.089589,-0.632717,EXPECTED
13PR273D2,4103715,10.66377437,4103715,10.67631205,-1.175036e-03,0.089408,-0.140230,EXPECTED
13PR137,4114110,10.39567622,4114110,10.38832380,7.075077e-04,0.089347,0.082291,OUTLIER
13PR275D2,4129125,10.31472381,4129125,10.31194679,2.692650e-04,0.089255,0.031113,OUTLIER
13PR138,4144140,10.79117189,4144140,10.80273297,-1.070773e-03,0.089161,-0.129665,EXPECTED
13PR277D2,4159155,10.32058642,4159155,10.34935080,-2.783211e-03,0.089049,-0.323017,EXPECTED
13PR139,4174170,10.38252337,4174170,10.38709322,-4.400515e-04,0.088949,-0.051376,EXPECTED
13PR279D2,4189185,10.68496585,4189185,10.66727982,1.656597e-03,0.088823,0.199115,OUTLIER
13PR140,4204200,10.30876436,4204200,10.31174439,-2.890355e-04,0.088723,-0.033588,EXPECTED
13PR281D2,4219215,10.32718690,4219215,10.34869835,-2.080826e-03,0.088625,-0.242724,EXPECTED
13PR141,4234230,10.54917717,4234230,10.54080395,7.940472e-04,0.088513,0.094599,OUTLIER
13PR283D2,4260795,10.42528304,4260795,10.43073209,-5.225399e-04,0.088405,-0.061637,EXPECTED
13PR142,4264260,10.43824882,4264260,10.46108607,-2.185453e-03,0.088326,-0.258556,EXPECTED
13PR285D2,4279275,10.94166570,4279275,10.91798376,2.166727e-03,0.088233,0.268402,OUTLIER
13PR143,4294290,10.30134765,4294290,10.31162762,-9.974272e-04,0.088138,-0.116635,EXPECTED
13PR287D2,4309305,10.56712859,4309305,10.57591372,-8.310186e-04,0.088003,-0.099828,EXPECTED
13PR144,4324320,10.26549522,4324320,10.31158820,-4.480038e-03,0.087918,-0.524272,EXPECTED
17PR17D2,4339335,10.96883103,4339335,10.99870425,-2.719762e-03,0.087824,-0.340149,EXPECTED
13PR145,4354350,10.69680869,4354350,10.69328833,3.291579e-04,0.087748,0.040119,OUTLIER
13PR291D2,4369365,10.36607529,4369365,10.42000486,-5.189020e-03,0.087638,-0.615367,EXPECTED
13PR146,4384380,10.45790658,4384380,10.45666225,1.189917e-04,0.087527,0.014217,OUTLIER
13PR293D2,4408950,10.48962189,4408950,10.49395896,-4.133775e-04,0.087392,-0.049628,EXPECTED
13PR147,4414410,10.31415798,4414410,10.31141015,2.664489e-04,0.087371,0.031450,OUTLIER
13PR295D2,4429425,10.46649597,4429425,10.49223284,-2.455958e-03,0.087237,-0.295022,EXPECTED
13PR148,4444440,10.58652575,4444440,10.60587966,-1.826495e-03,0.087157,-0.222058,EXPECTED
13PR297D2,4459455,10.28576806,4459455,10.31129214,-2.478421e-03,0.087081,-0.293107,EXPECTED
13PR149,4476780,10.65516977,4476780,10.67574647,-1.929285e-03,0.087002,-0.236508,EXPECTED
13PR299D2,4489485,10.80830584,4489485,10.80213191,5.713841e-04,0.086882,0.071061,OUTLIER
13PR150,4516050,10.57851838,4516050,10.56267045,1.499247e-03,0.086800,0.182580,OUTLIER
13PR301D2,4519515,10.52533041,4519515,10.56265621,-3.540010e-03,0.086724,-0.430398,EXPECTED
13PR151,4542615,10.48291438,4542615,10.48444626,-1.461204e-04,0.086655,-0.017678,EXPECTED
13PR303D2,4555320,10.43725636,4555320,10.45578632,-1.773793e-03,0.086560,-0.214071,EXPECTED
13PR152,4564560,10.90288200,4564560,10.91749804,-1.339669e-03,0.086460,-0.169050,EXPECTED
13PR305D2,4579575,10.49703780,4579575,10.48585578,1.065823e-03,0.086378,0.129454,OUTLIER
17PR9,4594590,11.01339102,4594590,10.99825500,1.375274e-03,0.086311,0.175366,OUTLIER
13PR307D2,4614225,10.32741737,4609605,10.34488230,-1.689694e-03,0.086164,-0.202694,EXPECTED
13PR154,4624620,10.31353930,4624620,10.31107063,2.393907e-04,0.086124,0.028664,OUTLIER
13PR309D2,4639635,10.38546941,4639635,10.41310836,-2.657775e-03,0.086026,-0.321286,EXPECTED
13PR155,4654650,10.68469431,4654650,10.66641867,1.711915e-03,0.085979,0.212559,OUTLIER
13PR311D2,4669665,10.33725577,4669665,10.34434458,-6.855185e-04,0.085885,-0.082538,EXPECTED
13PR156,4684680,10.32333667,4684680,10.31097262,1.198397e-03,0.085779,0.144138,OUTLIER
13PR313D2,4699695,10.31513516,4699695,10.34409959,-2.804020e-03,0.085699,-0.337979,EXPECTED
13PR157,4714710,10.40334266,4714710,10.37737487,2.499221e-03,0.085654,0.303171,OUTLIER
13PR315D2,4729725,10.31407935,4729725,10.31088520,3.097363e-04,0.085535,0.037343,OUTLIER
13PR158,4744740,10.42812311,4744740,10.44473842,-1.592049e-03,0.085494,-0.194345,EXPECTED
13PR317D2,4762065,10.33811798,4762065,10.35333015,-1.470383e-03,0.085391,-0.178147,EXPECTED
13PR159,4774770,10.48437688,4774770,10.51294672,-2.721286e-03,0.085339,-0.334781,EXPECTED
13PR319D2,4789785,10.68893925,4789785,10.69254244,-3.370384e-04,0.085250,-0.042266,EXPECTED
13PR160,4804800,10.33630704,4804800,10.31078092,2.472613e-03,0.085150,0.299778,OUTLIER
13PR321D2,4819815,10.34739624,4819815,10.40893208,-5.929374e-03,0.085082,-0.723253,EXPECTED
13PR161,4834830,10.81410703,4834830,10.80157397,1.159627e-03,0.085017,0.147418,OUTLIER
19PRD2,4849845,11.62799825,4849845,11.64456917,-1.424073e-03,0.084943,-0.195083,EXPECTED
17PR10,5105100,10.97303266,5105100,10.99745091,-2.222824e-03,0.083744,-0.291582,EXPECTED
17PR21D2,5360355,10.99622825,5360355,10.99708780,-7.816466e-05,0.082679,-0.010396,EXPECTED
17PR11,5615610,11.01714111,5615610,10.99675167,1.852416e-03,0.081729,0.249476,OUTLIER
17PR23D2,5870865,11.54450968,5870865,11.51993427,2.131022e-03,0.080876,0.303865,OUTLIER
17PR12,6126120,10.95829981,6126120,10.99613516,-3.446719e-03,0.080119,-0.472239,EXPECTED
17PR25D2,6561555,11.42982677,6561555,11.43449642,-4.084661e-04,0.079439,-0.058783,EXPECTED
17PR13,6636630,10.98066604,6636630,10.99558541,-1.357772e-03,0.078832,-0.189255,EXPECTED
17PR27D2,6891885,10.95984173,6891885,10.99533234,-3.233009e-03,0.078287,-0.453340,EXPECTED
17PR14,7147140,10.98307933,7147140,10.99509032,-1.092993e-03,0.077806,-0.154371,EXPECTED
17PR29D2,7402395,11.42121537,7402395,11.40199014,1.684709e-03,0.077383,0.248443,OUTLIER
17PR15,7657650,10.98958001,7657650,10.99464098,-4.604184e-04,0.077003,-0.065724,EXPECTED
17PR31D2,7912905,11.33939488,7912905,11.37347267,-3.000750e-03,0.076666,-0.444497,EXPECTED
17PR16,8273265,11.32235425,8273265,11.31747629,4.309184e-04,0.076369,0.063874,OUTLIER
17PR33D2,8580495,11.19012985,8580495,11.17886928,1.006802e-03,0.076115,0.147942,OUTLIER
17PR17,8843835,11.28989879,8843835,11.28918292,6.341002e-05,0.075890,0.009433,OUTLIER
17PR35D2,8933925,10.95727078,8933925,10.99367536,-3.316906e-03,0.075700,-0.480906,EXPECTED
17PR18,9189180,10.99290802,9189180,10.99350294,-5.411706e-05,0.075531,-0.007877,EXPECTED
17PR37D2,9444435,11.31732022,9444435,11.30737868,8.788219e-04,0.075403,0.131845,OUTLIER
19PR,9699690,11.63043167,9699690,11.63972363,-7.986161e-04,0.075294,-0.123409,EXPECTED
17PR39D2,10015005,11.15560842,10015005,11.19652979,-3.661521e-03,0.075207,-0.544117,EXPECTED
17PR20,10210200,11.00376435,10210200,10.99287542,9.900540e-04,0.075144,0.144908,OUTLIER
17PR41D2,10465455,11.24467314,10465455,11.27455202,-2.653635e-03,0.075105,-0.397828,EXPECTED
17PR21,10818885,11.06039219,10818885,11.06437495,-3.600273e-04,0.075082,-0.053045,EXPECTED
17PR43D2,10975965,11.25356686,10975965,11.26052515,-6.181275e-04,0.075079,-0.092680,EXPECTED
17PR22,11231220,10.96641085,11231220,10.99232760,-2.360496e-03,0.075092,-0.345133,EXPECTED
17PR45D2,11696685,11.17351171,11696685,11.19104069,-1.567568e-03,0.075123,-0.233337,EXPECTED
17PR23,11741730,11.51189717,11741730,11.51543148,-3.069666e-04,0.075168,-0.047019,EXPECTED
17PR47D2,11996985,11.23713469,11996985,11.23618619,8.441120e-05,0.075231,0.012608,OUTLIER
17PR24,12267255,11.16747768,12267255,11.17712380,-8.633961e-04,0.075314,-0.128079,EXPECTED
17PR49D2,12507495,10.98781759,12507495,10.99172526,-3.555734e-04,0.075395,-0.051829,EXPECTED
17PR25,12777765,11.08648867,12777765,11.10376973,-1.557536e-03,0.075492,-0.228912,EXPECTED
17PR51D2,13123110,11.41473584,13123110,11.43016663,-1.350918e-03,0.075605,-0.204097,EXPECTED
17PR26,13408395,11.17605896,13408395,11.15297517,2.067604e-03,0.075735,0.304797,OUTLIER
17PR53D2,13528515,11.20725467,13528515,11.20678547,4.186662e-05,0.075864,0.006185,OUTLIER
17PR27,13783770,10.98038214,13783770,10.99119883,-9.846074e-04,0.076010,-0.142306,EXPECTED
17PR55D2,14159145,11.06647162,14159145,11.07155382,-4.591376e-04,0.076166,-0.066725,EXPECTED
17PR28,14294280,10.98194552,14294280,10.99100524,-8.246248e-04,0.076331,-0.118690,EXPECTED
19PR3D2,14549535,11.63795064,14549535,11.63735415,5.125518e-05,0.076508,0.007796,OUTLIER
17PR29,14804790,11.41134683,14804790,11.39783783,1.184523e-03,0.076691,0.176148,OUTLIER
17PR59D2,15060045,11.19089765,15060045,11.18352612,6.589247e-04,0.076884,0.095879,OUTLIER
17PR30,15315300,10.99103026,15315300,10.99064338,3.520023e-05,0.077087,0.005019,OUTLIER
17PR61D2,15570555,11.18037899,15570555,11.17681457,3.188611e-04,0.077296,0.046114,OUTLIER
17PR31,15825810,11.34310671,15825810,11.36941164,-2.316339e-03,0.077514,-0.339357,EXPECTED
17PR63D2,16231215,11.03304430,16231215,11.03397281,-8.415365e-05,0.077757,-0.011941,EXPECTED
17PR32,16546530,11.30406125,16546530,11.31347046,-8.320281e-04,0.077978,-0.120665,EXPECTED
17PR65D2,16831815,11.10250632,16831815,11.10075600,1.576633e-04,0.078207,0.022381,OUTLIER
17PR33,16846830,10.99729261,16846830,10.99015458,6.492823e-04,0.078464,0.090972,OUTLIER
17PR67D2,17160990,11.14840354,17160990,11.17498089,-2.381123e-03,0.078710,-0.337662,EXPECTED
17PR34,17402385,11.06440369,17402385,11.09409935,-2.680296e-03,0.078983,-0.375975,EXPECTED
17PR69D2,17612595,11.49392771,17612595,11.51320564,-1.675822e-03,0.079261,-0.243221,EXPECTED
17PR35,17867850,10.98360569,17867850,10.98985886,-5.691565e-04,0.079504,-0.078652,EXPECTED
17PR71D2,18123105,11.13946369,18123105,11.14904469,-8.597256e-04,0.079781,-0.120091,EXPECTED
17PR36,18378360,10.99260684,18378360,10.98971888,2.627529e-04,0.080109,0.036050,OUTLIER
17PR73D2,18633615,11.14680939,18633615,11.14441957,2.144180e-04,0.080353,0.029742,OUTLIER
17PR37,18888870,11.28481709,18888870,11.30354020,-1.657767e-03,0.080675,-0.232081,EXPECTED
17PR75D2,19144125,10.98942296,19144125,10.98951872,-8.713795e-06,0.080948,-0.001183,EXPECTED
19PR2,19399380,11.63703982,19399380,11.63582742,1.041900e-04,0.081285,0.014915,OUTLIER
17PR77D2,19684665,11.43338033,19684665,11.42801332,4.695261e-04,0.081574,0.065793,OUTLIER
17PR39,20030010,11.19507034,20030010,11.19277370,2.051685e-04,0.081943,0.028027,OUTLIER
17PR79D2,20165145,11.13797901,20165145,11.13197007,5.396456e-04,0.082247,0.073060,OUTLIER
17PR40,20420400,11.00616515,20420400,10.98920357,1.542287e-03,0.082592,0.205366,OUTLIER
17PR81D2,20825805,11.07834781,20825805,11.06195843,1.480502e-03,0.082905,0.197689,OUTLIER
17PR41,20930910,11.28517668,20930910,11.27083239,1.271882e-03,0.083195,0.172418,OUTLIER
17PR83D2,21411390,11.16747480,21411390,11.16491733,2.290368e-04,0.083603,0.030591,OUTLIER
17PR42,21637770,11.07997011,21637770,11.06059618,1.750085e-03,0.083880,0.230972,OUTLIER
17PR85D2,21696675,10.99257766,21696675,10.98891535,3.332176e-04,0.084295,0.043446,OUTLIER
17PR43,21951930,11.25580191,21951930,11.25685752,-9.377924e-05,0.084600,-0.012478,EXPECTED
17PR87D2,22207185,11.39363620,22207185,11.39576206,-1.865657e-04,0.085012,-0.025007,EXPECTED
17PR44,22537515,11.04391876,22537515,11.04960548,-5.147861e-04,0.085654,-0.066392,EXPECTED
17PR89D2,22717695,11.10733001,22717695,11.11499417,-6.897713e-04,0.086041,-0.089076,EXPECTED
17PR45,23130030,11.02484017,23130030,11.03334787,-7.713871e-04,0.086381,-0.098490,EXPECTED
17PR91D2,23393370,11.17497980,23393370,11.18745529,-1.115754e-03,0.086796,-0.143733,EXPECTED
17PR46,23483460,11.48623626,23483460,11.51176359,-2.219962e-03,0.087180,-0.292812,EXPECTED
17PR93D2,23738715,11.37249544,23738715,11.36737462,4.503825e-04,0.087459,0.058551,OUTLIER
17PR47,23993970,11.23333669,23993970,11.23261138,6.456972e-05,0.087947,0.008247,OUTLIER
19PR5D2,24249225,11.62313884,24249225,11.63471677,-9.956147e-04,0.088333,-0.131071,EXPECTED
17PR48,24534510,11.18365895,24534510,11.17358714,9.009885e-04,0.088749,0.113486,OUTLIER
17PR97D2,24819795,11.30021101,24819795,11.31144560,-9.936991e-04,0.089089,-0.126105,EXPECTED
17PR49,25014990,10.97252060,25014990,10.98825198,-1.432680e-03,0.081405,-0.193248,EXPECTED
17PR99D2,25390365,11.03809237,25390365,11.03274709,4.843749e-04,0.080631,0.066293,OUTLIER
17PR50,25741485,11.18152319,25741485,11.17303892,7.590639e-04,0.079934,0.106141,OUTLIER
