START,n_1,C_max,Npred_1,CpredAlign,Lambda_max,Jitter,JitterRatio,Status
(13#)129/2,1936935,10.49953723,1936935,10.61318187,-1.076562e-02,0.050005,-2.272666,EXPECTED
(13#)65,1951950,10.30047796,1951950,10.36169844,-5.925867e-03,0.050068,-1.222747,EXPECTED
(13#)131/2,1966965,10.45006136,1966965,10.44165725,8.045399e-04,0.050132,0.167640,OUTLIER
(13#)66,1981980,10.33001133,1981980,10.36174674,-3.067447e-03,0.050197,-0.632217,EXPECTED
(13#)133/2,1996995,10.90419837,1996995,10.96833636,-5.864723e-03,0.050263,-1.276048,EXPECTED
(13#)67,2012010,10.47254343,2018940,10.53511686,-5.957219e-03,0.050330,-1.243263,EXPECTED
(13#)135/2,2027025,10.33487939,2040885,10.40368943,-6.635973e-03,0.050398,-1.365333,EXPECTED
(17#)4,2042040,11.03638869,2042040,11.04929097,-1.168384e-03,0.050467,-0.255658,EXPECTED
(13#)137/2,2057055,10.38421126,2057055,10.43827276,-5.192620e-03,0.050537,-1.069741,EXPECTED
(13#)69,2072070,10.80561448,2072070,10.85294341,-4.370467e-03,0.050608,-0.935206,EXPECTED
(13#)139/2,2087085,10.43093179,2087085,10.43722451,-6.030931e-04,0.050680,-0.124166,EXPECTED
(13#)70,2102100,10.28475508,2102100,10.36199452,-7.482030e-03,0.050753,-1.521869,EXPECTED
(13#)141/2,2117115,10.49437651,2117115,10.59117075,-9.181163e-03,0.050827,-1.904386,EXPECTED
(13#)71,2132130,10.45727492,2132130,10.51150761,-5.172719e-03,0.050902,-1.065433,EXPECTED
(13#)143/2,2147145,10.32089589,2147145,10.36210844,-3.985166e-03,0.050977,-0.808454,EXPECTED
(13#)72,2162160,10.28854004,2162160,10.36214863,-7.128954e-03,0.051054,-1.441779,EXPECTED
(13#)145/2,2177175,10.65886908,2177175,10.74408403,-7.962957e-03,0.051131,-1.666600,EXPECTED
(13#)73,2192190,10.45346983,2204475,10.53209791,-7.493574e-03,0.051210,-1.535405,EXPECTED
(13#)147/2,2207205,10.30468258,2207205,10.36227665,-5.573555e-03,0.051289,-1.122932,EXPECTED
(13#)74,2222220,10.62244500,2222220,10.65692235,-3.240452e-03,0.051369,-0.671170,EXPECTED
(13#)149/2,2238390,10.68224431,2238390,10.72628865,-4.114659e-03,0.051450,-0.856061,EXPECTED
(13#)75,2258025,10.59708526,2258025,10.61338743,-1.537182e-03,0.051531,-0.316357,EXPECTED
(13#)151/2,2277660,10.45042457,2277660,10.50676453,-5.376684e-03,0.051614,-1.091564,EXPECTED
(13#)76,2282280,10.95059079,2282280,10.96903536,-1.682928e-03,0.051697,-0.356782,EXPECTED
(17#)9/2,2297295,10.99373951,2297295,11.04995324,-5.100221e-03,0.051781,-1.085605,EXPECTED
(13#)77,2312310,10.33290008,2312310,10.36261370,-2.871505e-03,0.051866,-0.572892,EXPECTED
(13#)155/2,2327325,10.63509727,2327325,10.71821089,-7.784652e-03,0.051951,-1.599846,EXPECTED
(13#)78,2342340,10.30803080,2342340,10.36271932,-5.291404e-03,0.052038,-1.050934,EXPECTED
(13#)157/2,2357355,10.38245606,2357355,10.42929457,-4.501168e-03,0.052125,-0.898581,EXPECTED
(13#)79,2372370,10.43612077,2372370,10.49673446,-5.791265e-03,0.052213,-1.160893,EXPECTED
(13#)159/2,2387385,10.48166740,2387385,10.56505561,-7.924145e-03,0.052301,-1.594390,EXPECTED
(13#)80,2415105,10.31755305,2415105,10.39236713,-7.224983e-03,0.052391,-1.427995,EXPECTED
(13#)161/2,2417415,10.84881245,2417415,10.85398250,-4.764409e-04,0.052481,-0.098513,EXPECTED
(13#)81,2434740,10.43924472,2434740,10.48158186,-4.047373e-03,0.052572,-0.805317,EXPECTED
(13#)163/2,2447445,10.35032253,2447445,10.42716128,-7.396382e-03,0.052663,-1.459065,EXPECTED
(13#)82,2462460,10.51916292,2462460,10.62755387,-1.025142e-02,0.052756,-2.054571,EXPECTED
(13#)165/2,2477475,10.29851906,2477475,10.36324363,-6.265175e-03,0.052848,-1.224731,EXPECTED
(13#)83,2492490,10.44088557,2492490,10.49059631,-4.749863e-03,0.052942,-0.938966,EXPECTED
(13#)167/2,2507505,10.33626911,2507505,10.42585798,-8.630082e-03,0.053036,-1.689209,EXPECTED
(13#)84,2523675,10.55523209,2523675,10.53672414,1.754978e-03,0.053131,0.348346,OUTLIER
(13#)169/2,2545620,10.40474039,2545620,10.43092441,-2.513386e-03,0.053227,-0.491931,EXPECTED
(17#)5,2552550,10.99012211,2552550,11.05092340,-5.517111e-03,0.053323,-1.140245,EXPECTED
(13#)171/2,2567565,10.92708061,2567565,10.97012363,-3.931376e-03,0.053420,-0.805747,EXPECTED
(13#)86,2582580,10.55578003,2582580,10.61517315,-5.610827e-03,0.053518,-1.109778,EXPECTED
(13#)173/2,2611455,10.64974805,2611455,10.72772678,-7.295443e-03,0.053616,-1.454393,EXPECTED
(13#)87,2612610,10.66539465,2612610,10.74570213,-7.501517e-03,0.053716,-1.495038,EXPECTED
(13#)175/2,2627625,10.28738539,2627625,10.36391267,-7.411411e-03,0.053815,-1.422044,EXPECTED
(13#)88,2645370,10.51306100,2645370,10.53381181,-1.971867e-03,0.053915,-0.384880,EXPECTED
(13#)177/2,2657655,10.51549012,2657655,10.54493618,-2.796342e-03,0.053985,-0.545449,EXPECTED
(13#)89,2672670,10.44897175,2672670,10.48253426,-3.206892e-03,0.053914,-0.622519,EXPECTED
(13#)179/2,2687685,10.37335454,2687685,10.42201793,-4.680222e-03,0.053682,-0.906512,EXPECTED
(13#)90,2709630,10.53157782,2709630,10.61432807,-7.826638e-03,0.053454,-1.548065,EXPECTED
(13#)181/2,2717715,10.37331494,2717715,10.42085745,-4.572684e-03,0.053228,-0.893186,EXPECTED
(13#)91,2732730,10.33041978,2732730,10.36300865,-3.149686e-03,0.053004,-0.614838,EXPECTED
(13#)183/2,2747745,10.48765084,2747745,10.53750549,-4.742390e-03,0.052782,-0.944539,EXPECTED
(13#)92,2762760,10.76445593,2762760,10.85346383,-8.234687e-03,0.052563,-1.693357,EXPECTED
(13#)185/2,2777775,10.57239913,2777775,10.65683919,-7.955114e-03,0.052345,-1.613145,EXPECTED
(13#)93,2792790,10.66486958,2792790,10.71754217,-4.926731e-03,0.052130,-1.010408,EXPECTED
(17#)11/2,2807805,11.02662299,2807805,11.04911392,-2.037616e-03,0.051917,-0.433209,EXPECTED
(13#)94,2822820,10.52442136,2822820,10.59065958,-6.274041e-03,0.051706,-1.281055,EXPECTED
(13#)189/2,2847075,10.45920201,2847075,10.50542591,-4.409711e-03,0.051497,-0.897604,EXPECTED
(13#)95,2852850,10.92845388,2852850,10.96754282,-3.570423e-03,0.051290,-0.762116,EXPECTED
(13#)191/2,2867865,10.35654496,2867865,10.41540275,-5.667061e-03,0.051085,-1.152154,EXPECTED
(13#)96,2882880,10.24844324,2882880,10.36062506,-1.088675e-02,0.050881,-2.204788,EXPECTED
(13#)193/2,2897895,10.35588006,2905980,10.41919009,-6.094827e-03,0.050680,-1.249211,EXPECTED
(13#)97,2912910,10.35772281,2912910,10.46869734,-1.065719e-02,0.050481,-2.198343,EXPECTED
(13#)195/2,2927925,10.31203266,2927925,10.35995184,-4.636155e-03,0.050283,-0.952990,EXPECTED
(13#)98,2942940,10.28184570,2942940,10.35973128,-7.546512e-03,0.050088,-1.554975,EXPECTED
(13#)197/2,2957955,10.36904610,2957955,10.41238264,-4.170705e-03,0.049894,-0.868572,EXPECTED
(13#)99,2984520,10.63257123,2984520,10.72299828,-8.468759e-03,0.049702,-1.819385,EXPECTED
(13#)199/2,2987985,10.36803900,2987985,10.41141449,-4.174850e-03,0.049512,-0.876060,EXPECTED
(13#)100,3003000,10.29142676,3003000,10.35886873,-6.531840e-03,0.049323,-1.367353,EXPECTED
(13#)201/2,3028410,10.49577122,3028410,10.53178188,-3.425096e-03,0.049136,-0.732877,EXPECTED
(13#)101,3043425,10.43275625,3043425,10.47680478,-4.213249e-03,0.048951,-0.899849,EXPECTED
(13#)203/2,3048045,10.63113876,3048045,10.74007375,-1.019464e-02,0.048768,-2.233739,EXPECTED
(17#)6,3063060,10.97601074,3063060,11.04533238,-6.295880e-03,0.048585,-1.426812,EXPECTED
(13#)205/2,3078075,10.60622176,3078075,10.62217616,-1.503119e-03,0.048405,-0.329602,EXPECTED
(13#)103,3093090,10.41372828,3093090,10.45970316,-4.405117e-03,0.048226,-0.953321,EXPECTED
(13#)207/2,3108105,10.80789882,3108105,10.84835232,-3.735970e-03,0.048050,-0.841904,EXPECTED
(13#)104,3123120,10.24817032,3123120,10.35723063,-1.058570e-02,0.047874,-2.278070,EXPECTED
(13#)209/2,3138135,10.91677153,3138135,10.96346495,-4.268097e-03,0.047700,-0.978898,EXPECTED
(13#)105,3161235,10.56250026,3161235,10.60764769,-4.265204e-03,0.047527,-0.949932,EXPECTED
(13#)211/2,3168165,10.37359468,3182025,10.42384770,-4.832625e-03,0.047356,-1.061175,EXPECTED
(13#)106,3183180,10.52783316,3183180,10.55859449,-2.917645e-03,0.047187,-0.651903,EXPECTED
(13#)213/2,3198195,10.51305617,3198195,10.50567069,7.027524e-04,0.047019,0.157074,OUTLIER
(13#)107,3213210,10.37266404,3213210,10.45425539,-7.835222e-03,0.046852,-1.741470,EXPECTED
(13#)215/2,3228225,10.51426418,3228225,10.60732861,-8.812312e-03,0.046687,-1.993369,EXPECTED
(13#)108,3247860,10.32127599,3243240,10.35569857,-3.329560e-03,0.046522,-0.739920,EXPECTED
(13#)217/2,3258255,10.63289176,3258255,10.71100205,-7.319249e-03,0.046360,-1.684864,EXPECTED
(13#)109,3273270,10.42147829,3273270,10.45167798,-2.893641e-03,0.046199,-0.653687,EXPECTED
(13#)219/2,3288285,10.46733007,3288285,10.50034802,-3.149417e-03,0.046039,-0.717173,EXPECTED
(13#)110,3303300,10.29757122,3303300,10.35496896,-5.558434e-03,0.045881,-1.251013,EXPECTED
(17#)13/2,3318315,11.01294885,3318315,11.04206126,-2.639983e-03,0.045724,-0.636699,EXPECTED
(13#)111,3333330,10.55061401,3333330,10.64915697,-9.296673e-03,0.045568,-2.162547,EXPECTED
(13#)223/2,3357585,10.69622273,3357585,10.71817658,-2.050383e-03,0.045413,-0.483427,EXPECTED
(13#)112,3377220,10.31388045,3377220,10.37086457,-5.509786e-03,0.045259,-1.259067,EXPECTED
(13#)225/2,3378375,10.33009151,3378375,10.35408871,-2.320344e-03,0.045107,-0.532006,EXPECTED
(13#)113,3393390,10.44584354,3393390,10.44679032,-9.063290e-05,0.044956,-0.021060,EXPECTED
(13#)227/2,3416490,10.41346259,3416490,10.49789491,-8.075303e-03,0.044807,-1.884356,EXPECTED
(13#)114,3423420,10.87527753,3423420,10.95998363,-7.758691e-03,0.044658,-1.896773,EXPECTED
(13#)229/2,3438435,10.39902949,3438435,10.39882223,1.993090e-05,0.044511,0.004656,OUTLIER
(13#)115,3453450,10.76513947,3453450,10.84414074,-7.311824e-03,0.044365,-1.780712,EXPECTED
(13#)231/2,3468465,10.24768094,3468465,10.35307627,-1.023227e-02,0.044220,-2.383431,EXPECTED
(13#)116,3483480,10.70311486,3483480,10.73472059,-2.948596e-03,0.044076,-0.717073,EXPECTED
(13#)233/2,3498495,10.35124632,3498495,10.39737565,-4.446503e-03,0.043933,-1.049993,EXPECTED
(13#)117,3527160,10.50300547,3527160,10.52223231,-1.828930e-03,0.043791,-0.439059,EXPECTED
(13#)235/2,3528525,10.54663767,3528525,10.58151012,-3.301045e-03,0.043651,-0.798892,EXPECTED
(13#)118,3543540,10.48450052,3543540,10.53312196,-4.626739e-03,0.043511,-1.117452,EXPECTED
(13#)237/2,3558555,10.47067543,3558555,10.48598793,-1.461349e-03,0.043373,-0.353042,EXPECTED
(17#)7,3573570,11.04745022,3573570,11.03919882,7.471845e-04,0.043235,0.190850,OUTLIER
(13#)239/2,3588585,10.35399839,3588585,10.39529167,-3.980217e-03,0.043099,-0.958103,EXPECTED
(13#)120,3612840,10.55040123,3612840,10.60244394,-4.920644e-03,0.042964,-1.211310,EXPECTED
(13#)241/2,3618615,10.34722822,3632475,10.41025170,-6.072382e-03,0.042830,-1.471480,EXPECTED
(13#)121,3633630,10.28851749,3633630,10.35133356,-6.086891e-03,0.042696,-1.471240,EXPECTED
(13#)243/2,3652110,10.42064524,3652110,10.46963689,-4.690386e-03,0.042564,-1.151011,EXPECTED
(13#)122,3663660,10.47294166,3663660,10.52575329,-5.030002e-03,0.042433,-1.244589,EXPECTED
(13#)245/2,3678675,10.29493285,3678675,10.35088180,-5.419896e-03,0.042303,-1.322576,EXPECTED
(13#)123,3693690,10.58797159,3693690,10.61505548,-2.554721e-03,0.042173,-0.642209,EXPECTED
(13#)247/2,3708705,10.90291140,3708705,10.95697080,-4.946002e-03,0.042045,-1.285751,EXPECTED
(13#)124,3723720,10.69851262,3730650,10.71420232,-1.465457e-03,0.041917,-0.374304,EXPECTED
(13#)249/2,3738735,10.47056816,3738735,10.47755969,-6.675088e-04,0.041791,-0.167298,EXPECTED
(13#)125,3753750,10.35948210,3753750,10.35014994,9.012387e-04,0.041665,0.223981,OUTLIER
(13#)251/2,3768765,10.35626435,3768765,10.39140605,-3.387535e-03,0.041541,-0.845952,EXPECTED
(13#)126,3783780,10.30724480,3783780,10.34986414,-4.126366e-03,0.041417,-1.029030,EXPECTED
(13#)253/2,3798795,10.76684901,3798795,10.84060030,-6.826495e-03,0.041294,-1.786005,EXPECTED
(13#)127,3813810,10.39862013,3813810,10.43204966,-3.209648e-03,0.041172,-0.811948,EXPECTED
(17#)15/2,3828825,10.97315576,3828825,11.03666903,-5.771372e-03,0.041051,-1.547180,EXPECTED
(13#)128,3843840,10.34050310,3843840,10.34930428,-8.507745e-04,0.040931,-0.215025,EXPECTED
(13#)257/2,3858855,10.29126309,3858855,10.38959160,-9.509206e-03,0.040811,-2.409363,EXPECTED
(13#)129,3873870,10.55245243,3873870,10.60045292,-4.538438e-03,0.040693,-1.179576,EXPECTED
(13#)259/2,3888885,10.52086308,3888885,10.64341770,-1.158140e-02,0.040575,-3.020447,EXPECTED
(13#)130,3903900,10.30940760,3903900,10.34875933,-3.809803e-03,0.040458,-0.972656,EXPECTED
(13#)261/2,3918915,10.68160331,3918915,10.73041364,-4.559161e-03,0.040342,-1.209913,EXPECTED
(13#)131,3933930,10.40258705,3933930,10.42840137,-2.478455e-03,0.040226,-0.641732,EXPECTED
(13#)263/2,3948945,10.32640634,3948945,10.38785532,-5.933029e-03,0.040112,-1.531935,EXPECTED
(13#)132,3968055,10.49543961,3968055,10.51797555,-2.144911e-03,0.039998,-0.563427,EXPECTED
(13#)265/2,3978975,10.49410214,3978975,10.55022000,-5.333314e-03,0.039885,-1.406992,EXPECTED
(13#)133,3993990,10.89300591,3993990,10.95433303,-5.614165e-03,0.039773,-1.541928,EXPECTED
(13#)267/2,4009005,10.41450221,4009005,10.46632459,-4.963643e-03,0.039662,-1.306600,EXPECTED
(13#)134,4037880,10.49579641,4037880,10.52084044,-2.383259e-03,0.039551,-0.633209,EXPECTED
(13#)269/2,4039035,10.32063922,4039035,10.38619184,-6.331518e-03,0.039441,-1.662043,EXPECTED
(13#)135,4064445,10.55721084,4064445,10.59825660,-3.880398e-03,0.039332,-1.043572,EXPECTED
(13#)271/2,4069065,10.35030705,4081770,10.38904495,-3.735695e-03,0.039224,-0.987607,EXPECTED
(17#)8,4084080,10.94251090,4084080,11.03441404,-8.363652e-03,0.039116,-2.349503,EXPECTED
(13#)273/2,4103715,10.66377437,4103715,10.71086019,-4.405773e-03,0.039009,-1.207050,EXPECTED
(13#)137,4114110,10.39567622,4114110,10.42331682,-2.655327e-03,0.038902,-0.710519,EXPECTED
(13#)275/2,4129125,10.31472381,4129125,10.34683843,-3.108637e-03,0.038797,-0.827760,EXPECTED
(13#)138,4144140,10.79117189,4144140,10.83757502,-4.290882e-03,0.038692,-1.199295,EXPECTED
(13#)277/2,4159155,10.32058642,4159155,10.38407949,-6.133233e-03,0.038588,-1.645410,EXPECTED
(13#)139,4174170,10.38252337,4174170,10.42171656,-3.767812e-03,0.038484,-1.018428,EXPECTED
(13#)279/2,4189185,10.68496585,4189185,10.70180377,-1.574611e-03,0.038382,-0.438693,EXPECTED
(13#)140,4204200,10.30876436,4204200,10.34623762,-3.628496e-03,0.038279,-0.978951,EXPECTED
(13#)281/2,4219215,10.32718690,4219215,10.38306572,-5.396260e-03,0.038178,-1.463639,EXPECTED
(13#)141,4234230,10.54917717,4234230,10.57506756,-2.451250e-03,0.038077,-0.679948,EXPECTED
(13#)283/2,4260795,10.42528304,4260795,10.46427842,-3.733484e-03,0.037977,-1.026816,EXPECTED
(13#)142,4264260,10.43824882,4264260,10.49515994,-5.437362e-03,0.037877,-1.502524,EXPECTED
(13#)285/2,4279275,10.94166570,4279275,10.95200080,-9.441179e-04,0.037778,-0.273575,EXPECTED
(13#)143,4294290,10.30134765,4294290,10.34554076,-4.280856e-03,0.037680,-1.172853,EXPECTED
(13#)287/2,4309305,10.56712859,4309305,10.60973077,-4.023471e-03,0.037582,-1.133579,EXPECTED
(13#)144,4324320,10.26549522,4324320,10.34531395,-7.745366e-03,0.037485,-2.129351,EXPECTED
(17#)17/2,4339335,10.96883103,4339335,11.03238912,-5.777704e-03,0.037389,-1.699914,EXPECTED
(13#)145,4354350,10.69680869,4354350,10.72686023,-2.805454e-03,0.037293,-0.805823,EXPECTED
(13#)291/2,4369365,10.36607529,4369365,10.45348190,-8.396636e-03,0.037198,-2.349766,EXPECTED
(13#)146,4384380,10.45790658,4384380,10.49004829,-3.068723e-03,0.037103,-0.866283,EXPECTED
(13#)293/2,4408950,10.48962189,4408950,10.51446387,-2.365444e-03,0.037009,-0.671242,EXPECTED
(13#)147,4414410,10.31415798,4414410,10.34464974,-2.951940e-03,0.036915,-0.825999,EXPECTED
(13#)295/2,4429425,10.46649597,4429425,10.52537846,-5.610042e-03,0.036822,-1.599112,EXPECTED
(13#)148,4444440,10.58652575,4444440,10.63893921,-4.938744e-03,0.036730,-1.426993,EXPECTED
(13#)297/2,4459455,10.28576806,4459455,10.34432621,-5.676979e-03,0.036638,-1.598290,EXPECTED
(13#)149,4476780,10.65516977,4476780,10.70800341,-4.946245e-03,0.036547,-1.445635,EXPECTED
(13#)299/2,4489485,10.80830584,4489485,10.83495455,-2.462542e-03,0.036456,-0.730983,EXPECTED
(13#)150,4516050,10.57851838,4516050,10.59480128,-1.538059e-03,0.036366,-0.447751,EXPECTED
(13#)301/2,4519515,10.52533041,4519515,10.59530909,-6.626593e-03,0.036277,-1.929010,EXPECTED
(13#)151,4542615,10.48291438,4542615,10.51698059,-3.244420e-03,0.036188,-0.941368,EXPECTED
(13#)303/2,4555320,10.43725636,4555320,10.48787758,-4.838327e-03,0.036099,-1.402289,EXPECTED
(13#)152,4564560,10.90288200,4564560,10.94992117,-4.305099e-03,0.036011,-1.306244,EXPECTED
(13#)305/2,4579575,10.49703780,4579575,10.51819496,-2.013508e-03,0.035924,-0.588942,EXPECTED
(17#)9,4594590,11.01339102,4594590,11.03055879,-1.557595e-03,0.035837,-0.479052,EXPECTED
(13#)307/2,4614225,10.32741737,4609605,10.37708262,-4.797541e-03,0.035750,-1.389238,EXPECTED
(13#)154,4624620,10.31353930,4624620,10.34318666,-2.870482e-03,0.035664,-0.831297,EXPECTED
(13#)309/2,4639635,10.38546941,4639635,10.44514105,-5.729242e-03,0.035579,-1.677159,EXPECTED
(13#)155,4654650,10.68469431,4654650,10.69841779,-1.283581e-03,0.035494,-0.386642,EXPECTED
(13#)311/2,4669665,10.33725577,4669665,10.37624551,-3.764674e-03,0.035410,-1.101094,EXPECTED
(13#)156,4684680,10.32333667,4684680,10.34278943,-1.882575e-03,0.035326,-0.550664,EXPECTED
(13#)313/2,4699695,10.31513516,4699695,10.37583441,-5.867238e-03,0.035242,-1.722355,EXPECTED
(13#)157,4714710,10.40334266,4714710,10.40909371,-5.526552e-04,0.035159,-0.163573,EXPECTED
(13#)315/2,4729725,10.31407935,4729725,10.34249726,-2.751465e-03,0.035077,-0.810158,EXPECTED
(13#)158,4744740,10.42812311,4744740,10.47626326,-4.605754e-03,0.034995,-1.375629,EXPECTED
(13#)317/2,4762065,10.33811798,4762065,10.38410535,-4.438466e-03,0.034913,-1.317199,EXPECTED
(13#)159,4774770,10.48437688,4774770,10.54431520,-5.700638e-03,0.034832,-1.720783,EXPECTED
(13#)319/2,4789785,10.68893925,4789785,10.72386915,-3.262527e-03,0.034752,-1.005119,EXPECTED
(13#)160,4804800,10.33630704,4804800,10.34202061,-5.526143e-04,0.034672,-0.164789,EXPECTED
(13#)321/2,4819815,10.34739624,4819815,10.44009191,-8.918469e-03,0.034592,-2.679685,EXPECTED
(13#)161,4834830,10.81410703,4834830,10.83265839,-1.714008e-03,0.034513,-0.537518,EXPECTED
(19#)/2,4849845,11.62799825,4849845,11.67562756,-4.087722e-03,0.034434,-1.383206,EXPECTED
(17#)10,5105100,10.97303266,5105100,11.02737349,-4.939994e-03,0.033159,-1.638796,EXPECTED
(17#)21/2,5360355,10.99622825,5360355,11.02597681,-2.701689e-03,0.031995,-0.929788,EXPECTED
(17#)11,5615610,11.01714111,5615610,11.02468893,-6.848633e-04,0.030927,-0.244053,EXPECTED
(17#)23/2,5870865,11.54450968,5870865,11.54699921,-2.156230e-04,0.029944,-0.083140,EXPECTED
(17#)12,6126120,10.95829981,6126120,11.02238916,-5.831440e-03,0.029036,-2.207238,EXPECTED
(17#)25/2,6561555,11.42982677,6561555,11.45946715,-2.589892e-03,0.028194,-1.051301,EXPECTED
(17#)13,6636630,10.98066604,6636630,11.02039245,-3.611322e-03,0.027410,-1.449340,EXPECTED
(17#)27/2,6891885,10.95984173,6891885,11.01948836,-5.427534e-03,0.026680,-2.235631,EXPECTED
(17#)14,7147140,10.98307933,7147140,11.01863886,-3.232435e-03,0.025997,-1.367832,EXPECTED
(17#)29/2,7402395,11.42121537,7402395,11.42496785,-3.284995e-04,0.025357,-0.147986,EXPECTED
(17#)15,7657650,10.98958001,7657650,11.01708391,-2.499599e-03,0.024755,-1.111044,EXPECTED
(17#)31/2,7912905,11.33939488,7912905,11.39541059,-4.927759e-03,0.024190,-2.315656,EXPECTED
(17#)16,8273265,11.32235425,8273265,11.33871849,-1.444260e-03,0.023656,-0.691759,EXPECTED
(17#)33/2,8580495,11.19012985,8580495,11.19940834,-8.288238e-04,0.023151,-0.400781,EXPECTED
(17#)17,8843835,11.28989879,8843835,11.30947675,-1.732611e-03,0.022674,-0.863454,EXPECTED
(17#)35/2,8933925,10.95727078,8933925,11.01385938,-5.151189e-03,0.022221,-2.546627,EXPECTED
(17#)18,9189180,10.99290802,9189180,11.01330496,-1.853744e-03,0.021792,-0.935983,EXPECTED
(17#)37/2,9444435,11.31732022,9444435,11.32681535,-8.386393e-04,0.021383,-0.444050,EXPECTED
