START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
(13#)293/2,4400353,2.604258,4414379,2.573284,1.196489e-02,0.004220,7.339810e+00
(13#)147,4416868,2.603212,4429417,2.573363,1.153246e-02,0.004210,7.090024e+00
(13#)295/2,4441462,2.609455,4444409,2.573460,1.389009e-02,0.004196,8.578408e+00
(13#)148,4447771,2.609820,4459451,2.573549,1.399537e-02,0.004185,8.666906e+00
(13#)297/2,4469884,2.605726,4474469,2.573636,1.239165e-02,0.004172,7.691755e+00
(13#)149,4475881,2.602272,4489483,2.573730,1.102870e-02,0.004160,6.861058e+00
(13#)299/2,4499059,2.612312,4504457,2.573809,1.484875e-02,0.004174,9.224485e+00
(13#)150,4512502,2.605336,4519499,2.573907,1.213667e-02,0.004160,7.555048e+00
(13#)301/2,4520101,2.610048,4534501,2.573981,1.391488e-02,0.004150,8.690843e+00
(13#)151,4540321,2.610081,4549537,2.574078,1.388984e-02,0.004136,8.704787e+00
(13#)303/2,4562161,2.604160,4564559,2.574150,1.159078e-02,0.004126,7.273388e+00
(13#)152,4568336,2.615511,4579567,2.574246,1.590281e-02,0.004113,1.003282e+01
(13#)305/2,4593406,2.608216,4594589,2.574318,1.308182e-02,0.004103,8.261760e+00
(17#)9,4602932,2.612112,4609597,2.574414,1.453715e-02,0.004089,9.219369e+00
(13#)307/2,4621748,2.615499,4624603,2.574484,1.580578e-02,0.004079,1.005516e+01
(13#)154,4638149,2.615785,4639633,2.574578,1.587861e-02,0.004066,1.013453e+01
(13#)309/2,4642907,2.600257,4654649,2.574648,9.897461e-03,0.004056,6.313856e+00
(13#)155,4657141,2.599418,4669627,2.574741,9.538627e-03,0.004043,6.103636e+00
(13#)311/2,4674077,2.610601,4684661,2.574810,1.380472e-02,0.004034,8.872335e+00
(13#)156,4687861,2.607950,4699691,2.574902,1.275300e-02,0.004021,8.218851e+00
(13#)313/2,4710718,2.609368,4714691,2.574971,1.326977e-02,0.004011,8.575667e+00
(13#)157,4729297,2.607043,4729693,2.575061,1.234341e-02,0.003998,7.999500e+00
(13#)315/2,4734448,2.611760,4744711,2.575129,1.412469e-02,0.003989,9.183003e+00
(13#)158,4749676,2.609849,4759753,2.575212,1.336050e-02,0.003978,8.707139e+00
(13#)317/2,4765841,2.612665,4774769,2.575286,1.441018e-02,0.003966,9.424861e+00
(13#)159,4785362,2.612487,4789783,2.575361,1.431292e-02,0.003956,9.384732e+00
(13#)319/2,4792159,2.588525,4804799,2.575441,5.067434e-03,0.003944,3.317444e+00
(13#)160,4818013,2.609266,4819813,2.575507,1.302255e-02,0.003935,8.579161e+00
(13#)321/2,4824811,2.601355,4834829,2.575595,9.951888e-03,0.003922,6.568078e+00
(13#)161,4837909,2.605804,4849843,2.575660,1.163545e-02,0.003913,7.703552e+00
(19#)/2,4918721,2.600756,5105063,2.575740,9.665301e-03,0.003903,6.409429e+00
(17#)10,5167067,2.597599,5360353,2.576921,7.992281e-03,0.003754,5.508258e+00
(17#)21/2,5572393,2.607352,5615609,2.577971,1.133249e-02,0.003622,8.111817e+00
(17#)11,5638274,2.605302,5870857,2.578904,1.018410e-02,0.003478,7.589994e+00
(17#)23/2,5878723,2.605254,6126091,2.579739,9.841944e-03,0.003367,7.577963e+00
(17#)12,6175451,2.603294,6381371,2.580494,8.796713e-03,0.003244,7.028360e+00
(17#)25/2,6634582,2.604438,6636611,2.581169,8.974516e-03,0.003150,7.386984e+00
(17#)13,6670333,2.604986,6891883,2.581774,8.950541e-03,0.003044,7.625493e+00
(17#)27/2,6924206,2.610703,7147139,2.582316,1.093286e-02,0.002963,9.580493e+00
(17#)14,7376626,2.610535,7402363,2.582798,1.068187e-02,0.002870,9.664460e+00
(17#)29/2,7515967,2.611962,7657613,2.583227,1.106227e-02,0.002802,1.025517e+01
(17#)15,7808617,2.611891,7912889,2.583618,1.088374e-02,0.002719,1.039831e+01
(17#)31/2,8143934,2.607556,8168117,2.583956,9.091826e-03,0.002660,8.872180e+00
(17#)16,8377064,2.615094,8423407,2.584261,1.186046e-02,0.002587,1.191844e+01
(17#)33/2,8527412,2.609130,8678669,2.584535,9.471225e-03,0.002518,9.767673e+00
(17#)17,8870593,2.615707,8933917,2.584768,1.189867e-02,0.002469,1.253098e+01
(17#)35/2,9121549,2.613892,9189157,2.584974,1.112485e-02,0.002407,1.201413e+01
(17#)18,9307022,2.615493,9444403,2.585155,1.166714e-02,0.002362,1.284420e+01
(17#)37/2,9601418,2.616651,9699667,2.585308,1.205061e-02,0.002306,1.359193e+01
(19#),9798904,2.616429,9954907,2.585435,1.191664e-02,0.002253,1.375677e+01
(17#)39/2,10030684,2.609830,10210177,2.585541,9.350315e-03,0.002216,1.096074e+01
(17#)20,10279447,2.610716,10465453,2.585624,9.657642e-03,0.002168,1.157380e+01
(17#)41/2,10509104,2.610205,10720709,2.585689,9.436752e-03,0.002121,1.155870e+01
(17#)21,10730206,2.616253,10975927,2.585735,1.173334e-02,0.002090,1.460191e+01
(17#)43/2,11035639,2.619300,11231219,2.585763,1.288648e-02,0.002007,1.671001e+01
(17#)22,11262739,2.617318,11486467,2.585773,1.212563e-02,0.001980,1.593182e+01
(17#)45/2,11722628,2.612843,11741729,2.585756,1.042098e-02,0.001943,1.394081e+01
(17#)23,11980162,2.618144,11996939,2.585724,1.246012e-02,0.001907,1.700052e+01
(17#)47/2,12176348,2.615986,12252197,2.585680,1.165255e-02,0.001883,1.609453e+01
(17#)24,12503914,2.618371,12507457,2.585623,1.258588e-02,0.001850,1.770162e+01
(17#)49/2,12674359,2.620449,12762727,2.585555,1.340549e-02,0.001817,1.920418e+01
(17#)25,12945293,2.619810,13018003,2.585474,1.319294e-02,0.001796,1.911804e+01
(17#)51/2,13157726,2.614254,13273207,2.585384,1.110473e-02,0.001766,1.634768e+01
(17#)26,13383668,2.621737,13528507,2.585282,1.400248e-02,0.001737,2.098733e+01
(17#)53/2,13598296,2.621948,13783751,2.585173,1.412512e-02,0.001709,2.151843e+01
(17#)27,13890334,2.615375,14039023,2.585054,1.166109e-02,0.001692,1.792021e+01
(17#)55/2,14203249,2.615943,14294261,2.584925,1.192815e-02,0.001666,1.861825e+01
(17#)28,14546944,2.610027,14549527,2.584786,9.717847e-03,0.001640,1.539085e+01
(19#)3/2,14653259,2.623627,14804767,2.584642,1.497070e-02,0.001625,2.399077e+01
(17#)29,14993599,2.620451,15060043,2.584488,1.381902e-02,0.001601,2.246284e+01
(17#)59/2,15201136,2.622150,15315281,2.584325,1.453024e-02,0.001577,2.398542e+01
(17#)30,15512572,2.621195,15570553,2.584159,1.423020e-02,0.001555,2.381736e+01
(17#)61/2,15580924,2.620941,15825787,2.583979,1.420295e-02,0.001542,2.397017e+01
(17#)31,15903079,2.620396,16081027,2.583796,1.406582e-02,0.001520,2.407895e+01
(17#)63/2,16105231,2.624621,16336301,2.583611,1.574847e-02,0.001500,2.734000e+01
(17#)32,16453264,2.623584,16591571,2.583411,1.543070e-02,0.001479,2.716227e+01
(17#)65/2,16618577,2.617779,16846811,2.583211,1.329305e-02,0.001469,2.353165e+01
(17#)33,17086924,2.622329,17102077,2.583002,1.511057e-02,0.001449,2.714079e+01
(17#)67/2,17157347,2.615508,17357339,2.582787,1.258929e-02,0.001430,2.288182e+01
(17#)34,17438299,2.625902,17612593,2.582571,1.663904e-02,0.001412,3.068768e+01
(17#)69/2,17754362,2.624263,17867827,2.582340,1.610413e-02,0.001403,2.988097e+01
(17#)35,17939156,2.615320,18123097,2.582110,1.277957e-02,0.001386,2.396104e+01
(17#)71/2,18252083,2.624696,18378337,2.581881,1.644688e-02,0.001369,3.127465e+01
(17#)36,18564664,2.625098,18633599,2.581638,1.669415e-02,0.001352,3.214497e+01
(17#)73/2,18652631,2.624112,18888851,2.581388,1.641531e-02,0.001336,3.197904e+01
(17#)37,18955823,2.626048,19144117,2.581139,1.724928e-02,0.001329,3.379157e+01
(17#)75/2,19271158,2.619062,19399379,2.580884,1.468426e-02,0.001313,2.907692e+01
(19#)2,19443122,2.621885,19654597,2.580623,1.586268e-02,0.001298,3.178891e+01
(17#)77/2,19708879,2.625817,19909867,2.580356,1.746471e-02,0.001283,3.543336e+01
(17#)39,19998859,2.625370,20165143,2.580091,1.739717e-02,0.001277,3.545732e+01
(17#)79/2,20283568,2.627375,20420377,2.579821,1.826523e-02,0.001263,3.765162e+01
(17#)40,20429401,2.628649,20675653,2.579535,1.886088e-02,0.001249,3.932266e+01
(17#)81/2,20718961,2.625233,20930909,2.579253,1.766983e-02,0.001236,3.720065e+01
(17#)41,21107407,2.622493,21186149,2.578976,1.673297e-02,0.001223,3.558217e+01
(17#)83/2,21411154,2.624482,21441383,2.578682,1.760513e-02,0.001217,3.763353e+01
(17#)42,21448858,2.626527,21696629,2.578394,1.849572e-02,0.001205,3.994440e+01
(17#)85/2,21902344,2.627307,21951929,2.578088,1.891133e-02,0.001192,4.129111e+01
(17#)43,22109926,2.625829,22207153,2.577789,1.846460e-02,0.001180,4.071186e+01
(17#)87/2,22446616,2.626041,22462411,2.577483,1.866405e-02,0.001169,4.153807e+01
(17#)44,22683424,2.626940,22717687,2.577173,1.912661e-02,0.001164,4.275515e+01
(17#)89/2,22916389,2.628539,22972931,2.576857,1.985774e-02,0.001153,4.482394e+01
(17#)45,23227639,2.627468,23228143,2.576547,1.957051e-02,0.001142,4.458932e+01
(17#)91/2,23248021,2.624545,23483459,2.576232,1.857968e-02,0.001131,4.271706e+01
(17#)46,23613664,2.628503,23738711,2.575901,2.021511e-02,0.001120,4.696607e+01
(17#)93/2,23763461,2.627766,23993911,2.575575,2.006125e-02,0.001109,4.706132e+01
(17#)47,24170554,2.626512,24249217,2.575245,1.971205e-02,0.001106,4.635353e+01
(19#)5/2,24496594,2.621733,24504479,2.574910,1.802097e-02,0.001096,4.272172e+01
(17#)48,24691036,2.622891,24759733,2.574583,1.858957e-02,0.001086,4.448250e+01
(17#)97/2,24916354,2.626999,25014989,2.574237,2.028895e-02,0.001076,4.903532e+01
(17#)49,25251022,2.623810,25270243,2.574184,1.909487e-02,0.001074,4.620670e+01
(17#)99/2,25283017,2.628372,25525477,2.574744,2.061453e-02,0.001066,5.030769e+01
(17#)50,25696939,2.623817,25780709,2.575380,1.863303e-02,0.001063,4.556632e+01
(17#)101/2,25801309,2.627088,26036009,2.576005,1.963626e-02,0.001054,4.846584e+01
(17#)51,26141191,2.629090,26291263,2.576619,2.015970e-02,0.001045,5.021148e+01
(17#)103/2,26306708,2.628417,26546491,2.577221,1.967008e-02,0.001036,4.941699e+01
(17#)52,26617804,2.631407,26801767,2.577813,2.057732e-02,0.001027,5.218500e+01
(17#)105/2,27035497,2.629789,27057011,2.578393,1.973728e-02,0.001019,5.043768e+01
(17#)53,27158464,2.629023,27312283,2.578966,1.922375e-02,0.001016,4.926870e+01
(17#)107/2,27501673,2.628960,27567511,2.579526,1.898267e-02,0.001008,4.904167e+01
(17#)54,27760763,2.629751,27822793,2.580078,1.906953e-02,0.001000,4.967300e+01
(17#)109/2,27980503,2.628691,28078031,2.580621,1.845594e-02,0.000992,4.845766e+01
(17#)55,28301542,2.630045,28333303,2.581155,1.876398e-02,0.000984,4.968496e+01
(17#)111/2,28396519,2.630694,28588537,2.581679,1.880773e-02,0.000976,5.022029e+01
(17#)56,28691977,2.629850,28843783,2.582194,1.828739e-02,0.000974,4.892813e+01
(17#)113/2,28929157,2.630176,29099069,2.582701,1.821501e-02,0.000967,4.909514e+01
(19#)3,29155046,2.630441,29354323,2.583199,1.812296e-02,0.000959,4.926173e+01
(17#)115/2,29565262,2.629070,29609561,2.583690,1.741156e-02,0.000952,4.766807e+01
(17#)58,29613937,2.628569,29864803,2.584173,1.703406e-02,0.000944,4.702966e+01
(17#)117/2,30099763,2.626030,30120061,2.584649,1.588348e-02,0.000937,4.416329e+01
(17#)59,30218456,2.627828,30375337,2.585115,1.638766e-02,0.000936,4.563355e+01
(17#)119/2,30382789,2.631909,30630599,2.585576,1.776113e-02,0.000929,4.987406e+01
(17#)60,30883093,2.633360,30885853,2.586030,1.813672e-02,0.000922,5.133406e+01
(17#)121/2,31009246,2.629683,31141109,2.586476,1.656698e-02,0.000915,4.722077e+01
(17#)61,31171139,2.631779,31396333,2.586916,1.719361e-02,0.000909,4.935424e+01
(17#)123/2,31624316,2.631075,31651597,2.587348,1.675910e-02,0.000902,4.847783e+01
(17#)62,31887652,2.631962,31906867,2.587775,1.693114e-02,0.000901,4.904218e+01
(17#)125/2,31961998,2.630995,32162129,2.588196,1.640099e-02,0.000895,4.782011e+01
(17#)63,32354356,2.632298,32417381,2.588609,1.673656e-02,0.000889,4.914398e+01
(17#)127/2,32472961,2.632306,32672639,2.589018,1.658161e-02,0.000883,4.902378e+01
(17#)64,32919296,2.630170,32927837,2.589419,1.561496e-02,0.000877,4.646636e+01
(17#)129/2,33019706,2.628541,33183149,2.589815,1.484249e-02,0.000870,4.451264e+01
(17#)65,33279284,2.631961,33438359,2.590207,1.599140e-02,0.000865,4.827052e+01
(17#)131/2,33643406,2.629604,33693641,2.590592,1.494684e-02,0.000864,4.515278e+01
(17#)66,33777019,2.632037,33948883,2.590972,1.572498e-02,0.000858,4.786131e+01
(19#)7/2,34046093,2.632356,34204141,2.591346,1.570183e-02,0.000853,4.807737e+01
(17#)67,34266923,2.630062,34459423,2.591715,1.468760e-02,0.000847,4.527391e+01
(17#)135/2,34576216,2.634091,34714679,2.592078,1.607828e-02,0.000841,4.995600e+01
(17#)68,34954384,2.627883,34969931,2.592439,1.357945e-02,0.000836,4.239713e+01
(17#)137/2,35084837,2.631588,35225171,2.592793,1.485179e-02,0.000831,4.668472e+01
(17#)69,35316493,2.629890,35480443,2.593141,1.407214e-02,0.000830,4.427590e+01
(17#)139/2,35642969,2.631976,35735681,2.593487,1.473159e-02,0.000825,4.665333e+01
(17#)70,35899592,2.628367,35990951,2.593827,1.322835e-02,0.000820,4.212195e+01
(17#)141/2,36073241,2.633081,36246209,2.594163,1.489072e-02,0.000815,4.775215e+01
(17#)71,36398188,2.630918,36501463,2.594495,1.394094e-02,0.000810,4.496667e+01
(17#)143/2,36581563,2.629058,36756677,2.594822,1.310769e-02,0.000805,4.252919e+01
(17#)72,36973873,2.633653,37011911,2.595145,1.472946e-02,0.000800,4.813500e+01
(17#)145/2,37016704,2.630069,37267229,2.595464,1.324478e-02,0.000795,4.352830e+01
(17#)73,37496491,2.629585,37522483,2.595779,1.293937e-02,0.000795,4.252327e+01
(17#)147/2,37751653,2.626389,37777739,2.596089,1.160382e-02,0.000790,3.835443e+01
(17#)74,37963693,2.632427,38032991,2.596396,1.378190e-02,0.000785,4.589936e+01
(17#)149/2,38099641,2.633034,38288213,2.596698,1.389616e-02,0.000781,4.652497e+01
(17#)75,38387458,2.631562,38543501,2.596999,1.322104e-02,0.000776,4.453995e+01
(17#)151/2,38661856,2.632132,38798759,2.597294,1.332403e-02,0.000772,4.512694e+01
(19#)4,38836108,2.629723,39054013,2.597587,1.229558e-02,0.000767,4.189831e+01
(17#)153/2,39131578,2.631563,39309251,2.597874,1.288455e-02,0.000767,4.392308e+01
(17#)77,39347939,2.631460,39564521,2.598160,1.273532e-02,0.000763,4.364351e+01
(17#)155/2,39766889,2.633842,39819751,2.598440,1.353235e-02,0.000759,4.664295e+01
(17#)78,39934108,2.634013,40074989,2.598719,1.348991e-02,0.000754,4.680902e+01
(17#)157/2,40313531,2.634894,40330289,2.598994,1.371851e-02,0.000750,4.786667e+01
(17#)79,40519231,2.632190,40585543,2.599266,1.258710e-02,0.000746,4.413405e+01
(17#)159/2,40758841,2.633124,40840777,2.599535,1.283839e-02,0.000742,4.526819e+01
(17#)80,41026108,2.632692,41096053,2.599801,1.257199e-02,0.000738,4.456775e+01
(17#)161/2,41344276,2.629465,41351291,2.600063,1.124473e-02,0.000738,3.984011e+01
(17#)81,41405201,2.633644,41606533,2.600322,1.273316e-02,0.000734,4.539782e+01
(17#)163/2,41744774,2.631825,41861759,2.600578,1.194379e-02,0.000730,4.280411e+01
(17#)82,41954984,2.633679,42117067,2.600831,1.255072e-02,0.000726,4.524518e+01
(17#)165/2,42145777,2.633117,42372293,2.601083,1.224042e-02,0.000722,4.436842e+01
(17#)83,42624509,2.632990,42627569,2.601331,1.209685e-02,0.000718,4.409331e+01
(17#)167/2,42661672,2.632549,42882821,2.601575,1.183555e-02,0.000715,4.332028e+01
(17#)84,43062872,2.633218,43138079,2.601818,1.199624e-02,0.000711,4.416315e+01
(17#)169/2,43159756,2.631244,43393349,2.602058,1.115407e-02,0.000711,4.104923e+01
(17#)85,43543622,2.631252,43648601,2.602295,1.106603e-02,0.000708,4.089972e+01
(19#)9/2,43817623,2.631417,43903841,2.602530,1.103844e-02,0.000704,4.103267e+01
(17#)86,43986944,2.634464,44159107,2.602761,1.210694e-02,0.000700,4.529000e+01
(17#)173/2,44294533,2.631231,44414329,2.602991,1.079063e-02,0.000697,4.051650e+01
(17#)87,44528149,2.634733,44669621,2.603218,1.203348e-02,0.000693,4.547619e+01
(17#)175/2,44731231,2.634755,44924879,2.603443,1.195540e-02,0.000690,4.537971e+01
(17#)88,45173824,2.632683,45180133,2.603666,1.108303e-02,0.000686,4.229883e+01
(17#)177/2,45267808,2.635113,45435389,2.603886,1.192112e-02,0.000683,4.572035e+01
(17#)89,45561898,2.634634,45690641,2.604103,1.165599e-02,0.000684,4.463596e+01
(17#)179/2,45750142,2.633862,45945877,2.604319,1.127999e-02,0.000680,4.344559e+01
(17#)90,46085467,2.634998,46201139,2.604532,1.162942e-02,0.000677,4.500148e+01
(17#)181/2,46431778,2.632357,46456409,2.604742,1.054601e-02,0.000674,4.097181e+01
(17#)91,46594183,2.635729,46711627,2.604952,1.174556e-02,0.000670,4.593582e+01
(17#)183/2,46894108,2.633895,46966883,2.605159,1.097003e-02,0.000667,4.308246e+01
(17#)92,47087281,2.633008,47222159,2.605363,1.055491e-02,0.000664,4.163404e+01
(17#)185/2,47309188,2.633116,47477429,2.605567,1.051763e-02,0.000661,4.167776e+01
(17#)93,47622787,2.634875,47732611,2.605767,1.110868e-02,0.000662,4.396979e+01
(17#)187/2,47873767,2.635685,47987921,2.605966,1.133968e-02,0.000658,4.516565e+01
(17#)94,48190642,2.635323,48243193,2.606162,1.112711e-02,0.000655,4.452061e+01
(17#)189/2,48285199,2.635154,48498403,2.606357,1.098816e-02,0.000652,4.416718e+01
(19#)5,48626887,2.632639,48753673,2.606549,9.959641e-03,0.000649,4.020031e+01
(17#)191/2,48879484,2.633137,49008913,2.606741,1.007513e-02,0.000646,4.086068e+01
(17#)96,49187434,2.632998,49264213,2.606930,9.949837e-03,0.000643,4.054121e+01
(17#)193/2,49318109,2.635156,49519469,2.607118,1.069699e-02,0.000640,4.380938e+01
(17#)97,49635736,2.634741,49774723,2.607302,1.046891e-02,0.000637,4.307535e+01
(17#)195/2,49940141,2.633450,50029951,2.607486,9.908235e-03,0.000634,4.095268e+01
(17#)98,50141197,2.634563,50285233,2.607668,1.026099e-02,0.000636,4.228774e+01
(17#)197/2,50458396,2.635375,50540467,2.607848,1.050013e-02,0.000633,4.348657e+01
(17#)99,50608574,2.633957,50795713,2.608027,9.893281e-03,0.000630,4.115873e+01
(17#)199/2,50912011,2.636007,51050981,2.608204,1.060341e-02,0.000627,4.434290e+01
(17#)100,51198841,2.634543,51306247,2.608379,9.980777e-03,0.000624,4.192949e+01
(17#)201/2,51539167,2.635865,51561479,2.608554,1.041536e-02,0.000622,4.390836e+01
(17#)101,51716248,2.634955,51816749,2.608726,1.000412e-02,0.000619,4.237318e+01
(17#)203/2,52007056,2.633287,52072019,2.608896,9.305732e-03,0.000616,3.959578e+01
(17#)102,52116109,2.633243,52327243,2.609064,9.224630e-03,0.000613,3.944372e+01
(17#)205/2,52371376,2.633141,52582487,2.609233,9.121122e-03,0.000615,3.887480e+01
(17#)103,52646206,2.633595,52837747,2.609398,9.230290e-03,0.000612,3.953758e+01
(17#)207/2,52911227,2.635705,53093017,2.609562,9.968307e-03,0.000609,4.292775e+01
(17#)104,53265791,2.635671,53348287,2.609726,9.892564e-03,0.000607,4.274300e+01
(19#)11/2,53359531,2.635169,53603549,2.609886,9.640774e-03,0.000604,4.185927e+01
(17#)105,53699671,2.633020,53858797,2.610047,8.763248e-03,0.000602,3.816113e+01
(17#)211/2,54054124,2.635260,54114059,2.610206,9.552703e-03,0.000599,4.182638e+01
(17#)106,54226726,2.635112,54369311,2.610363,9.436394e-03,0.000596,4.152517e+01
(17#)213/2,54448969,2.634606,54624529,2.610519,9.184593e-03,0.000594,4.055051e+01
(17#)107,54684703,2.633856,54879793,2.610674,8.840507e-03,0.000592,3.915878e+01
(17#)215/2,55083529,2.633461,55135049,2.610826,8.632304e-03,0.000593,3.817032e+01
(17#)108,55192084,2.635633,55390327,2.610979,9.398134e-03,0.000590,4.178644e+01
(17#)217/2,55473001,2.636138,55645571,2.611130,9.531889e-03,0.000588,4.253061e+01
(17#)109,55853137,2.636086,55900837,2.611279,9.455102e-03,0.000586,4.233276e+01
(17#)219/2,56049046,2.635400,56156081,2.611427,9.138158e-03,0.000583,4.112007e+01
(17#)110,56165927,2.635609,56411353,2.611574,9.161170e-03,0.000581,4.136833e+01
(17#)221/2,56548759,2.635267,56666579,2.611720,8.975497e-03,0.000578,4.073875e+01
(17#)111,56673544,2.633961,56921863,2.611864,8.424654e-03,0.000576,3.836285e+01
(17#)223/2,56969719,2.635792,57177101,2.612007,9.064815e-03,0.000574,4.143728e+01
(17#)112,57242986,2.635920,57432373,2.612149,9.059013e-03,0.000572,4.155769e+01
(17#)225/2,57577804,2.636144,57687607,2.612290,9.090012e-03,0.000573,4.163002e+01
(17#)113,57712034,2.637007,57942883,2.612429,9.364122e-03,0.000571,4.304378e+01
(17#)227/2,57988096,2.635972,58198097,2.612567,8.918732e-03,0.000568,4.120599e+01
(19#)6,58327037,2.635784,58453393,2.612706,8.794205e-03,0.000566,4.077385e+01
(17#)229/2,58622908,2.634749,58708621,2.612842,8.349403e-03,0.000564,3.884220e+01
(17#)115,58803007,2.634830,58963889,2.612976,8.328862e-03,0.000562,3.888612e+01
(17#)231/2,59213989,2.635457,59219141,2.613111,8.515136e-03,0.000560,3.990357e+01
(17#)116,59297873,2.634889,59474407,2.613244,8.248694e-03,0.000558,3.879032e+01
(17#)233/2,59503861,2.637234,59729633,2.613376,9.087769e-03,0.000555,4.298739e+01
(17#)117,59774947,2.635060,59984921,2.613507,8.212955e-03,0.000553,3.897468e+01
(17#)235/2,60116767,2.634939,60240179,2.613636,8.117677e-03,0.000555,3.838378e+01
(17#)118,60336769,2.636403,60495433,2.613766,8.623395e-03,0.000553,4.093490e+01
(17#)237/2,60497854,2.634093,60750689,2.613894,7.697847e-03,0.000550,3.672545e+01
(17#)119,60816697,2.635280,61005929,2.614020,8.100172e-03,0.000548,3.879562e+01
(17#)239/2,61220564,2.635772,61261199,2.614146,8.238651e-03,0.000546,3.960806e+01
(17#)120,61395833,2.637005,61516447,2.614271,8.658521e-03,0.000544,4.179044e+01
(17#)241/2,61759091,2.633558,61771691,2.614395,7.303070e-03,0.000542,3.535609e+01
(17#)121,61983998,2.636409,62026961,2.614518,8.338005e-03,0.000540,4.053889e+01
(17#)243/2,62244289,2.637559,62282179,2.614640,8.727447e-03,0.000538,4.260037e+01
(17#)122,62376973,2.635962,62537473,2.614761,8.075503e-03,0.000536,3.955410e+01
(17#)245/2,62587496,2.633622,62792693,2.614881,7.141495e-03,0.000534,3.509551e+01
(17#)123,62989169,2.635139,63047981,2.615000,7.671835e-03,0.000536,3.757276e+01
(19#)13/2,63287786,2.637261,63303217,2.615119,8.431275e-03,0.000534,4.146442e+01
(17#)124,63537428,2.635042,63558491,2.615236,7.544779e-03,0.000532,3.722932e+01
(17#)249/2,63618773,2.633530,63813731,2.615353,6.926073e-03,0.000530,3.429623e+01
(17#)125,63890804,2.632723,64069003,2.615469,6.575240e-03,0.000528,3.267803e+01
(17#)251/2,64316048,2.636346,64324237,2.615584,7.906468e-03,0.000526,3.947148e+01
(17#)126,64424396,2.637243,64579511,2.615698,8.203070e-03,0.000524,4.111641e+01
(17#)253/2,64765823,2.636032,64834751,2.615811,7.700573e-03,0.000523,3.866348e+01
(17#)127,64931122,2.634970,65090021,2.615923,7.254798e-03,0.000521,3.655854e+01
(17#)255/2,65322134,2.633716,65345279,2.616036,6.735582e-03,0.000519,3.406551e+01
(17#)128,65582632,2.636488,65600489,2.616146,7.745486e-03,0.000517,3.934623e+01
(17#)257/2,65836588,2.636090,65855771,2.616256,7.552471e-03,0.000515,3.851262e+01
(17#)129,65963042,2.635804,66111043,2.616365,7.402309e-03,0.000517,3.759961e+01
(17#)259/2,66330947,2.636673,66366281,2.616474,7.690285e-03,0.000515,3.922136e+01
(17#)130,66475847,2.636600,66621551,2.616581,7.621705e-03,0.000513,3.902339e+01
(17#)261/2,66759878,2.632266,66876791,2.616688,5.935676e-03,0.000512,3.042578e+01
(17#)131,67003604,2.638001,67132063,2.616794,8.071529e-03,0.000510,4.158235e+01
(17#)263/2,67307957,2.635541,67387291,2.616899,7.098445e-03,0.000508,3.669685e+01
(17#)132,67561558,2.637463,67642571,2.617004,7.787318e-03,0.000506,4.043281e+01
(17#)265/2,67837898,2.635003,67897807,2.617108,6.814429e-03,0.000505,3.543564e+01
(19#)7,68084449,2.637449,68153077,2.617210,7.703297e-03,0.000503,4.023658e+01
(17#)267/2,68374573,2.637397,68408339,2.617313,7.644227e-03,0.000501,4.008782e+01
(17#)134,68573404,2.636503,68663593,2.617415,7.266228e-03,0.000500,3.817600e+01
(17#)269/2,68827744,2.637719,68918771,2.617516,7.688752e-03,0.000501,4.032535e+01
(17#)135,68941876,2.637597,69174101,2.617617,7.603913e-03,0.000499,4.004008e+01
(17#)271/2,69300487,2.639059,69429337,2.617716,8.120232e-03,0.000498,4.285743e+01
(17#)136,69484453,2.638006,69684611,2.617815,7.683328e-03,0.000496,4.070766e+01
(17#)273/2,69727604,2.637982,69939847,2.617914,7.636413e-03,0.000495,4.054141e+01
(17#)137,70017487,2.636601,70195093,2.618010,7.076100e-03,0.000493,3.770994e+01
(17#)275/2,70230652,2.636101,70450379,2.618108,6.849012e-03,0.000491,3.664562e+01
(17#)138,70519193,2.637251,70705627,2.618204,7.248500e-03,0.000490,3.887143e+01
(17#)277/2,70943798,2.635591,70960871,2.618300,6.582193e-03,0.000488,3.543238e+01
(17#)139,71076134,2.638363,71216129,2.618395,7.597114e-03,0.000487,4.100205e+01
(17#)279/2,71221001,2.638419,71471363,2.618489,7.582440e-03,0.000485,4.109278e+01
(17#)140,71656906,2.638110,71726651,2.618583,7.429420e-03,0.000484,4.034504e+01
(17#)281/2,71735264,2.638721,71981879,2.618676,7.625484e-03,0.000485,4.132990e+01
(17#)141,72112511,2.637571,72237163,2.618769,7.154058e-03,0.000484,3.884711e+01
(17#)283/2,72336923,2.639129,72492419,2.618860,7.709830e-03,0.000482,4.205187e+01
(17#)142,72721048,2.636909,72747673,2.618952,6.833160e-03,0.000480,3.741042e+01
(19#)15/2,72970318,2.636999,73002877,2.619043,6.832544e-03,0.000479,3.748643e+01
(17#)143,73162897,2.637547,73258169,2.619133,7.005972e-03,0.000477,3.860377e+01
(17#)287/2,73416388,2.639578,73513421,2.619222,7.741729e-03,0.000476,4.276471e+01
(17#)144,73679659,2.637208,73768691,2.619311,6.809476e-03,0.000475,3.767789e+01
(17#)289/2,73865923,2.637441,74023903,2.619400,6.863845e-03,0.000473,3.814165e+01
(17#)145,74198197,2.636120,74279201,2.619488,6.329260e-03,0.000472,3.523729e+01
(17#)291/2,74415724,2.637634,74534459,2.619575,6.870212e-03,0.000470,3.842340e+01
