START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
(13#)299/2,4499059,2.612312,4504457,2.573805,1.485030e-02,0.004175,9.223234e+00
(13#)150,4512502,2.605336,4519499,2.573892,1.214250e-02,0.004164,7.551393e+00
(13#)301/2,4520101,2.610048,4534501,2.573978,1.391605e-02,0.004153,8.685288e+00
(13#)151,4540321,2.610081,4549537,2.574064,1.389528e-02,0.004142,8.695558e+00
(13#)303/2,4562161,2.604160,4564559,2.574149,1.159117e-02,0.004131,7.264827e+00
(13#)152,4568336,2.615511,4579567,2.574234,1.590748e-02,0.004120,1.001869e+01
(13#)305/2,4593406,2.608216,4594589,2.574318,1.308182e-02,0.004109,8.249696e+00
(17#)9,4602932,2.612112,4609597,2.574401,1.454220e-02,0.004099,9.200049e+00
(13#)307/2,4621748,2.615499,4624603,2.574484,1.580578e-02,0.004088,1.003302e+01
(13#)154,4638149,2.615785,4639633,2.574566,1.588327e-02,0.004077,1.011013e+01
(13#)309/2,4642907,2.600257,4654649,2.574647,9.897849e-03,0.004067,6.297025e+00
(13#)155,4657141,2.599418,4669627,2.574728,9.543676e-03,0.004056,6.087278e+00
(13#)311/2,4674077,2.610601,4684661,2.574809,1.380511e-02,0.004046,8.846268e+00
(13#)156,4687861,2.607950,4699691,2.574889,1.275805e-02,0.004036,8.191526e+00
(13#)313/2,4710718,2.609368,4714691,2.574968,1.327094e-02,0.004025,8.546584e+00
(13#)157,4729297,2.607043,4729693,2.575047,1.234884e-02,0.004015,7.969116e+00
(13#)315/2,4734448,2.611760,4744711,2.575125,1.412625e-02,0.004005,9.147316e+00
(13#)158,4749676,2.609849,4759753,2.575202,1.336439e-02,0.003995,8.672591e+00
(13#)317/2,4765841,2.612665,4774769,2.575279,1.441290e-02,0.003985,9.381681e+00
(13#)159,4785362,2.612487,4789783,2.575356,1.431486e-02,0.003975,9.341132e+00
(13#)319/2,4792159,2.588525,4804799,2.575431,5.071317e-03,0.003965,3.302396e+00
(13#)160,4818013,2.609266,4819813,2.575507,1.302255e-02,0.003955,8.535777e+00
(13#)321/2,4824811,2.601355,4834829,2.575582,9.956935e-03,0.003945,6.533080e+00
(13#)161,4837909,2.605804,4849843,2.575656,1.163701e-02,0.003935,7.661499e+00
(19#)/2,4918721,2.600756,5105063,2.575730,9.669183e-03,0.003926,6.374427e+00
(17#)10,5167067,2.597599,5360353,2.576910,7.996550e-03,0.003768,5.490711e+00
(17#)21/2,5572393,2.607352,5615609,2.577961,1.133637e-02,0.003625,8.107862e+00
(17#)11,5638274,2.605302,5870857,2.578900,1.018565e-02,0.003493,7.558546e+00
(17#)23/2,5878723,2.605254,6126091,2.579739,9.841944e-03,0.003372,7.566726e+00
(17#)12,6175451,2.603294,6381371,2.580490,8.798263e-03,0.003260,6.995092e+00
(17#)25/2,6634582,2.604438,6636611,2.581163,8.976840e-03,0.003156,7.374842e+00
(17#)13,6670333,2.604986,6891883,2.581767,8.953253e-03,0.003059,7.590389e+00
(17#)27/2,6924206,2.610703,7147139,2.582308,1.093596e-02,0.002969,9.563826e+00
(17#)14,7376626,2.610535,7402363,2.582792,1.068420e-02,0.002884,9.619626e+00
(17#)29/2,7515967,2.611962,7657613,2.583225,1.106304e-02,0.002805,1.024492e+01
(17#)15,7808617,2.611891,7912889,2.583612,1.088606e-02,0.002731,1.035482e+01
(17#)31/2,8143934,2.607556,8168117,2.583956,9.091826e-03,0.002661,8.868846e+00
(17#)16,8377064,2.615094,8423407,2.584261,1.186046e-02,0.002595,1.188170e+01
(17#)33/2,8527412,2.609130,8678669,2.584531,9.472772e-03,0.002532,9.715245e+00
(17#)17,8870593,2.615707,8933917,2.584767,1.189906e-02,0.002473,1.251112e+01
(17#)35/2,9121549,2.613892,9189157,2.584974,1.112485e-02,0.002417,1.196442e+01
(17#)18,9307022,2.615493,9444403,2.585152,1.166830e-02,0.002364,1.283460e+01
(17#)37/2,9601418,2.616651,9699667,2.585305,1.205177e-02,0.002313,1.355210e+01
