START,n_0,C_min,Npred_0,CpredBound,Lambda_min,Jitter,JitterRatio
17PR11,5638274,2.605302,5870857,2.505207,3.917723e-02,42.313550,2.858659e+01
17PR23/2,5878723,2.605254,6126091,2.508939,3.767022e-02,43.135326,2.800295e+01
17PR12,6175451,2.603294,6381371,2.512420,3.553113e-02,43.574320,2.710294e+01
17PR25/2,6634582,2.604438,6636611,2.515656,3.468331e-02,43.973061,2.715230e+01
17PR13,6670333,2.604986,6891883,2.518653,3.370307e-02,44.420581,2.701270e+01
17PR27/2,6924206,2.610703,7147139,2.521458,3.478223e-02,44.827066,2.856337e+01
17PR14,7376626,2.610535,7402363,2.524077,3.367973e-02,45.283277,2.824506e+01
17PR29/2,7515967,2.611962,7657613,2.526535,3.325286e-02,45.697656,2.848654e+01
17PR15,7808617,2.611891,7912889,2.528833,3.231655e-02,46.162728,2.821468e+01
17PR31/2,8143934,2.607556,8168117,2.531002,2.979811e-02,46.585155,2.649465e+01
17PR16,8377064,2.615094,8423407,2.533046,3.187751e-02,47.059258,2.887677e+01
17PR33/2,8527412,2.609130,8678669,2.535010,2.881925e-02,47.059258,2.677668e+01
17PR17,8870593,2.615707,8933917,2.536804,3.062940e-02,47.973200,2.867976e+01
17PR35/2,9121549,2.613892,9189157,2.538568,2.924016e-02,47.973200,2.806221e+01
17PR18,9307022,2.615493,9444403,2.540212,2.920507e-02,48.412195,2.846647e+01
17PR37/2,9601418,2.616651,9699667,2.541770,2.903457e-02,48.904892,2.869218e+01
19PR,9798904,2.616429,9954907,2.543281,2.835543e-02,48.904892,2.867302e+01
17PR39/2,10030684,2.609830,10210177,2.544668,2.528490e-02,49.854679,2.561794e+01
17PR20,10279447,2.610716,10465453,2.546047,2.508255e-02,49.854679,2.598021e+01
17PR41/2,10509104,2.610205,10720709,2.547355,2.437320e-02,49.854679,2.578833e+01
17PR21,10730206,2.616253,10975927,2.548565,2.621269e-02,50.822911,2.781200e+01
17PR43/2,11035639,2.619300,11231219,2.549770,2.690395e-02,50.822911,2.915059e+01
17PR22,11262739,2.617318,11486467,2.550900,2.570389e-02,51.344876,2.811133e+01
17PR45/2,11722628,2.612843,11741729,2.551983,2.356820e-02,51.809947,2.602457e+01
17PR23,11980162,2.618144,11996939,2.553051,2.517656e-02,51.809947,2.836467e+01
17PR47/2,12176348,2.615986,12252197,2.554043,2.396349e-02,52.342050,2.721576e+01
17PR24,12503914,2.618371,12507457,2.555001,2.449975e-02,52.816153,2.809663e+01
17PR49/2,12674359,2.620449,12762727,2.555951,2.492131e-02,52.816153,2.910838e+01
17PR25,12945293,2.619810,13018003,2.556837,2.433085e-02,53.358589,2.862456e+01
17PR51/2,13157726,2.614254,13273207,2.557690,2.187427e-02,53.841901,2.591858e+01
17PR26,13383668,2.621737,13528507,2.558537,2.440146e-02,53.841901,2.944787e+01
17PR53/2,13598296,2.621948,13783751,2.559336,2.416970e-02,54.394871,2.935528e+01
17PR27,13890334,2.615375,14039023,2.560123,2.135219e-02,54.394871,2.632553e+01
17PR55/2,14203249,2.615943,14294261,2.560865,2.127955e-02,54.887569,2.642199e+01
17PR28,14546944,2.610027,14549527,2.561586,1.873397e-02,55.451279,2.336240e+01
19PR3/2,14653259,2.623627,14804767,2.562298,2.365320e-02,55.451279,3.003361e+01
17PR29,14993599,2.620451,15060043,2.562970,2.217970e-02,55.953546,2.831885e+01
17PR59/2,15201136,2.622150,15315281,2.563638,2.256725e-02,55.953546,2.925582e+01
17PR30,15512572,2.621195,15570553,2.564261,2.195999e-02,56.528204,2.858993e+01
17PR61/2,15580924,2.620941,15825787,2.564891,2.161743e-02,56.528204,2.855130e+01
17PR31,15903079,2.620396,16081027,2.565481,2.117947e-02,57.040225,2.811485e+01
17PR63/2,16105231,2.624621,16336301,2.566053,2.256758e-02,57.626043,3.009425e+01
17PR32,16453264,2.623584,16591571,2.566629,2.194796e-02,57.626043,2.966732e+01
17PR65/2,16618577,2.617779,16846811,2.567187,1.951550e-02,57.626043,2.670922e+01
17PR33,17086924,2.622329,17102077,2.567709,2.104879e-02,58.148008,2.895753e+01
17PR67/2,17157347,2.615508,17357339,2.568217,1.824646e-02,58.745204,2.514275e+01
17PR34,17438299,2.625902,17612593,2.568729,2.201323e-02,58.745204,3.078967e+01
17PR69/2,17754362,2.624263,17867827,2.569227,2.119502e-02,58.745204,3.001654e+01
17PR35,17939156,2.615320,18123097,2.569690,1.760119e-02,59.277306,2.497303e+01
17PR71/2,18252083,2.624696,18378337,2.570145,2.100276e-02,59.886100,2.991805e+01
17PR36,18564664,2.625098,18633599,2.570605,2.097695e-02,59.886100,3.025142e+01
17PR73/2,18652631,2.624112,18888851,2.571056,2.042584e-02,59.886100,2.980868e+01
17PR37,18955823,2.626048,19144117,2.571487,2.099572e-02,59.886100,3.101878e+01
17PR75/2,19271158,2.619062,19399379,2.571881,1.817870e-02,61.049153,2.662089e+01
19PR2,19443122,2.621885,19654597,2.572294,1.909542e-02,61.049153,2.830468e+01
17PR77/2,19708879,2.625817,19909867,2.572700,2.043615e-02,61.049153,3.066380e+01
17PR39,19998859,2.625370,20165143,2.573090,2.011433e-02,61.049153,3.052129e+01
17PR79/2,20283568,2.627375,20420377,2.573445,2.073978e-02,62.234794,3.122894e+01
17PR40,20429401,2.628649,20675653,2.573819,2.107924e-02,62.234794,3.209960e+01
17PR81/2,20718961,2.625233,20930909,2.574181,1.963823e-02,62.234794,3.021277e+01
17PR41,21107407,2.622493,21186149,2.574540,1.845451e-02,62.234794,2.868357e+01
17PR83/2,21411154,2.624482,21441383,2.574875,1.908255e-02,62.879752,2.968022e+01
17PR42,21448858,2.626527,21696629,2.575200,1.973524e-02,63.443462,3.075564e+01
17PR85/2,21902344,2.627307,21951929,2.575533,1.990286e-02,63.443462,3.134511e+01
17PR43,22109926,2.625829,22207153,2.575860,1.921320e-02,63.443462,3.056224e+01
17PR87/2,22446616,2.626041,22462411,2.576181,1.916932e-02,63.443462,3.080446e+01
17PR44,22683424,2.626940,22717687,2.576476,1.939710e-02,64.100945,3.116690e+01
17PR89/2,22916389,2.628539,22972931,2.576765,1.989344e-02,64.675603,3.200568e+01
17PR45,23227639,2.627468,23228143,2.577061,1.937104e-02,64.675603,3.146577e+01
17PR91/2,23248021,2.624545,23483459,2.577358,1.814270e-02,64.675603,2.974115e+01
17PR46,23613664,2.628503,23738711,2.577622,1.954721e-02,65.345856,3.204464e+01
17PR93/2,23763461,2.627766,23993911,2.577903,1.915778e-02,65.345856,3.170118e+01
17PR47,24170554,2.626512,24249217,2.578177,1.857417e-02,65.345856,3.101806e+01
19PR5/2,24496594,2.621733,24504479,2.578430,1.665486e-02,65.931674,2.779763e+01
17PR48,24691036,2.622891,24759733,2.578695,1.699369e-02,65.931674,2.863152e+01
17PR97/2,24916354,2.626999,25014989,2.578935,1.846561e-02,66.614943,3.109818e+01
17PR49,25251022,2.623810,25270243,2.579190,1.715206e-02,66.614943,2.912972e+01
17PR99/2,25283017,2.628372,25525477,2.579434,1.879465e-02,66.614943,3.223335e+01
17PR50,25696939,2.623817,25780709,2.579664,1.697097e-02,67.212139,2.907755e+01
17PR101/2,25801309,2.627088,26036009,2.579903,1.812421e-02,67.212139,3.134582e+01
17PR51,26141191,2.629090,26291263,2.580118,1.880264e-02,67.908678,3.247782e+01
17PR103/2,26306708,2.628417,26546491,2.580346,1.845827e-02,67.908678,3.215340e+01
17PR52,26617804,2.631407,26801767,2.580569,1.950877e-02,67.908678,3.429275e+01
17PR105/2,27035497,2.629789,27057011,2.580788,1.880884e-02,67.908678,3.333143e+01
17PR53,27158464,2.629023,27312283,2.580991,1.843886e-02,68.517472,3.265167e+01
17PR107/2,27501673,2.628960,27567511,2.581187,1.833896e-02,69.227539,3.240765e+01
17PR54,27760763,2.629751,27822793,2.581395,1.855921e-02,69.227539,3.307131e+01
17PR109/2,27980503,2.628691,28078031,2.581598,1.807742e-02,69.227539,3.246838e+01
17PR55,28301542,2.630045,28333303,2.581794,1.851645e-02,69.227539,3.353381e+01
17PR111/2,28396519,2.630694,28588537,2.581991,1.868688e-02,69.227539,3.411719e+01
17PR56,28691977,2.629850,28843783,2.582172,1.829591e-02,69.848156,3.336339e+01
17PR113/2,28929157,2.630176,29099069,2.582345,1.835286e-02,70.572013,3.338608e+01
19PR3,29155046,2.630441,29354323,2.582531,1.838159e-02,70.572013,3.370031e+01
17PR115/2,29565262,2.629070,29609561,2.582712,1.779016e-02,70.572013,3.285906e+01
17PR58,29613937,2.628569,29864803,2.582892,1.752989e-02,70.572013,3.262289e+01
17PR117/2,30099763,2.626030,30120061,2.583065,1.649652e-02,70.572013,3.091765e+01
17PR59,30218456,2.627828,30375337,2.583223,1.711981e-02,71.942599,3.172205e+01
17PR119/2,30382789,2.631909,30630599,2.583379,1.861121e-02,71.942599,3.476967e+01
17PR60,30883093,2.633360,30885853,2.583548,1.909695e-02,71.942599,3.595095e+01
17PR121/2,31009246,2.629683,31141109,2.583712,1.763618e-02,71.942599,3.342107e+01
17PR61,31171139,2.631779,31396333,2.583873,1.837061e-02,71.942599,3.508006e+01
17PR123/2,31624316,2.631075,31651597,2.584030,1.804231e-02,71.942599,3.469711e+01
17PR62,31887652,2.631962,31906867,2.584157,1.833023e-02,73.339803,3.483246e+01
17PR125/2,31961998,2.630995,32162129,2.584310,1.790355e-02,73.339803,3.425692e+01
17PR63,32354356,2.632298,32417381,2.584460,1.834064e-02,73.339803,3.534923e+01
17PR127/2,32472961,2.632306,32672639,2.584608,1.828642e-02,73.339803,3.549111e+01
17PR64,32919296,2.630170,32927837,2.584753,1.741853e-02,73.339803,3.402721e+01
17PR129/2,33019706,2.628541,33183149,2.584894,1.674444e-02,73.339803,3.292526e+01
17PR65,33279284,2.631961,33438359,2.585023,1.799479e-02,74.106658,3.527972e+01
17PR131/2,33643406,2.629604,33693641,2.585148,1.705050e-02,74.764142,3.334391e+01
17PR66,33777019,2.632037,33948883,2.585283,1.792309e-02,74.764142,3.530241e+01
19PR7/2,34046093,2.632356,34204141,2.585416,1.799284e-02,74.764142,3.567851e+01
17PR67,34266923,2.630062,34459423,2.585547,1.707033e-02,74.764142,3.405863e+01
17PR135/2,34576216,2.634091,34714679,2.585677,1.855078e-02,74.764142,3.728444e+01
17PR68,34954384,2.627883,34969931,2.585801,1.614325e-02,74.764142,3.261882e+01
17PR137/2,35084837,2.631588,35225171,2.585915,1.750806e-02,75.545891,3.526214e+01
17PR69,35316493,2.629890,35480443,2.586023,1.682085e-02,76.216143,3.378516e+01
17PR139/2,35642969,2.631976,35735681,2.586147,1.756577e-02,76.216143,3.552085e+01
17PR70,35899592,2.628367,35990951,2.586265,1.614799e-02,76.216143,3.283837e+01
17PR141/2,36073241,2.633081,36246209,2.586383,1.789427e-02,76.216143,3.665166e+01
17PR71,36398188,2.630918,36501463,2.586498,1.702800e-02,76.216143,3.508096e+01
17PR143/2,36581563,2.629058,36756677,2.586597,1.628249e-02,77.013074,3.339213e+01
17PR72,36973873,2.633653,37011911,2.586710,1.798506e-02,77.013074,3.714369e+01
17PR145/2,37016704,2.630069,37267229,2.586808,1.658540e-02,77.696344,3.413640e+01
17PR73,37496491,2.629585,37522483,2.586915,1.635999e-02,77.696344,3.387414e+01
17PR147/2,37751653,2.626389,37777739,2.587023,1.510211e-02,77.696344,3.143936e+01
17PR74,37963693,2.632427,38032991,2.587127,1.735824e-02,77.696344,3.639485e+01
17PR149/2,38099641,2.633034,38288213,2.587228,1.754976e-02,77.696344,3.701996e+01
17PR75,38387458,2.631562,38543501,2.587319,1.695538e-02,78.508752,3.559559e+01
17PR151/2,38661856,2.632132,38798759,2.587419,1.713331e-02,78.508752,3.618461e+01
19PR4,38836108,2.629723,39054013,2.587515,1.618056e-02,78.508752,3.435634e+01
17PR153/2,39131578,2.631563,39309251,2.587602,1.684639e-02,79.205292,3.567377e+01
17PR77,39347939,2.631460,39564521,2.587697,1.677053e-02,79.205292,3.571727e+01
17PR155/2,39766889,2.633842,39819751,2.587791,1.763900e-02,79.205292,3.779929e+01
17PR78,39934108,2.634013,40074989,2.587885,1.766760e-02,79.205292,3.807737e+01
17PR157/2,40313531,2.634894,40330289,2.587963,1.797187e-02,80.033478,3.855561e+01
17PR79,40519231,2.632190,40585543,2.588053,1.691034e-02,80.033478,3.646345e+01
17PR159/2,40758841,2.633124,40840777,2.588140,1.723150e-02,80.033478,3.737015e+01
17PR80,41026108,2.632692,41096053,2.588228,1.703343e-02,80.033478,3.714263e+01
17PR161/2,41344276,2.629465,41351291,2.588302,1.577834e-02,80.743545,3.427025e+01
17PR81,41405201,2.633644,41606533,2.588388,1.733315e-02,80.743545,3.788385e+01
17PR163/2,41744774,2.631825,41861759,2.588469,1.661094e-02,80.743545,3.649055e+01
17PR82,41954984,2.633679,42117067,2.588538,1.728849e-02,81.587816,3.780286e+01
17PR165/2,42145777,2.633117,42372293,2.588621,1.704301e-02,81.587816,3.746273e+01
17PR83,42624509,2.632990,42627569,2.588700,1.696426e-02,81.587816,3.748830e+01
17PR167/2,42661672,2.632549,42882821,2.588777,1.676701e-02,81.587816,3.724638e+01
17PR84,43062872,2.633218,43138079,2.588855,1.699098e-02,81.587816,3.794834e+01
17PR169/2,43159756,2.631244,43393349,2.588918,1.621671e-02,82.311673,3.607563e+01
17PR85,43543622,2.631252,43648601,2.588995,1.619001e-02,82.311673,3.620452e+01
19PR9/2,43817623,2.631417,43903841,2.589068,1.622452e-02,82.311673,3.647134e+01
17PR86,43986944,2.634464,44159107,2.589127,1.735899e-02,83.172340,3.883967e+01
17PR173/2,44294533,2.631231,44414329,2.589201,1.610246e-02,83.172340,3.619100e+01
17PR87,44528149,2.634733,44669621,2.589271,1.740548e-02,83.172340,3.934561e+01
17PR175/2,44731231,2.634755,44924879,2.589340,1.738718e-02,83.172340,3.950397e+01
17PR88,45173824,2.632683,45180133,2.589408,1.657420e-02,83.172340,3.783205e+01
17PR177/2,45267808,2.635113,45435389,2.589472,1.747207e-02,83.910255,3.974761e+01
17PR89,45561898,2.634634,45690641,2.589531,1.726749e-02,83.910255,3.947465e+01
17PR179/2,45750142,2.633862,45945877,2.589591,1.695126e-02,84.787638,3.853539e+01
17PR90,46085467,2.634998,46201139,2.589650,1.735969e-02,84.787638,3.966724e+01
17PR181/2,46431778,2.632357,46456409,2.589713,1.633258e-02,84.787638,3.748466e+01
17PR91,46594183,2.635729,46711627,2.589774,1.758919e-02,84.787638,4.059179e+01
17PR183/2,46894108,2.633895,46966883,2.589837,1.686880e-02,84.787638,3.910470e+01
17PR92,47087281,2.633008,47222159,2.589899,1.650804e-02,84.787638,3.844676e+01
17PR185/2,47309188,2.633116,47477429,2.589958,1.652628e-02,84.787638,3.867493e+01
17PR93,47622787,2.634875,47732611,2.590006,1.717555e-02,85.539884,4.004452e+01
17PR187/2,47873767,2.635685,47987921,2.590058,1.746284e-02,86.434306,4.049076e+01
17PR94,48190642,2.635323,48243193,2.590110,1.730541e-02,86.434306,4.031261e+01
17PR189/2,48285199,2.635154,48498403,2.590165,1.722004e-02,86.434306,4.030104e+01
19PR5,48626887,2.632639,48753673,2.590221,1.624356e-02,86.434306,3.817530e+01
17PR191/2,48879484,2.633137,49008913,2.590277,1.641109e-02,86.434306,3.875216e+01
17PR96,49187434,2.632998,49264213,2.590330,1.633784e-02,86.434306,3.875678e+01
17PR193/2,49318109,2.635156,49519469,2.590383,1.713664e-02,86.434306,4.085570e+01
17PR97,49635736,2.634741,49774723,2.590435,1.695907e-02,86.434306,4.061439e+01
17PR195/2,49940141,2.633450,50029951,2.590478,1.645236e-02,87.201162,3.922269e+01
17PR98,50141197,2.634563,50285233,2.590515,1.686063e-02,88.112955,3.996884e+01
17PR197/2,50458396,2.635375,50540467,2.590565,1.714949e-02,88.112955,4.084333e+01
17PR99,50608574,2.633957,50795713,2.590614,1.659236e-02,88.112955,3.968317e+01
17PR199/2,50912011,2.636007,51050981,2.590662,1.735183e-02,88.112955,4.170119e+01
17PR100,51198841,2.634543,51306247,2.590710,1.677776e-02,88.112955,4.048950e+01
17PR201/2,51539167,2.635865,51561479,2.590757,1.726129e-02,88.112955,4.185112e+01
17PR101,51716248,2.634955,51816749,2.590803,1.689824e-02,88.112955,4.114406e+01
17PR203/2,52007056,2.633287,52072019,2.590849,1.624725e-02,88.112955,3.971968e+01
17PR102,52116109,2.633243,52327243,2.590882,1.621781e-02,89.042456,3.940434e+01
17PR205/2,52371376,2.633141,52582487,2.590917,1.616556e-02,89.824204,3.910358e+01
17PR103,52646206,2.633595,52837747,2.590961,1.632098e-02,89.824204,3.965334e+01
17PR207/2,52911227,2.635705,53093017,2.591004,1.710525e-02,89.824204,4.175406e+01
17PR104,53265791,2.635671,53348287,2.591047,1.707576e-02,89.824204,4.185996e+01
19PR11/2,53359531,2.635169,53603549,2.591088,1.686945e-02,89.824204,4.152617e+01
17PR105,53699671,2.633020,53858797,2.591129,1.603779e-02,89.824204,3.962985e+01
17PR211/2,54054124,2.635260,54114059,2.591169,1.687272e-02,89.824204,4.188654e+01
17PR106,54226726,2.635112,54369311,2.591210,1.680074e-02,89.824204,4.188158e+01
17PR213/2,54448969,2.634606,54624529,2.591237,1.659828e-02,90.771757,4.111178e+01
17PR107,54684703,2.633856,54879793,2.591274,1.629929e-02,90.771757,4.053316e+01
17PR215/2,55083529,2.633461,55135049,2.591302,1.613850e-02,91.568689,3.994547e+01
17PR108,55192084,2.635633,55390327,2.591341,1.694788e-02,91.568689,4.213894e+01
17PR217/2,55473001,2.636138,55645571,2.591378,1.712519e-02,91.568689,4.275837e+01
17PR109,55853137,2.636086,55900837,2.591414,1.709157e-02,91.568689,4.284808e+01
17PR219/2,56049046,2.635400,56156081,2.591450,1.681741e-02,91.568689,4.232642e+01
17PR110,56165927,2.635609,56411353,2.591484,1.688359e-02,91.568689,4.266643e+01
17PR221/2,56548759,2.635267,56666579,2.591517,1.674109e-02,91.568689,4.247374e+01
17PR111,56673544,2.633961,56921863,2.591541,1.623612e-02,92.534644,4.091562e+01
17PR223/2,56969719,2.635792,57177101,2.591575,1.691791e-02,92.534644,4.281867e+01
17PR112,57242986,2.635920,57432373,2.591608,1.695373e-02,92.534644,4.308076e+01
17PR225/2,57577804,2.636144,57687607,2.591632,1.702945e-02,93.347052,4.306784e+01
17PR113,57712034,2.637007,57942883,2.591662,1.734519e-02,93.347052,4.404619e+01
17PR227/2,57988096,2.635972,58198097,2.591693,1.694066e-02,93.347052,4.317893e+01
19PR6,58327037,2.635784,58453393,2.591725,1.685699e-02,93.347052,4.313175e+01
17PR229/2,58622908,2.634749,58708621,2.591755,1.645267e-02,93.347052,4.225235e+01
17PR115,58803007,2.634830,58963889,2.591784,1.647222e-02,93.347052,4.246679e+01
17PR231/2,59213989,2.635457,59219141,2.591808,1.670090e-02,94.331768,4.277597e+01
17PR116,59297873,2.634889,59474407,2.591831,1.647648e-02,94.331768,4.235831e+01
17PR233/2,59503861,2.637234,59729633,2.591859,1.735526e-02,94.331768,4.480778e+01
17PR117,59774947,2.635060,59984921,2.591886,1.652016e-02,94.331768,4.279613e+01
17PR235/2,60116767,2.634939,60240179,2.591905,1.646691e-02,95.159954,4.244591e+01
17PR118,60336769,2.636403,60495433,2.591933,1.701156e-02,95.159954,4.402736e+01
17PR237/2,60497854,2.634093,60750689,2.591957,1.612572e-02,95.159954,4.187293e+01
17PR119,60816697,2.635280,61005929,2.591984,1.656583e-02,95.159954,4.318625e+01
17PR239/2,61220564,2.635772,61261199,2.592010,1.674248e-02,95.159954,4.381331e+01
17PR120,61395833,2.637005,61516447,2.592033,1.720129e-02,95.159954,4.519136e+01
17PR241/2,61759091,2.633558,61771691,2.592048,1.588749e-02,96.163794,4.142918e+01
17PR121,61983998,2.636409,62026961,2.592073,1.695982e-02,96.163794,4.441211e+01
17PR243/2,62244289,2.637559,62282179,2.592096,1.738705e-02,96.163794,4.570751e+01
17PR122,62376973,2.635962,62537473,2.592119,1.677251e-02,96.163794,4.423931e+01
17PR245/2,62587496,2.633622,62792693,2.592143,1.587514e-02,96.163794,4.200569e+01
17PR123,62989169,2.635139,63047981,2.592156,1.644597e-02,97.008064,4.330580e+01
19PR13/2,63287786,2.637261,63303217,2.592178,1.724243e-02,97.008064,4.558494e+01
17PR124,63537428,2.635042,63558491,2.592200,1.639219e-02,97.008064,4.347420e+01
17PR249/2,63618773,2.633530,63813731,2.592220,1.581050e-02,97.008064,4.206916e+01
17PR125,63890804,2.632723,64069003,2.592242,1.549553e-02,97.008064,4.137146e+01
17PR251/2,64316048,2.636346,64324237,2.592251,1.686726e-02,98.031399,4.475238e+01
17PR126,64424396,2.637243,64579511,2.592272,1.719934e-02,98.031399,4.580239e+01
17PR253/2,64765823,2.636032,64834751,2.592291,1.673272e-02,98.031399,4.470611e+01
17PR127,64931122,2.634970,65090021,2.592310,1.632243e-02,98.031399,4.375381e+01
17PR255/2,65322134,2.633716,65345279,2.592329,1.583908e-02,98.031399,4.259610e+01
17PR128,65582632,2.636488,65600489,2.592347,1.688409e-02,98.031399,4.558823e+01
17PR257/2,65836588,2.636090,65855771,2.592358,1.672887e-02,98.892067,4.492758e+01
17PR129,65963042,2.635804,66111043,2.592374,1.661420e-02,98.892067,4.477103e+01
17PR259/2,66330947,2.636673,66366281,2.592393,1.693651e-02,98.892067,4.580390e+01
17PR130,66475847,2.636600,66621551,2.592408,1.690303e-02,98.892067,4.586915e+01
17PR261/2,66759878,2.632266,66876791,2.592417,1.525443e-02,99.935276,4.106893e+01
17PR131,67003604,2.638001,67132063,2.592430,1.742577e-02,99.935276,4.712544e+01
17PR263/2,67307957,2.635541,67387291,2.592448,1.648587e-02,99.935276,4.471351e+01
17PR132,67561558,2.637463,67642571,2.592462,1.720947e-02,99.935276,4.685049e+01
17PR265/2,67837898,2.635003,67897807,2.592479,1.626976e-02,99.935276,4.442018e+01
19PR7,68084449,2.637449,68153077,2.592492,1.719259e-02,99.935276,4.711862e+01
17PR267/2,68374573,2.637397,68408339,2.592508,1.716670e-02,99.935276,4.720399e+01
17PR134,68573404,2.636503,68663593,2.592521,1.682266e-02,99.935276,4.640363e+01
17PR269/2,68827744,2.637719,68918771,2.592528,1.728107e-02,100.812659,4.742039e+01
17PR135,68941876,2.637597,69174101,2.592540,1.723019e-02,100.812659,4.743550e+01
17PR271/2,69300487,2.639059,69429337,2.592553,1.777931e-02,101.876128,4.860883e+01
17PR136,69484453,2.638006,69684611,2.592557,1.737868e-02,101.876128,4.765932e+01
17PR273/2,69727604,2.637982,69939847,2.592569,1.736495e-02,101.876128,4.777665e+01
17PR137,70017487,2.636601,70195093,2.592582,1.683630e-02,101.876128,4.646036e+01
17PR275/2,70230652,2.636101,70450379,2.592593,1.664240e-02,101.876128,4.606951e+01
17PR138,70519193,2.637251,70705627,2.592606,1.707354e-02,101.876128,4.742574e+01
17PR277/2,70943798,2.635591,70960871,2.592616,1.644004e-02,101.876128,4.579826e+01
17PR139,71076134,2.638363,71216129,2.592627,1.748700e-02,101.876128,4.889655e+01
17PR279/2,71221001,2.638419,71471363,2.592638,1.750398e-02,101.876128,4.910064e+01
17PR140,71656906,2.638110,71726651,2.592647,1.738339e-02,102.770551,4.848875e+01
17PR281/2,71735264,2.638721,71981879,2.592651,1.761343e-02,102.770551,4.929163e+01
17PR141,72112511,2.637571,72237163,2.592657,1.717520e-02,103.854674,4.770313e+01
17PR283/2,72336923,2.639129,72492419,2.592661,1.776418e-02,103.854674,4.950872e+01
17PR142,72721048,2.636909,72747673,2.592669,1.691955e-02,103.854674,4.728253e+01
19PR15/2,72970318,2.636999,73002877,2.592677,1.695060e-02,103.854674,4.751796e+01
17PR143,73162897,2.637547,73258169,2.592687,1.715453e-02,103.854674,4.824434e+01
17PR287/2,73416388,2.639578,73513421,2.592695,1.792118e-02,103.854674,5.057621e+01
17PR144,73679659,2.637208,73768691,2.592702,1.702021e-02,103.854674,4.816024e+01
17PR289/2,73865923,2.637441,74023903,2.592711,1.710508e-02,103.854674,4.855157e+01
17PR145,74198197,2.636120,74279201,2.592718,1.660139e-02,103.854674,4.725463e+01
17PR291/2,74415724,2.637634,74534459,2.592725,1.717286e-02,103.854674,4.904486e+01
17PR146,74595188,2.638243,74789713,2.592733,1.740063e-02,103.854674,4.985261e+01
17PR293/2,74903176,2.637385,75044969,2.592727,1.707768e-02,105.871645,4.813303e+01
17PR147,75214519,2.637605,75300223,2.592727,1.716109e-02,105.871645,4.851650e+01
17PR295/2,75547741,2.637880,75555479,2.592735,1.726226e-02,105.871645,4.895232e+01
17PR148,75693764,2.637004,75810697,2.592740,1.692819e-02,105.871645,4.814125e+01
17PR297/2,75996457,2.636998,76065989,2.592745,1.692399e-02,105.871645,4.827347e+01
17PR149,76103812,2.635696,76321207,2.592752,1.642742e-02,105.871645,4.698538e+01
17PR299/2,76519952,2.637322,76576477,2.592757,1.704222e-02,105.871645,4.890402e+01
17PR150,76801957,2.637580,76831739,2.592761,1.713850e-02,105.871645,4.932861e+01
17PR301/2,77046511,2.637491,77086979,2.592766,1.710283e-02,105.871645,4.937064e+01
17PR151,77118317,2.636486,77342257,2.592771,1.671978e-02,105.871645,4.839791e+01
17PR303/2,77547046,2.634729,77597441,2.592775,1.605160e-02,105.871645,4.658462e+01
19PR8,77647972,2.636782,77852771,2.592778,1.682935e-02,105.871645,4.900393e+01
17PR305/2,77874982,2.638674,78108001,2.592767,1.755087e-02,107.927788,5.029550e+01
17PR153,78275107,2.638349,78363281,2.592768,1.742731e-02,107.927788,5.008356e+01
17PR307/2,78486157,2.635975,78618521,2.592771,1.652594e-02,107.927788,4.760934e+01
17PR154,78822322,2.634340,78873787,2.592774,1.590433e-02,107.927788,4.593666e+01
17PR309/2,78966427,2.638268,79129049,2.592777,1.739314e-02,107.927788,5.041916e+01
17PR155,79340026,2.638984,79384289,2.592780,1.766334e-02,107.927788,5.135639e+01
17PR311/2,79589386,2.634917,79639537,2.592782,1.612025e-02,107.927788,4.696765e+01
17PR156,79813457,2.637192,79894807,2.592784,1.698251e-02,107.927788,4.964255e+01
17PR313/2,79993982,2.637292,80150047,2.592785,1.702005e-02,107.927788,4.989467e+01
17PR157,80189056,2.636042,80405279,2.592787,1.654519e-02,107.927788,4.862854e+01
17PR315/2,80483692,2.637151,80660579,2.592789,1.696504e-02,107.927788,5.001399e+01
17PR158,80775787,2.638658,80915819,2.592790,1.753594e-02,107.927788,5.185750e+01
17PR317/2,81090704,2.637190,81171061,2.592782,1.698253e-02,109.076486,4.981759e+01
17PR159,81205606,2.638884,81426337,2.592782,1.762467e-02,109.076486,5.186271e+01
17PR319/2,81457762,2.636467,81681563,2.592775,1.671103e-02,110.024039,4.886420e+01
17PR160,81745228,2.639338,81936851,2.592775,1.779940e-02,110.024039,5.221994e+01
17PR321/2,81948434,2.636703,82192109,2.592775,1.680054e-02,110.024039,4.940142e+01
17PR161,82299649,2.636581,82447357,2.592775,1.675427e-02,110.024039,4.940039e+01
19PR17/2,82476448,2.635786,82702597,2.592774,1.645308e-02,110.024039,4.863866e+01
17PR162,82772831,2.636570,82957873,2.592773,1.675087e-02,110.024039,4.966243e+01
17PR325/2,82974277,2.638083,83213071,2.592773,1.732456e-02,110.024039,5.151875e+01
17PR163,83270389,2.638021,83468347,2.592772,1.730144e-02,110.024039,5.158989e+01
17PR327/2,83573866,2.635813,83723639,2.592770,1.646487e-02,110.024039,4.920837e+01
17PR164,83908249,2.637948,83978893,2.592769,1.727493e-02,110.024039,5.179051e+01
17PR329/2,84107501,2.638511,84234149,2.592766,1.748948e-02,110.155037,5.251871e+01
17PR165,84251312,2.638312,84489347,2.592764,1.741483e-02,110.155037,5.243358e+01
17PR331/2,84692869,2.638572,84744659,2.592762,1.751414e-02,110.155037,5.287706e+01
