START,n_1,C_max,Npred_1,Cpred_max,Lambda_max
13PR73/2,1096095,10.728799,1096095,10.386836,3.239230e-02
13PR37,1119195,11.204464,1119195,10.604077,5.507367e-02
13PR75/2,1138830,10.688929,1138830,10.385886,2.876073e-02
13PR38,1141140,10.779552,1141140,10.845079,-6.060389e-03
13PR77/2,1163085,10.368861,1156155,10.242575,1.225417e-02
13PR39,1171170,11.033275,1171170,10.242575,7.436269e-02
13PR79/2,1186185,10.406639,1186185,10.375595,2.987600e-03
13PR40,1201200,10.128318,1201200,10.242574,-1.121775e-02
13PR81/2,1229865,10.232521,1217370,10.360305,-1.241071e-02
13PR41,1231230,10.263860,1231230,10.505204,-2.324183e-02
13PR83/2,1256640,10.627557,1246245,10.369026,2.462726e-02
13PR42,1261260,10.373967,1272810,10.309519,6.231819e-03
17PR5/2,1276275,11.082351,1276275,10.925412,1.426240e-02
13PR43,1291290,10.147167,1291290,10.492393,-3.345599e-02
13PR87/2,1306305,10.221723,1306305,10.621929,-3.840541e-02
13PR44,1321320,10.237738,1322685,10.411275,-1.680867e-02
13PR89/2,1345890,10.550634,1336335,10.360305,1.820428e-02
13PR45,1360590,10.527623,1354815,10.491864,3.402472e-03
13PR91/2,1369095,10.378076,1366365,10.242574,1.314258e-02
13PR46,1381380,11.150824,1381380,10.730315,3.844048e-02
13PR93/2,1396395,10.203900,1396395,10.595766,-3.768452e-02
13PR47,1415505,11.082948,1411410,10.470186,5.687592e-02
13PR95/2,1426425,10.577864,1426425,10.845078,-2.494781e-02
13PR48,1444170,10.572759,1452990,10.301102,2.602986e-02
13PR97/2,1461075,10.432346,1456455,10.350390,7.886976e-03
13PR49,1475565,10.151914,1471470,10.242573,-8.890674e-03
13PR99/2,1492260,10.799577,1492260,10.604076,1.826852e-02
13PR50,1501500,10.277041,1514205,10.414717,-1.330758e-02
13PR101/2,1516515,10.582573,1516515,10.346034,2.260533e-02
17PR3,1536150,10.804272,1531530,10.925411,-1.114978e-02
13PR103/2,1551165,10.261846,1546545,10.343985,-7.972467e-03
13PR52,1570800,10.167963,1561560,10.242573,-7.310958e-03
13PR105/2,1590435,9.830091,1576575,10.242573,-4.110470e-02
13PR53,1591590,10.512801,1591590,10.443408,6.622671e-03
13PR107/2,1606605,10.509428,1606605,10.340121,1.624117e-02
13PR54,1629705,10.236519,1621620,10.242573,-5.911942e-04
13PR109/2,1649340,10.243253,1636635,10.338298,-9.236014e-03
13PR55,1651650,10.437085,1651650,10.242573,1.881245e-02
13PR111/2,1666665,10.529773,1666665,10.535218,-5.169335e-04
13PR56,1681680,10.433028,1688610,10.259227,1.679903e-02
13PR113/2,1708245,10.277851,1708245,10.385884,-1.045642e-02
13PR57,1711710,10.737564,1711710,10.845077,-9.963035e-03
13PR115/2,1726725,10.962791,1726725,10.730314,2.143410e-02
13PR58,1741740,10.411161,1741740,10.621927,-2.004208e-02
13PR117/2,1756755,10.243974,1763580,10.411274,-1.619959e-02
13PR59,1771770,10.662927,1771770,10.422267,2.282836e-02
17PR7/2,1789515,10.541887,1786785,10.925411,-3.573475e-02
13PR60,1806420,10.942272,1806420,10.491863,4.203348e-02
13PR121/2,1816815,10.683603,1826055,10.360303,3.072867e-02
13PR61,1831830,10.651586,1831830,10.416175,2.234886e-02
13PR123/2,1846845,10.519455,1846845,10.505202,1.355747e-03
13PR62,1861860,11.062359,1865325,10.604075,4.230995e-02
13PR125/2,1887270,10.438220,1876875,10.242572,1.892127e-02
13PR63,1891890,10.416319,1891890,10.242572,1.682095e-02
13PR127/2,1919190,10.623398,1906905,10.324513,2.853794e-02
13PR64,1929585,10.129562,1921920,10.242572,-1.109471e-02
13PR129/2,1936935,10.525711,1936935,10.492391,3.170628e-03
13PR65,1951950,10.180603,1951950,10.242572,-6.068528e-03
13PR131/2,1966965,10.756143,1966965,10.321972,4.120220e-02
13PR66,1981980,10.278392,1981980,10.242572,3.491055e-03
13PR133/2,1996995,11.034468,1996995,10.845076,1.731265e-02
13PR67,2018940,10.610565,2018940,10.414716,1.863043e-02
13PR135/2,2027025,10.573838,2040885,10.284124,2.778148e-02
17PR4,2042040,10.943647,2042040,10.925410,1.667851e-03
13PR137/2,2070705,10.250616,2057055,10.318443,-6.595073e-03
13PR69,2072070,10.505920,2072070,10.730313,-2.113386e-02
13PR139/2,2087085,10.895408,2087085,10.317335,5.451589e-02
13PR70,2102100,10.118285,2102100,10.242572,-1.220854e-02
13PR141/2,2126670,10.311205,2117115,10.470184,-1.530050e-02
13PR71,2132130,10.416007,2132130,10.391015,2.402301e-03
13PR143/2,2158065,10.661256,2147145,10.242572,4.006348e-02
13PR72,2162160,9.951032,2162160,10.242572,-2.887649e-02
13PR145/2,2177175,10.542765,2177175,10.621926,-7.480494e-03
13PR73,2204475,10.541649,2204475,10.411273,1.244487e-02
13PR147/2,2207205,10.431298,2207205,10.242572,1.825796e-02
13PR74,2222220,10.431826,2222220,10.535216,-9.862238e-03
13PR149/2,2238390,10.843721,2238390,10.604074,2.234797e-02
13PR75,2258025,10.701543,2258025,10.491862,1.978809e-02
13PR151/2,2267265,10.446066,2277660,10.385883,5.777933e-03
13PR76,2282280,10.747538,2282280,10.845076,-9.034391e-03
17PR9/2,2297295,10.901911,2297295,10.925409,-2.153101e-03
13PR77,2323230,10.098332,2312310,10.242571,-1.418247e-02
13PR155/2,2327325,10.508523,2327325,10.595763,-8.267601e-03
13PR78,2342340,10.085805,2342340,10.242571,-1.542369e-02
13PR157/2,2357355,10.311037,2357355,10.308652,2.312576e-04
13PR79,2372370,10.452186,2372370,10.375592,7.355083e-03
13PR159/2,2387385,10.684635,2387385,10.443406,2.283597e-02
13PR80,2415105,10.292152,2415105,10.271752,1.984013e-03
13PR161/2,2417415,10.638290,2417415,10.730313,-8.612949e-03
13PR81,2434740,10.322937,2434740,10.360302,-3.613085e-03
13PR163/2,2447445,10.231217,2447445,10.306190,-7.301069e-03
13PR82,2462460,10.301291,2462460,10.505201,-1.960127e-02
13PR165/2,2482935,10.261354,2477475,10.242571,1.832175e-03
13PR83,2493645,10.623989,2492490,10.369023,2.429178e-02
13PR167/2,2507505,10.462538,2507505,10.304647,1.520612e-02
13PR84,2523675,10.812284,2523675,10.414715,3.746319e-02
13PR169/2,2545620,10.523789,2545620,10.309516,2.057098e-02
17PR5,2552550,10.804750,2552550,10.925409,-1.110536e-02
13PR171/2,2567565,10.815152,2567565,10.845075,-2.762907e-03
13PR86,2582580,10.804150,2582580,10.492390,2.928015e-02
13PR173/2,2611455,10.839941,2611455,10.604073,2.199931e-02
13PR87,2612610,10.739275,2612610,10.621925,1.098733e-02
13PR175/2,2627625,10.356394,2627625,10.242571,1.105146e-02
13PR88,2645370,10.391598,2645370,10.411272,-1.891499e-03
13PR177/2,2668575,10.701887,2657655,10.422265,2.647573e-02
13PR89,2672670,10.666724,2672670,10.360301,2.914764e-02
13PR179/2,2687685,10.416751,2687685,10.300438,1.122877e-02
13PR90,2709630,9.970830,2709630,10.491861,-5.093595e-02
13PR181/2,2721180,10.512371,2717715,10.299792,2.042904e-02
13PR91,2732730,10.083064,2732730,10.242571,-1.569546e-02
13PR183/2,2747745,10.578014,2747745,10.416174,1.541793e-02
13PR92,2762760,10.609699,2762760,10.730312,-1.130409e-02
13PR185/2,2777775,10.621077,2777775,10.535215,8.116890e-03
13PR93,2792790,10.955242,2792790,10.595763,3.336392e-02
17PR11/2,2807805,11.246397,2807805,10.925409,2.895668e-02
13PR94,2822820,10.584267,2822820,10.470183,1.083715e-02
13PR189/2,2837835,10.406239,2847075,10.385882,1.958093e-03
13PR95,2852850,10.993389,2852850,10.845075,1.358306e-02
13PR191/2,2867865,10.104693,2867865,10.296764,-1.882972e-02
13PR96,2882880,10.167094,2882880,10.242570,-7.396157e-03
13PR193/2,2905980,9.911949,2905980,10.301099,-3.850967e-02
13PR97,2912910,10.407363,2912910,10.350387,5.489668e-03
13PR195/2,2940630,10.158255,2927925,10.242570,-8.265919e-03
13PR98,2942940,10.161022,2942940,10.242570,-7.993563e-03
13PR197/2,2957955,10.471729,2957955,10.295096,1.701144e-02
13PR99,2984520,10.467261,2984520,10.604073,-1.298573e-02
13PR199/2,2993445,10.174097,2987985,10.294563,-1.177094e-02
13PR100,3016650,10.181762,3003000,10.242570,-5.954481e-03
13PR201/2,3028410,10.260637,3028410,10.414714,-1.490476e-02
13PR101,3033030,10.369135,3043425,10.360301,8.523628e-04
13PR203/2,3048045,10.446708,3048045,10.621925,-1.663332e-02
17PR6,3063060,10.858987,3063060,10.925408,-6.098059e-03
13PR205/2,3078075,10.497651,3078075,10.505200,-7.188481e-04
13PR103,3094245,10.597877,3093090,10.343982,2.424886e-02
13PR207/2,3108105,10.980211,3108105,10.730312,2.302211e-02
13PR104,3123120,10.164691,3123120,10.242570,-7.632484e-03
13PR209/2,3138135,11.044349,3138135,10.845074,1.820788e-02
13PR105,3161235,11.201127,3161235,10.491860,6.541464e-02
13PR211/2,3168165,10.374278,3182025,10.309515,6.262262e-03
13PR106,3183180,10.818623,3183180,10.443405,3.529838e-02
13PR213/2,3198195,11.026143,3198195,10.391013,5.932776e-02
13PR107,3213210,10.784662,3213210,10.340118,4.209365e-02
13PR215/2,3228225,10.723286,3228225,10.492389,2.176752e-02
13PR108,3247860,10.445756,3243240,10.242570,1.964321e-02
13PR217/2,3258255,10.372574,3258255,10.595762,-2.128891e-02
13PR109,3273270,10.745058,3273270,10.338295,3.859098e-02
13PR219/2,3288285,10.088868,3288285,10.386831,-2.910620e-02
13PR110,3303300,10.092685,3303300,10.242570,-1.474163e-02
17PR13/2,3318315,10.966344,3318315,10.925408,3.739907e-03
13PR111,3333330,10.282404,3333330,10.535215,-2.428936e-02
13PR223/2,3357585,10.570916,3357585,10.604072,-3.131622e-03
13PR112,3377220,10.209242,3377220,10.259224,-4.883895e-03
13PR225/2,3378375,10.231911,3378375,10.242570,-1.041140e-03
13PR113,3393390,10.627770,3393390,10.334845,2.794921e-02
13PR227/2,3416490,10.794372,3416490,10.385881,3.857757e-02
13PR114,3423420,10.707763,3423420,10.845074,-1.274200e-02
13PR229/2,3438435,10.237070,3438435,10.287691,-4.932701e-03
13PR115,3453450,10.408406,3453450,10.730311,-3.045884e-02
13PR231/2,3468465,9.867286,3468465,10.242570,-3.732771e-02
13PR116,3483480,10.130483,3483480,10.621924,-4.737119e-02
13PR233/2,3498495,9.976581,3498495,10.286910,-3.063173e-02
13PR117,3527160,10.104161,3527160,10.411271,-2.994162e-02
13PR235/2,3528525,10.397483,3528525,10.470182,-6.967685e-03
13PR118,3543540,10.457955,3543540,10.422264,3.418667e-03
13PR237/2,3558555,10.403225,3558555,10.375590,2.659941e-03
17PR7,3573570,11.066570,3573570,10.925407,1.283782e-02
13PR239/2,3593205,10.340569,3588585,10.285787,5.311865e-03
13PR120,3603600,10.395543,3612840,10.491860,-9.222484e-03
13PR241/2,3618615,10.188813,3632475,10.301098,-1.096021e-02
13PR121,3633630,10.385312,3633630,10.242569,1.383995e-02
13PR243/2,3652110,10.643764,3652110,10.360300,2.699298e-02
13PR122,3663660,10.750407,3663660,10.416172,3.158401e-02
13PR245/2,3678675,10.529339,3678675,10.242569,2.761300e-02
13PR123,3693690,10.619094,3693690,10.505199,1.078336e-02
13PR247/2,3708705,11.000235,3708705,10.845073,1.420570e-02
13PR124,3723720,10.520989,3730650,10.604072,-7.865842e-03
13PR249/2,3738735,10.068807,3738735,10.369021,-2.938033e-02
13PR125,3753750,10.221324,3753750,10.242569,-2.076331e-03
13PR251/2,3769920,10.323340,3768765,10.283704,3.846797e-03
13PR126,3783780,10.313891,3783780,10.242569,6.939125e-03
13PR253/2,3798795,10.835275,3798795,10.730311,9.734465e-03
13PR127,3813810,10.382137,3813810,10.324510,5.566068e-03
17PR15/2,3828825,11.014992,3828825,10.925407,8.166211e-03
13PR128,3848460,10.323784,3843840,10.242569,7.897860e-03
13PR257/2,3861585,10.156084,3858855,10.282736,-1.239341e-02
13PR129,3873870,10.637557,3873870,10.492388,1.374080e-02
13PR259/2,3888885,10.412540,3888885,10.535214,-1.171253e-02
13PR130,3907365,10.415010,3903900,10.242569,1.669551e-02
13PR261/2,3918915,10.546345,3918915,10.621924,-7.140777e-03
13PR131,3946635,10.145337,3933930,10.321969,-1.726036e-02
13PR263/2,3948945,10.491666,3948945,10.281813,2.020463e-02
13PR132,3968055,10.380855,3968055,10.411270,-2.925648e-03
13PR265/2,3985905,10.555574,3978975,10.443404,1.068351e-02
13PR133,3993990,10.951566,3993990,10.845073,9.771553e-03
13PR267/2,4009005,10.244399,4009005,10.360300,-1.125002e-02
13PR134,4037880,10.679542,4037880,10.414713,2.511047e-02
13PR269/2,4039035,10.141586,4039035,10.280931,-1.364635e-02
13PR135,4064445,10.626196,4064445,10.491859,1.272268e-02
13PR271/2,4069065,10.389717,4081770,10.284121,1.021551e-02
17PR8,4084080,11.082901,4084080,10.925407,1.431246e-02
13PR273/2,4103715,10.631769,4103715,10.604071,2.608531e-03
13PR137,4114110,10.226016,4114110,10.318440,-8.997534e-03
13PR275/2,4129125,10.208030,4129125,10.242569,-3.377746e-03
13PR138,4144140,10.598927,4144140,10.730310,-1.231968e-02
13PR277/2,4162620,10.536728,4159155,10.279815,2.468479e-02
13PR139,4174170,10.489928,4174170,10.317332,1.659035e-02
13PR279/2,4189185,10.812395,4189185,10.595761,2.023917e-02
13PR140,4204200,10.424832,4204200,10.242569,1.763816e-02
13PR281/2,4219215,10.477249,4219215,10.279281,1.907589e-02
13PR141,4234230,10.318363,4234230,10.470181,-1.460626e-02
13PR283/2,4260795,10.367454,4260795,10.360299,6.903025e-04
13PR142,4264260,10.597838,4264260,10.391012,1.970886e-02
13PR285/2,4279275,10.663249,4279275,10.845073,-1.690771e-02
13PR143,4301220,10.199352,4294290,10.242569,-4.228232e-03
13PR287/2,4309305,10.446177,4309305,10.505199,-5.634217e-03
13PR144,4324320,10.048313,4324320,10.242569,-1.914771e-02
17PR17/2,4339335,10.541668,4339335,10.925407,-3.575522e-02
13PR145,4354350,10.640679,4354350,10.621923,1.764178e-03
13PR291/2,4369365,10.238991,4369365,10.350385,-1.082061e-02
13PR146,4384380,10.563678,4384380,10.386830,1.688283e-02
13PR293/2,4408950,10.702743,4408950,10.411270,2.761125e-02
13PR147,4414410,10.222755,4414410,10.242569,-1.936292e-03
13PR295/2,4437510,10.561634,4429425,10.422263,1.328387e-02
13PR148,4444440,10.702567,4444440,10.535213,1.576029e-02
13PR297/2,4459455,10.382002,4459455,10.242569,1.352128e-02
13PR149,4476780,10.628661,4476780,10.604071,2.316229e-03
13PR299/2,4489485,10.977029,4489485,10.730310,2.273235e-02
13PR150,4516050,10.554852,4516050,10.491859,5.986081e-03
13PR301/2,4519515,10.341668,4519515,10.492387,-1.446877e-02
13PR151,4542615,10.501173,4542615,10.414713,8.267527e-03
13PR303/2,4555320,10.594670,4555320,10.385880,1.990383e-02
13PR152,4564560,10.635267,4564560,10.845073,-1.953532e-02
13PR305/2,4579575,10.480108,4579575,10.416171,6.119485e-03
17PR9,4594590,10.974742,4594590,10.925406,4.505474e-03
13PR307/2,4609605,10.257162,4609605,10.276151,-1.849596e-03
13PR154,4624620,10.521634,4624620,10.242568,2.688107e-02
13PR309/2,4639635,10.426951,4639635,10.343980,7.989186e-03
13PR155,4654650,10.605215,4654650,10.595760,8.919373e-04
13PR311/2,4669665,10.394495,4669665,10.275716,1.149288e-02
13PR156,4692765,10.169744,4684680,10.242568,-7.135366e-03
13PR313/2,4699695,10.208165,4699695,10.275503,-6.574842e-03
13PR157,4714710,10.308035,4714710,10.308649,-5.956341e-05
13PR315/2,4729725,10.522576,4729725,10.242568,2.697065e-02
13PR158,4744740,10.455297,4744740,10.375589,7.652907e-03
13PR317/2,4762065,10.352253,4762065,10.284120,6.603168e-03
13PR159,4774770,10.157168,4774770,10.443403,-2.779078e-02
13PR319/2,4789785,10.761707,4789785,10.621923,1.307414e-02
13PR160,4804800,10.190092,4804800,10.242568,-5.136478e-03
13PR321/2,4819815,10.514718,4819815,10.340117,1.674486e-02
13PR161,4834830,10.881363,4834830,10.730310,1.397909e-02
19PR/2,4849845,11.527655,4849845,11.568077,-3.500425e-03
17PR10,5222910,10.848617,5105100,10.925406,-7.053283e-03
17PR21/2,5360355,11.012959,5360355,10.925406,7.981822e-03
17PR11,5615610,10.988524,5615610,10.925406,5.760619e-03
17PR23/2,5870865,11.635401,5870865,11.445663,1.644143e-02
17PR12,6216210,10.762387,6126120,10.925405,-1.503343e-02
17PR25/2,6561555,11.434514,6561555,11.361503,6.405647e-03
17PR13,6846840,10.864808,6636630,10.925405,-5.561857e-03
17PR27/2,6906900,11.103951,6891885,10.925405,1.621021e-02
17PR14,7147140,10.955763,7147140,10.925405,2.774847e-03
17PR29/2,7402395,11.468708,7402395,11.330049,1.216391e-02
17PR15,7702695,11.001878,7657650,10.925404,6.975197e-03
17PR31/2,7912905,11.354073,7912905,11.302142,4.584283e-03
17PR16,8273265,11.167856,8273265,11.246739,-7.038599e-03
17PR33/2,8580495,11.205119,8580495,11.109024,8.613001e-03
17PR17,8843835,11.249703,8843835,11.219038,2.729568e-03
17PR35/2,9129120,10.865789,8933925,10.925404,-5.471455e-03
17PR18,9189180,11.100855,9189180,10.925404,1.593146e-02
17PR37/2,9444435,11.218797,9444435,11.237558,-1.670860e-03
19PR,9699690,11.489278,9699690,11.568074,-6.834807e-03
17PR39/2,10015005,11.128657,10015005,11.127726,8.366319e-05
17PR20,10270260,11.006202,10210200,10.925403,7.368279e-03
17PR41/2,10465455,11.308631,10465455,11.205542,9.157816e-03
17PR21,10818885,11.139348,10818885,10.996811,1.287839e-02
17PR43/2,10975965,11.232429,10975965,11.191876,3.616911e-03
17PR22,11231220,10.945248,11231220,10.925403,1.814823e-03
17PR45/2,11565015,11.098037,11696685,11.123147,-2.260007e-03
17PR23,11741730,11.448287,11741730,11.445660,2.294842e-04
17PR47/2,11996985,11.075603,11996985,11.168189,-8.324734e-03
17PR24,12267255,11.119747,12267255,11.109582,9.144856e-04
17PR49/2,12507495,11.076930,12507495,10.925402,1.377403e-02
17PR25,12777765,11.125831,12777765,11.036886,8.026598e-03
17PR51/2,13123110,11.235207,13123110,11.361500,-1.117816e-02
17PR26,13408395,11.271842,13408395,11.086070,1.661841e-02
17PR53/2,13528515,11.178796,13528515,11.139626,3.510133e-03
17PR27,13783770,10.921507,13783770,10.925402,-3.565612e-04
17PR55/2,14264250,10.970264,14159145,11.005441,-3.201530e-03
17PR28,14294280,10.847887,14294280,10.925402,-7.120174e-03
19PR3/2,14549535,11.434335,14549535,11.568073,-1.162827e-02
17PR29,14804790,11.338695,14804790,11.330046,7.630605e-04
17PR59/2,15060045,11.287982,15060045,11.117075,1.525633e-02
17PR30,15315300,10.889114,15315300,10.925402,-3.326962e-03
17PR61/2,15570555,11.047679,15570555,11.110578,-5.677220e-03
17PR31,15825810,11.148641,15825810,11.302139,-1.367446e-02
17PR63/2,16231215,10.970785,16231215,10.968756,1.849264e-04
17PR32,16546530,11.201296,16546530,11.246737,-4.048493e-03
17PR65/2,16831815,11.269885,16831815,11.035332,2.103200e-02
17PR33,16846830,11.107504,16846830,10.925401,1.653041e-02
17PR67/2,17160990,11.079474,17160990,11.109021,-2.663325e-03
17PR34,17357340,11.040827,17402385,11.028882,1.082441e-03
17PR69/2,17612595,11.589736,17612595,11.445658,1.250945e-02
17PR35,17867850,10.950465,17867850,10.925401,2.291496e-03
17PR71/2,18123105,11.104590,18123105,11.083740,1.879388e-03
17PR36,18378360,10.925840,18378360,10.925401,4.015150e-05
17PR73/2,18723705,10.930314,18633615,11.079280,-1.353667e-02
17PR37,18888870,11.161853,18888870,11.237555,-6.759285e-03
17PR75/2,19144125,10.959263,19144125,10.925401,3.094608e-03
19PR2,19399380,11.461994,19399380,11.568071,-9.212189e-03
17PR77/2,19684665,11.293550,19684665,11.361499,-5.998529e-03
17PR39,20030010,11.110994,20030010,11.127723,-1.504524e-03
17PR79/2,20165145,11.178227,20165145,11.067289,9.974063e-03
17PR40,20465445,10.994584,20420400,10.925401,6.312390e-03
17PR81/2,20825805,11.034446,20825805,10.997814,3.325330e-03
17PR41,20930910,11.286225,20930910,11.205539,7.174711e-03
17PR83/2,21411390,11.156383,21411390,11.100314,5.038333e-03
17PR42,21681660,10.954521,21637770,10.996808,-3.852866e-03
17PR85/2,21696675,11.026949,21696675,10.925400,9.251786e-03
17PR43,21951930,11.143777,21951930,11.191874,-4.306679e-03
17PR87/2,22207185,11.325970,22207185,11.330045,-3.596890e-04
17PR44,22462440,10.903814,22537515,10.985911,-7.501027e-03
17PR89/2,22717695,11.089931,22717695,11.050980,3.518534e-03
17PR45,22972950,11.029185,23130030,10.969722,5.406005e-03
17PR91/2,23393370,11.126698,23393370,11.123145,3.193694e-04
17PR46,23483460,11.542759,23483460,11.445657,8.447917e-03
17PR93/2,23738715,11.193718,23738715,11.302138,-9.639161e-03
17PR47,23993970,11.088600,23993970,11.168187,-7.151694e-03
19PR5/2,24249225,11.599057,24249225,11.568071,2.675074e-03
17PR48,24504480,11.044788,24534510,11.109580,-5.849166e-03
17PR97/2,24819795,11.119722,24819795,11.246735,-1.135761e-02
17PR49,25210185,10.964652,25014990,10.925400,3.586299e-03
17PR99/2,25390365,10.969226,25390365,10.969722,-4.518539e-05
17PR50,25741485,11.051328,25741485,11.109020,-5.206822e-03
17PR101/2,25780755,11.102965,25780755,11.035757,6.071535e-03
17PR51,26246220,11.354483,26246220,11.361498,-6.175776e-04
17PR103/2,26531505,11.191650,26531505,11.219034,-2.443778e-03
17PR52,26546520,10.935248,26546520,10.925400,9.010173e-04
17PR105/2,26816790,11.132522,26816790,11.086067,4.181606e-03
17PR53,27057030,11.128309,27057030,11.139623,-1.016221e-03
17PR107/2,27312285,11.136722,27312285,11.029451,9.678866e-03
17PR54,27672645,11.015313,27672645,10.959224,5.104917e-03
17PR109/2,27822795,11.052007,27822795,11.027506,2.219299e-03
17PR55,28318290,11.096602,28318290,11.005439,8.249291e-03
17PR111/2,28333305,11.243067,28333305,11.237554,4.905140e-04
17PR56,28588560,10.994631,28813785,10.954612,3.646496e-03
17PR113/2,28843815,11.039569,28843815,11.023826,1.427018e-03
19PR3,29099070,11.478864,29099070,11.568070,-7.741281e-03
17PR115/2,29354325,11.297773,29354325,11.445656,-1.300467e-02
17PR58,29609580,11.489306,29609580,11.330044,1.395878e-02
17PR117/2,30045015,11.247284,30045015,11.127721,1.068726e-02
17PR59,30240210,11.204439,30120090,11.117073,7.828025e-03
17PR119/2,30421755,11.001675,30525495,10.948352,4.858589e-03
17PR60,30810780,10.961542,30630600,10.925399,3.302682e-03
17PR121/2,30885855,10.965102,31096065,10.946421,1.705152e-03
17PR61,31141110,11.104649,31141110,11.110575,-5.335422e-04
17PR123/2,31396365,11.109817,31396365,11.205538,-8.578933e-03
17PR62,31651620,11.259746,31651620,11.302137,-3.757742e-03
17PR125/2,32117085,11.247496,32117085,11.100313,1.317224e-02
17PR63,32162130,10.942197,32237205,10.942769,-5.219656e-05
17PR127/2,32456655,10.961693,32417385,11.012802,-4.651681e-03
17PR64,32807775,11.433960,32807775,11.361497,6.357706e-03
17PR129/2,32927895,11.372599,33093060,11.246734,1.112905e-02
17PR65,33378345,10.960548,33183150,10.925399,3.211992e-03
17PR131/2,33438405,11.072958,33663630,11.035329,3.403998e-03
17PR66,33693660,10.865196,33693660,10.925399,-5.525621e-03
19PR7/2,33948915,11.448186,33948915,11.568069,-1.041736e-02
17PR67,34321980,11.088769,34321980,11.109019,-1.824498e-03
17PR135/2,34459425,10.831447,34695045,10.969721,-1.268516e-02
17PR68,34804770,11.002463,34804770,11.028880,-2.398122e-03
17PR137/2,35090055,11.188613,35090055,11.123144,5.868621e-03
17PR69,35225190,11.510542,35225190,11.445656,5.653072e-03
17PR139/2,35480445,10.908443,35480445,11.005146,-8.825905e-03
17PR70,35945910,10.902973,35735700,10.925399,-2.054718e-03
17PR141/2,35990955,11.273085,35990955,11.168185,9.348886e-03
17PR71,36246210,11.066904,36246210,11.083738,-1.519928e-03
17PR143/2,36606570,11.031944,36606570,10.940700,8.305281e-03
17PR72,36801765,11.134247,36801765,11.109579,2.218003e-03
17PR145/2,37011975,11.313502,37011975,11.330043,-1.461027e-03
17PR73,37267230,11.127966,37267230,11.079277,4.384975e-03
17PR147/2,37642605,10.917927,37522485,10.925399,-6.841083e-04
17PR74,37777740,11.294862,37777740,11.237553,5.086805e-03
17PR149/2,38228190,11.082030,38228190,11.011912,6.347269e-03
17PR75,38333295,11.008290,38333295,11.036882,-2.593943e-03
17PR151/2,38543505,11.072638,38543505,10.998723,6.697838e-03
19PR4,38798760,11.661871,38798760,11.568069,8.076022e-03
17PR153/2,39289635,10.918105,39054015,10.925398,-6.677674e-04
17PR77,39369330,11.413628,39369330,11.361496,4.577989e-03
17PR155/2,39564525,11.351861,39564525,11.302136,4.389918e-03
17PR78,40060020,11.224475,40060020,11.127721,8.657293e-03
17PR157/2,40225185,11.105586,40225185,11.086066,1.759261e-03
17PR79,40495455,11.094218,40330290,11.067287,2.430428e-03
17PR159/2,40585545,11.222426,40585545,11.139622,7.405846e-03
17PR80,40930890,10.895446,40840800,10.925398,-2.745284e-03
17PR161/2,41096055,11.439648,41096055,11.445655,-5.250330e-04
17PR81,41366325,11.135468,41366325,11.246733,-9.942396e-03
17PR163/2,41606565,10.984738,41651610,10.997812,-1.189482e-03
17PR82,41861820,11.282305,41861820,11.205537,6.827586e-03
17PR165/2,42222180,11.248340,42222180,11.154923,8.339620e-03
17PR83,42372330,11.038787,42372330,11.060280,-1.945129e-03
17PR167/2,42822780,11.171201,42822780,11.100312,6.365862e-03
17PR84,42902475,11.127916,42902475,11.109018,1.699659e-03
17PR169/2,43275540,10.962389,43275540,10.996806,-3.134627e-03
17PR85,43393350,10.942390,43393350,10.925398,1.554061e-03
19PR9/2,43648605,11.598063,43648605,11.568069,2.589526e-03
17PR86,43903860,11.206039,43903860,11.191871,1.265095e-03
17PR173/2,44219175,11.258086,44219175,11.219032,3.475024e-03
17PR87,44414370,11.261579,44414370,11.330042,-6.060966e-03
17PR175/2,44669625,11.029368,44669625,10.925398,9.471373e-03
17PR88,45075030,11.078971,45075030,10.985909,8.435298e-03
17PR177/2,45180135,11.304338,45180135,11.117072,1.670460e-02
17PR89,45435390,11.290937,45435390,11.050977,2.148153e-02
17PR179/2,45930885,11.327725,45930885,11.361496,-2.976848e-03
17PR90,45945900,11.035682,45945900,10.925398,1.004370e-02
17PR181/2,46201155,10.985910,46201155,10.986434,-4.765991e-05
17PR91,46456410,10.918636,46456410,10.925398,-6.190615e-04
17PR183/2,46711665,11.117814,46786740,11.123143,-4.791772e-04
17PR92,46966920,11.419690,46966920,11.445655,-2.271096e-03
17PR185/2,47222175,11.238831,47222175,11.237552,1.137808e-04
17PR93,47477430,11.391604,47477430,11.302136,7.884849e-03
17PR187/2,47732685,10.948567,47732685,10.925398,2.118441e-03
17PR94,47987940,11.207293,47987940,11.168184,3.495654e-03
17PR189/2,48243195,10.921331,48243195,10.925398,-3.723267e-04
19PR5,48498450,11.658878,48498450,11.568068,7.819362e-03
17PR191/2,48753705,11.013997,48753705,10.983204,2.799735e-03
17PR96,49069020,11.129525,49069020,11.109578,1.793893e-03
17PR193/2,49264215,11.056975,49264215,10.982599,6.749390e-03
17PR97,49639590,11.258071,49639590,11.246733,1.007610e-03
17PR195/2,49774725,10.881188,49774725,10.925398,-4.054670e-03
17PR98,50075025,11.237860,50075025,11.127720,9.849145e-03
17PR197/2,50285235,11.014472,50495445,11.035328,-1.891767e-03
17PR99,50780730,10.942077,50780730,10.969720,-2.523128e-03
