START,n_1,C_max,Npred_1,Cpred_max,Lambda_max
17PR89,45435390,11.115432,45435390,11.111401,3.627148e-04
17PR179/2,45930885,11.417719,45930885,11.423576,-5.128737e-04
17PR90,45945900,10.983072,45945900,10.985095,-1.841237e-04
17PR181/2,46201155,11.050224,46201155,11.046444,3.422045e-04
17PR91,46456410,10.985933,46456410,10.985055,7.990720e-05
17PR183/2,46786740,11.187475,46786740,11.183853,3.238225e-04
17PR92,46966920,11.502287,46966920,11.508111,-5.062381e-04
17PR185/2,47222175,11.300661,47222175,11.298853,1.599857e-04
17PR93,47477430,11.367426,47477430,11.363769,3.218009e-04
17PR187/2,47732685,10.995065,47732685,10.984957,9.197407e-04
17PR94,47987940,11.217584,47987940,11.229048,-1.021478e-03
17PR189/2,48333285,10.995936,48243195,10.984919,1.002394e-03
19PR5,48498450,11.629194,48498450,11.631071,-1.613885e-04
17PR191/2,48753705,11.037282,48753705,11.043003,-5.181790e-04
17PR96,49069020,11.183561,49069020,11.170041,1.209635e-03
17PR193/2,49264215,11.041890,49264215,11.042357,-4.228987e-05
17PR97,49639590,11.311022,49639590,11.307900,2.760132e-04
17PR195/2,49774725,10.979304,49774725,10.984808,-5.011566e-04
17PR98,50075025,11.183699,50075025,11.188208,-4.031297e-04
17PR197/2,50495445,11.106156,50495445,11.095284,9.794068e-04
17PR99,50780730,11.033073,50780730,11.029299,3.420847e-04
17PR199/2,50795745,11.036699,50795745,11.040495,-3.438825e-04
17PR100,51111060,11.091825,51111060,11.096802,-4.486055e-04
17PR201/2,51482970,11.161606,51482970,11.169304,-6.894041e-04
17PR101,51561510,11.087070,51561510,11.095638,-7.725613e-04
17PR203/2,51816765,11.380619,51816765,11.391504,-9.559874e-04
17PR102,52207155,11.091852,52207155,11.088680,2.860518e-04
17PR205/2,52492440,11.417896,52492440,11.423080,-4.539526e-04
17PR103,52777725,11.216447,52777725,11.215368,9.618571e-05
17PR207/2,52837785,11.512177,52837785,11.507671,3.914639e-04
17PR104,53093040,10.979741,53093040,10.984578,-4.404188e-04
19PR11/2,53348295,11.637369,53348295,11.630712,5.722311e-04
17PR105,53633580,11.145179,53633580,11.146080,-8.081912e-05
17PR211/2,54094425,11.069626,54094425,11.056306,1.203953e-03
17PR106,54114060,11.205888,54114060,11.199893,5.351208e-04
17PR213/2,54369315,11.145731,54369315,11.143690,1.831434e-04
17PR107,54624570,11.091511,54624570,11.089092,2.181239e-04
17PR215/2,54879825,11.245437,54879825,11.252375,-6.168040e-04
17PR108,55345290,11.026367,55345290,11.018439,7.192915e-04
17PR217/2,55390335,11.361781,55390335,11.363202,-1.250289e-04
17PR109,55645590,11.075608,55645590,11.087070,-1.034436e-03
17PR219/2,55900845,11.121004,55900845,11.139106,-1.626402e-03
17PR110,56156100,10.986435,56156100,10.984380,1.870454e-04
17PR221/2,56636580,11.060632,56636580,11.064822,-3.787394e-04
17PR111,56666610,11.312239,56666610,11.298187,1.243007e-03
17PR223/2,56921865,11.031964,56921865,11.034036,-1.877567e-04
17PR112,57342285,11.062314,57342285,11.071287,-8.107900e-04
17PR225/2,57627570,11.009743,57627570,11.013659,-3.556172e-04
17PR113,57912855,11.296723,57912855,11.307339,-9.392666e-04
17PR227/2,57942885,11.028558,57942885,11.033089,-4.108261e-04
19PR6,58198140,11.645824,58198140,11.630388,1.326358e-03
17PR229/2,58483425,11.179098,58483425,11.183048,-3.532568e-04
17PR115,58708650,11.507460,58708650,11.507283,1.537536e-05
17PR231/2,59053995,11.413617,59053995,11.422649,-7.909831e-04
17PR116,59219160,11.385208,59219160,11.391016,-5.100503e-04
17PR233/2,59474415,11.021531,59474415,11.031730,-9.248783e-04
17PR117,59729670,10.978437,59729670,10.984164,-5.215320e-04
17PR235/2,59984925,11.213081,59984925,11.228241,-1.351108e-03
17PR118,60240180,11.189593,60240180,11.176838,1.140523e-03
17PR237/2,60495435,11.114184,60495435,11.126771,-1.131801e-03
17PR119,60765705,11.069348,60765705,11.061358,7.220909e-04
17PR239/2,61005945,11.033078,61005945,11.030437,2.394197e-04
17PR120,61336275,11.165330,61336275,11.169241,-3.502284e-04
17PR241/2,61516455,11.033345,61516455,11.030020,3.014418e-04
17PR121,61906845,11.268145,61906845,11.279249,-9.849343e-04
17PR243/2,62192130,11.012899,62192130,11.005158,7.031574e-04
17PR122,62282220,11.146052,62282220,11.170188,-2.163057e-03
17PR245/2,62537475,10.993966,62537475,10.984004,9.065224e-04
17PR123,62792730,11.261787,62792730,11.265631,-3.412606e-04
19PR13/2,63047985,11.622422,63047985,11.630092,-6.597653e-04
17PR124,63303240,11.363757,63303240,11.362719,9.131904e-05
17PR249/2,63558495,11.116567,63558495,11.119552,-2.685253e-04
17PR125,63888825,11.091176,63888825,11.096011,-4.358011e-04
17PR251/2,64234170,11.152506,64234170,11.159762,-6.503848e-04
17PR126,64474410,10.999858,64474410,11.001361,-1.366633e-04
17PR253/2,64579515,11.510067,64579515,11.506935,2.721171e-04
17PR127,64834770,11.068522,64834770,11.071750,-2.916188e-04
17PR255/2,65090025,10.983745,65090025,10.983866,-1.096159e-05
17PR128,65345280,10.981519,65345280,10.983852,-2.124389e-04
17PR257/2,65615550,11.430806,65615550,11.422268,7.471424e-04
17PR129,65855790,11.258726,65855790,11.251723,6.221689e-04
17PR259/2,66111045,11.301532,66186120,11.306861,-4.714488e-04
17PR130,66366300,10.982421,66366300,10.983799,-1.254080e-04
17PR261/2,66621555,11.390815,66621555,11.390592,1.955279e-05
17PR131,67041975,11.134596,67041975,11.145290,-9.599000e-04
17PR263/2,67327260,11.092487,67327260,11.094267,-1.604237e-04
17PR132,67492425,11.048647,67492425,11.046866,1.612092e-04
17PR265/2,67642575,11.206227,67642575,11.199100,6.362076e-04
19PR7,67897830,11.624854,67897830,11.629821,-4.271683e-04
17PR267/2,68153085,11.101070,68153085,11.109957,-8.002251e-04
17PR134,68643960,11.178735,68643960,11.168282,9.354896e-04
17PR269/2,68663595,11.006314,68663595,11.024819,-1.679906e-03
17PR135,68918850,10.982935,68918850,10.983669,-6.683236e-05
17PR271/2,69390090,11.041064,69390090,11.028204,1.165409e-03
17PR136,69609540,11.081483,69609540,11.087667,-5.578717e-04
17PR273/2,69684615,10.996300,69684615,10.983631,1.152760e-03
17PR137,70105035,11.187405,70105035,11.187010,3.529031e-05
17PR275/2,70195125,10.979595,70195125,10.983606,-3.652200e-04
17PR138,70450380,11.512577,70450380,11.506622,5.174003e-04
17PR277/2,70750680,11.280972,70750680,11.278776,1.946742e-04
17PR139,70960890,11.064343,70960890,11.063741,5.440236e-05
17PR279/2,71216145,11.353664,71216145,11.362300,-7.603411e-04
17PR140,71471400,10.986045,71471400,10.983544,2.276483e-04
17PR281/2,71726655,11.015055,71726655,11.022899,-7.119327e-04
17PR141,72177105,11.415374,72177105,11.421928,-5.739391e-04
17PR283/2,72237165,11.002486,72237165,11.022595,-1.826004e-03
17PR142,72492420,11.139984,72492420,11.142677,-2.416785e-04
19PR15/2,72747675,11.632123,72747675,11.629571,2.194578e-04
17PR143,73213140,11.002267,73213140,10.998845,3.110925e-04
17PR287/2,73258185,11.266265,73258185,11.265087,1.045654e-04
17PR144,73603530,11.174792,73603530,11.168602,5.540188e-04
17PR289/2,73888815,11.207004,73888815,11.214175,-6.396586e-04
17PR145,74023950,11.385576,74023950,11.390218,-4.075880e-04
17PR291/2,74459385,11.311586,74459385,11.306446,4.544852e-04
17PR146,74534460,11.149851,74534460,11.138097,1.054785e-03
17PR293/2,74939865,11.163208,74939865,11.159225,3.568894e-04
17PR147,75044970,10.991554,75044970,10.983378,7.441525e-04
17PR295/2,75300225,11.165465,75300225,11.176057,-9.481360e-04
17PR148,75555480,11.288308,75555480,11.297165,-7.843228e-04
17PR297/2,75810735,10.986319,75810735,10.983343,2.708508e-04
17PR149,76065990,11.060063,76065990,11.058048,1.821982e-04
17PR299/2,76321245,11.499902,76321245,11.506336,-5.593127e-04
17PR150,76666590,11.080937,76666590,11.095380,-1.302510e-03
17PR301/2,76831755,11.268004,76831755,11.251183,1.493898e-03
17PR151,77224455,11.170817,77224455,11.167874,2.634980e-04
17PR303/2,77342265,11.090578,77342265,11.094218,-3.281022e-04
19PR8,77597520,11.636855,77597520,11.629339,6.460937e-04
17PR305/2,77852775,11.159490,77852775,11.169410,-8.885221e-04
17PR153,78108030,10.983970,78108030,10.983242,6.630427e-05
17PR307/2,78363285,11.018082,78363285,11.019242,-1.052179e-04
17PR154,78738660,11.402609,78738660,11.421621,-1.665879e-03
17PR309/2,78873795,11.084826,78873795,11.091954,-6.428264e-04
17PR155,79129050,11.356791,79129050,11.361929,-4.523433e-04
17PR311/2,79594515,11.266607,79594515,11.278365,-1.043058e-03
17PR156,79639560,10.984441,79639560,10.983177,1.151604e-04
17PR313/2,80120040,11.192340,80120040,11.186548,5.176298e-04
17PR157,80150070,11.053541,80150070,11.054014,-4.276457e-05
17PR315/2,80450370,11.146235,80450370,11.144659,1.413950e-04
17PR158,80660580,11.125601,80660580,11.125772,-1.530872e-05
17PR317/2,81020940,11.076418,81020940,11.060366,1.450283e-03
17PR159,81171090,11.193528,81171090,11.198467,-4.412166e-04
17PR319/2,81426345,11.381460,81426345,11.389883,-7.398246e-04
17PR160,81876795,11.185129,81876795,11.181872,2.912469e-04
17PR321/2,81936855,11.083723,81936855,11.087681,-3.571168e-04
17PR161,82192110,11.487784,82192110,11.506074,-1.590847e-03
19PR17/2,82447365,11.630461,82447365,11.629122,1.151586e-04
17PR162,82732650,11.309302,82732650,11.306079,2.850237e-04
17PR325/2,83017935,11.026600,83017935,11.017040,8.673768e-04
17PR163,83303220,11.052899,83303220,11.055821,-2.643355e-04
17PR327/2,83468385,11.070748,83468385,11.085664,-1.346410e-03
17PR164,83723640,11.250671,83723640,11.264624,-1.239450e-03
17PR329/2,83978895,11.213605,83978895,11.227065,-1.199555e-03
17PR165,84444360,11.209188,84444360,11.213714,-4.036899e-04
17PR331/2,84489405,11.019020,84489405,11.016361,2.413700e-04
17PR166,84744660,11.121591,84744660,11.118560,2.725512e-04
17PR333/2,84999915,11.292286,84999915,11.296756,-3.957583e-04
17PR167,85300215,11.421958,85300215,11.421341,5.405524e-05
17PR335/2,85645560,11.163673,85645560,11.158767,4.395496e-04
17PR168,85870785,11.178605,85870785,11.168073,9.425715e-04
17PR337/2,86020935,11.028641,86020935,11.015702,1.173873e-03
17PR169,86441355,11.002527,86441355,11.012267,-8.848868e-04
17PR339/2,86531445,11.082788,86531445,11.081843,8.532152e-05
17PR170,87011925,11.090908,87011925,11.086905,3.610663e-04
17PR341/2,87041955,11.359577,87041955,11.361598,-1.779186e-04
19PR9,87297210,11.630051,87297210,11.628919,9.730525e-05
17PR343/2,87552465,10.982292,87552465,10.982859,-5.157716e-05
17PR172,87807720,11.259081,87807720,11.250723,7.425769e-04
17PR345/2,88062975,11.516968,88062975,11.505831,9.674445e-04
17PR173,88438350,11.278692,88438350,11.278002,6.111002e-05
17PR347/2,88573485,11.016426,88573485,11.014654,1.608564e-04
17PR174,88828740,11.383423,88828740,11.389581,-5.407973e-04
17PR349/2,89099010,11.044096,89099010,11.049768,-5.134964e-04
17PR175,89444355,11.094390,89444355,11.094857,-4.209426e-05
17PR351/2,89594505,10.988670,89594505,10.982782,5.360401e-04
17PR176,89849760,10.978641,89849760,10.982772,-3.762508e-04
17PR353/2,90135045,11.189896,90135045,11.186146,3.352023e-04
17PR177,90360270,11.175001,90360270,11.175433,-3.872319e-05
17PR355/2,90615525,11.147784,90615525,11.141914,5.266586e-04
17PR178,91005915,11.298511,91005915,11.305751,-6.406297e-04
17PR357/2,91126035,10.996614,91126035,10.982725,1.263799e-03
17PR179,91381290,11.048624,91381290,11.044765,3.492891e-04
17PR359/2,91861770,11.423922,91861770,11.421084,2.485226e-04
17PR180,91891800,10.974721,91891800,10.982698,-7.265745e-04
19PR19/2,92147055,11.623276,92147055,11.628729,-4.690142e-04
17PR181,92402310,11.037144,92402310,11.044035,-6.241007e-04
17PR363/2,92657565,10.975127,92657565,10.982670,-6.870872e-04
17PR182,92912820,10.969112,92912820,10.982661,-1.234453e-03
17PR365/2,93168075,11.142278,93168075,11.137337,4.435436e-04
17PR183,93573480,11.169688,93573480,11.181418,-1.049604e-03
17PR367/2,93858765,11.134621,93858765,11.144137,-8.542281e-04
17PR184,93933840,11.502697,93933840,11.505607,-2.529487e-04
17PR369/2,94189095,11.265749,94189095,11.264221,1.356123e-04
17PR185,94444350,11.300727,94444350,11.296395,3.833320e-04
17PR371/2,94699605,11.193008,94699605,11.197943,-4.408084e-04
17PR186,94954860,11.353074,94954860,11.361299,-7.241873e-04
17PR373/2,95210115,11.007340,95210115,11.012183,-4.398097e-04
17PR187,95570475,11.052129,95570475,11.069534,-1.573528e-03
17PR375/2,95720625,10.978408,95720625,10.982562,-3.783576e-04
17PR188,95975880,11.221784,95975880,11.226610,-4.299711e-04
17PR377/2,96231135,11.378816,96231135,11.389306,-9.214279e-04
17PR189,96711615,11.004410,96711615,10.999989,4.018324e-04
17PR379/2,96741645,11.012269,96741645,11.011659,5.545151e-05
19PR10,96996900,11.629483,96996900,11.628549,8.028796e-05
17PR381/2,97282185,11.279632,97282185,11.277678,1.732361e-04
17PR191,97507410,11.035786,97507410,11.040610,-4.370424e-04
17PR383/2,97762665,11.013771,97762665,11.011318,2.227006e-04
17PR192,98138040,11.160239,98138040,11.167622,-6.613782e-04
17PR385/2,98423325,11.414675,98423325,11.420846,-5.405465e-04
17PR193,98528430,11.033180,98528430,11.039967,-6.149626e-04
17PR387/2,98783685,11.249486,98783685,11.250323,-7.439085e-05
17PR194,99279180,11.302141,99279180,11.305455,-2.931696e-04
17PR389/2,99294195,11.013741,99294195,11.010820,2.652911e-04
17PR195,99549450,10.973397,99549450,10.982433,-8.231154e-04
17PR391/2,99804705,11.505154,99804705,11.505397,-2.111553e-05
17PR196,100150050,11.185594,100150050,11.185791,-1.767168e-05
17PR393/2,100315215,11.066270,100315215,11.067543,-1.150457e-04
17PR197,100570470,11.053355,100570470,11.038719,1.324920e-03
17PR395/2,100825725,11.130684,100825725,11.125020,5.090470e-04
17PR198,101276175,11.057202,101276175,11.059618,-2.184609e-04
17PR397/2,101561460,11.018893,101561460,11.026920,-7.282925e-04
17PR199,101591490,11.034511,101591490,11.038114,-3.264976e-04
19PR21/2,101846745,11.632581,101846745,11.628379,3.612396e-04
17PR200,102222120,11.086505,102222120,11.094411,-7.128534e-04
17PR401/2,102357255,11.012090,102357255,11.009866,2.019639e-04
17PR201,102612510,11.142286,102612510,11.151292,-8.079591e-04
17PR403/2,102867765,11.356405,102867765,11.361026,-4.068409e-04
17PR202,103123020,11.083743,103123020,11.093250,-8.573246e-04
17PR405/2,103378275,10.976682,103378275,10.982309,-5.125564e-04
17PR203,103633530,11.382912,103633530,11.389053,-5.393544e-04
17PR407/2,103888785,11.298044,103888785,11.296073,1.744737e-04
17PR204,104144040,10.983465,104144040,10.982285,1.074163e-04
17PR409/2,104414310,11.067450,104414310,11.086296,-1.701401e-03
17PR205,104654550,11.262372,104654550,11.263866,-1.326533e-04
17PR411/2,104984880,11.420923,104984880,11.420626,2.599386e-05
17PR206,105270165,11.168020,105270165,11.181024,-1.163642e-03
17PR413/2,105555450,11.201697,105555450,11.212960,-1.005029e-03
17PR207,105675570,11.503430,105675570,11.505201,-1.539335e-04
17PR415/2,106126020,11.276606,106126020,11.277385,-6.902814e-05
17PR208,106186080,10.983720,106186080,10.982222,1.364057e-04
17PR417/2,106441335,11.066834,106441335,11.062376,4.029651e-04
19PR11,106696590,11.612129,106696590,11.628218,-1.384543e-03
17PR419/2,107056950,11.149740,107056950,11.158018,-7.421454e-04
17PR210,107267160,11.151149,107267160,11.143691,6.689970e-04
17PR421/2,107552445,11.306161,107552445,11.305185,8.635664e-05
17PR211,107717610,11.027672,107717610,11.034721,-6.390232e-04
17PR423/2,107972865,11.224174,107972865,11.226215,-1.818784e-04
17PR212,108228120,11.196235,108228120,11.197496,-1.126476e-04
17PR425/2,108693585,10.992275,108693585,10.988605,3.338911e-04
17PR213,108738630,11.141619,108738630,11.141306,2.811929e-05
17PR427/2,108993885,11.164876,108993885,11.168274,-3.043494e-04
17PR214,109249140,11.091432,109249140,11.086721,4.248749e-04
17PR429/2,109504395,10.984090,109504395,10.982121,1.792153e-04
17PR215,109759650,11.246117,109759650,11.249970,-3.425894e-04
17PR431/2,110165055,11.186684,110165055,11.185474,1.081836e-04
17PR216,110405295,11.159501,110405295,11.167230,-6.923898e-04
17PR433/2,110525415,11.016583,110690580,11.016086,4.510121e-05
17PR217,110780670,11.365273,110780670,11.360776,3.957380e-04
17PR435/2,111035925,11.395830,111035925,11.388820,6.153792e-04
17PR218,111291180,11.093713,111291180,11.084705,8.123078e-04
