START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,n_v,Calign_min,n_u,Calign_max,n_a,Cbound_min,n_b,Cbound_max
13PR97,2915596,2.731213,2927917,2.772362,2912910,10.80203678,2912910,10.86679614,2920407,4.194020377,4.199566209,2912929,2.744902,2912910,10.89430756,2912929,2.660412,2912910,10.97879809
13PR195/2,2936938,2.728678,2942909,2.772311,2927925,10.73433961,2927925,10.75340033,2935422,4.193840460,4.199468468,2927941,2.744952,2927925,10.78081010,2927941,2.660735,2927925,10.86502733
13PR98,2943406,2.733592,2957947,2.772260,2942940,10.74800169,2942940,10.75320108,2950437,4.194799619,4.199382547,2942959,2.745002,2942940,10.78051012,2942959,2.661056,2942940,10.86445658
13PR197/2,2970467,2.728773,2972969,2.772209,2957955,10.79237144,2957955,10.80814688,2965452,4.195877111,4.199342742,2957963,2.745050,2957955,10.83535613,2957963,2.661372,2957955,10.91903429
13PR99,2980189,2.726434,2987983,2.772158,2984520,11.09938963,2984520,11.13216268,2980468,4.195629254,4.199233369,2972971,2.745098,2984520,11.15919760,2972971,2.661686,2984520,11.24240704
13PR199/2,2995823,2.732975,3002981,2.772108,2987985,10.80796330,2987985,10.80719235,2995483,4.194891174,4.199199128,2987989,2.745146,2987985,10.83420475,2987989,2.661997,2987985,10.91735361
13PR100,3009436,2.729810,3018013,2.772058,3003000,10.72895596,3003000,10.75241566,3010498,4.195339437,4.199075719,3003017,2.745193,3003000,10.77933096,3003017,2.662305,3003000,10.86221874
13PR201/2,3025816,2.730261,3033011,2.772009,3028410,10.91529433,3028410,10.93279627,3025513,4.194679103,4.199009376,3018019,2.745239,3028410,10.95954924,3018019,2.662610,3028410,11.04200050
13PR101,3047908,2.733747,3048043,2.771959,3043425,10.87477700,3043425,10.87548216,3040528,4.194382717,4.198935605,3033053,2.745285,3043425,10.90214035,3033053,2.662913,3043425,10.98433676
13PR203/2,3054736,2.731666,3063059,2.771910,3048045,11.11958637,3048045,11.15005410,3055543,4.194450594,4.198858835,3048047,2.745330,3048045,11.17668331,3048047,2.663211,3048045,11.25880176
17PR6,3069361,2.731734,3078073,2.771861,3063060,11.45597573,3063060,11.46842361,3070558,4.194369771,4.198821820,3063083,2.745375,3063060,11.49495914,3063083,2.663508,3063060,11.57682568
13PR205/2,3086032,2.726326,3093071,2.771813,3078075,11.05905202,3078075,11.02713613,3085573,4.194660734,4.198745757,3078109,2.745419,3078075,11.05357882,3078109,2.663802,3078075,11.13519566
13PR103,3101026,2.730907,3108103,2.771764,3093090,10.87275487,3093090,10.85771720,3100588,4.194160434,4.198604178,3093113,2.745462,3093090,10.88406787,3093113,2.664093,3093090,10.96543720
13PR207/2,3114274,2.726153,3123091,2.771716,3108105,11.26475504,3108105,11.26303785,3115603,4.193716332,4.198572267,3108109,2.745505,3108105,11.28929729,3108109,2.664381,3108105,11.37042126
13PR104,3137863,2.728794,3138131,2.771668,3123120,10.71258234,3123120,10.75089483,3130618,4.193854150,4.198514975,3123137,2.745547,3123120,10.77706384,3123137,2.664667,3123120,10.85794458
13PR209/2,3139069,2.732167,3153149,2.771621,3138135,11.38008759,3138135,11.38310404,3145633,4.194671814,4.198436472,3138137,2.745589,3138135,11.40918341,3138137,2.664949,3138135,11.48982302
13PR105,3155248,2.727833,3168119,2.771573,3161235,11.02588325,3161235,11.01207428,3160648,4.195503755,4.198365168,3153169,2.745630,3161235,11.03801724,3153169,2.665230,3161235,11.11828989
13PR211/2,3174664,2.733715,3183179,2.771526,3168165,10.81797860,3182025,10.82043370,3175663,4.195071764,4.198281567,3168167,2.745671,3182025,10.84625543,3168167,2.665507,3182025,10.92620195
13PR106,3195646,2.734447,3198191,2.771479,3183180,10.97180836,3183180,10.96094553,3190678,4.193911755,4.198206061,3183197,2.745711,3183180,10.98676056,3183197,2.665783,3183180,11.06668907
13PR213/2,3203656,2.733847,3213163,2.771433,3198195,10.91394452,3198195,10.90577322,3205693,4.193527549,4.198148438,3198197,2.745751,3198195,10.93150164,3198197,2.666055,3198195,11.01119713
13PR107,3221641,2.726471,3228223,2.771386,3213210,10.84021457,3213210,10.85217443,3220708,4.193133037,4.198076684,3213233,2.745790,3213210,10.87781696,3213233,2.666326,3213210,10.95728139
13PR215/2,3235846,2.731798,3243239,2.771340,3228225,10.96528856,3228225,11.01180136,3235723,4.192994728,4.197984948,3228227,2.745829,3228225,11.03735873,3228227,2.666593,3228225,11.11659404
13PR108,3250679,2.727217,3258247,2.771294,3243240,10.72484631,3243240,10.74943640,3250738,4.193039383,4.197955041,3243271,2.745867,3243240,10.77490933,3243271,2.666859,3243240,10.85391743
13PR217/2,3266206,2.734860,3273269,2.771248,3258255,11.09576712,3258255,11.11992249,3265753,4.193040638,4.197854377,3258293,2.745905,3258255,11.14531167,3258293,2.667123,3258255,11.22409446
13PR109,3282691,2.725967,3288269,2.771203,3273270,10.84975113,3273270,10.84953970,3280768,4.193031307,4.197797548,3273287,2.745942,3273270,10.87484583,3273287,2.667383,3273270,10.95340516
13PR219/2,3299341,2.728932,3303281,2.771158,3288285,10.88038083,3288285,10.90029780,3295783,4.193534522,4.197712099,3288317,2.745979,3288285,10.92552157,3288317,2.667642,3288285,11.00385926
13PR110,3309247,2.728662,3318307,2.771113,3303300,10.73140488,3303300,10.74872913,3310798,4.193905073,4.197666944,3303319,2.746016,3303300,10.77387121,3303319,2.667898,3303300,10.85198910
17PR13/2,3332191,2.729028,3333313,2.771068,3318315,11.49296959,3318315,11.46512496,3325814,4.193127832,4.197611629,3318319,2.746052,3318315,11.49018603,3318319,2.668152,3318315,11.56808592
13PR111,3347524,2.724256,3348307,2.771023,3333330,11.00498482,3333330,11.05547732,3340829,4.192673152,4.197511023,3333331,2.746087,3333330,11.08045804,3333331,2.668403,3333330,11.15814169
13PR223/2,3360922,2.728150,3363343,2.770979,3357585,11.13885654,3357585,11.12745092,3355844,4.193041827,4.197462771,3348349,2.746122,3357585,11.15230320,3348349,2.668653,3357585,11.22964122
13PR112,3371647,2.732425,3378373,2.770936,3377220,10.78441078,3377220,10.76535752,3370859,4.193378087,4.197363771,3363389,2.746157,3377220,10.79010706,3363389,2.668901,3377220,10.86716858
13PR225/2,3389116,2.733824,3393373,2.770892,3378375,10.75322879,3378375,10.74786939,3385874,4.193594655,4.197364580,3378377,2.746192,3378375,10.77261291,3378377,2.669147,3378375,10.84965825
13PR113,3405022,2.730190,3408389,2.770848,3393390,10.86212704,3393390,10.84452493,3400889,4.192926481,4.197250701,3393409,2.746226,3393390,10.86919066,3393409,2.669391,3393390,10.94602663
13PR227/2,3422872,2.735176,3423419,2.770805,3416490,10.87781652,3416490,10.89781209,3415904,4.193222433,4.197141029,3408407,2.746260,3416490,10.92235934,3408407,2.669631,3416490,10.99887644
13PR114,3427378,2.732321,3438419,2.770761,3423420,11.35770653,3423420,11.37955811,3430919,4.193776158,4.197167879,3423457,2.746293,3423420,11.40407010,3423457,2.669871,3423420,11.48049229
13PR229/2,3451171,2.729773,3453409,2.770718,3438435,10.80451185,3438435,10.79453706,3445934,4.194269726,4.197031119,3438439,2.746325,3438435,10.81897309,3438439,2.670108,3438435,10.89519083
13PR115,3460357,2.736337,3468463,2.770675,3453450,11.23283412,3453450,11.25878839,3460949,4.193936019,4.197026025,3453451,2.746358,3453450,11.28314906,3453451,2.670343,3453450,11.35916396
13PR231/2,3474784,2.733925,3483463,2.770634,3468465,10.71127335,3468465,10.74685904,3475964,4.194318345,4.196922875,3468481,2.746390,3468465,10.77114494,3468481,2.670576,3468465,10.84695859
13PR116,3486289,2.734565,3498493,2.770591,3483480,11.14056315,3483480,11.14471897,3490979,4.194440052,4.196863440,3483481,2.746421,3483480,11.16893069,3483481,2.670807,3483480,11.24454465
13PR233/2,3506686,2.729702,3513491,2.770549,3498495,10.79200227,3498495,10.79305497,3505994,4.194236052,4.196839816,3498503,2.746453,3498495,10.81719307,3498503,2.671038,3498495,10.89260887
13PR117,3514702,2.737754,3528521,2.770507,3527160,10.93692369,3527160,10.92321581,3521009,4.194778510,4.196694325,3513511,2.746484,3527160,10.94721495,3513511,2.671265,3527160,11.02225670
13PR235/2,3542251,2.729292,3543523,2.770465,3528525,10.97399619,3528525,10.98501039,3536024,4.194761007,4.196691819,3528533,2.746514,3528525,11.00900297,3528533,2.671490,3528525,11.08402705
13PR118,3547633,2.736222,3558553,2.770423,3543540,10.93389001,3543540,10.93457021,3551039,4.194942662,4.196601877,3543569,2.746544,3543540,10.95849086,3543569,2.671714,3543540,11.03332131
13PR237/2,3568693,2.729609,3573529,2.770383,3558555,10.91253165,3558555,10.88543839,3566054,4.194401985,4.196531072,3558587,2.746574,3558555,10.90928767,3558587,2.671936,3558555,10.98392598
17PR7,3579298,2.733031,3588527,2.770342,3573570,11.48010601,3573570,11.46210642,3581069,4.193993260,4.196502900,3573599,2.746605,3573570,11.48588487,3573599,2.672157,3573570,11.56033248
13PR239/2,3599704,2.730351,3603583,2.770301,3588585,10.77733347,3588585,10.79090453,3596084,4.193670845,4.196457141,3588589,2.746634,3588585,10.81461268,3588589,2.672375,3588585,10.88887105
13PR120,3604522,2.737056,3618583,2.770260,3612840,10.99872091,3612840,11.00683231,3611099,4.193560572,4.196337559,3603619,2.746662,3612840,11.03042802,3603619,2.672592,3612840,11.10438369
13PR241/2,3633412,2.731104,3633583,2.770219,3618615,10.76437700,3632475,10.80650411,3626114,4.193538497,4.196293442,3618631,2.746690,3632475,10.83000980,3618631,2.672806,3632475,10.90372308
13PR121,3637066,2.732615,3648643,2.770179,3633630,10.73116496,3633630,10.74508786,3641129,4.193845603,4.196255297,3633647,2.746718,3633630,10.76858828,3633647,2.673019,3633630,10.84228739
13PR243/2,3650111,2.732524,3663659,2.770139,3652110,10.86483910,3652110,10.86840180,3656144,4.193713982,4.196182444,3648647,2.746747,3652110,10.89181834,3648647,2.673232,3652110,10.96529160
13PR122,3670291,2.736174,3678671,2.770099,3663660,10.91771363,3663660,10.92689296,3671159,4.193226375,4.196110073,3663661,2.746774,3663660,10.95025746,3663661,2.673441,3663660,11.02359061
13PR245/2,3688738,2.727642,3693689,2.770059,3691380,10.73777788,3678675,10.74462218,3686174,4.193392759,4.196072951,3678683,2.746801,3678675,10.76791947,3678683,2.673649,3678675,10.84107167
13PR123,3696934,2.734030,3708697,2.770020,3693690,11.02388659,3693690,11.01996586,3701189,4.192983441,4.195976191,3693691,2.746828,3693690,11.04319643,3693691,2.673855,3693690,11.11616901
13PR247/2,3710914,2.731627,3723719,2.769980,3708705,11.37000686,3708705,11.37633513,3716204,4.192983243,4.195954244,3708709,2.746856,3708705,11.39949948,3708709,2.674061,3708705,11.47229374
13PR124,3724429,2.734092,3738733,2.769941,3730650,11.11463083,3730650,11.12329207,3731219,4.192896572,4.195876348,3723721,2.746882,3730650,11.14636050,3723721,2.674264,3730650,11.21889649
13PR249/2,3752999,2.732633,3753721,2.769901,3738735,10.88543369,3738735,10.87665133,3746234,4.192569573,4.195808840,3738743,2.746907,3738735,10.89968467,3738743,2.674466,3738735,10.97212619
13PR125,3757318,2.736864,3768731,2.769863,3753750,10.76673137,3753750,10.74385649,3761250,4.191999316,4.195788250,3753751,2.746933,3753750,10.76682504,3753751,2.674666,3753750,10.83909210
13PR251/2,3772064,2.736698,3783739,2.769824,3768765,10.76868452,3768765,10.78685633,3776265,4.192211230,4.195704508,3768769,2.746959,3768765,10.80976056,3768769,2.674865,3768765,10.88185441
13PR126,3793627,2.725122,3798793,2.769785,3783780,10.73909487,3783780,10.74355747,3791280,4.191713185,4.195624747,3783797,2.746984,3783780,10.76639783,3783797,2.675062,3783780,10.83831973
13PR253/2,3804058,2.730832,3813773,2.769747,3798795,11.24447800,3798795,11.25499776,3806295,4.192325080,4.195574698,3798829,2.747008,3798795,11.27777472,3798829,2.675258,3798795,11.34952587
13PR127,3821746,2.737778,3828821,2.769709,3813810,10.82531431,3813810,10.82920288,3821310,4.192455069,4.195530599,3813811,2.747033,3813810,10.85191688,3813811,2.675451,3813810,10.92349852
17PR15/2,3831727,2.724742,3843823,2.769671,3828825,11.43641206,3828825,11.45931924,3836325,4.192372384,4.195488598,3828857,2.747058,3828825,11.48197073,3828857,2.675645,3828825,11.55338404
13PR128,3844504,2.738658,3858851,2.769633,3843840,10.74716404,3843840,10.74296293,3851340,4.192529038,4.195401337,3843841,2.747081,3843840,10.76555236,3843841,2.675835,3843840,10.83679854
13PR257/2,3858889,2.731221,3873847,2.769596,3858855,10.75831530,3858855,10.78494366,3866355,4.192324119,4.195339647,3858859,2.747105,3858855,10.80747146,3858859,2.676025,3858855,10.87855167
13PR129,3887581,2.729470,3888851,2.769558,3873870,10.99149996,3873870,11.00468790,3881370,4.191840200,4.195302887,3873871,2.747129,3873870,11.02715450,3873871,2.676214,3873870,11.09806991
13PR259/2,3892123,2.734163,3903899,2.769520,3888885,11.03070627,3888885,11.04945409,3896385,4.191364997,4.195270369,3888887,2.747152,3888885,11.07185992,3888887,2.676400,3888885,11.14261169
13PR130,3904997,2.734361,3918913,2.769483,3903900,10.74288829,3903900,10.74237846,3911400,4.191344852,4.195149777,3903901,2.747175,3903900,10.76472394,3903901,2.676585,3903900,10.83531319
13PR261/2,3933616,2.735961,3933929,2.769446,3918915,11.12662867,3918915,11.14009347,3926415,4.191842698,4.195128106,3918919,2.747197,3918915,11.16237902,3918919,2.676769,3918915,11.23280689
13PR131,3945646,2.736319,3948911,2.769409,3933930,10.82495067,3933930,10.82536396,3941430,4.192299152,4.195108885,3933959,2.747220,3933930,10.84759000,3933959,2.676953,3933930,10.91785759
13PR263/2,3956566,2.725906,3963959,2.769372,3948945,10.77164792,3948945,10.78310455,3956445,4.192000496,4.195009154,3948953,2.747242,3948945,10.80527148,3948953,2.677134,3948945,10.87537989
13PR132,3964021,2.725647,3978971,2.769336,3968055,10.93708852,3968055,10.91869129,3971460,4.192014670,4.194945201,3963977,2.747264,3968055,10.94078358,3963977,2.677314,3968055,11.01069099
13PR265/2,3983638,2.733942,3993959,2.769299,3978975,10.91600310,3978975,10.95228557,3986475,4.191751180,4.194898825,3978979,2.747286,3978975,10.97433550,3978979,2.677493,3978975,11.04412883
13PR133,4005787,2.735124,4009003,2.769263,3993990,11.38039680,3993990,11.37337618,4001490,4.191738551,4.194852683,3993991,2.747307,3993990,11.39536820,3993991,2.677670,3993990,11.46500559
13PR267/2,4019188,2.738599,4024003,2.769227,4009005,10.84643130,4009005,10.86484418,4016505,4.191285291,4.194816266,4009007,2.747328,4009005,10.88677869,4009007,2.677846,4009005,10.95626121
13PR134,4026511,2.734961,4039019,2.769191,4037880,10.92603683,4037880,10.92163435,4031520,4.191496298,4.194756385,4024021,2.747350,4037880,10.94345935,4024021,2.678021,4037880,11.01264694
13PR269/2,4051246,2.737485,4054033,2.769156,4039035,10.77770574,4039035,10.78133053,4046535,4.190809230,4.194669400,4039037,2.747370,4039035,10.80315118,4039037,2.678194,4039035,10.87232705
13PR135,4057546,2.736076,4069063,2.769120,4064445,11.00251153,4064445,11.00228679,4061550,4.190649144,4.194626086,4054069,2.747392,4064445,11.02401229,4054069,2.678368,4064445,11.09293188
13PR271/2,4073731,2.733229,4084079,2.769084,4081770,10.77343499,4081770,10.78428262,4076565,4.190500283,4.194557446,4069073,2.747411,4081770,10.80594385,4069073,2.678538,4081770,10.87469037
17PR8,4084261,2.732782,4099093,2.769049,4084080,11.44119865,4084080,11.45673203,4091580,4.190750838,4.194545784,4084081,2.747431,4084080,11.47838473,4084081,2.678708,4084080,11.54710827
13PR273/2,4100794,2.727506,4114087,2.769014,4103715,11.12164233,4103715,11.11958562,4106595,4.190872635,4.194473254,4099133,2.747452,4103715,11.14116615,4099133,2.678877,4103715,11.20969535
13PR137,4126984,2.729787,4129109,2.768978,4114110,10.80959411,4114110,10.81997210,4121610,4.191163376,4.194427640,4114133,2.747471,4114110,10.84151468,4114133,2.679044,4114110,10.90994165
13PR275/2,4131313,2.733147,4144121,2.768944,4129125,10.74697032,4129125,10.74027609,4136625,4.190760432,4.194348983,4129129,2.747490,4129125,10.76176415,4129129,2.679210,4129125,10.83004431
13PR138,4151207,2.734636,4159153,2.768909,4144140,11.25951360,4144140,11.25157823,4151640,4.190951000,4.194328592,4144159,2.747510,4144140,11.27301214,4144159,2.679376,4144140,11.34114643
13PR277/2,4167472,2.734730,4174151,2.768875,4159155,10.77920273,4159155,10.77906111,4166655,4.190695334,4.194276996,4159187,2.747529,4159155,10.80044120,4159187,2.679539,4159155,10.86843059
13PR139,4186474,2.731941,4189183,2.768840,4174170,10.80198679,4174170,10.81826760,4181670,4.190910174,4.194179089,4174171,2.747548,4174170,10.83959424,4174171,2.679703,4174170,10.90743966
13PR279/2,4198291,2.734901,4204169,2.768805,4189185,11.11367064,4189185,11.11007494,4196685,4.190737423,4.194178533,4189187,2.747566,4189185,11.13134847,4189187,2.679864,4189185,11.19905087
13PR140,4211551,2.734270,4219211,2.768771,4204200,10.72060898,4204200,10.73960415,4211700,4.190458465,4.194091550,4204223,2.747584,4204200,10.76082491,4204223,2.680024,4204200,10.82838520
13PR281/2,4222718,2.736257,4234229,2.768737,4219215,10.76250383,4219215,10.77796649,4226715,4.189767833,4.194046818,4219217,2.747603,4219215,10.79913483,4219217,2.680184,4219215,10.86655393
13PR141,4240399,2.726996,4249241,2.768703,4234230,10.97770338,4234230,10.97799184,4241730,4.189777611,4.193989469,4234247,2.747621,4234230,10.99910809,4234247,2.680342,4234230,11.06638689
13PR283/2,4263202,2.735207,4264259,2.768669,4260795,10.86400187,4260795,10.86254747,4256745,4.190297356,4.193944979,4249249,2.747639,4260795,10.88357238,4249249,2.680499,4260795,10.95060517
13PR142,4268842,2.735671,4279267,2.768636,4264260,10.87667072,4264260,10.89471637,4271760,4.190792312,4.193932853,4264261,2.747656,4264260,10.91572944,4264261,2.680655,4264260,10.98273035
13PR285/2,4293859,2.735073,4294259,2.768602,4279275,11.37964852,4279275,11.37064810,4286775,4.190842377,4.193843575,4279283,2.747673,4279275,11.39161007,4279283,2.680810,4279275,11.45847337
13PR143,4301086,2.733466,4309297,2.768568,4294290,10.75127087,4294290,10.73881731,4301790,4.191100191,4.193781836,4294313,2.747691,4294290,10.75972849,4294313,2.680965,4294290,10.82645504
13PR287/2,4321753,2.733233,4324303,2.768535,4309305,11.01186594,4309305,11.01403710,4316805,4.191213611,4.193757601,4309309,2.747707,4309305,11.03489783,4309309,2.681117,4309305,11.10148848
13PR144,4334326,2.732485,4339333,2.768502,4324320,10.70599441,4324320,10.73855902,4331820,4.191167406,4.193687320,4324321,2.747725,4324320,10.75936961,4324321,2.681269,4324320,10.82582522
17PR17/2,4342687,2.731893,4354349,2.768469,4339335,11.44382372,4339335,11.45432414,4346836,4.190993146,4.193634046,4339337,2.747741,4339335,11.47508490,4339337,2.681420,4339335,11.54140632
13PR145,4354381,2.730668,4369349,2.768436,4354350,11.13894909,4354350,11.13601760,4361851,4.191437545,4.193609606,4354367,2.747758,4354350,11.15672884,4354367,2.681570,4354350,11.22291692
13PR291/2,4383916,2.733884,4384379,2.768404,4369365,10.82059800,4369365,10.85120693,4376866,4.191284175,4.193519282,4369381,2.747774,4369365,10.87186896,4369381,2.681719,4369365,10.93792451
13PR146,4392181,2.736872,4399363,2.768371,4384380,10.89780283,4384380,10.88928839,4391881,4.191725286,4.193533417,4384433,2.747791,4384380,10.90990152,4384433,2.681867,4384380,10.97582537
13PR293/2,4405679,2.735107,4414379,2.768339,4408950,10.91307731,4408950,10.91470044,4406896,4.191388890,4.193453215,4399397,2.747806,4408950,10.93523419,4399397,2.682013,4408950,11.00094427
13PR147,4414576,2.725750,4429417,2.768306,4414410,10.73375321,4414410,10.73779576,4421911,4.191036321,4.193360362,4414411,2.747822,4414410,10.75831198,4414411,2.682160,4414410,10.82397486
13PR295/2,4429561,2.736670,4444409,2.768274,4429425,10.88432769,4429425,10.92604866,4436926,4.190590272,4.193345202,4429427,2.747838,4429425,10.94651687,4429427,2.682304,4429425,11.01205047
13PR148,4454551,2.728368,4459451,2.768241,4444440,11.03265849,4444440,11.04433212,4451941,4.190528020,4.193339861,4444469,2.747854,4444440,11.06475262,4444469,2.682449,4444440,11.13015772
13PR297/2,4465177,2.721670,4474469,2.768210,4459455,10.72787423,4459455,10.73741880,4466956,4.190891072,4.193240058,4459519,2.747868,4459455,10.75779188,4459519,2.682592,4459455,10.82306927
13PR149,4487311,2.735416,4489483,2.768177,4476780,11.09237757,4476780,11.11623770,4481971,4.190627531,4.193174268,4474471,2.747884,4476780,11.13655641,4474471,2.682733,4476780,11.20168742
13PR299/2,4491829,2.735740,4504457,2.768146,4489485,11.25280653,4489485,11.24846478,4496986,4.190736338,4.193183672,4489493,2.747898,4489485,11.26874387,4489493,2.682874,4489485,11.33376817
13PR150,4505906,2.732893,4519499,2.768114,4516050,10.99334739,4516050,10.99827725,4512001,4.189828227,4.193099411,4504537,2.747913,4516050,11.01847414,4504537,2.683014,4516050,11.08327709
13PR301/2,4523011,2.733773,4534501,2.768083,4519515,10.99090282,4519515,10.99880107,4527016,4.189620927,4.193067603,4519517,2.747928,4519515,11.01898730,4519517,2.683154,4519515,11.08376156
13PR151,4542301,2.738062,4549537,2.768051,4542615,10.89951621,4542615,10.91718559,4542031,4.189587621,4.192999539,4534549,2.747943,4542615,10.93730115,4534549,2.683293,4542615,11.00188510
13PR303/2,4556159,2.739283,4564559,2.768020,4555320,10.87523616,4555320,10.88685805,4557046,4.189664644,4.192949882,4549547,2.747957,4555320,10.90693502,4549547,2.683429,4555320,10.97141504
13PR152,4569949,2.730546,4579567,2.767989,4564560,11.34318730,4564560,11.36812313,4572061,4.189504009,4.192920736,4564589,2.747971,4564560,11.38817215,4564589,2.683567,4564560,11.45257692
13PR305/2,4590316,2.734674,4594589,2.767958,4579575,10.91094839,4579575,10.91841156,4587076,4.189311500,4.192864787,4579609,2.747985,4579575,10.93841539,4579609,2.683702,4579575,11.00269846
17PR9,4602932,2.730097,4609597,2.767926,4594590,11.45948269,4594590,11.45207366,4602091,4.189650179,4.192837740,4594609,2.747999,4594590,11.47203256,4594609,2.683837,4594590,11.53619466
13PR307/2,4610542,2.737622,4624603,2.767896,4614225,10.75732248,4609605,10.77139788,4617106,4.190087717,4.192786146,4609621,2.748012,4609605,10.79131212,4609621,2.683971,4609605,10.85535396
13PR154,4628746,2.733243,4639633,2.767865,4624620,10.72099323,4624620,10.73607911,4632121,4.190167071,4.192736107,4624637,2.748026,4624620,10.75594894,4624637,2.684104,4624620,10.81987123
13PR309/2,4649209,2.739006,4654649,2.767835,4639635,10.82618283,4639635,10.84225476,4647136,4.190117365,4.192663194,4639643,2.748039,4639635,10.86208046,4639643,2.684236,4639635,10.92588389
13PR155,4656952,2.736057,4669627,2.767804,4654650,11.10704604,4654650,11.10604226,4662151,4.189959920,4.192650216,4654669,2.748053,4654650,11.12582408,4654669,2.684368,4654650,11.18950936
13PR311/2,4679359,2.732018,4684661,2.767774,4669665,10.76356110,4669665,10.77046418,4677166,4.190098205,4.192593571,4669681,2.748065,4669665,10.79020237,4669681,2.684498,4669665,10.85377018
13PR156,4692518,2.733604,4699691,2.767743,4684680,10.71247317,4684680,10.73560428,4692181,4.189988568,4.192522651,4684699,2.748079,4684680,10.75529910,4684699,2.684628,4684680,10.81875012
13PR313/2,4712858,2.736369,4714691,2.767713,4699695,10.72811603,4699695,10.77000426,4707196,4.189754575,4.192511442,4699697,2.748091,4699695,10.78965595,4699697,2.684756,4699695,10.85299086
13PR157,4720367,2.732981,4729693,2.767683,4714710,10.79830808,4714710,10.80462981,4722211,4.189166456,4.192431970,4714757,2.748104,4714710,10.82423862,4714757,2.684885,4714710,10.88745810
13PR315/2,4735481,2.735074,4744711,2.767653,4729725,10.73698729,4729725,10.73525092,4737226,4.188994721,4.192457756,4729759,2.748116,4729725,10.75481711,4729759,2.685012,4729725,10.81792181
13PR158,4754051,2.734134,4759753,2.767623,4744740,10.89031944,4744740,10.87455343,4752241,4.189129102,4.192326427,4744741,2.748129,4744740,10.89407723,4744741,2.685139,4744740,10.95706781
13PR317/2,4770068,2.733782,4774769,2.767593,4759755,10.74789137,4762065,10.77855164,4767256,4.188956739,4.192289655,4759787,2.748142,4762065,10.79802683,4759787,2.685265,4762065,10.86088655
13PR159,4785934,2.733510,4789783,2.767564,4774770,10.93061122,4774770,10.94539272,4782271,4.188960621,4.192312863,4774793,2.748153,4774770,10.96483247,4774793,2.685389,4774770,11.02759677
13PR319/2,4803256,2.730254,4804799,2.767534,4789785,11.14002577,4789785,11.13237579,4797286,4.189627302,4.192206312,4789789,2.748166,4789785,11.15177387,4789789,2.685514,4789785,11.21442600
13PR160,4812503,2.739274,4819813,2.767505,4804800,10.72275258,4804800,10.73467432,4812301,4.189453753,4.192203233,4804823,2.748177,4804800,10.75403097,4804823,2.685637,4804800,10.81657156
13PR321/2,4829263,2.737084,4834829,2.767475,4819815,10.79573392,4819815,10.83679556,4827316,4.189492806,4.192104944,4819817,2.748189,4819815,10.85611101,4819817,2.685760,4819815,10.91854070
13PR161,4846708,2.729681,4849843,2.767446,4834830,11.23467537,4834830,11.24560990,4842331,4.189694496,4.192070119,4834847,2.748200,4834830,11.26488438,4834847,2.685881,4834830,11.32720379
19PR/2,5009596,2.727074,5105063,2.766965,4849845,12.12942159,4849845,12.12348299,4975835,4.188247534,4.191703738,4849861,2.748212,4849845,12.14271673,4849861,2.686003,4849845,12.20492647
17PR10,5189644,2.726734,5360353,2.766509,5105100,11.44358846,5105100,11.44796389,5231170,4.187475250,4.190993040,5105101,2.748390,5105100,11.46653837,5105101,2.687955,5105100,11.52697368
17PR21/2,5414146,2.729621,5615609,2.766077,5360355,11.44160166,5360355,11.44607803,5486498,4.187708747,4.190323139,5360359,2.748536,5360355,11.46405026,5360359,2.689721,5360355,11.52286536
17PR11,5733139,2.724411,5870857,2.765667,5615610,11.45613676,5615610,11.44429411,5741819,4.187053737,4.189681845,5615629,2.748658,5615610,11.46171381,5615629,2.691328,5615610,11.51904327
17PR23/2,5951941,2.729490,6126091,2.765277,5870865,12.00730592,5870865,11.98748264,5997134,4.186823707,4.189081602,5870881,2.748756,5870865,12.00439344,5870881,2.692795,5870865,12.06035547
17PR12,6196783,2.728150,6381371,2.764905,6126120,11.41740529,6126120,11.44098176,6252445,4.186622656,4.188500045,6126139,2.748836,6126120,11.45742216,6126139,2.694138,6126120,11.51212115
17PR25/2,6426964,2.730382,6636611,2.764549,6561555,11.89420431,6561555,11.89497011,6507751,4.185806225,4.187951766,6381379,2.748900,6561555,11.91068489,6381379,2.695372,6561555,11.96343784
17PR13,6680521,2.727733,6891883,2.764208,6636630,11.42193293,6636630,11.43796992,6763053,4.184477871,4.187422215,6636661,2.748950,6636630,11.45356832,6636661,2.696509,6636630,11.50600947
17PR27/2,6922309,2.732561,7147139,2.763881,6891885,11.41955863,6891885,11.43655928,7018352,4.184272157,4.186916216,6891887,2.748988,6891885,11.45177920,6891887,2.697560,6891885,11.50320700
17PR14,7397776,2.724194,7402363,2.763567,7147140,11.41735742,7147140,11.43520716,7273647,4.184122295,4.186430488,7147169,2.749015,7147140,11.45007314,7147169,2.698534,7147140,11.50055438
17PR29/2,7612777,2.731147,7657613,2.763265,7402395,11.86757037,7402395,11.85738525,7528940,4.183322607,4.185966773,7402399,2.749033,7402395,11.87191946,7402399,2.699438,7402395,11.92151448
17PR15,7815604,2.731391,7912889,2.762974,7657650,11.42636857,7657650,11.43266000,7784231,4.182662400,4.185515419,7668281,2.749043,7657650,11.44688252,7657679,2.700279,7657650,11.49564605
