START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
13PR219/2,3299341,2.728932,3303281,2.742523,-4.967976e-03,38.875004,-5.125549e+00
13PR110,3309247,2.728662,3318307,2.742563,-5.081505e-03,38.875004,-5.263123e+00
17PR13/2,3332191,2.729028,3333313,2.742603,-4.961968e-03,38.875004,-5.159835e+00
13PR111,3347524,2.724256,3348307,2.742641,-6.725961e-03,38.875004,-7.015349e+00
13PR223/2,3360922,2.728150,3363343,2.742678,-5.311092e-03,38.875004,-5.565169e+00
13PR112,3371647,2.732425,3378373,2.742715,-3.758812e-03,38.875004,-3.957006e+00
13PR225/2,3389116,2.733824,3393373,2.742752,-3.260434e-03,38.875004,-3.446463e+00
13PR113,3405022,2.730190,3408389,2.742791,-4.604811e-03,39.281489,-4.832473e+00
13PR227/2,3422872,2.735176,3423419,2.742827,-2.793356e-03,39.281489,-2.945368e+00
13PR114,3427378,2.732321,3438419,2.742862,-3.850470e-03,39.629999,-4.037508e+00
13PR229/2,3451171,2.729773,3453409,2.742897,-4.796206e-03,39.629999,-5.045870e+00
13PR115,3460357,2.736337,3468463,2.742934,-2.407986e-03,39.629999,-2.545977e+00
13PR231/2,3474784,2.733925,3483463,2.742967,-3.301876e-03,39.629999,-3.502658e+00
13PR116,3486289,2.734565,3498493,2.743000,-3.079838e-03,39.629999,-3.279743e+00
13PR233/2,3506686,2.729702,3513491,2.743035,-4.872526e-03,39.629999,-5.203481e+00
13PR117,3514702,2.737754,3528521,2.743070,-1.939855e-03,39.629999,-2.082375e+00
13PR235/2,3542251,2.729292,3543523,2.743101,-5.046797e-03,39.629999,-5.429181e+00
13PR118,3547633,2.736222,3558553,2.743135,-2.523290e-03,39.629999,-2.727929e+00
13PR237/2,3568693,2.729609,3573529,2.743167,-4.954717e-03,39.629999,-5.369629e+00
17PR7,3579298,2.733031,3588527,2.743198,-3.713143e-03,39.629999,-4.041283e+00
13PR239/2,3599704,2.730351,3603583,2.743232,-4.706615e-03,39.629999,-5.138702e+00
13PR120,3604522,2.737056,3618583,2.743261,-2.264469e-03,39.629999,-2.484338e+00
13PR241/2,3633412,2.731104,3633583,2.743293,-4.453101e-03,39.629999,-4.897739e+00
13PR121,3637066,2.732615,3648643,2.743323,-3.910933e-03,39.629999,-4.318117e+00
13PR243/2,3650111,2.732524,3663659,2.743353,-3.955171e-03,39.629999,-4.382501e+00
13PR122,3670291,2.736174,3678671,2.743385,-2.631965e-03,40.044378,-2.898362e+00
13PR245/2,3688738,2.727642,3693689,2.743412,-5.764901e-03,40.044378,-6.360982e+00
13PR123,3696934,2.734030,3708697,2.743443,-3.436990e-03,40.044378,-3.810208e+00
13PR247/2,3710914,2.731627,3723719,2.743470,-4.326140e-03,40.044378,-4.810673e+00
13PR124,3724429,2.734092,3738733,2.743501,-3.435454e-03,40.044378,-3.835342e+00
13PR249/2,3752999,2.732633,3753721,2.743527,-3.978706e-03,40.044378,-4.456111e+00
13PR125,3757318,2.736864,3768731,2.743557,-2.442514e-03,40.399657,-2.723062e+00
13PR251/2,3772064,2.736698,3783739,2.743583,-2.512646e-03,40.399657,-2.810857e+00
13PR126,3793627,2.725122,3798793,2.743612,-6.762103e-03,40.399657,-7.574753e+00
13PR253/2,3804058,2.730832,3813773,2.743638,-4.678452e-03,40.399657,-5.264155e+00
13PR127,3821746,2.737778,3828821,2.743665,-2.147975e-03,40.399657,-2.428252e+00
17PR15/2,3831727,2.724742,3843823,2.743691,-6.930349e-03,40.399657,-7.842604e+00
13PR128,3844504,2.738658,3858851,2.743718,-1.845916e-03,40.399657,-2.101337e+00
13PR257/2,3858889,2.731221,3873847,2.743745,-4.575014e-03,40.399657,-5.218558e+00
13PR129,3887581,2.729470,3888851,2.743768,-5.224707e-03,40.399657,-5.977785e+00
13PR259/2,3892123,2.734163,3903899,2.743796,-3.517007e-03,40.399657,-4.040943e+00
13PR130,3904997,2.734361,3918913,2.743820,-3.453339e-03,40.399657,-3.981198e+00
13PR261/2,3933616,2.735961,3933929,2.743844,-2.877112e-03,40.399657,-3.328911e+00
13PR131,3945646,2.736319,3948911,2.743871,-2.756111e-03,40.399657,-3.199677e+00
13PR263/2,3956566,2.725906,3963959,2.743893,-6.576865e-03,40.822084,-7.566930e+00
13PR132,3964021,2.725647,3978971,2.743917,-6.680630e-03,40.822084,-7.711255e+00
13PR265/2,3983638,2.733942,3993959,2.743943,-3.651413e-03,40.822084,-4.234946e+00
13PR133,4005787,2.735124,4009003,2.743965,-3.227182e-03,40.822084,-3.755985e+00
13PR267/2,4019188,2.738599,4024003,2.743987,-1.965496e-03,40.822084,-2.296459e+00
13PR134,4026511,2.734961,4039019,2.744012,-3.303907e-03,40.822084,-3.870192e+00
13PR269/2,4051246,2.737485,4054033,2.744035,-2.389849e-03,40.822084,-2.809809e+00
13PR135,4057546,2.736076,4069063,2.744055,-2.911976e-03,40.822084,-3.433838e+00
13PR271/2,4073731,2.733229,4084079,2.744079,-3.961805e-03,40.822084,-4.684364e+00
17PR8,4084261,2.732782,4099093,2.744102,-4.133743e-03,40.822084,-4.902884e+00
13PR273/2,4100794,2.727506,4114087,2.744122,-6.073531e-03,41.184262,-7.156044e+00
13PR137,4126984,2.729787,4129109,2.744143,-5.245238e-03,41.184262,-6.202332e+00
13PR275/2,4131313,2.733147,4144121,2.744165,-4.023147e-03,41.184262,-4.775221e+00
13PR138,4151207,2.734636,4159153,2.744188,-3.486883e-03,41.184262,-4.152897e+00
13PR277/2,4167472,2.734730,4174151,2.744208,-3.459798e-03,41.184262,-4.133631e+00
13PR139,4186474,2.731941,4189183,2.744228,-4.487451e-03,41.184262,-5.375479e+00
13PR279/2,4198291,2.734901,4204169,2.744248,-3.411847e-03,41.184262,-4.101956e+00
13PR140,4211551,2.734270,4219211,2.744269,-3.650247e-03,41.184262,-4.401727e+00
13PR281/2,4222718,2.736257,4234229,2.744290,-2.931461e-03,41.184262,-3.547195e+00
13PR141,4240399,2.726996,4249241,2.744310,-6.329040e-03,41.184262,-7.669028e+00
13PR283/2,4263202,2.735207,4264259,2.744328,-3.329118e-03,41.184262,-4.052442e+00
13PR142,4268842,2.735671,4279267,2.744348,-3.166780e-03,41.614893,-3.826946e+00
13PR285/2,4293859,2.735073,4294259,2.744366,-3.391956e-03,41.614893,-4.111106e+00
13PR143,4301086,2.733466,4309297,2.744386,-3.986970e-03,41.614893,-4.845569e+00
13PR287/2,4321753,2.733233,4324303,2.744405,-4.079136e-03,41.614893,-4.972389e+00
13PR144,4334326,2.732485,4339333,2.744425,-4.360130e-03,41.614893,-5.330257e+00
17PR17/2,4342687,2.731893,4354349,2.744443,-4.583364e-03,41.614893,-5.619420e+00
13PR145,4354381,2.730668,4369349,2.744461,-5.038431e-03,41.614893,-6.194477e+00
13PR291/2,4383916,2.733884,4384379,2.744479,-3.867949e-03,41.614893,-4.772470e+00
13PR146,4392181,2.736872,4399363,2.744496,-2.781789e-03,41.614893,-3.444396e+00
13PR293/2,4405679,2.735107,4414379,2.744514,-3.433453e-03,41.614893,-4.262532e+00
13PR147,4414576,2.725750,4429417,2.744531,-6.866585e-03,41.614893,-8.535307e+00
13PR295/2,4429561,2.736670,4444409,2.744548,-2.874546e-03,41.614893,-3.590807e+00
13PR148,4454551,2.728368,4459451,2.744565,-5.918964e-03,41.614893,-7.404341e+00
13PR297/2,4465177,2.721670,4474469,2.744582,-8.383124e-03,41.614893,-1.050471e+01
13PR149,4487311,2.735416,4489483,2.744599,-3.351454e-03,41.614893,-4.222510e+00
13PR299/2,4491829,2.735740,4504457,2.744616,-3.239208e-03,41.984106,-4.057182e+00
13PR150,4505906,2.732893,4519499,2.744632,-4.286249e-03,41.984106,-5.381424e+00
13PR301/2,4523011,2.733773,4534501,2.744648,-3.970127e-03,41.984106,-4.999732e+00
13PR151,4542301,2.738062,4549537,2.744664,-2.408292e-03,41.984106,-3.043989e+00
13PR303/2,4556159,2.739283,4564559,2.744680,-1.968285e-03,41.984106,-2.495542e+00
13PR152,4569949,2.730546,4579567,2.744696,-5.168733e-03,41.984106,-6.561583e+00
13PR305/2,4590316,2.734674,4594589,2.744712,-3.663918e-03,42.423100,-4.619752e+00
17PR9,4602932,2.730097,4609597,2.744727,-5.344477e-03,42.423100,-6.752234e+00
13PR307/2,4610542,2.737622,4624603,2.744743,-2.597785e-03,42.423100,-3.295882e+00
13PR154,4628746,2.733243,4639633,2.744758,-4.204095e-03,42.423100,-5.344661e+00
13PR309/2,4649209,2.739006,4654649,2.744773,-2.103295e-03,42.423100,-2.684273e+00
13PR155,4656952,2.736057,4669627,2.744788,-3.186008e-03,42.423100,-4.075250e+00
13PR311/2,4679359,2.732018,4684661,2.744803,-4.668775e-03,42.423100,-5.984187e+00
13PR156,4692518,2.733604,4699691,2.744818,-4.093885e-03,42.423100,-5.263504e+00
13PR313/2,4712858,2.736369,4714691,2.744832,-3.088012e-03,42.423100,-3.983296e+00
13PR157,4720367,2.732981,4729693,2.744846,-4.332017e-03,42.423100,-5.599975e+00
13PR315/2,4735481,2.735074,4744711,2.744859,-3.571215e-03,42.423100,-4.631022e+00
13PR158,4754051,2.734134,4759753,2.744873,-3.920058e-03,42.423100,-5.096543e+00
13PR317/2,4770068,2.733782,4774769,2.744887,-4.053910e-03,42.423100,-5.284701e+00
13PR159,4785934,2.733510,4789783,2.744901,-4.158511e-03,42.423100,-5.435630e+00
13PR319/2,4803256,2.730254,4804799,2.744914,-5.355100e-03,42.423100,-7.014629e+00
13PR160,4812503,2.739274,4819813,2.744929,-2.062288e-03,42.423100,-2.713202e+00
13PR321/2,4829263,2.737084,4834829,2.744941,-2.866461e-03,42.423100,-3.779912e+00
13PR161,4846708,2.729681,4849843,2.744953,-5.579200e-03,42.423100,-7.367030e+00
19PR/2,5009596,2.727074,5105063,2.744966,-6.539449e-03,42.423100,-9.024849e+00
17PR10,5189644,2.726734,5360353,2.745167,-6.737355e-03,43.247003,-9.516473e+00
17PR21/2,5414146,2.729621,5615609,2.745335,-5.740336e-03,44.086907,-8.287293e+00
17PR11,5733139,2.724411,5870857,2.745475,-7.701844e-03,44.086907,-1.154757e+01
17PR23/2,5951941,2.729490,6126091,2.745592,-5.881938e-03,44.943123,-8.986477e+00
17PR12,6196783,2.728150,6381371,2.745687,-6.407593e-03,45.417226,-1.003626e+01
17PR25/2,6426964,2.730382,6636611,2.745765,-5.618199e-03,45.815967,-9.030724e+00
17PR13,6680521,2.727733,6891883,2.745829,-6.612172e-03,46.299279,-1.086460e+01
17PR27/2,6922309,2.732561,7147139,2.745879,-4.861978e-03,46.705763,-8.182093e+00
17PR14,7397776,2.724194,7402363,2.745917,-7.942477e-03,47.198461,-1.361749e+01
17PR29/2,7612777,2.731147,7657613,2.745945,-5.403611e-03,48.115107,-9.373248e+00
17PR15,7815604,2.731391,7912889,2.745964,-5.321194e-03,48.115107,-9.499104e+00
17PR31/2,7966429,2.731537,8168117,2.745975,-5.271749e-03,49.049555,-9.491607e+00
17PR16,8259989,2.733277,8423407,2.745977,-4.635676e-03,49.049555,-8.576781e+00
17PR33/2,8447048,2.733645,8678669,2.745970,-4.498499e-03,49.571520,-8.453784e+00
17PR17,8889394,2.732371,8933917,2.745957,-4.959918e-03,50.002150,-9.475751e+00
17PR35/2,8963534,2.731916,9189157,2.745941,-5.120627e-03,50.534253,-9.920513e+00
17PR18,9302926,2.731073,9444403,2.745920,-5.421601e-03,50.973247,-1.066423e+01
17PR37/2,9585649,2.727835,9699667,2.745896,-6.599179e-03,50.973247,-1.327925e+01
19PR,9884209,2.729308,9954907,2.745869,-6.049503e-03,51.515683,-1.232538e+01
17PR39/2,9968566,2.730278,10210177,2.745839,-5.683239e-03,51.963203,-1.173890e+01
17PR20,10442116,2.734476,10465453,2.745806,-4.134830e-03,52.516174,-8.642098e+00
17PR41/2,10518322,2.731277,10720709,2.745771,-5.292644e-03,52.516174,-1.129143e+01
17PR21,10860259,2.728226,10975927,2.745735,-6.397218e-03,53.536095,-1.365918e+01
17PR43/2,11184871,2.732604,11231219,2.745696,-4.779594e-03,53.536095,-1.042135e+01
17PR22,11435836,2.730217,11486467,2.745656,-5.638933e-03,53.536095,-1.253416e+01
17PR45/2,11632178,2.734914,11741729,2.745614,-3.904738e-03,54.575825,-8.687168e+00
17PR23,11943124,2.731063,11996939,2.745571,-5.298157e-03,54.575825,-1.200311e+01
17PR47/2,12042022,2.731732,12252197,2.745527,-5.037202e-03,54.575825,-1.162600e+01
17PR24,12351431,2.733651,12507457,2.745482,-4.318573e-03,55.635747,-9.959439e+00
17PR49/2,12682316,2.733403,12762727,2.745435,-4.392179e-03,55.635747,-1.030985e+01
17PR25,12839536,2.733094,13018003,2.745388,-4.488112e-03,56.232942,-1.060526e+01
17PR51/2,13227782,2.734391,13273207,2.745341,-3.996551e-03,56.716254,-9.526385e+00
17PR26,13311619,2.733619,13528507,2.745292,-4.261072e-03,56.716254,-1.032671e+01
17PR53/2,13550599,2.733635,13783751,2.745243,-4.237370e-03,57.325047,-1.032832e+01
17PR27,13974406,2.733838,14039023,2.745193,-4.144899e-03,57.325047,-1.026738e+01
17PR55/2,14195113,2.734450,14294261,2.745143,-3.902850e-03,57.817745,-9.739347e+00
17PR28,14395261,2.732086,14549527,2.745093,-4.749534e-03,58.438362,-1.190488e+01
19PR3/2,14646256,2.733399,14804767,2.745043,-4.250850e-03,58.438362,-1.082150e+01
17PR29,14845921,2.733581,15060043,2.744991,-4.165325e-03,58.940629,-1.067284e+01
17PR59/2,15182176,2.734440,15315281,2.744941,-3.832919e-03,59.573299,-9.862885e+00
17PR30,15519373,2.731786,15570553,2.744889,-4.785029e-03,59.573299,-1.248693e+01
17PR61/2,15657931,2.732819,15825787,2.744837,-4.388015e-03,59.573299,-1.161786e+01
17PR31,15954931,2.729177,16081027,2.744785,-5.702649e-03,60.730278,-1.501060e+01
17PR63/2,16299604,2.732946,16336301,2.744733,-4.303654e-03,60.730278,-1.149397e+01
17PR32,16364437,2.734955,16591571,2.744681,-3.549875e-03,60.730278,-9.614446e+00
17PR65/2,16610101,2.733360,16846811,2.744628,-4.113925e-03,60.730278,-1.128937e+01
17PR33,17035279,2.730545,17102077,2.744577,-5.125742e-03,61.909726,-1.397447e+01
17PR67/2,17327704,2.733411,17357339,2.744524,-4.057374e-03,61.909726,-1.121267e+01
17PR34,17381404,2.732375,17612593,2.744472,-4.417512e-03,61.909726,-1.236332e+01
17PR69/2,17788024,2.734083,17867827,2.744420,-3.773663e-03,62.579978,-1.058462e+01
17PR35,17917681,2.733164,18123097,2.744368,-4.090899e-03,63.112081,-1.151861e+01
17PR71/2,18354484,2.733318,18378337,2.744315,-4.015243e-03,63.112081,-1.144586e+01
17PR36,18564664,2.731315,18633599,2.744263,-4.729373e-03,63.112081,-1.364116e+01
17PR73/2,18743869,2.734645,18888851,2.744212,-3.492338e-03,63.795350,-1.009139e+01
17PR37,19087756,2.731619,19144117,2.744159,-4.580179e-03,63.795350,-1.338465e+01
17PR75/2,19299583,2.731826,19399379,2.744108,-4.485818e-03,64.337786,-1.315128e+01
19PR2,19652224,2.735392,19654597,2.744056,-3.162365e-03,64.337786,-9.384635e+00
17PR77/2,19823218,2.734337,19909867,2.744005,-3.529539e-03,65.034325,-1.047843e+01
17PR39,19923304,2.734796,20165143,2.743953,-3.342737e-03,65.034325,-1.003662e+01
17PR79/2,20389942,2.733041,20420377,2.743901,-3.965722e-03,65.587296,-1.193439e+01
17PR40,20532742,2.734236,20675653,2.743851,-3.510353e-03,65.587296,-1.068253e+01
17PR81/2,20812354,2.734232,20930909,2.743800,-3.493229e-03,66.297363,-1.063080e+01
17PR41,20946038,2.736079,21186149,2.743749,-2.799360e-03,66.297363,-8.613502e+00
17PR83/2,21343579,2.733843,21441383,2.743698,-3.598334e-03,66.297363,-1.118473e+01
17PR42,21621799,2.734713,21696629,2.743648,-3.261927e-03,66.861073,-1.016055e+01
17PR85/2,21933544,2.734786,21951929,2.743597,-3.216645e-03,67.584930,-1.001498e+01
17PR43,22109926,2.734040,22207153,2.743547,-3.471240e-03,67.584930,-1.091679e+01
17PR87/2,22447066,2.734946,22462411,2.743496,-3.121328e-03,67.584930,-9.917323e+00
17PR44,22647952,2.732135,22717687,2.743446,-4.131440e-03,67.584930,-1.325127e+01
17PR89/2,22909969,2.733495,22972931,2.743397,-3.615923e-03,68.897503,-1.149226e+01
17PR45,23166569,2.735427,23228143,2.743347,-2.891160e-03,68.897503,-9.281960e+00
17PR91/2,23463161,2.736675,23483459,2.743298,-2.417166e-03,68.897503,-7.837132e+00
17PR46,23636957,2.735748,23738711,2.743249,-2.738094e-03,68.897503,-8.961146e+00
17PR93/2,23874934,2.733679,23993911,2.743200,-3.476801e-03,69.649749,-1.135816e+01
17PR47,24248551,2.734738,24249217,2.743150,-3.071259e-03,70.235568,-1.004484e+01
19PR5/2,24357169,2.733334,24504479,2.743101,-3.566923e-03,70.235568,-1.177113e+01
17PR48,24691036,2.734986,24759733,2.743053,-2.945217e-03,70.235568,-9.811615e+00
17PR97/2,24819511,2.733073,25014989,2.743005,-3.627418e-03,70.235568,-1.218979e+01
17PR49,25109668,2.733325,25270243,2.742957,-3.517719e-03,71.002424,-1.179918e+01
17PR99/2,25299304,2.734325,25525477,2.742908,-3.134067e-03,71.002424,-1.060784e+01
17PR50,25707202,2.733321,25780709,2.742860,-3.483818e-03,71.599619,-1.179417e+01
17PR101/2,26003543,2.732645,26036009,2.742813,-3.714031e-03,71.599619,-1.268172e+01
17PR51,26156072,2.735325,26291263,2.742766,-2.716641e-03,71.599619,-9.360842e+00
17PR103/2,26370496,2.734282,26546491,2.742719,-3.080886e-03,72.381368,-1.058913e+01
17PR52,26644414,2.736221,26801767,2.742672,-2.354856e-03,72.381368,-8.165248e+00
17PR105/2,26968048,2.733847,27057011,2.742624,-3.205352e-03,72.381368,-1.120272e+01
17PR53,27120361,2.733614,27312283,2.742577,-3.273446e-03,72.990162,-1.143919e+01
17PR107/2,27536224,2.732571,27567511,2.742531,-3.638292e-03,72.990162,-1.281648e+01
17PR54,27799567,2.735040,27822793,2.742484,-2.718018e-03,73.787093,-9.552913e+00
17PR109/2,27860188,2.734277,28078031,2.742438,-2.980256e-03,73.787093,-1.055787e+01
17PR55,28121521,2.734606,28333303,2.742392,-2.843165e-03,73.787093,-1.015359e+01
17PR111/2,28399738,2.736442,28588537,2.742346,-2.155222e-03,73.787093,-7.760547e+00
17PR56,28615942,2.733065,28843783,2.742302,-3.374024e-03,74.407711,-1.213529e+01
17PR113/2,28892764,2.734413,29099069,2.742255,-2.863787e-03,75.220119,-1.027097e+01
19PR3,29106367,2.735532,29354323,2.742211,-2.438597e-03,75.220119,-8.815514e+00
17PR115/2,29393282,2.735869,29609561,2.742166,-2.299001e-03,75.220119,-8.375150e+00
17PR58,29805571,2.734976,29864803,2.742121,-2.609048e-03,75.220119,-9.575370e+00
17PR117/2,29941189,2.735111,30120061,2.742076,-2.543278e-03,75.220119,-9.404620e+00
17PR59,30268954,2.734545,30375337,2.742032,-2.734191e-03,76.680976,-9.991117e+00
17PR119/2,30467596,2.735780,30630599,2.741987,-2.266253e-03,76.680976,-8.344504e+00
17PR60,30643079,2.734282,30885853,2.741943,-2.797915e-03,76.680976,-1.037505e+01
17PR121/2,30910192,2.734113,31141109,2.741899,-2.843677e-03,76.680976,-1.062134e+01
17PR61,31344316,2.735628,31396333,2.741855,-2.273673e-03,76.680976,-8.556138e+00
17PR123/2,31434691,2.732959,31651597,2.741812,-3.234111e-03,77.525247,-1.211834e+01
17PR62,31861861,2.734416,31906867,2.741768,-2.685083e-03,78.170204,-1.005182e+01
17PR125/2,32140111,2.733927,32162129,2.741725,-2.848247e-03,78.170204,-1.073699e+01
17PR63,32316049,2.733881,32417381,2.741681,-2.849025e-03,78.170204,-1.081509e+01
17PR127/2,32601211,2.732682,32672639,2.741638,-3.272007e-03,78.170204,-1.250438e+01
17PR64,32880541,2.732660,32927837,2.741596,-3.264739e-03,78.170204,-1.256260e+01
17PR129/2,33163456,2.733464,33183149,2.741552,-2.954514e-03,79.030872,-1.132371e+01
17PR65,33317398,2.731962,33438359,2.741510,-3.488831e-03,79.030872,-1.345871e+01
17PR131/2,33534757,2.732340,33693641,2.741468,-3.335158e-03,79.688355,-1.284666e+01
17PR66,33696631,2.732852,33948883,2.741426,-3.132470e-03,79.688355,-1.214780e+01
19PR7/2,34193701,2.734065,34204141,2.741384,-2.673390e-03,79.688355,-1.043864e+01
17PR67,34265986,2.735885,34459423,2.741341,-1.992250e-03,79.688355,-7.832918e+00
17PR135/2,34535983,2.734140,34714679,2.741301,-2.615681e-03,80.565738,-1.023536e+01
17PR68,34725001,2.734652,34969931,2.741258,-2.412751e-03,80.565738,-9.503495e+00
17PR137/2,35122042,2.734459,35225171,2.741218,-2.468737e-03,80.565738,-9.786378e+00
17PR69,35388916,2.735739,35480443,2.741176,-1.985425e-03,81.235990,-7.857346e+00
17PR139/2,35523016,2.735039,35735681,2.741135,-2.226373e-03,81.235990,-8.865770e+00
17PR70,35776621,2.732876,35990951,2.741094,-3.002576e-03,81.235990,-1.202745e+01
17PR141/2,36002023,2.735220,36246209,2.741053,-2.130282e-03,82.130412,-8.496896e+00
17PR71,36331324,2.733353,36501463,2.741012,-2.798135e-03,82.130412,-1.122633e+01
17PR143/2,36581563,2.733877,36756677,2.740972,-2.591854e-03,82.130412,-1.046398e+01
17PR72,36837529,2.734673,37011911,2.740931,-2.285776e-03,82.130412,-9.286247e+00
17PR145/2,37252381,2.732207,37267229,2.740892,-3.173707e-03,82.813682,-1.285936e+01
17PR73,37394102,2.735691,37522483,2.740851,-1.884401e-03,82.813682,-7.686414e+00
17PR147/2,37703639,2.735511,37777739,2.740812,-1.935971e-03,83.725474,-7.857478e+00
17PR74,38013361,2.732245,38032991,2.740771,-3.115652e-03,83.725474,-1.271335e+01
17PR149/2,38271133,2.734890,38288213,2.740731,-2.133457e-03,83.725474,-8.761405e+00
17PR75,38333158,2.734344,38543501,2.740692,-2.318890e-03,83.725474,-9.578092e+00
17PR151/2,38738134,2.733874,38798759,2.740653,-2.476562e-03,83.725474,-1.028836e+01
19PR4,38815261,2.733721,39054013,2.740613,-2.517933e-03,83.725474,-1.052078e+01
17PR153/2,39290323,2.735282,39309251,2.740574,-1.932849e-03,85.351515,-7.970292e+00
17PR77,39435106,2.734501,39564521,2.740536,-2.204552e-03,85.351515,-9.141582e+00
17PR155/2,39778681,2.734327,39819751,2.740497,-2.253955e-03,85.351515,-9.399454e+00
17PR78,39900268,2.733196,40074989,2.740458,-2.653439e-03,85.351515,-1.112581e+01
17PR157/2,40230202,2.734567,40330289,2.740420,-2.138088e-03,85.351515,-9.017719e+00
17PR79,40372573,2.734412,40585543,2.740382,-2.180905e-03,85.351515,-9.249530e+00
17PR159/2,40796614,2.735162,40840777,2.740342,-1.892064e-03,85.351515,-8.070250e+00
17PR80,41081158,2.733695,41096053,2.740304,-2.414689e-03,86.299067,-1.023989e+01
17PR161/2,41117092,2.733777,41351291,2.740267,-2.371191e-03,87.009134,-1.002831e+01
17PR81,41456318,2.733676,41606533,2.740229,-2.394270e-03,87.009134,-1.018102e+01
17PR163/2,41836378,2.733233,41861759,2.740191,-2.542468e-03,87.009134,-1.086897e+01
17PR82,41925439,2.735525,42117067,2.740153,-1.690385e-03,87.009134,-7.268374e+00
17PR165/2,42164266,2.734659,42372293,2.740115,-1.993142e-03,87.009134,-8.614762e+00
17PR83,42410287,2.735000,42627569,2.740078,-1.854951e-03,87.009134,-8.060708e+00
17PR167/2,42806479,2.734790,42882821,2.740041,-1.918233e-03,87.975089,-8.287534e+00
17PR84,43042366,2.734096,43138079,2.740004,-2.158529e-03,87.975089,-9.373633e+00
17PR169/2,43342969,2.733466,43393349,2.739966,-2.375111e-03,88.698947,-1.028236e+01
17PR85,43426127,2.733086,43648601,2.739930,-2.500999e-03,88.698947,-1.088296e+01
19PR9/2,43877653,2.734766,43903841,2.739892,-1.872629e-03,88.698947,-8.193323e+00
17PR86,44103077,2.735047,44159107,2.739855,-1.756379e-03,88.698947,-7.724629e+00
17PR173/2,44260852,2.734094,44414329,2.739819,-2.091740e-03,88.698947,-9.245005e+00
17PR87,44629009,2.734142,44669621,2.739783,-2.061045e-03,89.683662,-9.055228e+00
17PR175/2,44829082,2.733349,44924879,2.739746,-2.337618e-03,89.683662,-1.032080e+01
17PR88,44989444,2.733975,45180133,2.739710,-2.095481e-03,89.683662,-9.299333e+00
17PR177/2,45380716,2.733412,45435389,2.739673,-2.287925e-03,90.421577,-1.011981e+01
17PR89,45452689,2.734787,45690641,2.739638,-1.772241e-03,90.421577,-7.879835e+00
17PR179/2,45779647,2.735421,45945877,2.739602,-1.527300e-03,90.421577,-6.825131e+00
17PR90,46125991,2.734204,46201139,2.739565,-1.958797e-03,90.421577,-8.794478e+00
17PR181/2,46424713,2.733448,46456409,2.739530,-2.222557e-03,91.425416,-9.916025e+00
17PR91,46673987,2.734491,46711627,2.739494,-1.827919e-03,91.425416,-8.196559e+00
17PR183/2,46846291,2.734654,46966883,2.739459,-1.755536e-03,91.425416,-7.910304e+00
17PR92,47027161,2.734378,47222159,2.739424,-1.843692e-03,91.425416,-8.347082e+00
17PR185/2,47451823,2.733420,47477429,2.739389,-2.181330e-03,91.425416,-9.921227e+00
17PR93,47543021,2.733542,47732611,2.739353,-2.123557e-03,92.177663,-9.625439e+00
17PR187/2,47950181,2.734291,47987921,2.739317,-1.836449e-03,92.177663,-8.364633e+00
17PR94,48155368,2.732287,48243193,2.739283,-2.557220e-03,93.200998,-1.156972e+01
17PR189/2,48409969,2.733510,48498403,2.739248,-2.096933e-03,93.200998,-9.533801e+00
19PR5,48699997,2.733273,48753673,2.739213,-2.170861e-03,93.200998,-9.915492e+00
17PR191/2,48811603,2.735499,49008913,2.739179,-1.344372e-03,93.200998,-6.171450e+00
17PR96,49105663,2.733138,49264213,2.739144,-2.195063e-03,93.200998,-1.011874e+01
17PR193/2,49361758,2.733754,49519469,2.739109,-1.956929e-03,93.200998,-9.063408e+00
17PR97,49588426,2.735267,49774723,2.739075,-1.391218e-03,93.200998,-6.474554e+00
17PR195/2,50013037,2.732075,50029951,2.739040,-2.546100e-03,93.967853,-1.179902e+01
17PR98,50223211,2.734064,50285233,2.739007,-1.806299e-03,95.011063,-8.319201e+00
17PR197/2,50426683,2.734617,50540467,2.738972,-1.591278e-03,95.011063,-7.362579e+00
17PR99,50737684,2.734023,50795713,2.738938,-1.796103e-03,95.011063,-8.346541e+00
17PR199/2,50839939,2.733454,51050981,2.738903,-1.991464e-03,95.011063,-9.294616e+00
17PR100,51137407,2.732453,51306247,2.738870,-2.345686e-03,95.011063,-1.099433e+01
17PR201/2,51505501,2.734171,51561479,2.738836,-1.704731e-03,95.011063,-8.027878e+00
17PR101,51762679,2.734487,51816749,2.738803,-1.577114e-03,95.011063,-7.459914e+00
17PR203/2,51999418,2.735457,52072019,2.738769,-1.210034e-03,95.011063,-5.749588e+00
17PR102,52177927,2.733094,52327243,2.738736,-2.062199e-03,96.074533,-9.728140e+00
17PR205/2,52428841,2.734006,52582487,2.738702,-1.716153e-03,96.856281,-8.066420e+00
17PR103,52728007,2.734758,52837747,2.738668,-1.428721e-03,96.856281,-6.745219e+00
17PR207/2,52884361,2.734614,53093017,2.738635,-1.469329e-03,96.856281,-6.966444e+00
17PR104,53264671,2.732027,53348287,2.738603,-2.404112e-03,96.856281,-1.144163e+01
19PR11/2,53367757,2.732943,53603549,2.738569,-2.056471e-03,96.856281,-9.830277e+00
17PR105,53631499,2.734431,53858797,2.738536,-1.500101e-03,96.856281,-7.202951e+00
17PR211/2,53875468,2.734779,54114059,2.738504,-1.361158e-03,96.856281,-6.563664e+00
