START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio,Status
17PR68,34725001,2.734652,34969931,2.719590,5.523055e-03,0.031454,4.788580e-01,EXPECTED
17PR137/2,35122042,2.734459,35225171,2.719724,5.403206e-03,0.031259,4.713842e-01,EXPECTED
17PR69,35388916,2.735739,35480443,2.719841,5.828178e-03,0.031095,5.112719e-01,EXPECTED
17PR139/2,35523016,2.735039,35735681,2.719964,5.527050e-03,0.030921,4.875327e-01,EXPECTED
17PR70,35776621,2.732876,35990951,2.720093,4.688464e-03,0.030743,4.158020e-01,EXPECTED
17PR141/2,36002023,2.735220,36246209,2.720210,5.502788e-03,0.030563,4.911167e-01,EXPECTED
17PR71,36331324,2.733353,36501463,2.720325,4.777702e-03,0.030398,4.285808e-01,EXPECTED
17PR143/2,36581563,2.733877,36756677,2.720435,4.928954e-03,0.030239,4.445253e-01,EXPECTED
17PR72,36837529,2.734673,37011911,2.720554,5.176331e-03,0.030069,4.695534e-01,EXPECTED
17PR145/2,37252381,2.732207,37267229,2.720669,4.231902e-03,0.029915,3.856928e-01,EXPECTED
17PR73,37394102,2.735691,37522483,2.720782,5.464716e-03,0.029743,5.012608e-01,EXPECTED
17PR147/2,37703639,2.735511,37777739,2.720882,5.362163e-03,0.029594,4.943232e-01,EXPECTED
17PR74,38013361,2.732245,38032991,2.720992,4.127096e-03,0.029431,3.823519e-01,EXPECTED
17PR149/2,38271133,2.734890,38288213,2.721091,5.058313e-03,0.029284,4.712129e-01,EXPECTED
17PR75,38333158,2.734344,38543501,2.721216,4.812714e-03,0.029118,4.508551e-01,EXPECTED
17PR151/2,38738134,2.733874,38798759,2.721303,4.608841e-03,0.028973,4.338867e-01,EXPECTED
19PR4,38815261,2.733721,39054013,2.721408,4.514291e-03,0.028818,4.272677e-01,EXPECTED
17PR153/2,39290323,2.735282,39309251,2.721508,5.048400e-03,0.028675,4.803487e-01,EXPECTED
17PR77,39435106,2.734501,39564521,2.721602,4.728292e-03,0.028532,4.520889e-01,EXPECTED
17PR155/2,39778681,2.734327,39819751,2.721699,4.629018e-03,0.028394,4.447418e-01,EXPECTED
17PR78,39900268,2.733196,40074989,2.721797,4.179297e-03,0.028253,4.034616e-01,EXPECTED
17PR157/2,40230202,2.734567,40330289,2.721891,4.646246e-03,0.028104,4.510390e-01,EXPECTED
17PR79,40372573,2.734412,40585543,2.721985,4.555028e-03,0.027961,4.444405e-01,EXPECTED
17PR159/2,40796614,2.735162,40840777,2.722072,4.797311e-03,0.027831,4.703388e-01,EXPECTED
17PR80,41081158,2.733695,41096053,2.722165,4.226654e-03,0.027700,4.162455e-01,EXPECTED
17PR161/2,41117092,2.733777,41351291,2.722267,4.219180e-03,0.027549,4.178010e-01,EXPECTED
17PR81,41456318,2.733676,41606533,2.722338,4.156154e-03,0.027435,4.132677e-01,EXPECTED
17PR163/2,41836378,2.733233,41861759,2.722429,3.960661e-03,0.027296,3.958089e-01,EXPECTED
17PR82,41925439,2.735525,42117067,2.722510,4.769125e-03,0.027174,4.789505e-01,EXPECTED
17PR165/2,42164266,2.734659,42372293,2.722610,4.415769e-03,0.027020,4.459289e-01,EXPECTED
17PR83,42410287,2.735000,42627569,2.722676,4.516216e-03,0.026919,4.578179e-01,EXPECTED
17PR167/2,42806479,2.734790,42882821,2.722758,4.409313e-03,0.026794,4.490558e-01,EXPECTED
17PR84,43042366,2.734096,43138079,2.722843,4.124296e-03,0.026670,4.219348e-01,EXPECTED
17PR169/2,43342969,2.733466,43393349,2.722919,3.865934e-03,0.026547,3.972954e-01,EXPECTED
17PR85,43426127,2.733086,43648601,2.722999,3.697527e-03,0.026427,3.816930e-01,EXPECTED
19PR9/2,43877653,2.734766,43903841,2.723083,4.281180e-03,0.026296,4.442881e-01,EXPECTED
17PR86,44103077,2.735047,44159107,2.723158,4.356384e-03,0.026182,4.540906e-01,EXPECTED
17PR173/2,44260852,2.734094,44414329,2.723229,3.981811e-03,0.026071,4.167466e-01,EXPECTED
17PR87,44629009,2.734142,44669621,2.723308,3.970358e-03,0.025949,4.175113e-01,EXPECTED
17PR175/2,44829082,2.733349,44924879,2.723387,3.651271e-03,0.025830,3.856756e-01,EXPECTED
17PR88,44989444,2.733975,45180133,2.723459,3.853831e-03,0.025719,4.088806e-01,EXPECTED
17PR177/2,45380716,2.733412,45435389,2.723524,3.624016e-03,0.025614,3.860389e-01,EXPECTED
17PR89,45452689,2.734787,45690641,2.723599,4.099386e-03,0.025498,4.387795e-01,EXPECTED
17PR179/2,45779647,2.735421,45945877,2.723669,4.305486e-03,0.025391,4.628412e-01,EXPECTED
17PR90,46125991,2.734204,46201139,2.723738,3.835150e-03,0.025279,4.140195e-01,EXPECTED
17PR181/2,46424713,2.733448,46456409,2.723807,3.533282e-03,0.025175,3.829593e-01,EXPECTED
17PR91,46673987,2.734491,46711627,2.723879,3.888345e-03,0.025063,4.234130e-01,EXPECTED
17PR183/2,46846291,2.734654,46966883,2.723951,3.921520e-03,0.024951,4.289608e-01,EXPECTED
17PR92,47027161,2.734378,47222159,2.724006,3.800397e-03,0.024857,4.172668e-01,EXPECTED
17PR185/2,47451823,2.733420,47477429,2.724071,3.426120e-03,0.024754,3.776763e-01,EXPECTED
17PR93,47543021,2.733542,47732611,2.724136,3.446891e-03,0.024651,3.815667e-01,EXPECTED
17PR187/2,47950181,2.734291,47987921,2.724205,3.695528e-03,0.024539,4.110192e-01,EXPECTED
17PR94,48155368,2.732287,48243193,2.724266,2.939953e-03,0.024448,3.280841e-01,EXPECTED
17PR189/2,48409969,2.733510,48498403,2.724325,3.365807e-03,0.024345,3.772849e-01,EXPECTED
19PR5,48699997,2.733273,48753673,2.724389,3.255609e-03,0.024250,3.663505e-01,EXPECTED
17PR191/2,48811603,2.735499,49008913,2.724447,4.048397e-03,0.024153,4.575829e-01,EXPECTED
17PR96,49105663,2.733138,49264213,2.724507,3.162905e-03,0.024056,3.587878e-01,EXPECTED
17PR193/2,49361758,2.733754,49519469,2.724572,3.364405e-03,0.023960,3.832220e-01,EXPECTED
17PR97,49588426,2.735267,49774723,2.724624,3.898618e-03,0.023865,4.459669e-01,EXPECTED
17PR195/2,50013037,2.732075,50029951,2.724686,2.708202e-03,0.023766,3.109063e-01,EXPECTED
17PR98,50223211,2.734064,50285233,2.724739,3.416503e-03,0.023677,3.938421e-01,EXPECTED
17PR197/2,50426683,2.734617,50540467,2.724802,3.595625e-03,0.023584,4.161720e-01,EXPECTED
17PR99,50737684,2.734023,50795713,2.724852,3.360036e-03,0.023493,3.903716e-01,EXPECTED
17PR199/2,50839939,2.733454,51050981,2.724916,3.128409e-03,0.023398,3.649030e-01,EXPECTED
17PR100,51137407,2.732453,51306247,2.724967,2.743423e-03,0.023305,3.212186e-01,EXPECTED
17PR201/2,51505501,2.734171,51561479,2.725019,3.352881e-03,0.023220,3.941430e-01,EXPECTED
17PR101,51762679,2.734487,51816749,2.725072,3.449000e-03,0.023132,4.070119e-01,EXPECTED
17PR203/2,51999418,2.735457,52072019,2.725125,3.784217e-03,0.023048,4.482818e-01,EXPECTED
17PR102,52177927,2.733094,52327243,2.725181,2.899453e-03,0.022952,3.447630e-01,EXPECTED
17PR205/2,52428841,2.734006,52582487,2.725233,3.214004e-03,0.022864,3.837036e-01,EXPECTED
17PR103,52728007,2.734758,52837747,2.725282,3.471040e-03,0.022791,4.157782e-01,EXPECTED
17PR207/2,52884361,2.734614,53093017,2.725329,3.401138e-03,0.022706,4.089228e-01,EXPECTED
17PR104,53264671,2.732027,53348287,2.725381,2.435590e-03,0.022623,2.937718e-01,EXPECTED
19PR11/2,53367757,2.732943,53603549,2.725434,2.751369e-03,0.022540,3.331411e-01,EXPECTED
17PR105,53631499,2.734431,53858797,2.725478,3.279545e-03,0.022458,3.986553e-01,EXPECTED
17PR211/2,53875468,2.734779,54114059,2.725533,3.386623e-03,0.022363,4.134508e-01,EXPECTED
17PR106,54302537,2.734057,54369311,2.725573,3.107905e-03,0.022293,3.805679e-01,EXPECTED
17PR213/2,54578611,2.734547,54624529,2.725626,3.267665e-03,0.022204,4.017745e-01,EXPECTED
17PR107,54831331,2.735310,54879793,2.725666,3.531973e-03,0.022136,4.356704e-01,EXPECTED
17PR215/2,54888608,2.735576,55135049,2.725714,3.611605e-03,0.022058,4.470940e-01,EXPECTED
17PR108,55228417,2.733070,55390327,2.725770,2.674562e-03,0.021969,3.322864e-01,EXPECTED
17PR217/2,55416299,2.734079,55645571,2.725804,3.031203e-03,0.021902,3.778194e-01,EXPECTED
17PR109,55677004,2.734137,55900837,2.725852,3.034807e-03,0.021823,3.796453e-01,EXPECTED
17PR219/2,56114413,2.733555,56156081,2.725896,2.805778e-03,0.021743,3.522513e-01,EXPECTED
17PR110,56196863,2.733779,56411353,2.725944,2.870111e-03,0.021664,3.616599e-01,EXPECTED
17PR221/2,56467237,2.734556,56666579,2.725980,3.141086e-03,0.021600,3.970370e-01,EXPECTED
17PR111,56887297,2.734635,56921863,2.726027,3.152734e-03,0.021521,3.999814e-01,EXPECTED
17PR223/2,56949331,2.733333,57177101,2.726072,2.659998e-03,0.021444,3.386029e-01,EXPECTED
17PR112,57220754,2.732847,57432373,2.726106,2.469706e-03,0.021379,3.153094e-01,EXPECTED
17PR225/2,57524059,2.734789,57687607,2.726154,3.162460e-03,0.021297,4.054562e-01,EXPECTED
17PR113,57850246,2.734289,57942883,2.726191,2.966042e-03,0.021232,3.814054e-01,EXPECTED
17PR227/2,58118624,2.734777,58198097,2.726235,3.128360e-03,0.021154,4.038007e-01,EXPECTED
19PR6,58293619,2.733232,58453393,2.726277,2.547850e-03,0.021081,3.299179e-01,EXPECTED
17PR229/2,58657868,2.734278,58708621,2.726312,2.917636e-03,0.021021,3.789544e-01,EXPECTED
17PR115,58938554,2.731497,58963889,2.726355,1.884258e-03,0.020948,2.454650e-01,EXPECTED
17PR231/2,59035969,2.733992,59219141,2.726395,2.782588e-03,0.020872,3.639805e-01,EXPECTED
17PR116,59234347,2.732520,59474407,2.726431,2.230832e-03,0.020816,2.925154e-01,EXPECTED
17PR233/2,59563921,2.734175,59729633,2.726472,2.821279e-03,0.020746,3.713005e-01,EXPECTED
17PR117,59835442,2.733698,59984921,2.726506,2.634335e-03,0.020676,3.478429e-01,EXPECTED
17PR235/2,60226472,2.733879,60240179,2.726545,2.686240e-03,0.020607,3.558985e-01,EXPECTED
17PR118,60309947,2.733104,60495433,2.726578,2.390617e-03,0.020548,3.175978e-01,EXPECTED
17PR237/2,60513652,2.732485,60750689,2.726620,2.148705e-03,0.020482,2.863490e-01,EXPECTED
17PR119,60881189,2.733531,61005929,2.726653,2.519330e-03,0.020418,3.368596e-01,EXPECTED
17PR239/2,61241101,2.734259,61261199,2.726688,2.772781e-03,0.020350,3.720393e-01,EXPECTED
17PR120,61486441,2.734221,61516447,2.726726,2.744947e-03,0.020282,3.695395e-01,EXPECTED
17PR241/2,61570162,2.730269,61771691,2.726764,1.284581e-03,0.020213,1.734033e-01,EXPECTED
17PR121,61848412,2.734341,62026961,2.726796,2.763163e-03,0.020159,3.742745e-01,EXPECTED
17PR243/2,62256382,2.734836,62282179,2.726833,2.930608e-03,0.020091,3.983376e-01,EXPECTED
17PR122,62487676,2.732358,62537473,2.726861,2.013842e-03,0.020037,2.743425e-01,EXPECTED
17PR245/2,62636941,2.733477,62792693,2.726895,2.410826e-03,0.019975,3.295119e-01,EXPECTED
17PR123,62849071,2.731465,63047981,2.726933,1.660561e-03,0.019905,2.276815e-01,EXPECTED
19PR13/2,63106412,2.733966,63303217,2.726963,2.564766e-03,0.019850,3.527960e-01,EXPECTED
17PR124,63426424,2.731496,63558491,2.726998,1.648074e-03,0.019790,2.272865e-01,EXPECTED
17PR249/2,63768323,2.733854,63813731,2.727030,2.499230e-03,0.019727,3.459218e-01,EXPECTED
17PR125,64045609,2.734815,64069003,2.727062,2.838953e-03,0.019672,3.941135e-01,EXPECTED
17PR251/2,64118143,2.733386,64324237,2.727093,2.304927e-03,0.019608,3.209404e-01,EXPECTED
17PR126,64412794,2.735131,64579511,2.727124,2.931758e-03,0.019554,4.094814e-01,EXPECTED
17PR253/2,64690258,2.734473,64834751,2.727156,2.679422e-03,0.019492,3.753848e-01,EXPECTED
17PR127,64881304,2.732921,65090021,2.727186,2.100692e-03,0.019436,2.950710e-01,EXPECTED
17PR255/2,65186497,2.733684,65345279,2.727216,2.368841e-03,0.019381,3.337289e-01,EXPECTED
17PR128,65587744,2.733327,65600489,2.727251,2.225406e-03,0.019316,3.145579e-01,EXPECTED
17PR257/2,65628188,2.734634,65855771,2.727276,2.694297e-03,0.019267,3.818965e-01,EXPECTED
17PR129,66069502,2.732810,66111043,2.727312,2.013875e-03,0.019200,2.863542e-01,EXPECTED
17PR259/2,66143689,2.734154,66366281,2.727340,2.495289e-03,0.019147,3.558782e-01,EXPECTED
17PR130,66456106,2.733720,66621551,2.727368,2.326277e-03,0.019098,3.326003e-01,EXPECTED
17PR261/2,66763696,2.733928,66876791,2.727395,2.392462e-03,0.019042,3.430837e-01,EXPECTED
17PR131,67019629,2.733910,67132063,2.727428,2.373778e-03,0.018987,3.413915e-01,EXPECTED
17PR263/2,67194196,2.734537,67387291,2.727457,2.592461e-03,0.018929,3.740293e-01,EXPECTED
17PR132,67465324,2.733802,67642571,2.727482,2.314475e-03,0.018880,3.347458e-01,EXPECTED
17PR265/2,67753702,2.733820,67897807,2.727508,2.311527e-03,0.018826,3.352810e-01,EXPECTED
19PR7,68066554,2.733285,68153077,2.727537,2.105178e-03,0.018773,3.061844e-01,EXPECTED
17PR267/2,68220587,2.733578,68408339,2.727562,2.203204e-03,0.018723,3.213160e-01,EXPECTED
17PR134,68449258,2.734036,68663593,2.727592,2.359737e-03,0.018663,3.452821e-01,EXPECTED
17PR269/2,68902441,2.733095,68918771,2.727617,2.006332e-03,0.018616,2.942630e-01,EXPECTED
17PR135,69119936,2.734272,69174101,2.727647,2.425889e-03,0.018560,3.569504e-01,EXPECTED
17PR271/2,69336326,2.733904,69429337,2.727670,2.282859e-03,0.018513,3.367363e-01,EXPECTED
17PR136,69668254,2.733273,69684611,2.727699,2.041396e-03,0.018457,3.019992e-01,EXPECTED
17PR273/2,69848854,2.734405,69939847,2.727726,2.445567e-03,0.018407,3.628511e-01,EXPECTED
17PR137,70146212,2.734025,70195093,2.727749,2.298155e-03,0.018359,3.418487e-01,EXPECTED
17PR275/2,70274461,2.733573,70450379,2.727773,2.124019e-03,0.018311,3.167495e-01,EXPECTED
17PR138,70659958,2.733020,70705627,2.727798,1.912535e-03,0.018263,2.859333e-01,EXPECTED
17PR277/2,70869622,2.732698,70960871,2.727825,1.784811e-03,0.018211,2.675855e-01,EXPECTED
17PR139,71074411,2.733513,71216129,2.727848,2.074575e-03,0.018165,3.118635e-01,EXPECTED
17PR279/2,71245396,2.733268,71471363,2.727872,1.976145e-03,0.018116,2.978582e-01,EXPECTED
17PR140,71636029,2.733581,71726651,2.727897,2.081489e-03,0.018068,3.145893e-01,EXPECTED
17PR281/2,71822581,2.734036,71981879,2.727922,2.238759e-03,0.018018,3.393273e-01,EXPECTED
17PR141,72217246,2.733511,72237163,2.727946,2.037918e-03,0.017970,3.096828e-01,EXPECTED
17PR283/2,72447197,2.734329,72492419,2.727971,2.327958e-03,0.017917,3.548585e-01,EXPECTED
17PR142,72670336,2.732180,72747673,2.727993,1.533651e-03,0.017873,2.342640e-01,EXPECTED
19PR15/2,72786484,2.733687,73002877,2.728016,2.076642e-03,0.017827,3.181130e-01,EXPECTED
17PR143,73021612,2.733524,73258169,2.728040,2.008217e-03,0.017782,3.084018e-01,EXPECTED
17PR287/2,73305721,2.734058,73513421,2.728065,2.194386e-03,0.017732,3.379765e-01,EXPECTED
17PR144,73728163,2.733927,73768691,2.728085,2.139139e-03,0.017686,3.303178e-01,EXPECTED
17PR289/2,73921411,2.733981,74023903,2.728105,2.151560e-03,0.017647,3.329744e-01,EXPECTED
17PR145,74234086,2.733442,74279201,2.728130,1.945228e-03,0.017595,3.019039e-01,EXPECTED
17PR291/2,74481601,2.733220,74534459,2.728152,1.855944e-03,0.017552,2.887420e-01,EXPECTED
17PR146,74698069,2.733978,74789713,2.728175,2.124804e-03,0.017503,3.315432e-01,EXPECTED
17PR293/2,74903176,2.733278,75044969,2.728196,1.861037e-03,0.017466,2.909653e-01,EXPECTED
17PR147,75282451,2.733258,75300223,2.728215,1.846755e-03,0.017421,2.894782e-01,EXPECTED
17PR295/2,75408247,2.733581,75555479,2.728237,1.956858e-03,0.017378,3.075152e-01,EXPECTED
17PR148,75792848,2.732842,75810697,2.728257,1.679150e-03,0.017333,2.645243e-01,EXPECTED
17PR297/2,76035857,2.734373,76065989,2.728278,2.231518e-03,0.017290,3.525159e-01,EXPECTED
17PR149,76191536,2.733560,76321207,2.728301,1.925718e-03,0.017243,3.049933e-01,EXPECTED
17PR299/2,76487647,2.734783,76576477,2.728319,2.366422e-03,0.017204,3.757266e-01,EXPECTED
17PR150,76747984,2.732188,76831739,2.728343,1.408288e-03,0.017156,2.241198e-01,EXPECTED
17PR301/2,77082872,2.733629,77086979,2.728362,1.928601e-03,0.017116,3.077238e-01,EXPECTED
17PR151,77258372,2.734235,77342257,2.728383,2.142563e-03,0.017072,3.427835e-01,EXPECTED
17PR303/2,77402477,2.733294,77597441,2.728399,1.792485e-03,0.017035,2.873496e-01,EXPECTED
19PR8,77626576,2.731986,77852771,2.728420,1.306130e-03,0.016991,2.098758e-01,EXPECTED
17PR305/2,77964608,2.733014,78108001,2.728438,1.675745e-03,0.016953,2.699227e-01,EXPECTED
17PR153,78344677,2.734167,78363281,2.728460,2.089472e-03,0.016906,3.375725e-01,EXPECTED
17PR307/2,78378082,2.733973,78618521,2.728477,2.012285e-03,0.016871,3.257661e-01,EXPECTED
17PR154,78822322,2.733133,78873787,2.728499,1.696929e-03,0.016822,2.754726e-01,EXPECTED
17PR309/2,79019147,2.733636,79129049,2.728521,1.872887e-03,0.016783,3.047727e-01,EXPECTED
17PR155,79340026,2.733577,79384289,2.728536,1.845806e-03,0.016747,3.010091e-01,EXPECTED
17PR311/2,79537217,2.733536,79639537,2.728554,1.824211e-03,0.016709,2.981627e-01,EXPECTED
17PR156,79770694,2.734084,79894807,2.728570,2.018800e-03,0.016671,3.307540e-01,EXPECTED
17PR313/2,79991476,2.732193,80150047,2.728590,1.319591e-03,0.016630,2.166566e-01,EXPECTED
17PR157,80368018,2.733973,80405279,2.728606,1.965007e-03,0.016593,3.234496e-01,EXPECTED
17PR315/2,80598754,2.733856,80660579,2.728625,1.915248e-03,0.016552,3.160343e-01,EXPECTED
17PR158,80860189,2.732760,80915819,2.728641,1.508404e-03,0.016515,2.494096e-01,EXPECTED
17PR317/2,81165349,2.733151,81171061,2.728661,1.644143e-03,0.016471,2.726003e-01,EXPECTED
17PR159,81412351,2.733202,81426337,2.728676,1.657306e-03,0.016438,2.753376e-01,EXPECTED
17PR319/2,81669668,2.733703,81681563,2.728696,1.833261e-03,0.016394,3.054166e-01,EXPECTED
17PR160,81835906,2.733855,81936851,2.728712,1.882998e-03,0.016357,3.144220e-01,EXPECTED
17PR321/2,81948434,2.733195,82192109,2.728730,1.634955e-03,0.016321,2.735739e-01,EXPECTED
17PR161,82401211,2.732812,82447357,2.728745,1.489319e-03,0.016286,2.497237e-01,EXPECTED
19PR17/2,82452439,2.733444,82702597,2.728764,1.713593e-03,0.016243,2.881241e-01,EXPECTED
17PR162,82781344,2.733194,82957873,2.728781,1.615899e-03,0.016213,2.721890e-01,EXPECTED
17PR325/2,83034106,2.732689,83213071,2.728797,1.425253e-03,0.016170,2.406926e-01,EXPECTED
17PR163,83257348,2.732086,83468347,2.728810,1.199803e-03,0.016139,2.029866e-01,EXPECTED
17PR327/2,83574496,2.732369,83723639,2.728829,1.296419e-03,0.016098,2.199031e-01,EXPECTED
17PR164,83756191,2.733004,83978893,2.728842,1.524027e-03,0.016067,2.590403e-01,EXPECTED
17PR329/2,83992624,2.734050,84234149,2.728859,1.900453e-03,0.016031,3.238101e-01,EXPECTED
17PR165,84386002,2.733483,84489347,2.728875,1.687184e-03,0.015991,2.881621e-01,EXPECTED
17PR331/2,84724982,2.733962,84744659,2.728891,1.856540e-03,0.015954,3.178513e-01,EXPECTED
17PR166,84769249,2.734224,84999913,2.728909,1.945771e-03,0.015918,3.338987e-01,EXPECTED
17PR333/2,85059736,2.732673,85255169,2.728922,1.373592e-03,0.015889,2.360753e-01,EXPECTED
17PR167,85390912,2.733515,85510423,2.728936,1.676537e-03,0.015852,2.888594e-01,EXPECTED
17PR335/2,85760956,2.734200,85765679,2.728955,1.920136e-03,0.015819,3.315633e-01,EXPECTED
17PR168,85928617,2.732074,86020871,2.728968,1.137512e-03,0.015782,1.968065e-01,EXPECTED
17PR337/2,86088649,2.733159,86276167,2.728982,1.529437e-03,0.015749,2.652232e-01,EXPECTED
17PR169,86484907,2.733049,86531429,2.728996,1.484060e-03,0.015713,2.579393e-01,EXPECTED
17PR339/2,86647291,2.734024,86786681,2.729010,1.835611e-03,0.015682,3.197296e-01,EXPECTED
17PR170,86975899,2.734061,87041951,2.729024,1.844014e-03,0.015648,3.218942e-01,EXPECTED
17PR341/2,87213169,2.732932,87297169,2.729041,1.424760e-03,0.015610,2.492633e-01,EXPECTED
19PR9,87471289,2.733403,87552457,2.729056,1.591591e-03,0.015575,2.791011e-01,EXPECTED
17PR343/2,87647344,2.732298,87807719,2.729069,1.182488e-03,0.015546,2.077062e-01,EXPECTED
17PR172,87999941,2.733673,88062899,2.729084,1.680104e-03,0.015508,2.959118e-01,EXPECTED
17PR345/2,88210156,2.733941,88318211,2.729097,1.773373e-03,0.015475,3.130210e-01,EXPECTED
17PR173,88525714,2.733120,88573477,2.729113,1.467166e-03,0.015444,2.594535e-01,EXPECTED
17PR347/2,88742716,2.733130,88828721,2.729124,1.466794e-03,0.015412,2.599273e-01,EXPECTED
17PR174,89003938,2.733136,89083993,2.729138,1.463859e-03,0.015384,2.598804e-01,EXPECTED
17PR349/2,89242276,2.733544,89339221,2.729150,1.608730e-03,0.015351,2.862354e-01,EXPECTED
17PR175,89562721,2.734347,89594503,2.729165,1.896949e-03,0.015316,3.383390e-01,EXPECTED
17PR351/2,89714026,2.731853,89849731,2.729180,9.789357e-04,0.015281,1.749231e-01,EXPECTED
17PR176,90050416,2.732522,90105013,2.729190,1.220130e-03,0.015255,2.184202e-01,EXPECTED
17PR353/2,90257899,2.734072,90360241,2.729205,1.781715e-03,0.015218,3.198186e-01,EXPECTED
17PR177,90393631,2.732828,90615509,2.729215,1.322948e-03,0.015192,2.378225e-01,EXPECTED
17PR355/2,90670306,2.733233,90870761,2.729229,1.466006e-03,0.015160,2.641161e-01,EXPECTED
17PR178,91058941,2.732665,91126003,2.729243,1.253042e-03,0.015130,2.261732e-01,EXPECTED
17PR357/2,91198441,2.733097,91381271,2.729255,1.406720e-03,0.015093,2.545551e-01,EXPECTED
17PR179,91441711,2.734424,91636541,2.729267,1.887735e-03,0.015067,3.422712e-01,EXPECTED
17PR359/2,91746388,2.732444,91891799,2.729280,1.158609e-03,0.015032,2.104843e-01,EXPECTED
17PR180,92031256,2.732172,92147051,2.729293,1.054296e-03,0.015003,1.918950e-01,EXPECTED
19PR19/2,92256592,2.732774,92402281,2.729304,1.270579e-03,0.014974,2.317350e-01,EXPECTED
17PR181,92484806,2.733765,92657519,2.729318,1.628019e-03,0.014945,2.975577e-01,EXPECTED
17PR363/2,92852524,2.733332,92912789,2.729329,1.465586e-03,0.014911,2.684595e-01,EXPECTED
17PR182,93138181,2.732962,93168073,2.729339,1.326547e-03,0.014885,2.433994e-01,EXPECTED
17PR365/2,93231871,2.733434,93423329,2.729352,1.494476e-03,0.014853,2.748266e-01,EXPECTED
17PR183,93574738,2.733545,93678581,2.729364,1.530687e-03,0.014826,2.820046e-01,EXPECTED
17PR367/2,93852196,2.732684,93933809,2.729376,1.211265e-03,0.014796,2.235739e-01,EXPECTED
17PR184,94130116,2.733402,94189091,2.729387,1.469945e-03,0.014768,2.718716e-01,EXPECTED
17PR369/2,94349113,2.732908,94444331,2.729398,1.285172e-03,0.014737,2.381760e-01,EXPECTED
17PR185,94595896,2.733621,94699573,2.729415,1.539803e-03,0.014694,2.862393e-01,EXPECTED
17PR371/2,94756148,2.734237,94954859,2.729420,1.763288e-03,0.014681,3.281112e-01,EXPECTED
17PR186,95206201,2.733635,95210113,2.729434,1.537964e-03,0.014652,2.867185e-01,EXPECTED
17PR373/2,95374313,2.733567,95465369,2.729443,1.509791e-03,0.014621,2.820601e-01,EXPECTED
17PR187,95499571,2.733208,95720551,2.729454,1.374422e-03,0.014594,2.572290e-01,EXPECTED
17PR375/2,95836621,2.733444,95975861,2.729464,1.457100e-03,0.014568,2.732015e-01,EXPECTED
17PR188,96140866,2.733761,96231133,2.729476,1.568667e-03,0.014538,2.947448e-01,EXPECTED
17PR377/2,96328786,2.733309,96486371,2.729487,1.399284e-03,0.014512,2.633682e-01,EXPECTED
17PR189,96642796,2.732389,96741613,2.729498,1.058609e-03,0.014483,1.996133e-01,EXPECTED
17PR379/2,96878542,2.732383,96996877,2.729508,1.052749e-03,0.014456,1.988794e-01,EXPECTED
19PR10,97196524,2.732872,97252153,2.729519,1.227668e-03,0.014426,2.324276e-01,EXPECTED
17PR381/2,97301494,2.733082,97507391,2.729529,1.300843e-03,0.014399,2.467532e-01,EXPECTED
17PR191,97680556,2.733600,97762663,2.729538,1.487058e-03,0.014373,2.826132e-01,EXPECTED
17PR383/2,97832789,2.732673,98017901,2.729549,1.143857e-03,0.014345,2.177762e-01,EXPECTED
17PR192,98103163,2.733712,98273143,2.729559,1.520335e-03,0.014319,2.900342e-01,EXPECTED
17PR385/2,98431271,2.734028,98528401,2.729572,1.631159e-03,0.014283,3.119793e-01,EXPECTED
17PR193,98560744,2.733370,98783677,2.729580,1.387529e-03,0.014263,2.657225e-01,EXPECTED
17PR387/2,98803129,2.732798,99038939,2.729590,1.174578e-03,0.014238,2.253125e-01,EXPECTED
17PR194,99134753,2.733779,99294187,2.729600,1.529823e-03,0.014210,2.940887e-01,EXPECTED
17PR389/2,99348484,2.733232,99549449,2.729609,1.326416e-03,0.014184,2.554287e-01,EXPECTED
17PR195,99742189,2.733143,99804697,2.729620,1.289824e-03,0.014159,2.488170e-01,EXPECTED
17PR391/2,100051951,2.732369,100059937,2.729629,1.003296e-03,0.014129,1.939274e-01,EXPECTED
17PR196,100207867,2.732745,100315157,2.729639,1.137233e-03,0.014104,2.202212e-01,EXPECTED
17PR393/2,100498081,2.733581,100570441,2.729650,1.439075e-03,0.014073,2.793292e-01,EXPECTED
17PR197,100727821,2.733606,100825667,2.729658,1.445290e-03,0.014053,2.809365e-01,EXPECTED
17PR395/2,100873471,2.733023,101080961,2.729668,1.228332e-03,0.014025,2.392157e-01,EXPECTED
17PR198,101285614,2.731715,101336233,2.729679,7.455972e-04,0.013998,1.454493e-01,EXPECTED
17PR397/2,101343391,2.733218,101591467,2.729685,1.293452e-03,0.013976,2.527905e-01,EXPECTED
17PR199,101659084,2.732023,101846741,2.729698,8.513800e-04,0.013943,1.667503e-01,EXPECTED
19PR21/2,101991091,2.733195,102101971,2.729703,1.278442e-03,0.013925,2.507720e-01,EXPECTED
17PR200,102339709,2.732545,102357239,2.729712,1.037300e-03,0.013902,2.037836e-01,EXPECTED
17PR401/2,102541906,2.733103,102612481,2.729721,1.238188e-03,0.013878,2.436951e-01,EXPECTED
17PR201,102663742,2.732459,102867757,2.729732,9.985005e-04,0.013844,1.969806e-01,EXPECTED
17PR403/2,102952261,2.733725,103122997,2.729738,1.459514e-03,0.013828,2.883280e-01,EXPECTED
