START,n_0,C_min,Npred_0,Cpred_min,Lambda_min
13PR241/2,3623707,2.280203,3633583,2.640663,-1.467655e-01
13PR121,3645338,2.340600,3648643,2.640663,-1.206227e-01
13PR243/2,3661204,2.283880,3663659,2.640663,-1.451543e-01
13PR122,3664922,2.321766,3678671,2.640663,-1.287019e-01
13PR245/2,3679408,2.313846,3693689,2.640663,-1.321189e-01
13PR123,3705358,2.299757,3708697,2.640663,-1.382266e-01
13PR247/2,3708823,2.266311,3723719,2.640663,-1.528766e-01
13PR124,3734708,2.284088,3738733,2.640663,-1.450632e-01
13PR249/2,3751247,2.259685,3753721,2.640663,-1.558046e-01
13PR125,3761897,2.285347,3768731,2.640663,-1.445121e-01
13PR251/2,3769772,2.288990,3783739,2.640663,-1.429193e-01
13PR126,3786152,2.179556,3798793,2.640663,-1.919088e-01
13PR253/2,3800009,2.273152,3813773,2.640663,-1.498626e-01
13PR127,3828641,2.281448,3828821,2.640663,-1.462197e-01
17PR15/2,3833054,2.271492,3843823,2.640663,-1.505931e-01
13PR128,3846649,2.318090,3858851,2.640663,-1.302865e-01
13PR257/2,3867847,2.314641,3873847,2.640663,-1.317754e-01
13PR129,3883408,2.276242,3888851,2.640663,-1.485042e-01
13PR259/2,3901036,2.244652,3903899,2.640663,-1.624795e-01
13PR130,3915676,2.244888,3918913,2.640663,-1.623744e-01
13PR261/2,3922939,2.248818,3933929,2.640663,-1.606253e-01
13PR131,3936271,2.159689,3948911,2.640663,-2.010658e-01
13PR263/2,3961351,2.229841,3963959,2.640663,-1.690997e-01
13PR132,3966103,2.272230,3978971,2.640663,-1.502683e-01
13PR265/2,3992036,2.311269,3993959,2.640663,-1.332333e-01
13PR133,4004722,2.260592,4009003,2.640663,-1.554033e-01
13PR267/2,4016021,2.247682,4024003,2.640663,-1.611306e-01
13PR134,4036906,2.222918,4039019,2.640663,-1.722093e-01
13PR269/2,4041164,2.294163,4054033,2.640663,-1.406620e-01
13PR135,4067738,2.281148,4069063,2.640663,-1.463512e-01
13PR271/2,4074142,2.270757,4084079,2.640663,-1.509168e-01
17PR8,4093013,2.297900,4099093,2.640663,-1.390344e-01
13PR273/2,4107721,2.240160,4114087,2.640663,-1.644827e-01
13PR137,4128346,2.230444,4129109,2.640663,-1.688294e-01
13PR275/2,4143077,2.302459,4144121,2.640663,-1.370523e-01
13PR138,4155764,2.253437,4159153,2.640663,-1.585734e-01
13PR277/2,4172087,2.267165,4174151,2.640663,-1.524999e-01
13PR139,4176296,2.243802,4189183,2.640663,-1.628583e-01
13PR279/2,4192121,2.236450,4194304,2.640662,-1.661399e-01
13PR140,4208426,2.342126,4219211,2.640663,-1.199710e-01
13PR281/2,4231454,2.232447,4234229,2.640663,-1.679317e-01
13PR141,4238504,2.299548,4249241,2.640663,-1.383174e-01
13PR283/2,4250639,2.258755,4264259,2.640663,-1.562162e-01
13PR142,4278179,2.246124,4279267,2.640663,-1.618240e-01
13PR285/2,4283894,2.166888,4294259,2.640663,-1.977380e-01
13PR143,4304087,2.241303,4309297,2.640663,-1.639726e-01
13PR287/2,4316324,2.256552,4324303,2.640663,-1.571920e-01
13PR144,4330688,2.256929,4339333,2.640663,-1.570250e-01
17PR17/2,4343501,2.161653,4354349,2.640663,-2.001568e-01
13PR145,4362716,2.249393,4369349,2.640663,-1.603696e-01
13PR291/2,4379369,2.282975,4384379,2.640663,-1.455506e-01
13PR146,4397986,2.220088,4399363,2.640663,-1.734832e-01
13PR293/2,4408687,2.303754,4414379,2.640663,-1.364901e-01
13PR147,4418434,2.340008,4429417,2.640663,-1.208757e-01
13PR295/2,4429549,2.307854,4444409,2.640663,-1.347119e-01
13PR148,4453481,2.303803,4459451,2.640663,-1.364688e-01
13PR297/2,4464067,2.366256,4474469,2.640663,-1.097211e-01
13PR149,4487918,2.328576,4489483,2.640663,-1.257731e-01
13PR299/2,4492633,2.339811,4504457,2.640663,-1.209599e-01
13PR150,4517633,2.295272,4519499,2.640663,-1.401787e-01
13PR301/2,4531763,2.289073,4533379,2.640663,-1.428831e-01
13PR151,4540013,2.272204,4549537,2.640663,-1.502797e-01
13PR303/2,4551473,2.313500,4564559,2.640663,-1.322685e-01
13PR152,4568327,2.338999,4579567,2.640663,-1.213070e-01
13PR305/2,4584319,2.299086,4594589,2.640663,-1.385184e-01
17PR9,4597532,2.280217,4609597,2.640663,-1.467594e-01
13PR307/2,4614388,2.357893,4624603,2.640663,-1.132616e-01
13PR154,4635076,2.329195,4639633,2.640663,-1.255073e-01
13PR309/2,4642766,2.338838,4654649,2.640663,-1.213758e-01
13PR155,4667111,2.282965,4669627,2.640663,-1.455550e-01
13PR311/2,4683493,2.295360,4684661,2.640663,-1.401403e-01
13PR156,4685866,2.300796,4699691,2.640663,-1.377749e-01
13PR313/2,4707958,2.284989,4714691,2.640663,-1.446688e-01
13PR157,4726327,2.290057,4729693,2.640663,-1.424533e-01
13PR315/2,4730806,2.256212,4744711,2.640663,-1.573427e-01
13PR158,4745044,2.326804,4759753,2.640663,-1.265344e-01
13PR317/2,4765414,2.267349,4774769,2.640663,-1.524187e-01
13PR159,4779979,2.337335,4789783,2.640663,-1.220186e-01
13PR319/2,4790801,2.339066,4804799,2.640663,-1.212783e-01
13PR160,4815091,2.347696,4819813,2.640663,-1.175956e-01
13PR321/2,4827454,2.298509,4834829,2.640663,-1.387694e-01
13PR161,4844596,2.316469,4849843,2.640663,-1.309860e-01
19PR/2,5042162,2.207042,5105063,2.640663,-1.793769e-01
17PR10,5145022,2.257707,5360353,2.640663,-1.566803e-01
17PR21/2,5549183,2.275124,5615609,2.640662,-1.489951e-01
17PR11,5771728,2.241475,5870857,2.640662,-1.638955e-01
17PR23/2,6046342,2.266022,6126091,2.640662,-1.530038e-01
17PR12,6148612,2.283989,6381371,2.640662,-1.451062e-01
17PR25/2,6400841,2.288785,6636611,2.640662,-1.430085e-01
17PR13,6693457,2.290983,6891883,2.640662,-1.420487e-01
17PR27/2,7027453,2.304305,7147139,2.640662,-1.362505e-01
17PR14,7238279,2.272039,7402363,2.640662,-1.503520e-01
17PR29/2,7406156,2.309152,7657613,2.640662,-1.341493e-01
17PR15,7828507,2.348231,7912889,2.640662,-1.173674e-01
17PR31/2,8053436,2.242582,8168117,2.640662,-1.634018e-01
17PR16,8315354,2.344825,8388608,2.640662,-1.188189e-01
17PR33/2,8448997,2.343191,8678669,2.640662,-1.195160e-01
17PR17,8751206,2.332049,8933917,2.640662,-1.242824e-01
17PR35/2,8989402,2.325343,9189157,2.640662,-1.271621e-01
17PR18,9372004,2.351153,9444403,2.640662,-1.161238e-01
17PR37/2,9530099,2.355128,9699667,2.640662,-1.144346e-01
19PR,9783778,2.315124,9954907,2.640662,-1.315664e-01
17PR39/2,9960904,2.369116,10210177,2.640662,-1.085128e-01
17PR20,10365196,2.339526,10465453,2.640662,-1.210813e-01
17PR41/2,10638392,2.397049,10720709,2.640662,-9.679125e-02
17PR21,10860242,2.378815,10975927,2.640662,-1.044272e-01
17PR43/2,11069974,2.357513,11231219,2.640662,-1.134224e-01
17PR22,11277229,2.328466,11486467,2.640662,-1.258200e-01
17PR45/2,11590009,2.375538,11741729,2.640662,-1.058057e-01
17PR23,11975828,2.370727,11996939,2.640661,-1.078326e-01
17PR47/2,12066433,2.391765,12252197,2.640661,-9.899768e-02
17PR24,12306968,2.406145,12507457,2.640661,-9.300338e-02
17PR49/2,12690982,2.406891,12762727,2.640661,-9.269339e-02
17PR25,12973039,2.371482,13018003,2.640661,-1.075142e-01
17PR51/2,13153729,2.337620,13273207,2.640661,-1.218959e-01
17PR26,13325414,2.388717,13528507,2.640661,-1.002729e-01
17PR53/2,13596278,2.372278,13783751,2.640661,-1.071786e-01
17PR27,13998232,2.381655,14039023,2.640661,-1.032336e-01
17PR55/2,14112898,2.408889,14294261,2.640661,-9.186362e-02
17PR28,14388481,2.392472,14549527,2.640661,-9.870212e-02
19PR3/2,14671946,2.401695,14804767,2.640661,-9.485453e-02
17PR29,14976958,2.393657,15060043,2.640661,-9.820694e-02
17PR59/2,15141292,2.384668,15315281,2.640661,-1.019694e-01
17PR30,15397003,2.370305,15570553,2.640661,-1.080106e-01
17PR61/2,15819631,2.427934,15825787,2.640661,-8.398857e-02
17PR31,16011239,2.389164,16081027,2.640661,-1.000858e-01
17PR63/2,16167457,2.379754,16336301,2.640661,-1.040321e-01
17PR32,16414136,2.421454,16591571,2.640661,-8.666108e-02
17PR65/2,16693631,2.430289,16777216,2.640661,-8.301908e-02
17PR33,17058043,2.415762,17102077,2.640661,-8.901450e-02
17PR67/2,17273749,2.430349,17357339,2.640661,-8.299440e-02
17PR34,17605298,2.400147,17612593,2.640661,-9.549928e-02
17PR69/2,17835578,2.392858,17867827,2.640661,-9.854080e-02
17PR35,17920171,2.424751,18123097,2.640661,-8.530043e-02
17PR71/2,18164098,2.441341,18378337,2.640661,-7.848179e-02
17PR36,18588676,2.434621,18633599,2.640661,-8.123817e-02
17PR73/2,18641123,2.426668,18888851,2.640661,-8.451014e-02
17PR37,18956417,2.421425,19144117,2.640661,-8.667305e-02
17PR75/2,19223657,2.419854,19399379,2.640661,-8.732206e-02
19PR2,19603582,2.422682,19654597,2.640661,-8.615407e-02
17PR77/2,19821904,2.419208,19909867,2.640661,-8.758905e-02
17PR39,20112704,2.445957,20165143,2.640661,-7.659281e-02
17PR79/2,20209649,2.417700,20420377,2.640661,-8.821259e-02
17PR40,20585714,2.452799,20675653,2.640661,-7.379944e-02
17PR81/2,20770847,2.451015,20930909,2.640661,-7.452704e-02
17PR41,21076604,2.443832,21186149,2.640661,-7.746197e-02
17PR83/2,21342907,2.434015,21441383,2.640661,-8.148711e-02
17PR42,21627692,2.459762,21696629,2.640661,-7.096467e-02
17PR85/2,21896753,2.433096,21951929,2.640661,-8.186474e-02
17PR43,22132868,2.428387,22207153,2.640661,-8.380201e-02
17PR87/2,22448056,2.414638,22462411,2.640661,-8.947989e-02
17PR44,22545937,2.426544,22717687,2.640661,-8.456124e-02
17PR89/2,22765747,2.449441,22972931,2.640661,-7.516943e-02
17PR45,23065466,2.459630,23228143,2.640661,-7.101833e-02
17PR91/2,23259853,2.443068,23483459,2.640661,-7.777464e-02
17PR46,23701214,2.449611,23738711,2.640661,-7.510003e-02
17PR93/2,23984294,2.453366,23993911,2.640661,-7.356831e-02
17PR47,24101354,2.438246,24249217,2.640661,-7.975034e-02
19PR5/2,24466292,2.436412,24504479,2.640661,-8.050280e-02
17PR48,24687482,2.429157,24759733,2.640661,-8.348498e-02
17PR97/2,24978001,2.456240,25014989,2.640661,-7.239754e-02
17PR49,25112963,2.431266,25270243,2.640661,-8.261716e-02
17PR99/2,25335293,2.460884,25525477,2.640661,-7.050863e-02
17PR50,25533509,2.461507,25780709,2.640661,-7.025550e-02
17PR101/2,25917152,2.462416,26036009,2.640661,-6.988628e-02
17PR51,26237807,2.465726,26291263,2.640661,-6.854298e-02
17PR103/2,26393852,2.442938,26546491,2.640661,-7.782785e-02
17PR52,26599393,2.465642,26801767,2.640661,-6.857704e-02
17PR105/2,26973082,2.454902,27057011,2.640661,-7.294242e-02
17PR53,27254324,2.458674,27312283,2.640661,-7.140708e-02
17PR107/2,27451514,2.444438,27567511,2.640661,-7.721402e-02
17PR54,27585179,2.453039,27822793,2.640661,-7.370160e-02
17PR109/2,27827116,2.473388,28078031,2.640661,-6.544039e-02
17PR55,28304249,2.480458,28333303,2.640661,-6.258604e-02
17PR111/2,28455214,2.472803,28588537,2.640661,-6.567694e-02
17PR56,28715851,2.460847,28843783,2.640661,-7.052366e-02
17PR113/2,29068414,2.468272,29099069,2.640661,-6.751095e-02
19PR3,29341292,2.468611,29354323,2.640661,-6.737362e-02
17PR115/2,29379601,2.459323,29609561,2.640661,-7.114316e-02
17PR58,29810953,2.469817,29864803,2.640661,-6.688521e-02
17PR117/2,29992444,2.481907,30120061,2.640661,-6.200205e-02
17PR59,30356023,2.484400,30375337,2.640661,-6.099808e-02
17PR119/2,30612697,2.483368,30630599,2.640661,-6.141356e-02
17PR60,30811036,2.446997,30885853,2.640661,-7.616771e-02
17PR121/2,30989767,2.445576,31141109,2.640661,-7.674859e-02
17PR61,31190111,2.446348,31396333,2.640661,-7.643296e-02
17PR123/2,31423618,2.454545,31651597,2.640661,-7.308786e-02
17PR62,31769581,2.463360,31906867,2.640661,-6.950299e-02
17PR125/2,31957894,2.486396,32162129,2.640660,-6.019461e-02
17PR63,32198269,2.477108,32417381,2.640660,-6.393714e-02
17PR127/2,32615599,2.492516,32672639,2.640660,-5.773624e-02
17PR64,32910599,2.468082,32927837,2.640660,-6.758756e-02
17PR129/2,33013394,2.457798,33183149,2.640660,-7.176306e-02
17PR65,33242852,2.471662,33438359,2.640660,-6.613809e-02
17PR131/2,33651197,2.463396,33554432,2.640660,-6.948800e-02
17PR66,33927997,2.461489,33948883,2.640660,-7.026243e-02
19PR7/2,34088707,2.451216,34204141,2.640660,-7.444466e-02
17PR67,34379266,2.459786,34459423,2.640660,-7.095453e-02
17PR135/2,34522948,2.451843,34714679,2.640660,-7.418890e-02
17PR68,34761154,2.483601,34969931,2.640660,-6.131936e-02
17PR137/2,34991332,2.473557,35225171,2.640660,-6.537169e-02
17PR69,35276317,2.465729,35480443,2.640660,-6.854138e-02
17PR139/2,35627296,2.463774,35735681,2.640660,-6.933457e-02
17PR70,35865761,2.496788,35990951,2.640660,-5.602378e-02
17PR141/2,36117293,2.484613,36246209,2.640660,-6.091197e-02
17PR71,36356588,2.487205,36501463,2.640660,-5.986930e-02
17PR143/2,36658004,2.447908,36756677,2.640660,-7.579510e-02
17PR72,36928643,2.465696,37011911,2.640660,-6.855477e-02
17PR145/2,37260731,2.446236,37267229,2.640660,-7.647837e-02
17PR73,37414528,2.481018,37522483,2.640660,-6.235993e-02
17PR147/2,37629926,2.482934,37777739,2.640660,-6.158796e-02
17PR74,37816657,2.494745,38032991,2.640660,-5.684237e-02
17PR149/2,38254378,2.487815,38288213,2.640660,-5.962407e-02
17PR75,38391263,2.501311,38543501,2.640660,-5.421389e-02
17PR151/2,38592688,2.507966,38798759,2.640660,-5.155682e-02
19PR4,38830658,2.509447,39054013,2.640660,-5.096648e-02
17PR153/2,39062171,2.499277,39309251,2.640660,-5.502740e-02
17PR77,39473761,2.500986,39564521,2.640660,-5.434383e-02
17PR155/2,39772762,2.504035,39819751,2.640660,-5.312546e-02
17PR78,39884272,2.482106,40074989,2.640660,-6.192149e-02
17PR157/2,40287614,2.484441,40330289,2.640660,-6.098120e-02
17PR79,40346479,2.494851,40585543,2.640660,-5.679988e-02
17PR159/2,40811462,2.484101,40840777,2.640660,-6.111806e-02
17PR80,41011996,2.464707,41096053,2.640660,-6.895595e-02
17PR161/2,41118853,2.492519,41351291,2.640660,-5.773504e-02
17PR81,41497892,2.475188,41606533,2.640660,-6.471253e-02
17PR163/2,41821529,2.494969,41861759,2.640660,-5.675258e-02
17PR82,41991757,2.490700,42117067,2.640660,-5.846509e-02
17PR165/2,42122404,2.481046,42372293,2.640660,-6.234864e-02
17PR83,42444749,2.481086,42627569,2.640660,-6.233252e-02
17PR167/2,42640799,2.497845,42882821,2.640660,-5.560053e-02
17PR84,43114348,2.474435,43138079,2.640660,-6.501680e-02
17PR169/2,43156033,2.466814,43393349,2.640660,-6.810145e-02
17PR85,43637666,2.485333,43648601,2.640660,-6.062223e-02
19PR9/2,43829813,2.468441,43903841,2.640660,-6.744211e-02
17PR86,43987862,2.491221,44159107,2.640660,-5.825593e-02
17PR173/2,44397124,2.491415,44414329,2.640660,-5.817806e-02
17PR87,44526028,2.507312,44669621,2.640660,-5.181762e-02
17PR175/2,44804458,2.507684,44924879,2.640660,-5.166927e-02
17PR88,44992303,2.502818,45180133,2.640660,-5.361159e-02
17PR177/2,45262622,2.500107,45435389,2.640660,-5.469535e-02
17PR89,45479548,2.499159,45690641,2.640660,-5.507461e-02
17PR179/2,45715052,2.494709,45945877,2.640660,-5.685680e-02
17PR90,45978602,2.505425,46201139,2.640660,-5.257051e-02
17PR181/2,46295203,2.485920,46456409,2.640660,-6.038607e-02
17PR91,46533467,2.489206,46711627,2.640660,-5.906510e-02
17PR183/2,46779449,2.500641,46966883,2.640660,-5.448179e-02
17PR92,47034521,2.494555,47222159,2.640660,-5.691853e-02
17PR185/2,47275114,2.497669,47477429,2.640660,-5.567099e-02
17PR93,47512636,2.497536,47732611,2.640660,-5.572424e-02
17PR187/2,47842742,2.477227,47987921,2.640660,-6.388910e-02
17PR94,48219139,2.501607,48243193,2.640660,-5.409556e-02
17PR189/2,48394028,2.489449,48498403,2.640660,-5.896749e-02
19PR5,48517214,2.491277,48753673,2.640660,-5.823346e-02
17PR191/2,48773927,2.505961,49008913,2.640660,-5.235659e-02
17PR96,49249309,2.502431,49264213,2.640660,-5.376623e-02
17PR193/2,49300604,2.489532,49519469,2.640660,-5.893414e-02
17PR97,49585057,2.519003,49774723,2.640660,-4.716570e-02
17PR195/2,49860211,2.512313,50029951,2.640660,-4.982504e-02
17PR98,50157706,2.509516,50285233,2.640660,-5.093898e-02
17PR197/2,50400772,2.509959,50540467,2.640660,-5.076247e-02
17PR99,50712076,2.490723,50795713,2.640660,-5.845586e-02
17PR199/2,50827747,2.506309,51050981,2.640660,-5.221773e-02
17PR100,51212879,2.507692,51306247,2.640660,-5.166608e-02
17PR201/2,51457634,2.494753,51561479,2.640660,-5.683916e-02
17PR101,51600014,2.498031,51816749,2.640660,-5.552606e-02
17PR203/2,51895769,2.497848,52072019,2.640660,-5.559932e-02
17PR102,52248697,2.511498,52327243,2.640660,-5.014950e-02
17PR205/2,52443884,2.502429,52582487,2.640660,-5.376703e-02
17PR103,52594019,2.498396,52837747,2.640660,-5.537996e-02
17PR207/2,52841972,2.503309,53093017,2.640660,-5.341543e-02
17PR104,53188708,2.493389,53348287,2.640660,-5.738606e-02
19PR11/2,53592256,2.505461,53603549,2.640660,-5.255614e-02
17PR105,53648632,2.478186,53858797,2.640660,-6.350204e-02
17PR211/2,54042256,2.488437,54114059,2.640660,-5.937408e-02
17PR106,54153061,2.497409,54369311,2.640660,-5.577509e-02
17PR213/2,54507226,2.499392,54624529,2.640660,-5.498138e-02
17PR107,54636031,2.497137,54879793,2.640660,-5.588401e-02
17PR215/2,55019617,2.498672,55135049,2.640660,-5.526950e-02
17PR108,55292443,2.508325,55390327,2.640660,-5.141369e-02
17PR217/2,55528846,2.507637,55645571,2.640660,-5.168801e-02
17PR109,55830883,2.510909,55900837,2.640660,-5.038405e-02
17PR219/2,56125298,2.510829,56156081,2.640660,-5.041591e-02
17PR110,56213309,2.520390,56411353,2.640660,-4.661523e-02
17PR221/2,56566408,2.522998,56666579,2.640660,-4.558101e-02
17PR111,56758171,2.510396,56921863,2.640660,-5.058838e-02
17PR223/2,57027521,2.512749,57177101,2.640660,-4.965151e-02
17PR112,57254726,2.518159,57432373,2.640660,-4.750081e-02
17PR225/2,57664961,2.497282,57687607,2.640660,-5.582595e-02
17PR113,57719561,2.489518,57942883,2.640660,-5.893977e-02
17PR227/2,58086614,2.508643,58198097,2.640660,-5.128692e-02
19PR6,58317011,2.508962,58453393,2.640660,-5.115976e-02
17PR229/2,58545719,2.487668,58708621,2.640660,-5.968316e-02
17PR115,58961204,2.497112,58963889,2.640660,-5.589402e-02
17PR231/2,59048564,2.509100,59219141,2.640660,-5.110476e-02
17PR116,59335844,2.525949,59474407,2.640660,-4.441205e-02
17PR233/2,59489687,2.516009,59729633,2.640660,-4.835497e-02
17PR117,59914369,2.514548,59984921,2.640660,-4.893582e-02
17PR235/2,60031603,2.527287,60240179,2.640660,-4.388249e-02
17PR118,60457972,2.513486,60495433,2.640660,-4.935825e-02
17PR237/2,60739508,2.516671,60750689,2.640660,-4.809189e-02
17PR119,60794542,2.512618,61005929,2.640660,-4.970365e-02
17PR239/2,61122664,2.515439,61261199,2.640660,-4.858154e-02
17PR120,61360844,2.520177,61516447,2.640660,-4.669975e-02
17PR241/2,61669714,2.503617,61771691,2.640660,-5.329240e-02
17PR121,61783354,2.508194,62026961,2.640660,-5.146591e-02
17PR243/2,62050424,2.513876,62282179,2.640660,-4.920310e-02
17PR122,62397541,2.521932,62537473,2.640660,-4.600361e-02
17PR245/2,62556371,2.518878,62792693,2.640660,-4.721532e-02
17PR123,62840422,2.532402,63047981,2.640660,-4.186063e-02
19PR13/2,63278701,2.515504,63303217,2.640660,-4.855570e-02
17PR124,63436831,2.511884,63558491,2.640660,-4.999582e-02
17PR249/2,63709222,2.499094,63813731,2.640660,-5.510062e-02
17PR125,64055518,2.500642,64069003,2.640660,-5.448139e-02
17PR251/2,64324174,2.517731,64324237,2.640660,-4.767079e-02
17PR126,64498708,2.506541,64579511,2.640660,-5.212517e-02
17PR253/2,64742518,2.512222,64834751,2.640660,-4.986127e-02
17PR127,64986949,2.505094,65090021,2.640660,-5.270263e-02
17PR255/2,65163442,2.492070,65345279,2.640660,-5.791520e-02
17PR128,65578417,2.506502,65600489,2.640660,-5.214073e-02
17PR257/2,65613622,2.533115,65855771,2.640660,-4.157912e-02
17PR129,66050896,2.515060,66111043,2.640660,-4.873223e-02
17PR259/2,66211177,2.529710,66366281,2.640660,-4.292421e-02
17PR130,66518266,2.525570,66621551,2.640660,-4.456211e-02
17PR261/2,66694819,2.533952,66876791,2.640660,-4.124875e-02
17PR131,66935164,2.528346,67108864,2.640660,-4.346355e-02
17PR263/2,67291058,2.532522,67387291,2.640660,-4.181324e-02
17PR132,67525193,2.513006,67642571,2.640660,-4.954924e-02
17PR265/2,67707368,2.497161,67897807,2.640660,-5.587440e-02
19PR7,68118623,2.489865,68153077,2.640660,-5.880039e-02
17PR267/2,68277257,2.504852,68408339,2.640660,-5.279923e-02
17PR134,68504393,2.519971,68663593,2.640660,-4.678149e-02
17PR269/2,68745296,2.515756,68918771,2.640660,-4.845553e-02
17PR135,69051863,2.510050,69174101,2.640660,-5.072621e-02
17PR271/2,69332183,2.528104,69429337,2.640660,-4.355927e-02
17PR136,69554384,2.492717,69684611,2.640660,-5.765561e-02
17PR273/2,69829418,2.511493,69939847,2.640660,-5.015149e-02
17PR137,69966158,2.522050,70195093,2.640660,-4.595682e-02
17PR275/2,70424516,2.525844,70450379,2.640660,-4.445362e-02
17PR138,70677791,2.521935,70705627,2.640660,-4.600242e-02
17PR277/2,70744162,2.518057,70960871,2.640660,-4.754131e-02
17PR139,71094883,2.532901,71216129,2.640660,-4.166360e-02
17PR279/2,71233268,2.512663,71471363,2.640660,-4.968574e-02
17PR140,71708044,2.527060,71726651,2.640660,-4.397231e-02
17PR281/2,71810524,2.511604,71981879,2.640660,-5.010729e-02
17PR141,72002842,2.512037,72237163,2.640660,-4.993491e-02
17PR283/2,72310474,2.514123,72492419,2.640660,-4.910485e-02
17PR142,72599539,2.508106,72747673,2.640660,-5.150100e-02
19PR15/2,72889561,2.527430,73002877,2.640660,-4.382591e-02
17PR143,73122319,2.528882,73258169,2.640660,-4.325158e-02
17PR287/2,73481732,2.514446,73513421,2.640660,-4.897638e-02
17PR144,73743794,2.517321,73768691,2.640660,-4.783365e-02
17PR289/2,73988492,2.517864,74023903,2.640660,-4.761796e-02
17PR145,74154749,2.519645,74279201,2.640660,-4.691087e-02
17PR291/2,74495501,2.507693,74534459,2.640660,-5.166568e-02
17PR146,74631248,2.513780,74789713,2.640660,-4.924129e-02
17PR293/2,74916812,2.515926,75044969,2.640660,-4.838796e-02
17PR147,75122981,2.506981,75300223,2.640660,-5.194965e-02
17PR295/2,75418661,2.488184,75555479,2.640660,-5.947576e-02
17PR148,75717767,2.522280,75810697,2.640660,-4.586563e-02
17PR297/2,75955757,2.519687,76065989,2.640660,-4.689420e-02
17PR149,76101607,2.527022,76321207,2.640660,-4.398735e-02
17PR299/2,76386602,2.520840,76576477,2.640660,-4.643671e-02
17PR150,76823342,2.531154,76831739,2.640660,-4.235356e-02
17PR301/2,77009417,2.526258,77086979,2.640660,-4.428973e-02
17PR151,77133593,2.518808,77342257,2.640660,-4.724311e-02
17PR303/2,77506288,2.512932,77597441,2.640660,-4.957869e-02
19PR8,77776487,2.512768,77852771,2.640660,-4.964395e-02
17PR305/2,78017606,2.529152,78108001,2.640660,-4.314482e-02
17PR153,78202693,2.528690,78363281,2.640660,-4.332750e-02
17PR307/2,78556931,2.527694,78618521,2.640660,-4.372146e-02
17PR154,78776323,2.511222,78873787,2.640660,-5.025940e-02
17PR309/2,78926908,2.521438,79129049,2.640660,-4.619951e-02
17PR155,79356793,2.530090,79384289,2.640660,-4.277401e-02
17PR311/2,79493923,2.521409,79639537,2.640660,-4.621101e-02
17PR156,79681768,2.520371,79894807,2.640660,-4.662277e-02
17PR313/2,79896202,2.538219,80150047,2.640660,-3.956623e-02
17PR157,80279896,2.525834,80405279,2.640660,-4.445758e-02
17PR315/2,80581009,2.539541,80660579,2.640660,-3.904553e-02
17PR158,80845231,2.549999,80915819,2.640660,-3.493592e-02
17PR317/2,81076069,2.532540,81171061,2.640660,-4.180613e-02
17PR159,81360887,2.534042,81426337,2.640660,-4.121323e-02
17PR319/2,81452782,2.532018,81681563,2.640660,-4.201227e-02
17PR160,81853052,2.546950,81936851,2.640660,-3.613232e-02
17PR321/2,82155167,2.527743,82192109,2.640660,-4.370208e-02
17PR161,82366507,2.521452,82447357,2.640660,-4.619396e-02
19PR17/2,82477687,2.513786,82702597,2.640660,-4.923890e-02
17PR162,82821562,2.524014,82957873,2.640660,-4.517839e-02
17PR325/2,83134628,2.525277,83213071,2.640660,-4.467813e-02
17PR163,83357557,2.529991,83468347,2.640660,-4.281314e-02
17PR327/2,83637971,2.527020,83723639,2.640660,-4.398814e-02
17PR164,83780311,2.526756,83978893,2.640660,-4.409262e-02
17PR329/2,84102724,2.517623,84234149,2.640660,-4.771368e-02
17PR165,84425378,2.506024,84489347,2.640660,-5.233145e-02
17PR331/2,84719588,2.538552,84744659,2.640660,-3.943505e-02
17PR166,84819146,2.530868,84999913,2.640660,-4.246656e-02
17PR333/2,85027322,2.524348,85255169,2.640660,-4.504607e-02
17PR167,85504964,2.516779,85510423,2.640660,-4.804898e-02
17PR335/2,85643216,2.515155,85765679,2.640660,-4.869445e-02
17PR168,85809974,2.529719,86020871,2.640660,-4.292066e-02
17PR337/2,86180399,2.530447,86276167,2.640660,-4.263292e-02
17PR169,86371073,2.520026,86531429,2.640660,-4.675967e-02
17PR339/2,86592563,2.534037,86786681,2.640660,-4.121520e-02
17PR170,86939618,2.533390,87041951,2.640660,-4.147056e-02
17PR341/2,87278977,2.538834,87297169,2.640660,-3.932397e-02
19PR9,87368234,2.540444,87552457,2.640660,-3.869002e-02
17PR343/2,87721454,2.539141,87807719,2.640660,-3.920305e-02
17PR172,87901228,2.529643,88062899,2.640660,-4.295070e-02
17PR345/2,88199812,2.538528,88318211,2.640660,-3.944450e-02
17PR173,88562879,2.511836,88573477,2.640660,-5.001493e-02
17PR347/2,88657484,2.531205,88828721,2.640660,-4.233341e-02
17PR174,88936391,2.521240,89083993,2.640660,-4.627804e-02
17PR349/2,89321039,2.532220,89339221,2.640660,-4.193250e-02
17PR175,89462047,2.527706,89594503,2.640660,-4.371671e-02
17PR351/2,89715751,2.537605,89849731,2.640660,-3.980816e-02
17PR176,90035567,2.531482,90105013,2.640660,-4.222398e-02
17PR353/2,90358544,2.534353,90360241,2.640660,-4.109051e-02
17PR177,90585239,2.530600,90615509,2.640660,-4.257246e-02
17PR355/2,90681581,2.531048,90870761,2.640660,-4.239544e-02
17PR178,91021811,2.526397,91126003,2.640660,-4.423471e-02
17PR357/2,91135439,2.537743,91381271,2.640660,-3.975378e-02
17PR179,91594831,2.514189,91636541,2.640660,-4.907860e-02
17PR359/2,91751197,2.522565,91891799,2.640660,-4.575264e-02
