START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
17PR59,30356023,2.484400,30375337,2.202794,1.203046e-01,66.418258,6.779041e+00
17PR119/2,30612697,2.483368,30630599,2.204320,1.191966e-01,66.418258,6.767338e+00
17PR60,30811036,2.446997,30885853,2.205816,1.037641e-01,66.418258,5.892073e+00
17PR121/2,30989767,2.445576,31141109,2.207267,1.025256e-01,66.418258,5.864426e+00
17PR61,31190111,2.446348,31396333,2.208701,1.021917e-01,67.063216,5.833840e+00
17PR123/2,31423618,2.454545,31651597,2.210119,1.048950e-01,67.063216,6.043367e+00
17PR62,31769581,2.463360,31906867,2.211518,1.078471e-01,67.708173,6.211373e+00
17PR125/2,31957894,2.486396,32162129,2.212901,1.165299e-01,67.708173,6.793116e+00
17PR63,32198269,2.477108,32417381,2.214248,1.121789e-01,67.708173,6.574764e+00
17PR127/2,32615599,2.492516,32672639,2.215559,1.177879e-01,67.708173,6.975582e+00
17PR64,32910599,2.468082,32927837,2.216894,1.073342e-01,67.708173,6.370235e+00
17PR129/2,33013394,2.457798,33183149,2.218156,1.025896e-01,68.365656,6.060236e+00
17PR65,33242852,2.471662,33438359,2.219443,1.076345e-01,68.365656,6.421664e+00
17PR131/2,33651197,2.463396,33554432,2.220692,1.037220e-01,69.023140,6.139333e+00
17PR66,33927997,2.461489,33948883,2.221910,1.023993e-01,69.023140,6.123264e+00
19PR7/2,34088707,2.451216,34204141,2.223115,9.767486e-02,69.023140,5.868668e+00
17PR67,34379266,2.459786,34459423,2.224305,1.006298e-01,69.023140,6.098532e+00
17PR135/2,34522948,2.451843,34714679,2.225484,9.686557e-02,69.023140,5.900693e+00
17PR68,34761154,2.483601,34969931,2.226648,1.092122e-01,69.693392,6.676937e+00
17PR137/2,34991332,2.473557,35225171,2.227799,1.046431e-01,69.693392,6.427262e+00
