START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio,Status
13PR13,401509,2.524416,405401,2.373908,6.147221e-02,0.287052,5.243231e-01,EXPECTED
13PR27/2,414448,2.520611,420419,2.382368,5.640638e-02,0.279083,4.953473e-01,EXPECTED
13PR14,431146,2.523703,435427,2.388902,5.489342e-02,0.272144,4.953297e-01,EXPECTED
13PR29/2,448444,2.521152,450431,2.395233,5.123543e-02,0.265517,4.742408e-01,EXPECTED
13PR15,463549,2.513127,465463,2.401863,4.528311e-02,0.258900,4.297567e-01,EXPECTED
13PR31/2,467009,2.541140,480463,2.409115,5.335334e-02,0.252994,5.218503e-01,EXPECTED
13PR16,488339,2.536748,495491,2.414297,4.947480e-02,0.246606,4.965451e-01,EXPECTED
13PR33/2,498436,2.527659,510481,2.419235,4.384220e-02,0.241739,4.485168e-01,EXPECTED
17PR,515611,2.539315,524288,2.424168,4.640599e-02,0.236424,4.870360e-01,EXPECTED
13PR35/2,535858,2.540830,540539,2.428819,4.508567e-02,0.231616,4.836065e-01,EXPECTED
13PR18,548461,2.531963,555523,2.433772,3.955257e-02,0.227057,4.324509e-01,EXPECTED
13PR37/2,569077,2.543991,570569,2.438042,4.253885e-02,0.222298,4.766080e-01,EXPECTED
13PR19,571262,2.550486,585581,2.442191,4.338834e-02,0.218304,4.960743e-01,EXPECTED
13PR39/2,588338,2.563074,600577,2.446222,4.666253e-02,0.214201,5.455250e-01,EXPECTED
13PR20,612022,2.551653,615607,2.449468,4.087053e-02,0.210736,4.848958e-01,EXPECTED
13PR41/2,621472,2.552996,630613,2.453248,3.985471e-02,0.207013,4.818441e-01,EXPECTED
13PR21,633967,2.541689,645641,2.456824,3.395936e-02,0.203540,4.169451e-01,EXPECTED
13PR43/2,656629,2.539026,660659,2.460180,3.154602e-02,0.199940,3.943483e-01,EXPECTED
13PR22,674719,2.554681,675643,2.463374,3.639541e-02,0.196679,4.642438e-01,EXPECTED
13PR45/2,686398,2.527108,690689,2.466406,2.431354e-02,0.193735,3.133249e-01,EXPECTED
13PR23,703568,2.559020,705689,2.469069,3.578322e-02,0.191013,4.709156e-01,EXPECTED
13PR47/2,713309,2.554701,720703,2.472107,3.286437e-02,0.188031,4.392574e-01,EXPECTED
13PR24,733528,2.558252,735733,2.474777,3.317392e-02,0.185289,4.505124e-01,EXPECTED
13PR49/2,748691,2.568782,750749,2.477650,3.612133e-02,0.182228,5.000988e-01,EXPECTED
13PR25,758411,2.555201,765763,2.479834,2.993927e-02,0.180016,4.186683e-01,EXPECTED
17PR3/2,770558,2.532269,780733,2.482134,1.999706e-02,0.177691,2.821471e-01,EXPECTED
13PR26,787162,2.561586,795793,2.484678,3.048352e-02,0.175350,4.385971e-01,EXPECTED
13PR53/2,804191,2.552045,810809,2.487171,2.574908e-02,0.172904,3.752024e-01,EXPECTED
13PR27,819212,2.562766,825821,2.489123,2.915670e-02,0.170867,4.309960e-01,EXPECTED
13PR55/2,831373,2.564720,840839,2.491130,2.911289e-02,0.168663,4.363138e-01,EXPECTED
13PR28,850253,2.564273,855851,2.493245,2.808993e-02,0.166430,4.267740e-01,EXPECTED
13PR57/2,860422,2.564422,870853,2.495765,2.713782e-02,0.163909,4.188727e-01,EXPECTED
13PR29,883648,2.566164,885883,2.497286,2.720763e-02,0.162680,4.233956e-01,EXPECTED
13PR59/2,891427,2.564719,900869,2.498844,2.602070e-02,0.160790,4.096959e-01,EXPECTED
13PR30,909037,2.548728,915911,2.500810,1.897973e-02,0.158768,3.018114e-01,EXPECTED
13PR61/2,915961,2.547074,930911,2.502835,1.752116e-02,0.156727,2.822679e-01,EXPECTED
13PR31,944161,2.565326,945943,2.504376,2.404596e-02,0.155391,3.922364e-01,EXPECTED
13PR63/2,957844,2.549019,960941,2.506062,1.699598e-02,0.153736,2.794206e-01,EXPECTED
13PR32,968299,2.573348,975967,2.507373,2.597218e-02,0.152105,4.337464e-01,EXPECTED
13PR65/2,990586,2.569172,990989,2.508964,2.371375e-02,0.150528,3.999787e-01,EXPECTED
13PR33,1004449,2.563918,1006003,2.510791,2.093871e-02,0.148688,3.573052e-01,EXPECTED
13PR67/2,1016921,2.561834,1021019,2.511966,1.965769e-02,0.147453,3.381959e-01,EXPECTED
17PR2,1034134,2.571303,1036027,2.513457,2.275368e-02,0.145932,3.963901e-01,EXPECTED
13PR69/2,1050706,2.556321,1051027,2.514840,1.635993e-02,0.144550,2.869664e-01,EXPECTED
13PR35,1053142,2.560025,1066063,2.516568,1.712096e-02,0.142785,3.043527e-01,EXPECTED
13PR71/2,1067611,2.564956,1081079,2.517602,1.863446e-02,0.141766,3.340293e-01,EXPECTED
13PR36,1093418,2.575284,1096079,2.518847,2.215856e-02,0.140457,4.018098e-01,EXPECTED
13PR73/2,1101119,2.571810,1111091,2.520199,2.027206e-02,0.139135,3.709419e-01,EXPECTED
13PR37,1116337,2.566773,1126093,2.521273,1.788554e-02,0.137995,3.297221e-01,EXPECTED
13PR75/2,1138519,2.571708,1141139,2.522588,1.928491e-02,0.136746,3.592061e-01,EXPECTED
13PR38,1154584,2.576126,1156151,2.523775,2.053092e-02,0.135589,3.861006e-01,EXPECTED
13PR77/2,1166306,2.582036,1171133,2.524836,2.240212e-02,0.134389,4.256301e-01,EXPECTED
13PR39,1171721,2.577143,1186181,2.525927,2.007330e-02,0.133264,3.843198e-01,EXPECTED
13PR79/2,1190542,2.575724,1201183,2.527257,1.899613e-02,0.131912,3.674192e-01,EXPECTED
13PR40,1201553,2.553525,1216213,2.528273,9.938297e-03,0.130945,1.928443e-01,EXPECTED
13PR81/2,1227416,2.574592,1231229,2.529198,1.778882e-02,0.129945,3.493324e-01,EXPECTED
13PR41,1239109,2.571541,1246243,2.530170,1.621884e-02,0.128948,3.208348e-01,EXPECTED
13PR83/2,1246537,2.571671,1261259,2.531368,1.579601e-02,0.127730,3.155328e-01,EXPECTED
13PR42,1271308,2.567174,1276271,2.532221,1.370890e-02,0.126862,2.755199e-01,EXPECTED
17PR5/2,1287808,2.580738,1291271,2.533172,1.860313e-02,0.125946,3.776698e-01,EXPECTED
13PR43,1305097,2.580555,1306289,2.534158,1.814306e-02,0.124890,3.715029e-01,EXPECTED
13PR87/2,1308529,2.570502,1321319,2.535155,1.384643e-02,0.123876,2.853418e-01,EXPECTED
13PR44,1327552,2.567012,1336333,2.535940,1.217820e-02,0.123077,2.524598e-01,EXPECTED
13PR89/2,1347289,2.580835,1351327,2.536791,1.721309e-02,0.122251,3.602752e-01,EXPECTED
13PR45,1352977,2.568573,1366349,2.537731,1.208012e-02,0.121320,2.542202e-01,EXPECTED
13PR91/2,1367291,2.578175,1381349,2.538825,1.538041e-02,0.120326,3.270282e-01,EXPECTED
13PR46,1392068,2.581279,1396393,2.539517,1.631111e-02,0.119558,3.493033e-01,EXPECTED
13PR93/2,1403569,2.576241,1411387,2.540146,1.410980e-02,0.118825,3.037660e-01,EXPECTED
13PR47,1421554,2.574203,1426393,2.540932,1.300903e-02,0.117994,2.819720e-01,EXPECTED
13PR95/2,1427329,2.563568,1441439,2.541764,8.541710e-03,0.117199,1.860425e-01,EXPECTED
13PR48,1446013,2.577389,1456451,2.542713,1.354525e-02,0.116399,2.979063e-01,EXPECTED
13PR97/2,1460213,2.583438,1471447,2.543251,1.567789e-02,0.115654,3.474761e-01,EXPECTED
13PR49,1485139,2.569529,1486451,2.543990,9.988899e-03,0.114884,2.223025e-01,EXPECTED
13PR99/2,1498438,2.572049,1501499,2.544774,1.066101e-02,0.114146,2.389484e-01,EXPECTED
13PR50,1508933,2.579741,1516513,2.545731,1.327117e-02,0.113138,3.006063e-01,EXPECTED
13PR101/2,1525204,2.588498,1531499,2.546152,1.649458e-02,0.112686,3.757876e-01,EXPECTED
17PR3,1538384,2.572062,1546537,2.546932,9.818414e-03,0.111901,2.245735e-01,EXPECTED
13PR103/2,1552613,2.581629,1561559,2.547613,1.326375e-02,0.111306,3.056080e-01,EXPECTED
13PR52,1568978,2.579733,1576571,2.548379,1.222843e-02,0.110412,2.839728e-01,EXPECTED
13PR105/2,1588283,2.576881,1591589,2.548834,1.094375e-02,0.109946,2.550980e-01,EXPECTED
13PR53,1600058,2.588112,1606603,2.549496,1.503296e-02,0.109263,3.534225e-01,EXPECTED
13PR107/2,1611293,2.582728,1621619,2.550292,1.263834e-02,0.108657,2.985174e-01,EXPECTED
13PR54,1625321,2.576631,1636627,2.550986,1.000278e-02,0.107828,2.378325e-01,EXPECTED
13PR109/2,1647964,2.569523,1651621,2.551409,7.074523e-03,0.107357,1.687268e-01,EXPECTED
13PR55,1658869,2.582682,1666657,2.552043,1.193418e-02,0.106748,2.870218e-01,EXPECTED
13PR111/2,1668971,2.593334,1681679,2.552632,1.581932e-02,0.106161,3.833988e-01,EXPECTED
13PR56,1693639,2.579746,1696693,2.553318,1.029725e-02,0.105472,2.505689e-01,EXPECTED
13PR113/2,1708321,2.575121,1711687,2.553793,8.316818e-03,0.104878,2.033601e-01,EXPECTED
13PR57,1725814,2.588012,1726693,2.554358,1.308909e-02,0.104350,3.225108e-01,EXPECTED
13PR115/2,1740821,2.579711,1741723,2.554859,9.680341e-03,0.103788,2.394496e-01,EXPECTED
13PR58,1746859,2.570141,1756747,2.555402,5.751211e-03,0.103242,1.427617e-01,EXPECTED
13PR117/2,1770016,2.583728,1771751,2.556071,1.076200e-02,0.102636,2.694669e-01,EXPECTED
13PR59,1777753,2.573578,1786781,2.556441,6.681092e-03,0.102176,1.677204e-01,EXPECTED
17PR7/2,1791778,2.589083,1801781,2.556943,1.249135e-02,0.101673,3.161115e-01,EXPECTED
13PR60,1802266,2.584393,1816813,2.557671,1.039359e-02,0.101049,2.644460e-01,EXPECTED
13PR121/2,1831436,2.577516,1831811,2.558213,7.517177e-03,0.100529,1.920142e-01,EXPECTED
13PR61,1835741,2.571404,1846843,2.558527,5.020351e-03,0.100119,1.286169e-01,EXPECTED
13PR123/2,1858867,2.583732,1861859,2.559012,9.613619e-03,0.099566,2.482775e-01,EXPECTED
13PR62,1872751,2.587271,1876859,2.559508,1.078860e-02,0.099112,2.801174e-01,EXPECTED
13PR125/2,1877164,2.577582,1891889,2.559956,6.861679e-03,0.098646,1.786793e-01,EXPECTED
13PR63,1892416,2.592349,1906889,2.560570,1.233452e-02,0.097964,3.243947e-01,EXPECTED
13PR127/2,1908661,2.585161,1921919,2.560871,9.440353e-03,0.097698,2.486233e-01,EXPECTED
13PR64,1931242,2.580351,1936889,2.561464,7.346466e-03,0.097115,1.944808e-01,EXPECTED
13PR129/2,1939141,2.593342,1951949,2.561784,1.224350e-02,0.096765,3.261303e-01,EXPECTED
13PR65,1953379,2.593798,1966963,2.562281,1.222533e-02,0.096280,3.273473e-01,EXPECTED
13PR131/2,1969936,2.574568,1981963,2.562756,4.598511e-03,0.095808,1.232882e-01,EXPECTED
13PR66,1988632,2.587112,1996979,2.563050,9.344240e-03,0.095419,2.521720e-01,EXPECTED
13PR133/2,1997902,2.586030,2012009,2.563645,8.693807e-03,0.094833,2.360465e-01,EXPECTED
13PR67,2021137,2.583325,2027023,2.564088,7.474469e-03,0.094444,2.036868e-01,EXPECTED
13PR135/2,2033041,2.591447,2042039,2.564360,1.050747e-02,0.094076,2.879268e-01,EXPECTED
17PR4,2053553,2.579809,2057053,2.564715,5.868004e-03,0.093711,1.610697e-01,EXPECTED
13PR137/2,2071096,2.585053,2072053,2.565159,7.725546e-03,0.093287,2.132559e-01,EXPECTED
13PR69,2076304,2.586796,2087081,2.565724,8.179344e-03,0.092686,2.273483e-01,EXPECTED
13PR139/2,2098952,2.580068,2102099,2.565993,5.470217e-03,0.092419,1.522955e-01,EXPECTED
13PR70,2106019,2.587094,2117099,2.566290,8.073962e-03,0.092099,2.258874e-01,EXPECTED
13PR141/2,2118514,2.592353,2132129,2.566742,9.928567e-03,0.091685,2.793369e-01,EXPECTED
13PR71,2136091,2.592237,2147137,2.567062,9.759155e-03,0.091315,2.756940e-01,EXPECTED
13PR143/2,2149759,2.601746,2162137,2.567498,1.325087e-02,0.090908,3.767325e-01,EXPECTED
13PR72,2166772,2.597074,2177167,2.567864,1.131100e-02,0.090488,3.228052e-01,EXPECTED
13PR145/2,2191216,2.591899,2192161,2.568187,9.190609e-03,0.090167,2.629787e-01,EXPECTED
13PR73,2198473,2.595378,2207203,2.568572,1.038207e-02,0.089775,2.985909e-01,EXPECTED
13PR147/2,2210389,2.596815,2222219,2.568950,1.078844e-02,0.089374,3.117797e-01,EXPECTED
13PR74,2222702,2.600920,2237219,2.569319,1.222435e-02,0.089045,3.548880e-01,EXPECTED
13PR149/2,2246323,2.596339,2252233,2.569595,1.035408e-02,0.088723,3.014325e-01,EXPECTED
13PR75,2263843,2.582011,2267263,2.569958,4.678996e-03,0.088349,1.364249e-01,EXPECTED
13PR151/2,2279476,2.588150,2282257,2.570316,6.914486e-03,0.087974,2.027190e-01,EXPECTED
13PR76,2294377,2.602427,2297291,2.570637,1.229074e-02,0.087648,3.627008e-01,EXPECTED
17PR9/2,2309311,2.594955,2312293,2.570960,9.289805e-03,0.087359,2.746712e-01,EXPECTED
13PR77,2316212,2.583454,2327323,2.571484,4.644099e-03,0.086805,1.378953e-01,EXPECTED
13PR155/2,2338396,2.592073,2342309,2.571679,7.898949e-03,0.086580,2.355509e-01,EXPECTED
13PR78,2352563,2.595422,2357353,2.571969,9.077370e-03,0.086276,2.718369e-01,EXPECTED
13PR157/2,2368486,2.590531,2372369,2.572232,7.088870e-03,0.086052,2.126505e-01,EXPECTED
13PR79,2375998,2.595066,2387383,2.572543,8.717046e-03,0.085700,2.628121e-01,EXPECTED
13PR159/2,2391856,2.585609,2402383,2.572883,4.934010e-03,0.085414,1.489920e-01,EXPECTED
13PR80,2409742,2.596264,2417399,2.573160,8.938773e-03,0.085055,2.716360e-01,EXPECTED
13PR161/2,2425117,2.592377,2432429,2.573455,7.325861e-03,0.084753,2.232605e-01,EXPECTED
13PR81,2434183,2.589718,2447437,2.573738,6.189673e-03,0.084462,1.891975e-01,EXPECTED
13PR163/2,2459998,2.595797,2462443,2.574094,8.395971e-03,0.084115,2.580158e-01,EXPECTED
13PR82,2473948,2.581392,2477471,2.574369,2.724333e-03,0.083812,8.379468e-02,EXPECTED
13PR165/2,2484971,2.595580,2492461,2.574627,8.105329e-03,0.083564,2.507419e-01,EXPECTED
13PR83,2495473,2.597962,2507489,2.574889,8.920865e-03,0.083277,2.770633e-01,EXPECTED
13PR167/2,2511253,2.602871,2522503,2.575197,1.068903e-02,0.083005,3.334016e-01,EXPECTED
13PR84,2525273,2.595884,2537527,2.575530,7.871776e-03,0.082642,2.462912e-01,EXPECTED
13PR169/2,2548498,2.597963,2552531,2.575790,8.571393e-03,0.082372,2.691813e-01,EXPECTED
17PR5,2555363,2.595337,2567557,2.575970,7.490211e-03,0.082166,2.357058e-01,EXPECTED
13PR171/2,2578036,2.596895,2582551,2.576282,7.969226e-03,0.081883,2.517372e-01,EXPECTED
13PR86,2594246,2.593958,2597591,2.576571,6.725449e-03,0.081552,2.132014e-01,EXPECTED
