START,n_0,C_min,Npred_0,Cpred_min,Lambda_min
17PR167/2,42806479,2.734790,42882821,2.749509,-5.367700e-03
17PR84,43042366,2.734096,43138079,2.749467,-5.606224e-03
17PR169/2,43342969,2.733466,43393349,2.749425,-5.821398e-03
17PR85,43426127,2.733086,43648601,2.749383,-5.945149e-03
19PR9/2,43877653,2.734766,43903841,2.749341,-5.315372e-03
17PR86,44103077,2.735047,44159107,2.749300,-5.197713e-03
17PR173/2,44260852,2.734094,44414329,2.749259,-5.531301e-03
17PR87,44629009,2.734142,44669621,2.749218,-5.498832e-03
17PR175/2,44829082,2.733349,44924879,2.749177,-5.773997e-03
17PR88,44989444,2.733975,45180133,2.749137,-5.530450e-03
17PR177/2,45380716,2.733412,45435389,2.749097,-5.721848e-03
17PR89,45452689,2.734787,45690641,2.749057,-5.204390e-03
17PR179/2,45779647,2.735421,45945877,2.749018,-4.958402e-03
17PR90,46125991,2.734204,46201139,2.748978,-5.388855e-03
17PR181/2,46424713,2.733448,46456409,2.748939,-5.651203e-03
17PR91,46673987,2.734491,46711627,2.748900,-5.255519e-03
17PR183/2,46846291,2.734654,46966883,2.748862,-5.182088e-03
17PR92,47027161,2.734378,47222159,2.748823,-5.268832e-03
17PR185/2,47451823,2.733420,47477429,2.748785,-5.605423e-03
17PR93,47543021,2.733542,47732611,2.748747,-5.546967e-03
17PR187/2,47950181,2.734291,47987921,2.748710,-5.259541e-03
17PR94,48155368,2.732287,48243193,2.748672,-5.978899e-03
17PR189/2,48409969,2.733510,48498403,2.748635,-5.517927e-03
19PR5,48699997,2.733273,48753673,2.748598,-5.591171e-03
17PR191/2,48811603,2.735499,49008913,2.748561,-4.763633e-03
17PR96,49105663,2.733138,49264213,2.748525,-5.614005e-03
17PR193/2,49361758,2.733754,49519469,2.748488,-5.375186e-03
17PR97,49588426,2.735267,49774723,2.748452,-4.808790e-03
17PR195/2,50013037,2.732075,50029951,2.748416,-5.963352e-03
17PR98,50223211,2.734064,50285233,2.748380,-5.222500e-03
17PR197/2,50426683,2.734617,50540467,2.748345,-5.007523e-03
17PR99,50737684,2.734023,50795713,2.748310,-5.212026e-03
17PR199/2,50839939,2.733454,51050981,2.748274,-5.407067e-03
17PR100,51137407,2.732453,51306247,2.748239,-5.760602e-03
17PR201/2,51505501,2.734171,51561479,2.748205,-5.119689e-03
17PR101,51762679,2.734487,51816749,2.748170,-4.991386e-03
17PR203/2,51999418,2.735457,52072019,2.748136,-4.624349e-03
17PR102,52177927,2.733094,52327243,2.748102,-5.476191e-03
17PR205/2,52428841,2.734006,52582487,2.748068,-5.130186e-03
17PR103,52728007,2.734758,52837747,2.748034,-4.842798e-03
17PR207/2,52884361,2.734614,53093017,2.748000,-4.883082e-03
17PR104,53264671,2.732027,53348287,2.747967,-5.817541e-03
19PR11/2,53367757,2.732943,53603549,2.747933,-5.469942e-03
17PR105,53631499,2.734431,53858797,2.747900,-4.913613e-03
17PR211/2,53875468,2.734779,54114059,2.747867,-4.774346e-03
17PR106,54302537,2.734057,54369311,2.747835,-5.026742e-03
17PR213/2,54578611,2.734547,54624529,2.747802,-4.835528e-03
17PR107,54831331,2.735310,54879793,2.747770,-4.544899e-03
17PR215/2,54888608,2.735576,55135049,2.747738,-4.436011e-03
17PR108,55228417,2.733070,55390327,2.747705,-5.340498e-03
17PR217/2,55416299,2.734079,55645571,2.747674,-4.960102e-03
17PR109,55677004,2.734137,55900837,2.747642,-4.927243e-03
17PR219/2,56114413,2.733555,56156081,2.747610,-5.128483e-03
17PR110,56196863,2.733779,56411353,2.747579,-5.035259e-03
17PR221/2,56467237,2.734556,56666579,2.747548,-4.739795e-03
17PR111,56887297,2.734635,56921863,2.747516,-4.699259e-03
17PR223/2,56949331,2.733333,57177101,2.747486,-5.164568e-03
17PR112,57220754,2.732847,57432373,2.747455,-5.331106e-03
17PR225/2,57524059,2.734789,57687607,2.747424,-4.609461e-03
17PR113,57850246,2.734289,57942883,2.747394,-4.781387e-03
17PR227/2,58118624,2.734777,58198097,2.747363,-4.591646e-03
19PR6,58293619,2.733232,58453393,2.747333,-5.145831e-03
17PR229/2,58657868,2.734278,58708621,2.747303,-4.752288e-03
17PR115,58938554,2.731497,58963889,2.747273,-5.758973e-03
17PR231/2,59035969,2.733992,59219141,2.747244,-4.835415e-03
17PR116,59234347,2.732520,59474407,2.747214,-5.363047e-03
17PR233/2,59563921,2.734175,59729633,2.747184,-4.746642e-03
17PR117,59835442,2.733698,59984921,2.747155,-4.910559e-03
17PR235/2,60226472,2.733879,60240179,2.747126,-4.833794e-03
17PR118,60309947,2.733104,60495433,2.747097,-5.106758e-03
17PR237/2,60513652,2.732485,60750689,2.747068,-5.322710e-03
17PR119,60881189,2.733531,61005929,2.747039,-4.929424e-03
17PR239/2,61241101,2.734259,61261199,2.747011,-4.652945e-03
17PR120,61486441,2.734221,61516447,2.746982,-4.656286e-03
17PR241/2,61570162,2.730269,61771691,2.746954,-6.092522e-03
17PR121,61848412,2.734341,62026961,2.746925,-4.591648e-03
17PR243/2,62256382,2.734836,62282179,2.746897,-4.400440e-03
17PR122,62487676,2.732358,62537473,2.746869,-5.296745e-03
17PR245/2,62636941,2.733477,62792693,2.746842,-4.877463e-03
17PR123,62849071,2.731465,63047981,2.746814,-5.603599e-03
19PR13/2,63106412,2.733966,63303217,2.746786,-4.678199e-03
17PR124,63426424,2.731496,63558491,2.746759,-5.572227e-03
17PR249/2,63768323,2.733854,63813731,2.746731,-4.699142e-03
17PR125,64045609,2.734815,64069003,2.746704,-4.337855e-03
17PR251/2,64118143,2.733386,64324237,2.746677,-4.850684e-03
17PR126,64412794,2.735131,64579511,2.746650,-4.202655e-03
17PR253/2,64690258,2.734473,64834751,2.746623,-4.433427e-03
17PR127,64881304,2.732921,65090021,2.746596,-4.991326e-03
17PR255/2,65186497,2.733684,65345279,2.746570,-4.702710e-03
17PR128,65587744,2.733327,65600489,2.746543,-4.823481e-03
17PR257/2,65628188,2.734634,65855771,2.746517,-4.335957e-03
17PR129,66069502,2.732810,66111043,2.746491,-4.993713e-03
17PR259/2,66143689,2.734154,66366281,2.746465,-4.492566e-03
17PR130,66456106,2.733720,66621551,2.746438,-4.641480e-03
17PR261/2,66763696,2.733928,66876791,2.746413,-4.556294e-03
17PR131,67019629,2.733910,67132063,2.746387,-4.553411e-03
17PR263/2,67194196,2.734537,67387291,2.746361,-4.314628e-03
17PR132,67465324,2.733802,67642571,2.746335,-4.573981e-03
17PR265/2,67753702,2.733820,67897807,2.746310,-4.558294e-03
19PR7,68066554,2.733285,68153077,2.746284,-4.744543e-03
17PR267/2,68220587,2.733578,68408339,2.746259,-4.628248e-03
17PR134,68449258,2.734036,68663593,2.746234,-4.451613e-03
17PR269/2,68902441,2.733095,68918771,2.746209,-4.786748e-03
17PR135,69119936,2.734272,69174101,2.746184,-4.347090e-03
17PR271/2,69336326,2.733904,69429337,2.746159,-4.472584e-03
17PR136,69668254,2.733273,69684611,2.746134,-4.694312e-03
17PR273/2,69848854,2.734405,69939847,2.746110,-4.271503e-03
17PR137,70146212,2.734025,70195093,2.746085,-4.401379e-03
17PR275/2,70274461,2.733573,70450379,2.746061,-4.557977e-03
17PR138,70659958,2.733020,70705627,2.746036,-4.751192e-03
17PR277/2,70869622,2.732698,70960871,2.746012,-4.860278e-03
17PR139,71074411,2.733513,71216129,2.745988,-4.553342e-03
17PR279/2,71245396,2.733268,71471363,2.745964,-4.634234e-03
17PR140,71636029,2.733581,71726651,2.745940,-4.510986e-03
17PR281/2,71822581,2.734036,71981879,2.745916,-4.335811e-03
17PR141,72217246,2.733511,72237163,2.745892,-4.519113e-03
17PR283/2,72447197,2.734329,72492419,2.745868,-4.211169e-03
17PR142,72670336,2.732180,72747673,2.745845,-4.989035e-03
19PR15/2,72786484,2.733687,73002877,2.745821,-4.428872e-03
17PR143,73021612,2.733524,73258169,2.745798,-4.480124e-03
17PR287/2,73305721,2.734058,73513421,2.745774,-4.276050e-03
17PR144,73728163,2.733927,73768691,2.745751,-4.315589e-03
17PR289/2,73921411,2.733981,74023903,2.745728,-4.287461e-03
17PR145,74234086,2.733442,74279201,2.745705,-4.476252e-03
17PR291/2,74481601,2.733220,74534459,2.745682,-4.549095e-03
17PR146,74698069,2.733978,74789713,2.745659,-4.263428e-03
17PR293/2,74903176,2.733278,75044969,2.745636,-4.511121e-03
17PR147,75282451,2.733258,75300223,2.745614,-4.510425e-03
17PR295/2,75408247,2.733581,75555479,2.745591,-4.383881e-03
17PR148,75792848,2.732842,75810697,2.745568,-4.645882e-03
17PR297/2,76035857,2.734373,76065989,2.745546,-4.077803e-03
17PR149,76191536,2.733560,76321207,2.745524,-4.367160e-03
17PR299/2,76487647,2.734783,76576477,2.745501,-3.911481e-03
17PR150,76747984,2.732188,76831739,2.745479,-4.852805e-03
17PR301/2,77082872,2.733629,77086979,2.745457,-4.317515e-03
17PR151,77258372,2.734235,77342257,2.745435,-4.087843e-03
17PR303/2,77402477,2.733294,77597441,2.745413,-4.424044e-03
19PR8,77626576,2.731986,77852771,2.745391,-4.894688e-03
17PR305/2,77964608,2.733014,78108001,2.745369,-4.510463e-03
17PR153,78344677,2.734167,78363281,2.745348,-4.081024e-03
17PR307/2,78378082,2.733973,78618521,2.745326,-4.143967e-03
17PR154,78822322,2.733133,78873787,2.745304,-4.443245e-03
17PR309/2,79019147,2.733636,79129049,2.745283,-4.251575e-03
17PR155,79340026,2.733577,79384289,2.745261,-4.265144e-03
17PR311/2,79537217,2.733536,79639537,2.745240,-4.272494e-03
17PR156,79770694,2.734084,79894807,2.745219,-4.064391e-03
17PR313/2,79991476,2.732193,80150047,2.745198,-4.748620e-03
17PR157,80368018,2.733973,80405279,2.745177,-4.089691e-03
17PR315/2,80598754,2.733856,80660579,2.745156,-4.124837e-03
17PR158,80860189,2.732760,80915819,2.745135,-4.518167e-03
17PR317/2,81165349,2.733151,81171061,2.745114,-4.367448e-03
17PR159,81412351,2.733202,81426337,2.745093,-4.341139e-03
17PR319/2,81669668,2.733703,81681563,2.745072,-4.150204e-03
17PR160,81835906,2.733855,81936851,2.745052,-4.087317e-03
17PR321/2,81948434,2.733195,82192109,2.745031,-4.321114e-03
17PR161,82401211,2.732812,82447357,2.745010,-4.453602e-03
19PR17/2,82452439,2.733444,82702597,2.744990,-4.215079e-03
17PR162,82781344,2.733194,82957873,2.744970,-4.299257e-03
17PR325/2,83034106,2.732689,83213071,2.744949,-4.476389e-03
17PR163,83257348,2.732086,83468347,2.744929,-4.689789e-03
17PR327/2,83574496,2.732369,83723639,2.744909,-4.578925e-03
17PR164,83756191,2.733004,83978893,2.744889,-4.339266e-03
17PR329/2,83992624,2.734050,84234149,2.744869,-3.949324e-03
17PR165,84386002,2.733483,84489347,2.744849,-4.149444e-03
17PR331/2,84724982,2.733962,84744659,2.744829,-3.966939e-03
17PR166,84769249,2.734224,84999913,2.744809,-3.863825e-03
17PR333/2,85059736,2.732673,85255169,2.744789,-4.423954e-03
17PR167,85390912,2.733515,85510423,2.744770,-4.108956e-03
17PR335/2,85760956,2.734200,85765679,2.744750,-3.851108e-03
17PR168,85928617,2.732074,86020871,2.744730,-4.621682e-03
17PR337/2,86088649,2.733159,86276167,2.744711,-4.217704e-03
17PR169,86484907,2.733049,86531429,2.744692,-4.251029e-03
17PR339/2,86647291,2.734024,86786681,2.744672,-3.887061e-03
17PR170,86975899,2.734061,87041951,2.744653,-3.866606e-03
17PR341/2,87213169,2.732932,87297169,2.744634,-4.272707e-03
19PR9,87471289,2.733403,87552457,2.744614,-4.093093e-03
17PR343/2,87647344,2.732298,87807719,2.744595,-4.490510e-03
17PR172,87999941,2.733673,88062899,2.744576,-3.980474e-03
17PR345/2,88210156,2.733941,88318211,2.744557,-3.875520e-03
17PR173,88525714,2.733120,88573477,2.744538,-4.168941e-03
17PR347/2,88742716,2.733130,88828721,2.744519,-4.158359e-03
17PR174,89003938,2.733136,89083993,2.744501,-4.149605e-03
17PR349/2,89242276,2.733544,89339221,2.744482,-3.993415e-03
17PR175,89562721,2.734347,89594503,2.744463,-3.692777e-03
17PR351/2,89714026,2.731853,89849731,2.744445,-4.598735e-03
17PR176,90050416,2.732522,90105013,2.744426,-4.346953e-03
17PR353/2,90257899,2.734072,90360241,2.744407,-3.772949e-03
17PR177,90393631,2.732828,90615509,2.744389,-4.221493e-03
17PR355/2,90670306,2.733233,90870761,2.744371,-4.066747e-03
17PR178,91058941,2.732665,91126003,2.744352,-4.267658e-03
17PR357/2,91198441,2.733097,91381271,2.744334,-4.103024e-03
17PR179,91441711,2.734424,91636541,2.744316,-3.611053e-03
17PR359/2,91746388,2.732444,91891799,2.744298,-4.328858e-03
17PR180,92031256,2.732172,92147051,2.744280,-4.421848e-03
19PR19/2,92256592,2.732774,92402281,2.744261,-4.194611e-03
17PR181,92484806,2.733765,92657519,2.744243,-3.825483e-03
17PR363/2,92852524,2.733332,92912789,2.744225,-3.977326e-03
17PR182,93138181,2.732962,93168073,2.744208,-4.106506e-03
17PR365/2,93231871,2.733434,93423329,2.744190,-3.927255e-03
17PR183,93574738,2.733545,93678581,2.744172,-3.880088e-03
17PR367/2,93852196,2.732684,93933809,2.744154,-4.188554e-03
17PR184,94130116,2.733402,94189091,2.744137,-3.919648e-03
17PR369/2,94349113,2.732908,94444331,2.744119,-4.093833e-03
17PR185,94595896,2.733621,94699573,2.744101,-3.826413e-03
17PR371/2,94756148,2.734237,94954859,2.744084,-3.594901e-03
17PR186,95206201,2.733635,95210113,2.744066,-3.808537e-03
17PR373/2,95374313,2.733567,95465369,2.744049,-3.827217e-03
17PR187,95499571,2.733208,95720551,2.744032,-3.952361e-03
17PR375/2,95836621,2.733444,95975861,2.744014,-3.859459e-03
17PR188,96140866,2.733761,96231133,2.743997,-3.737300e-03
17PR377/2,96328786,2.733309,96486371,2.743980,-3.896458e-03
17PR189,96642796,2.732389,96741613,2.743963,-4.226908e-03
17PR379/2,96878542,2.732383,96996877,2.743946,-4.222908e-03
19PR10,97196524,2.732872,97252153,2.743929,-4.037764e-03
17PR381/2,97301494,2.733082,97507391,2.743912,-3.954729e-03
17PR191,97680556,2.733600,97762663,2.743895,-3.759022e-03
17PR383/2,97832789,2.732673,98017901,2.743878,-4.091997e-03
17PR192,98103163,2.733712,98273143,2.743861,-3.705660e-03
17PR385/2,98431271,2.734028,98528401,2.743844,-3.583877e-03
17PR193,98560744,2.733370,98783677,2.743827,-3.818381e-03
17PR387/2,98803129,2.732798,99038939,2.743811,-4.021837e-03
17PR194,99134753,2.733779,99294187,2.743794,-3.656733e-03
17PR389/2,99348484,2.733232,99549449,2.743777,-3.850647e-03
17PR195,99742189,2.733143,99804697,2.743761,-3.877378e-03
17PR391/2,100051951,2.732369,100059937,2.743744,-4.154413e-03
17PR196,100207867,2.732745,100315157,2.743728,-4.010981e-03
17PR393/2,100498081,2.733581,100570441,2.743711,-3.698912e-03
17PR197,100727821,2.733606,100825667,2.743695,-3.683935e-03
17PR395/2,100873471,2.733023,101080961,2.743679,-3.891398e-03
17PR198,101285614,2.731715,101336233,2.743662,-4.363907e-03
17PR397/2,101343391,2.733218,101591467,2.743646,-3.808023e-03
17PR199,101659084,2.732023,101846741,2.743630,-4.239501e-03
19PR21/2,101991091,2.733195,102101971,2.743614,-3.804775e-03
17PR200,102339709,2.732545,102357239,2.743598,-4.036788e-03
17PR401/2,102541906,2.733103,102612481,2.743582,-3.826772e-03
17PR201,102663742,2.732459,102867757,2.743566,-4.056598e-03
17PR403/2,102952261,2.733725,103122997,2.743550,-3.587554e-03
17PR202,103317118,2.733198,103378271,2.743534,-3.774518e-03
17PR405/2,103423186,2.733003,103633477,2.743518,-3.840034e-03
17PR203,103869874,2.733622,103888783,2.743502,-3.607737e-03
17PR407/2,104120131,2.733197,104144009,2.743486,-3.757388e-03
17PR204,104286503,2.733212,104399293,2.743471,-3.746433e-03
17PR409/2,104644451,2.733092,104654549,2.743455,-3.784506e-03
17PR205,104734339,2.730798,104909803,2.743439,-4.618369e-03
17PR411/2,105046939,2.733489,105165059,2.743424,-3.627960e-03
17PR206,105189181,2.733423,105420311,2.743408,-3.646273e-03
17PR413/2,105589153,2.730887,105675569,2.743392,-4.568646e-03
17PR207,105858616,2.732673,105930787,2.743377,-3.909392e-03
17PR415/2,106126936,2.733353,106186037,2.743362,-3.655115e-03
17PR208,106409554,2.732175,106441273,2.743346,-4.080348e-03
17PR417/2,106473436,2.732677,106696589,2.743331,-3.891161e-03
19PR11,106722751,2.733490,106951841,2.743315,-3.587862e-03
17PR419/2,107009636,2.733247,107207099,2.743300,-3.671296e-03
17PR210,107315704,2.732947,107462339,2.743285,-3.775593e-03
17PR421/2,107580511,2.732650,107717609,2.743270,-3.878805e-03
17PR211,107911411,2.732069,107972863,2.743255,-4.085974e-03
17PR423/2,108182134,2.733405,108228083,2.743239,-3.591254e-03
17PR212,108258109,2.732680,108483373,2.743224,-3.851058e-03
17PR425/2,108566351,2.733744,108738611,2.743209,-3.456305e-03
17PR213,108781126,2.731876,108993883,2.743194,-4.134382e-03
17PR427/2,109040779,2.733537,109249139,2.743179,-3.521092e-03
17PR214,109457554,2.732917,109504363,2.743164,-3.742462e-03
17PR429/2,109649791,2.732538,109759627,2.743149,-3.875683e-03
17PR215,109922641,2.731452,110014873,2.743135,-4.268091e-03
17PR431/2,110134933,2.732509,110270117,2.743120,-3.875724e-03
17PR216,110423197,2.732451,110525407,2.743105,-3.891482e-03
17PR433/2,110607691,2.733112,110780641,2.743090,-3.644135e-03
17PR217,110996521,2.732133,111035923,2.743076,-3.997296e-03
17PR435/2,111261013,2.732219,111291161,2.743061,-3.960351e-03
17PR218,111332731,2.733419,111546433,2.743046,-3.515775e-03
