START,n_1,C_max,Npred_1,Cpred_max,Lambda_max
17PR84,42902475,11.558167,42902475,11.566923,-7.572667e-04
17PR169/2,43275540,11.442213,43275540,11.449827,-6.652199e-04
17PR85,43393350,11.367213,43393350,11.375397,-7.197274e-04
19PR9/2,43648605,12.041913,43648605,12.044355,-2.027869e-04
17PR86,43903860,11.644836,43903860,11.652492,-6.572514e-04
17PR173/2,44219175,11.673547,44219175,11.680554,-6.000548e-04
17PR87,44414370,11.799123,44414370,11.795996,2.650819e-04
17PR175/2,44669625,11.377346,44669625,11.374541,2.465061e-04
17PR88,45075030,11.443938,45075030,11.437273,5.826134e-04
17PR177/2,45180135,11.571783,45180135,11.573754,-1.703024e-04
17PR89,45435390,11.503406,45435390,11.504777,-1.191698e-04
17PR179/2,45930885,11.817371,45930885,11.827715,-8.749615e-04
17PR90,45945900,11.376284,45945900,11.373713,2.260739e-04
17PR181/2,46201155,11.435365,46201155,11.437089,-1.507761e-04
17PR91,46456410,11.367040,46456410,11.373388,-5.583052e-04
17PR183/2,46786740,11.572712,46786740,11.579030,-5.458034e-04
17PR92,46966920,11.905726,46966920,11.914643,-7.486812e-04
17PR185/2,47222175,11.698490,47222175,11.697850,5.478207e-05
17PR93,47477430,11.761179,47477430,11.764915,-3.176651e-04
17PR187/2,47732685,11.374549,47732685,11.372595,1.718598e-04
17PR94,47987940,11.620324,47987940,11.625160,-4.160481e-04
17PR189/2,48333285,11.376480,48243195,11.372284,3.688895e-04
19PR5,48498450,12.031804,48498450,12.041079,-7.705434e-04
17PR191/2,48753705,11.427028,48753705,11.432146,-4.477467e-04
17PR96,49069020,11.568333,49069020,11.563494,4.183535e-04
17PR193/2,49264215,11.431322,49264215,11.431211,9.744327e-06
17PR97,49639590,11.711517,49639590,11.705907,4.791526e-04
17PR195/2,49774725,11.356274,49774725,11.371373,-1.328683e-03
17PR98,50075025,11.574254,50075025,11.581776,-6.497392e-04
17PR197/2,50495445,11.486812,50495445,11.485369,1.255754e-04
17PR99,50780730,11.408795,50780730,11.416921,-7.120163e-04
17PR199/2,50795745,11.429111,50795745,11.428503,5.313678e-05
17PR100,51111060,11.488404,51111060,11.486630,1.544215e-04
17PR201/2,51482970,11.549953,51482970,11.561493,-9.986204e-04
17PR101,51561510,11.475881,51561510,11.485202,-8.118520e-04
17PR203/2,51816765,11.784565,51816765,11.791325,-5.734723e-04
17PR102,52207155,11.476501,52207155,11.477681,-1.028344e-04
17PR205/2,52492440,11.813534,52492440,11.823670,-8.576413e-04
17PR103,52777725,11.619223,52777725,11.608534,9.203825e-04
17PR207/2,52837785,11.913935,52837785,11.911054,2.418402e-04
17PR104,53093040,11.373308,53093040,11.369503,3.345549e-04
19PR11/2,53348295,12.030961,53348295,12.038151,-5.974470e-04
17PR105,53633580,11.530052,53633580,11.536406,-5.508631e-04
17PR211/2,54094425,11.443126,54094425,11.443272,-1.278926e-05
17PR106,54114060,11.596443,54114060,11.591875,3.939380e-04
17PR213/2,54369315,11.533424,54369315,11.533584,-1.393852e-05
17PR107,54624570,11.477588,54624570,11.476957,5.497386e-05
17PR215/2,54879825,11.652270,54879825,11.645832,5.527051e-04
17PR108,55345290,11.409826,55345290,11.403504,5.542488e-04
17PR217/2,55390335,11.758620,55390335,11.760294,-1.423237e-04
17PR109,55645590,11.471443,55645590,11.474397,-2.574776e-04
17PR219/2,55900845,11.529766,55900845,11.528134,1.415532e-04
17PR110,56156100,11.369435,56156100,11.367890,1.358603e-04
17PR221/2,56636580,11.452202,56636580,11.450926,1.114389e-04
17PR111,56666610,11.697879,56666610,11.692420,4.667140e-04
17PR223/2,56921865,11.408017,56921865,11.418939,-9.569512e-04
17PR112,57342285,11.442330,57342285,11.457304,-1.307838e-03
17PR225/2,57627570,11.389767,57627570,11.397543,-6.824851e-04
17PR113,57912855,11.691871,57912855,11.701333,-8.088974e-04
17PR227/2,57942885,11.413249,57942885,11.417514,-3.736476e-04
19PR6,58198140,12.044001,58198140,12.035508,7.053832e-04
17PR229/2,58483425,11.567513,58483425,11.572462,-4.277446e-04
17PR115,58708650,11.909868,58708650,11.907887,1.663213e-04
17PR231/2,59053995,11.806644,59053995,11.820155,-1.143710e-03
17PR116,59219160,11.777636,59219160,11.787350,-8.243952e-04
17PR233/2,59474415,11.407852,59474415,11.415455,-6.662716e-04
17PR117,59729670,11.360892,59729670,11.366128,-4.608321e-04
17PR235/2,59984925,11.608415,59984925,11.618585,-8.757016e-04
17PR118,60240180,11.565962,60240180,11.565288,5.826750e-05
17PR237/2,60495435,11.511287,60495435,11.513374,-1.812109e-04
17PR119,60765705,11.449100,60765705,11.445577,3.077606e-04
17PR239/2,61005945,11.419421,61005945,11.413484,5.201160e-04
17PR120,61336275,11.550722,61336275,11.556972,-5.408961e-04
17PR241/2,61516455,11.407494,61516455,11.412845,-4.689466e-04
17PR121,61906845,11.669003,61906845,11.670564,-1.338071e-04
17PR243/2,62192130,11.395569,62192130,11.386850,7.653964e-04
17PR122,62282220,11.541031,62282220,11.557567,-1.431775e-03
17PR245/2,62537475,11.373799,62537475,11.364825,7.892932e-04
17PR123,62792730,11.651062,62792730,11.656113,-4.334442e-04
19PR13/2,63047985,12.023748,63047985,12.033101,-7.775857e-04
17PR124,63303240,11.755496,63303240,11.756360,-7.348463e-05
17PR249/2,63558495,11.502426,63558495,11.504668,-1.949016e-04
17PR125,63888825,11.471965,63888825,11.480183,-7.160995e-04
17PR251/2,64234170,11.539371,64234170,11.546006,-5.748808e-04
17PR126,64474410,11.382427,64474410,11.382030,3.481392e-05
17PR253/2,64579515,11.899817,64579515,11.905057,-4.402645e-04
17PR127,64834770,11.448707,64834770,11.454717,-5.248045e-04
17PR255/2,65090025,11.367816,65090025,11.363696,3.624537e-04
17PR128,65345280,11.366270,65345280,11.363586,2.362065e-04
17PR257/2,65615550,11.809795,65615550,11.817054,-6.144493e-04
17PR129,65855790,11.648558,65855790,11.640522,6.900711e-04
17PR259/2,66186120,11.696917,66186120,11.697439,-4.463128e-05
17PR130,66366300,11.360764,66366300,11.363150,-2.100219e-04
17PR261/2,66621555,11.780970,66621555,11.783896,-2.483426e-04
17PR131,67041975,11.525927,67041975,11.529967,-3.504406e-04
17PR263/2,67327260,11.478391,67327260,11.477078,1.144276e-04
17PR132,67492425,11.427858,67492425,11.427981,-1.072286e-05
17PR265/2,67642575,11.589285,67642575,11.585412,3.342749e-04
19PR7,67897830,12.025274,67897830,12.030893,-4.671368e-04
17PR267/2,68153085,11.488133,68153085,11.493007,-4.242427e-04
17PR134,68643960,11.554957,68643960,11.553166,1.550502e-04
17PR269/2,68663595,11.393870,68663595,11.404751,-9.545561e-04
17PR135,68918850,11.364949,68918850,11.362092,2.513781e-04
17PR271/2,69390090,11.410899,69390090,11.407995,2.545084e-04
17PR136,69609540,11.464628,69609540,11.469428,-4.186011e-04
17PR273/2,69684615,11.362230,69684615,11.361784,3.930116e-05
17PR137,70105035,11.574040,70105035,11.572016,1.748574e-04
17PR275/2,70195125,11.347579,70195125,11.361580,-1.233076e-03
17PR138,70450380,11.905974,70450380,11.902501,2.917549e-04
17PR277/2,70750680,11.669394,70750680,11.666711,2.299664e-04
17PR139,70960890,11.444890,70960890,11.444206,5.971140e-05
17PR279/2,71216145,11.752939,71216145,11.752942,-2.799300e-07
17PR140,71471400,11.363744,71471400,11.361077,2.346993e-04
17PR281/2,71726655,11.393317,71726655,11.401699,-7.353687e-04
17PR141,72177105,11.809384,72177105,11.814282,-4.146622e-04
17PR283/2,72237165,11.395909,72237165,11.401211,-4.651105e-04
17PR142,72492420,11.525493,72492420,11.525331,1.411923e-05
19PR15/2,72747675,12.027227,72747675,12.028855,-1.353654e-04
17PR143,73213140,11.377538,73213140,11.376319,1.070931e-04
17PR287/2,73258185,11.652173,73258185,11.651683,4.207887e-05
17PR144,73603530,11.548965,73603530,11.551771,-2.429845e-04
17PR289/2,73888815,11.593052,73888815,11.598812,-4.967130e-04
17PR145,74023950,11.776298,74023950,11.780847,-3.862064e-04
17PR291/2,74459385,11.696568,74459385,11.694056,2.147621e-04
17PR146,74534460,11.520803,74534460,11.519911,7.745159e-05
17PR293/2,74939865,11.536944,74939865,11.541630,-4.061300e-04
17PR147,75044970,11.365428,75044970,11.359723,5.020543e-04
17PR295/2,75300225,11.551227,75300225,11.558921,-6.658218e-04
17PR148,75555480,11.672200,75555480,11.684094,-1.018430e-03
17PR297/2,75810735,11.353857,75810735,11.359442,-4.918502e-04
17PR149,76065990,11.435395,76065990,11.436624,-1.074632e-04
17PR299/2,76321245,11.886830,76321245,11.900174,-1.121915e-03
17PR150,76666590,11.460514,76666590,11.475042,-1.266824e-03
17PR301/2,76831755,11.646182,76831755,11.636123,8.640700e-04
17PR151,77224455,11.546596,77224455,11.549838,-2.807810e-04
17PR303/2,77342265,11.472236,77342265,11.473626,-1.212158e-04
19PR8,77597520,12.030953,77597520,12.026964,3.316264e-04
17PR305/2,77852775,11.537230,77852775,11.551229,-1.212652e-03
17PR153,78168090,11.360686,78108030,11.358618,1.819765e-04
17PR307/2,78363285,11.396464,78363285,11.395770,6.089530e-05
17PR154,78738660,11.802544,78738660,11.811779,-7.821034e-04
17PR309/2,78873795,11.461335,78873795,11.470809,-8.262150e-04
17PR155,79129050,11.742122,79129050,11.749925,-6.642887e-04
17PR311/2,79594515,11.655736,79594515,11.663363,-6.541419e-04
17PR156,79639560,11.357410,79639560,11.358084,-5.937093e-05
17PR313/2,80120040,11.571408,80120040,11.568251,2.728606e-04
17PR157,80150070,11.435032,80150070,11.431186,3.364072e-04
17PR315/2,80450370,11.515558,80450370,11.524833,-8.050376e-04
17PR158,80660580,11.501645,80660580,11.505237,-3.123257e-04
17PR317/2,81020940,11.445294,81020940,11.437493,6.817964e-04
17PR159,81171090,11.572474,81171090,11.580259,-6.724839e-04
17PR319/2,81426345,11.775681,81426345,11.778123,-2.072812e-04
17PR160,81876795,11.561219,81876795,11.562886,-1.441933e-04
17PR321/2,81936855,11.462478,81936855,11.465469,-2.608938e-04
17PR161,82192110,11.887616,82192110,11.898039,-8.763964e-04
19PR17/2,82447365,12.025072,82447365,12.025201,-1.067514e-05
17PR162,82732650,11.687755,82732650,11.691070,-2.836190e-04
17PR325/2,83017935,11.394143,83017935,11.392106,1.787578e-04
17PR163,83303220,11.432937,83303220,11.432125,7.107350e-05
17PR327/2,83468385,11.458580,83468385,11.462936,-3.800604e-04
17PR164,83723640,11.637289,83723640,11.647912,-9.124131e-04
17PR329/2,83978895,11.600624,83978895,11.609000,-7.217635e-04
17PR165,84444360,11.593395,84444360,11.595061,-1.437060e-04
17PR331/2,84489405,11.388929,84489405,11.390983,-1.804081e-04
17PR166,84744660,11.502300,84744660,11.496585,4.969797e-04
17PR333/2,84999915,11.675081,84999915,11.680767,-4.868734e-04
17PR167,85300215,11.811207,85300215,11.809499,1.446527e-04
17PR335/2,85645560,11.541514,85645560,11.537904,3.128025e-04
17PR168,85870785,11.551275,85870785,11.547463,3.301020e-04
17PR337/2,86020935,11.392343,86020935,11.389874,2.167217e-04
17PR169,86441355,11.385619,86441355,11.386206,-5.154879e-05
17PR339/2,86531445,11.462326,86531445,11.458119,3.670880e-04
17PR170,87011925,11.469782,87011925,11.463220,5.723193e-04
17PR341/2,87041955,11.748199,87041955,11.747229,8.260671e-05
19PR9,87297210,12.019351,87297210,12.023550,-3.492715e-04
17PR343/2,87552465,11.354225,87552465,11.355495,-1.118640e-04
17PR172,87807720,11.633387,87807720,11.632378,8.675580e-05
17PR345/2,88062975,11.904821,88062975,11.896068,7.355625e-04
17PR173,88438350,11.659320,88438350,11.660408,-9.327038e-05
17PR347/2,88573485,11.388770,88573485,11.388094,5.937077e-05
17PR174,88828740,11.771323,88828740,11.775662,-3.685601e-04
17PR349/2,89099010,11.417854,89099010,11.424258,-5.607468e-04
17PR175,89444355,11.467891,89444355,11.470782,-2.520399e-04
17PR351/2,89594505,11.358149,89594505,11.354870,2.887340e-04
17PR176,89849760,11.354039,89849760,11.354793,-6.641997e-05
17PR353/2,90135045,11.565483,90135045,11.564979,4.352442e-05
17PR177,90360270,11.544440,90360270,11.553844,-8.141921e-04
17PR355/2,90615525,11.527402,90615525,11.519122,7.185795e-04
17PR178,91005915,11.678777,91005915,11.688401,-8.236827e-04
17PR357/2,91126035,11.355759,91126035,11.354411,1.187591e-04
17PR179,91381290,11.425361,91381290,11.418484,6.020572e-04
17PR359/2,91861770,11.811275,91861770,11.807407,3.275644e-04
17PR180,91891800,11.347302,91891800,11.354185,-6.064070e-04
19PR19/2,92147055,12.022850,92147055,12.021999,7.077608e-05
17PR181,92402310,11.407765,92402310,11.417465,-8.499831e-04
17PR363/2,92657565,11.354782,92657565,11.353961,7.236684e-05
17PR182,92912820,11.348513,92912820,11.353886,-4.733738e-04
17PR365/2,93168075,11.516681,93168075,11.513725,2.566798e-04
17PR183,93573480,11.551488,93573480,11.559192,-6.666797e-04
17PR367/2,93858765,11.518069,93858765,11.520578,-2.177862e-04
17PR184,93933840,11.887462,93933840,11.894239,-5.699004e-04
17PR369/2,94189095,11.646574,94189095,11.644634,1.665324e-04
17PR185,94444350,11.681427,94444350,11.677830,3.079798e-04
17PR371/2,94699605,11.570442,94699605,11.575988,-4.791944e-04
17PR186,94954860,11.740377,94954860,11.744794,-3.761599e-04
17PR373/2,95210115,11.381806,95210115,11.383830,-1.778426e-04
17PR187,95570475,11.438426,95570475,11.443027,-4.021930e-04
17PR375/2,95720625,11.345107,95720625,11.353084,-7.028921e-04
17PR188,95975880,11.595783,95975880,11.605302,-8.205625e-04
17PR377/2,96231135,11.760566,96231135,11.773421,-1.092446e-03
17PR189,96711615,11.374712,96711615,11.370857,3.390225e-04
17PR379/2,96741645,11.380996,96741645,11.382913,-1.684394e-04
19PR10,96996900,12.014759,96996900,12.020536,-4.807289e-04
17PR381/2,97282185,11.658496,97282185,11.657767,6.256063e-05
17PR191,97507410,11.409269,97507410,11.412654,-2.967016e-04
17PR383/2,97762665,11.382657,97762665,11.382314,3.008306e-05
17PR192,98138040,11.541315,98138040,11.543793,-2.147384e-04
17PR385/2,98423325,11.806342,98423325,11.805477,7.328788e-05
17PR193,98528430,11.403788,98528430,11.411745,-6.974793e-04
17PR387/2,98783685,11.628036,98783685,11.629123,-9.350841e-05
17PR194,99279180,11.678586,99279180,11.685991,-6.338442e-04
17PR389/2,99294195,11.377247,99294195,11.381435,-3.680468e-04
17PR195,99549450,11.348327,99549450,11.352032,-3.264733e-04
17PR391/2,99804705,11.894856,99804705,11.892534,1.952472e-04
17PR196,100150050,11.560579,100150050,11.562091,-1.308275e-04
17PR393/2,100315215,11.433988,100315215,11.439826,-5.104929e-04
17PR197,100570470,11.417168,100570470,11.409974,6.303041e-04
17PR395/2,100825725,11.500952,100825725,11.499116,1.596004e-04
17PR198,101276175,11.422913,101276175,11.431411,-7.436370e-04
17PR397/2,101561460,11.396015,101561460,11.397548,-1.345485e-04
17PR199,101591490,11.401149,101591490,11.409111,-6.981060e-04
19PR21/2,101846745,12.022237,101846745,12.019153,2.565118e-04
17PR200,102222120,11.466698,102222120,11.467154,-3.980579e-05
17PR401/2,102357255,11.382652,102357255,11.379739,2.559784e-04
17PR201,102612510,11.520052,102612510,11.525857,-5.037701e-04
17PR403/2,102867765,11.736708,102867765,11.742576,-4.998108e-04
17PR202,103123020,11.464254,103123020,11.465748,-1.303349e-04
17PR405/2,103378275,11.350634,103378275,11.351025,-3.439132e-05
17PR203,103633530,11.762446,103633530,11.771365,-7.579623e-04
17PR407/2,103888785,11.673587,103888785,11.675205,-1.385759e-04
17PR204,104144040,11.352646,104144040,11.350828,1.601640e-04
17PR409/2,104414310,11.454490,104414310,11.458269,-3.298136e-04
17PR205,104654550,11.639100,104654550,11.641741,-2.269385e-04
17PR411/2,104984880,11.800836,104984880,11.803685,-2.414055e-04
17PR206,105270165,11.553147,105270165,11.555982,-2.452840e-04
17PR413/2,105555450,11.584019,105555450,11.588925,-4.233989e-04
17PR207,105675570,11.886777,105675570,11.890937,-3.498730e-04
17PR415/2,106126020,11.655506,106126020,11.655381,1.070230e-05
17PR208,106186080,11.348826,106186080,11.350312,-1.308825e-04
17PR417/2,106441335,11.429067,106441335,11.433097,-3.524977e-04
19PR11,106696590,12.007906,106696590,12.017842,-8.270977e-04
17PR419/2,107056950,11.528275,107056950,11.531808,-3.064404e-04
17PR210,107267160,11.519836,107267160,11.516955,2.500565e-04
17PR421/2,107552445,11.680951,107552445,11.683795,-2.434908e-04
17PR211,107717610,11.397090,107717610,11.404238,-6.269039e-04
17PR423/2,107972865,11.599161,107972865,11.602088,-2.523683e-04
17PR212,108228120,11.574251,108228120,11.572352,1.641036e-04
17PR425/2,108693585,11.355590,108693585,11.356369,-6.862992e-05
17PR213,108738630,11.510419,108738630,11.514170,-3.257882e-04
17PR427/2,108993885,11.540497,108993885,11.541986,-1.290294e-04
17PR214,109249140,11.460102,109249140,11.457649,2.141118e-04
17PR429/2,109504395,11.352443,109504395,11.349496,2.596280e-04
17PR215,109759650,11.626567,109759650,11.626250,2.725777e-05
17PR431/2,110165055,11.556223,110165055,11.559510,-2.844002e-04
17PR216,110405295,11.533732,110405295,11.540605,-5.957190e-04
17PR433/2,110690580,11.387154,110690580,11.384348,2.464958e-04
17PR217,110780670,11.739660,110780670,11.740541,-7.504791e-05
17PR435/2,111035925,11.771853,111035925,11.769467,2.027635e-04
17PR218,111291180,11.455385,111291180,11.455134,2.186856e-05
