START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,Align,CpredAlign,CpredBound
17PR39,20112704,2.445957,20165143,2.640661,20030010,11.11099356,20030010,11.12772290,20037111,4.003225100,4.000020445,2.111951,2.111951,0.662616
17PR79/2,20209649,2.417700,20420377,2.640661,20165145,11.17822714,20165145,11.06728897,20292371,3.988358415,4.000020769,2.115298,2.115298,0.674564
17PR40,20585714,2.452799,20675653,2.640661,20465445,10.99458412,20420400,10.92540060,20547631,3.994106432,4.000020908,2.118507,2.118507,0.686574
17PR81/2,20770847,2.451015,20930909,2.640661,20825805,11.03444636,20825805,10.99781412,20802891,4.000953107,4.000019249,2.121714,2.121714,0.698424
17PR41,21076604,2.443832,21186149,2.640661,20930910,11.28622460,20930910,11.20553899,21058150,3.995617411,4.000021492,2.124817,2.124817,0.710022
17PR83/2,21342907,2.434015,21441383,2.640661,21411390,11.15638269,21411390,11.10031448,21313410,3.997311270,4.000020017,2.127845,2.127845,0.720890
17PR42,21627692,2.459762,21696629,2.640661,21681660,10.95452054,21637770,10.99680825,21568669,4.014287852,4.000021142,2.130817,2.130817,0.731465
17PR85/2,21896753,2.433096,21951929,2.640661,21696675,11.02694888,21696675,10.92540039,21823929,4.006308977,4.000019419,2.133689,2.133689,0.742164
17PR43,22132868,2.428387,22207153,2.640661,21951930,11.14377737,21951930,11.19187353,22079188,3.983369340,4.000019177,2.136529,2.136529,0.752850
17PR87/2,22448056,2.414638,22462411,2.640661,22207185,11.32597021,22207185,11.33004477,22334447,3.978478746,4.000020821,2.139286,2.139286,0.763119
17PR44,22545937,2.426544,22717687,2.640661,22462440,10.90381412,22537515,10.98591145,22589706,3.998045871,4.000021202,2.142018,2.142018,0.772803
17PR89/2,22765747,2.449441,22972931,2.640661,22717695,11.08993127,22717695,11.05097954,22844965,4.011378361,4.000019519,2.144679,2.144679,0.782235
17PR45,23065466,2.459630,23228143,2.640661,22972950,11.02918524,23130030,10.96972228,23100224,4.005529185,4.000021589,2.147270,2.147270,0.791874
17PR91/2,23259853,2.443068,23483459,2.640661,23393370,11.12669789,23393370,11.12314493,23355483,3.996009770,4.000018745,2.149797,2.149797,0.801426
17PR46,23701214,2.449611,23738711,2.640661,23483460,11.54275880,23483460,11.44565726,23610742,3.992619625,4.000022230,2.152312,2.152312,0.810748
17PR93/2,23984294,2.453366,23993911,2.640661,23738715,11.19371826,23738715,11.30213801,23866001,3.998267554,4.000018650,2.154738,2.154738,0.819343
17PR47,24101354,2.438246,24249217,2.640661,23993970,11.08860018,23993970,11.16818671,24121259,4.008562633,4.000020351,2.157157,2.157157,0.828335
19PR5/2,24466292,2.436412,24504479,2.640661,24249225,11.59905746,24249225,11.56807059,24376518,4.013772509,4.000021758,2.159492,2.159492,0.836673
17PR48,24687482,2.429157,24759733,2.640661,24504480,11.04478785,24534510,11.10957995,24631776,4.003459172,4.000018360,2.161784,2.161784,0.845235
17PR97/2,24978001,2.456240,25014989,2.640661,24819795,11.11972184,24819795,11.24673522,24887035,3.984005415,4.000020930,2.164045,2.164045,0.853642
17PR49,25112963,2.431266,25270243,2.640661,25210185,10.96465199,25014990,10.92539990,25142293,3.976685527,4.000020061,2.166257,2.166257,0.861494
17PR99/2,25335293,2.460884,25525477,2.640661,25390365,10.96922630,25390365,10.96972196,25397551,3.984592227,4.000021004,2.168394,2.168394,0.869423
17PR50,25533509,2.461507,25780709,2.640661,25741485,11.05132761,25741485,11.10901997,25652810,4.001219540,4.000019678,2.170547,2.170547,0.877014
17PR101/2,25917152,2.462416,26036009,2.640661,25780755,11.10296518,25780755,11.03575737,25908068,4.003100383,4.000020586,2.172599,2.172599,0.884745
17PR51,26237807,2.465726,26291263,2.640661,26246220,11.35448318,26246220,11.36149762,26163326,4.009746530,4.000019731,2.174663,2.174663,0.892423
17PR103/2,26393852,2.442938,26546491,2.640661,26531505,11.19165032,26531505,11.21903367,26418584,4.001157306,4.000020875,2.176682,2.176682,0.899931
17PR52,26599393,2.465642,26801767,2.640661,26546520,10.93524811,26546520,10.92539970,26673842,4.012872506,4.000019342,2.178653,2.178653,0.906831
17PR105/2,26973082,2.454902,27057011,2.640661,26816790,11.13252192,26816790,11.08606730,26929100,3.999431663,4.000019673,2.180579,2.180579,0.913991
17PR53,27254324,2.458674,27312283,2.640661,27057030,11.12830858,27057030,11.13962315,27184357,4.001788456,4.000020304,2.182461,2.182461,0.920714
17PR107/2,27451514,2.444438,27567511,2.640661,27312285,11.13672189,27312285,11.02945102,27439615,3.999601002,4.000021149,2.184332,2.184332,0.927672
17PR54,27585179,2.453039,27822793,2.640661,27672645,11.01531329,27672645,10.95922432,27694873,4.000578825,4.000018274,2.186172,2.186172,0.934517
17PR109/2,27827116,2.473388,28078031,2.640661,27822795,11.05200658,27822795,11.02750607,27950131,4.005795156,4.000022100,2.187960,2.187960,0.941192
17PR55,28304249,2.480458,28333303,2.640661,28318290,11.09660159,28318290,11.00543903,28205388,4.005602667,4.000019669,2.189718,2.189718,0.947356
17PR111/2,28455214,2.472803,28588537,2.640661,28333305,11.24306728,28333305,11.23755375,28460646,3.996516370,4.000018551,2.191470,2.191470,0.953853
17PR56,28715851,2.460847,28843783,2.640661,28588560,10.99463059,28813785,10.95461172,28715903,3.988108408,4.000020204,2.193184,2.193184,0.959859
17PR113/2,29068414,2.468272,29099069,2.640661,28843815,11.03956887,28843815,11.02382644,28971161,3.988905673,4.000019231,2.194859,2.194859,0.966138
19PR3,29341292,2.468611,29354323,2.640661,29099070,11.47886399,29099070,11.56806994,29226418,3.988967200,4.000020460,2.196499,2.196499,0.972233
17PR115/2,29379601,2.459323,29609561,2.640661,29354325,11.29777318,29354325,11.44565647,29481676,4.001828748,4.000019067,2.198101,2.198101,0.978209
17PR58,29810953,2.469817,29864803,2.640661,29609580,11.48930628,29609580,11.33004375,29736933,4.021489545,4.000021812,2.199695,2.199695,0.983851
17PR117/2,29992444,2.481907,30120061,2.640661,30045015,11.24728412,30045015,11.12772149,29992190,4.025010409,4.000018554,2.201278,2.201278,0.989664
17PR59,30356023,2.484400,30375337,2.640661,30240210,11.20443917,30120090,11.11707294,30247448,4.030559740,4.000022027,2.202794,2.202794,0.994972
17PR119/2,30612697,2.483368,30630599,2.640661,30421755,11.00167471,30525495,10.94835174,30502705,4.014757403,4.000019386,2.204320,2.204320,1.000649
17PR60,30811036,2.446997,30885853,2.640661,30810780,10.96154198,30630600,10.92539921,30757962,3.992742127,4.000020479,2.205816,2.205816,1.006249
17PR121/2,30989767,2.445576,31141109,2.640661,30885855,10.96510233,31096065,10.94642110,31013219,3.988721167,4.000018969,2.207267,2.207267,1.011735
17PR61,31190111,2.446348,31396333,2.640661,31141110,11.10464904,31141110,11.11057542,31268477,3.978405181,4.000019651,2.208701,2.208701,1.016910
17PR123/2,31423618,2.454545,31651597,2.640661,31396365,11.10981719,31396365,11.20553757,31523734,3.986147454,4.000020249,2.210119,2.210119,1.021949
17PR62,31769581,2.463360,31906867,2.640661,31651620,11.25974618,31651620,11.30213700,31778991,3.995139101,4.000020341,2.211518,2.211518,1.026762
17PR125/2,31957894,2.486396,32162129,2.640660,32117085,11.24749629,32117085,11.10031308,32034248,4.006089913,4.000019027,2.212901,2.212901,1.031904
17PR63,32198269,2.477108,32417381,2.640660,32162130,10.94219736,32237205,10.94276852,32289505,4.005468949,4.000020648,2.214248,2.214248,1.036914
17PR127/2,32615599,2.492516,32672639,2.640660,32456655,10.96169314,32417385,11.01280222,32544762,4.004070021,4.000020178,2.215559,2.215559,1.041923
17PR64,32910599,2.468082,32927837,2.640660,32807775,11.43396000,32807775,11.36149684,32800019,4.008607294,4.000019432,2.216894,2.216894,1.046766
17PR129/2,33013394,2.457798,33183149,2.640660,32927895,11.37259877,33093060,11.24673422,33055276,4.005533631,4.000020775,2.218156,2.218156,1.051186
17PR65,33242852,2.471662,33438359,2.640660,33378345,10.96054766,33183150,10.92539895,33310533,4.007529951,4.000018635,2.219443,2.219443,1.055972
17PR131/2,33651197,2.463396,33554432,2.640660,33438405,11.07295763,33663630,11.03532938,33565789,3.996641421,4.000020122,2.220692,2.220692,1.060234
17PR66,33927997,2.461489,33948883,2.640660,33693660,10.86519577,33693660,10.92539890,33821046,3.976463640,4.000019188,2.221910,2.221910,1.064843
19PR7/2,34088707,2.451216,34204141,2.640660,33948915,11.44818613,33948915,11.56806939,34076303,3.970694936,4.000021190,2.223115,2.223115,1.069372
17PR67,34379266,2.459786,34459423,2.640660,34321980,11.08876908,34321980,11.10901898,34331560,3.964521904,4.000018906,2.224305,2.224305,1.073796
17PR135/2,34522948,2.451843,34714679,2.640660,34459425,10.83144714,34695045,10.96972091,34586817,3.970075168,4.000019860,2.225484,2.225484,1.078171
17PR68,34761154,2.483601,34969931,2.640660,34804770,11.00246273,34804770,11.02887964,34842073,3.989511285,4.000019776,2.226648,2.226648,1.082122
17PR137/2,34991332,2.473557,35225171,2.640660,35090055,11.18861297,35090055,11.12314354,35097330,3.993921590,4.000019632,2.227799,2.227799,1.086408
17PR69,35276317,2.465729,35480443,2.640660,35225190,11.51054218,35225190,11.44565583,35352587,4.000526357,4.000020148,2.228918,2.228918,1.090188
17PR139/2,35627296,2.463774,35735681,2.640660,35480445,10.90844316,35480445,11.00514616,35607843,3.998547674,4.000019746,2.230011,2.230011,1.094382
17PR70,35865761,2.496788,35990951,2.640660,35945910,10.90297313,35735700,10.92539870,35863100,4.004334383,4.000020165,2.231124,2.231124,1.098432
17PR141/2,36117293,2.484613,36246209,2.640660,35990955,11.27308500,35990955,11.16818532,36118357,3.999399667,4.000019386,2.232175,2.232175,1.102419
17PR71,36356588,2.487205,36501463,2.640660,36246210,11.06690408,36246210,11.08373777,36373613,3.991821622,4.000019987,2.233255,2.233255,1.106429
17PR143/2,36658004,2.447908,36756677,2.640660,36606570,11.03194427,36606570,10.94070030,36628870,3.999716929,4.000019823,2.234292,2.234292,1.109922
17PR72,36928643,2.465696,37011911,2.640660,36801765,11.13424700,36801765,11.10957857,36884126,3.996010285,4.000018989,2.235309,2.235309,1.113771
17PR145/2,37260731,2.446236,37267229,2.640660,37011975,11.31350157,37011975,11.33004298,37139383,3.995316217,4.000019481,2.236326,2.236326,1.117219
17PR73,37414528,2.481018,37522483,2.640660,37267230,11.12796645,37267230,11.07927742,37394639,3.997616741,4.000019840,2.237333,2.237333,1.120979
17PR147/2,37629926,2.482934,37777739,2.640660,37642605,10.91792694,37522485,10.92539854,37649896,4.007544003,4.000020188,2.238322,2.238322,1.124651
17PR74,37816657,2.494745,38032991,2.640660,37777740,11.29486165,37777740,11.23755277,37905152,4.008633390,4.000019551,2.239291,2.239291,1.128249
17PR149/2,38254378,2.487815,38288213,2.640660,38228190,11.08202968,38228190,11.01191182,38160409,4.008785359,4.000020418,2.240243,2.240243,1.131777
17PR75,38391263,2.501311,38543501,2.640660,38333295,11.00829019,38333295,11.03688213,38415665,4.016303556,4.000018740,2.241187,2.241187,1.135347
17PR151/2,38592688,2.507966,38798759,2.640660,38543505,11.07263820,38543505,10.99872328,38670921,4.022567229,4.000018671,2.242130,2.242130,1.138539
19PR4,38830658,2.509447,39054013,2.640660,38798760,11.66187117,38798760,11.56806893,38926178,4.021463259,4.000020897,2.243058,2.243058,1.141925
17PR153/2,39062171,2.499277,39309251,2.640660,39289635,10.91810522,39054015,10.92539841,39181434,4.025353442,4.000019595,2.243943,2.243943,1.144932
17PR77,39473761,2.500986,39564521,2.640660,39369330,11.41362826,39369330,11.36149622,39436690,4.011292407,4.000018183,2.244857,2.244857,1.148325
17PR155/2,39772762,2.504035,39819751,2.640660,39564525,11.35186076,39564525,11.30213625,39691947,4.011849826,4.000020902,2.245718,2.245718,1.151519
17PR78,39884272,2.482106,40074989,2.640660,40060020,11.22447467,40060020,11.12772052,39947203,4.003520724,4.000019845,2.246614,2.246614,1.154849
17PR157/2,40287614,2.484441,40330289,2.640660,40225185,11.10558639,40225185,11.08606594,40202459,3.999063233,4.000018873,2.247458,2.247458,1.158080
17PR79,40346479,2.494851,40585543,2.640660,40495455,11.09421756,40330290,11.06728660,40457716,3.995524467,4.000020819,2.248296,2.248296,1.160861
17PR159/2,40811462,2.484101,40840777,2.640660,40585545,11.22242635,40585545,11.13962179,40712972,4.000501786,4.000020741,2.249147,2.249147,1.164018
17PR80,41011996,2.464707,41096053,2.640660,40930890,10.89544608,40840800,10.92539827,40968228,3.990450208,4.000018342,2.249979,2.249979,1.167097
17PR161/2,41118853,2.492519,41351291,2.640660,41096055,11.43964754,41096055,11.44565531,41223484,3.991721732,4.000019655,2.250788,2.250788,1.169759
17PR81,41497892,2.475188,41606533,2.640660,41366325,11.13546803,41366325,11.24673347,41478741,3.981004443,4.000019568,2.251590,2.251590,1.172751
17PR163/2,41821529,2.494969,41861759,2.640660,41606565,10.98473786,41651610,10.99781178,41733997,3.992633987,4.000019605,2.252383,2.252383,1.175732
17PR82,41991757,2.490700,42117067,2.640660,41861820,11.28230515,41861820,11.20553661,41989253,3.993094072,4.000019950,2.253169,2.253169,1.178604
17PR165/2,42122404,2.481046,42372293,2.640660,42222180,11.24834014,42222180,11.15492333,42244509,3.993929914,4.000018575,2.253936,2.253936,1.181519
17PR83,42444749,2.481086,42627569,2.640660,42372330,11.03878685,42372330,11.06027961,42499765,3.990135247,4.000021069,2.254684,2.254684,1.184101
17PR167/2,42640799,2.497845,42882821,2.640660,42822780,11.17120058,42822780,11.10031213,42755022,3.998565741,4.000018888,2.255439,2.255439,1.186783
17PR84,43114348,2.474435,43138079,2.640660,42902475,11.12791585,42902475,11.10901825,43010278,3.990393310,4.000019448,2.256194,2.256194,1.189579
17PR169/2,43156033,2.466814,43393349,2.640660,43275540,10.96238900,43275540,10.99680591,43265534,3.986274761,4.000020183,2.256911,2.256911,1.191919
17PR85,43637666,2.485333,43648601,2.640660,43393350,10.94239001,43393350,10.92539807,43520790,3.989228548,4.000016731,2.257643,2.257643,1.194718
19PR9/2,43829813,2.468441,43903841,2.640660,43648605,11.59806316,43648605,11.56806853,43776046,3.995942540,4.000021147,2.258352,2.258352,1.197351
17PR86,43987862,2.491221,44159107,2.640660,43903860,11.20603890,43903860,11.19187116,44031302,4.001667896,4.000019465,2.259064,2.259064,1.199959
17PR173/2,44397124,2.491415,44414329,2.640660,44219175,11.25808616,44219175,11.21903194,44286558,3.998811325,4.000018950,2.259746,2.259746,1.202524
17PR87,44526028,2.507312,44669621,2.640660,44414370,11.26157905,44414370,11.33004237,44541814,4.009592324,4.000019767,2.260449,2.260449,1.205127
17PR175/2,44804458,2.507684,44924879,2.640660,44669625,11.02936809,44669625,10.92539798,44797070,4.017529381,4.000019321,2.261126,2.261126,1.207306
17PR88,44992303,2.502818,45180133,2.640660,45075030,11.07897050,45075030,10.98590913,45052326,4.021056770,4.000018509,2.261788,2.261788,1.209811
17PR177/2,45262622,2.500107,45435389,2.640660,45180135,11.30433752,45180135,11.11707159,45307582,4.020392389,4.000021589,2.262444,2.262444,1.212228
17PR89,45479548,2.499159,45690641,2.640660,45435390,11.29093723,45435390,11.05097721,45562838,4.011413328,4.000018927,2.263097,2.263097,1.214391
17PR179/2,45715052,2.494709,45945877,2.640660,45930885,11.32772455,45930885,11.36149571,45818094,4.010080930,4.000019923,2.263745,2.263745,1.216791
17PR90,45978602,2.505425,46201139,2.640660,45945900,11.03568225,45945900,10.92539789,46073350,4.005417255,4.000018150,2.264382,2.264382,1.219146
17PR181/2,46295203,2.485920,46456409,2.640660,46201155,10.98591002,46201155,10.98643362,46328606,3.997006920,4.000021356,2.265009,2.265009,1.221461
17PR91,46533467,2.489206,46711627,2.640660,46456410,10.91863646,46456410,10.92539786,46583862,3.996172150,4.000018323,2.265629,2.265629,1.223772
17PR183/2,46779449,2.500641,46966883,2.640660,46711665,11.11781391,46786740,11.12314259,46839118,3.995319713,4.000019052,2.266248,2.266248,1.225913
17PR92,47034521,2.494555,47222159,2.640660,46966920,11.41969017,46966920,11.44565486,47094374,3.995983256,4.000020381,2.266861,2.266861,1.228075
17PR185/2,47275114,2.497669,47477429,2.640660,47222175,11.23883072,47222175,11.23755203,47349630,3.989400027,4.000020008,2.267466,2.267466,1.230284
17PR93,47512636,2.497536,47732611,2.640660,47477430,11.39160353,47477430,11.30213564,47604886,3.983531615,4.000019864,2.268038,2.268038,1.232138
17PR187/2,47842742,2.477227,47987921,2.640660,47732685,10.94856711,47732685,10.92539777,47860142,3.984982042,4.000018644,2.268633,2.268633,1.234336
17PR94,48219139,2.501607,48243193,2.640660,47987940,11.20729279,47987940,11.16818437,48115398,3.981536271,4.000020120,2.269214,2.269214,1.236486
17PR189/2,48394028,2.489449,48498403,2.640660,48243195,10.92133068,48243195,10.92539774,48370654,3.983426636,4.000017084,2.269775,2.269775,1.238577
19PR5,48517214,2.491277,48753673,2.640660,48498450,11.65887766,48498450,11.56806817,48625910,3.990608641,4.000021408,2.270350,2.270350,1.240679
17PR191/2,48773927,2.505961,49008913,2.640660,48753705,11.01399719,48753705,10.98320404,48881165,4.004285663,4.000019095,2.270897,2.270897,1.242816
17PR96,49249309,2.502431,49264213,2.640660,49069020,11.12952491,49069020,11.10957763,49136421,4.008759774,4.000019949,2.271446,2.271446,1.244596
17PR193/2,49300604,2.489532,49519469,2.640660,49264215,11.05697527,49264215,10.98259871,49391677,4.007204098,4.000018499,2.271997,2.271997,1.246551
17PR97,49585057,2.519003,49774723,2.640660,49639590,11.25807090,49639590,11.24673287,49646933,4.010920172,4.000019266,2.272524,2.272524,1.248507
17PR195/2,49860211,2.512313,50029951,2.640660,49774725,10.88118844,49774725,10.92539764,49902189,4.013883915,4.000018637,2.273050,2.273050,1.250232
17PR98,50157706,2.509516,50285233,2.640660,50075025,11.23785983,50075025,11.12771980,50157445,4.009997991,4.000020939,2.273586,2.273586,1.252117
17PR197/2,50400772,2.509959,50540467,2.640660,50285235,11.01447152,50495445,11.03532806,50412700,3.996970398,4.000019044,2.274106,2.274106,1.254064
17PR99,50712076,2.490723,50795713,2.640660,50780730,10.94207656,50780730,10.96971968,50667956,3.997668309,4.000019879,2.274614,2.274614,1.255978
17PR199/2,50827747,2.506309,51050981,2.640660,50795745,10.91698809,50795745,10.98085645,50923212,4.000561551,4.000019131,2.275118,2.275118,1.257856
17PR100,51212879,2.507692,51306247,2.640660,51111060,11.04735051,51111060,11.03688120,51178468,4.005588890,4.000018836,2.275616,2.275616,1.259702
17PR201/2,51457634,2.494753,51561479,2.640660,51306255,11.15394354,51482970,11.10901766,51433724,3.999852719,4.000018249,2.276110,2.276110,1.261536
17PR101,51600014,2.498031,51816749,2.640660,51561510,11.08145097,51561510,11.03575508,51688979,3.995990557,4.000019981,2.276599,2.276599,1.263031
17PR203/2,51895769,2.497848,52072019,2.640660,51816765,11.22006710,51816765,11.33004186,51944235,4.002719524,4.000018740,2.277084,2.277084,1.264825
17PR102,52248697,2.511498,52327243,2.640660,52207155,11.07511924,52207155,11.02887832,52199491,4.002060108,4.000019434,2.277560,2.277560,1.266571
17PR205/2,52443884,2.502429,52582487,2.640660,52492440,11.34299094,52492440,11.36149527,52454747,4.002938635,4.000020148,2.278018,2.278018,1.268035
17PR103,52594019,2.498396,52837747,2.640660,52777725,11.22951988,52777725,11.15492261,52710002,3.993032965,4.000019349,2.278485,2.278485,1.269789
17PR207/2,52841972,2.503309,53093017,2.640660,52837785,11.45106494,52837785,11.44565447,52965258,3.990563257,4.000019654,2.278952,2.278952,1.271483
17PR104,53188708,2.493389,53348287,2.640660,53093040,11.04139438,53093040,10.92539744,53220514,3.995482765,4.000017376,2.279406,2.279406,1.273181
19PR11/2,53592256,2.505461,53603549,2.640660,53348295,11.55882835,53348295,11.56806786,53475770,3.990747550,4.000021312,2.279847,2.279847,1.274799
17PR105,53648632,2.478186,53858797,2.640660,53633580,11.07485990,53633580,11.08606501,53731025,3.987138730,4.000019656,2.280301,2.280301,1.276468
17PR211/2,54042256,2.488437,54114059,2.640660,53858805,10.94261131,54094425,10.99680520,53986281,3.984131276,4.000017990,2.280726,2.280726,1.277766
17PR106,54153061,2.497409,54369311,2.640660,54114060,11.06777329,54114060,11.13962085,54241537,3.985040446,4.000018938,2.281172,2.281172,1.279432
17PR213/2,54507226,2.499392,54624529,2.640660,54369315,11.04628670,54369315,11.08373645,54496793,3.992248815,4.000019639,2.281588,2.281588,1.281016
17PR107,54636031,2.497137,54879793,2.640660,54624570,11.02871995,54624570,11.02944875,54752048,3.990558990,4.000018178,2.282026,2.282026,1.282586
17PR215/2,55019617,2.498672,55135049,2.640660,54879825,11.24611109,54879825,11.19187044,55007304,3.995340778,4.000021643,2.282435,2.282435,1.283830
17PR108,55292443,2.508325,55390327,2.640660,55135080,10.93284823,55345290,10.95922207,55262560,4.004598377,4.000017711,2.282848,2.282848,1.285347
17PR217/2,55528846,2.507637,55645571,2.640660,55390335,11.25028937,55390335,11.30213514,55517815,4.003026535,4.000019370,2.283266,2.283266,1.286881
17PR109,55830883,2.510909,55900837,2.640660,55645590,11.13860219,55645590,11.02750381,55773071,4.007235376,4.000019499,2.283664,2.283664,1.288359
17PR219/2,56125298,2.510829,56156081,2.640660,55900845,11.09635163,55900845,11.07927611,56028327,4.009080656,4.000019944,2.284058,2.284058,1.289848
17PR110,56213309,2.520390,56411353,2.640660,56156100,11.04864522,56156100,10.92539726,56283582,4.009809928,4.000019641,2.284454,2.284454,1.291322
17PR221/2,56566408,2.522998,56666579,2.640660,56636580,10.95890082,56636580,11.00543678,56538838,4.015372795,4.000019677,2.284853,2.284853,1.292489
17PR111,56758171,2.510396,56921863,2.640660,56666610,11.24675823,56666610,11.23755144,56794094,4.008693586,4.000017850,2.285242,2.285242,1.293937
17PR223/2,57027521,2.512749,57177101,2.640660,56921865,10.96245529,56921865,10.97483341,57049349,3.999449346,4.000019411,2.285622,2.285622,1.295342
17PR112,57254726,2.518159,57432373,2.640660,57342285,11.05561517,57342285,11.01191052,57304605,4.001479086,4.000020279,2.285998,2.285998,1.296721
17PR225/2,57664961,2.497282,57687607,2.640660,57627570,10.91905619,57627570,10.95460947,57559861,4.000132025,4.000018948,2.286371,2.286371,1.297796
17PR113,57719561,2.489518,57942883,2.640660,57912855,11.24694363,57912855,11.24673238,57815116,3.998649080,4.000018569,2.286740,2.286740,1.299178
17PR227/2,58086614,2.508643,58198097,2.640660,57942885,10.96649539,57942885,10.97395449,58070372,4.001677707,4.000017826,2.287106,2.287106,1.300491
19PR6,58317011,2.508962,58453393,2.640660,58198140,11.55443530,58198140,11.56806757,58325627,3.991423818,4.000021195,2.287459,2.287459,1.301852
17PR229/2,58545719,2.487668,58708621,2.640660,58483425,11.05843552,58483425,11.12314188,58580883,3.991390494,4.000017608,2.287807,2.287807,1.303167
17PR115,58961204,2.497112,58963889,2.640660,58708650,11.33190028,58708650,11.44565413,58836139,3.997513288,4.000021252,2.288163,2.288163,1.304468
17PR231/2,59048564,2.509100,59219141,2.640660,59053995,11.37434812,59053995,11.36149489,59091394,3.997015549,4.000016455,2.288516,2.288516,1.305757
17PR116,59335844,2.525949,59474407,2.640660,59219160,11.27693158,59219160,11.33004143,59346650,3.997536071,4.000019848,2.288865,2.288865,1.306747
17PR233/2,59489687,2.516009,59729633,2.640660,59474415,10.99875938,59474415,10.97269318,59601905,3.996851759,4.000019301,2.289191,2.289191,1.307941
17PR117,59914369,2.514548,59984921,2.640660,59729670,10.89446834,59729670,10.92539707,59857161,3.996908586,4.000020176,2.289533,2.289533,1.309233
17PR235/2,60031603,2.527287,60240179,2.640660,60090030,11.18631098,59984925,11.16818366,60112417,4.003920027,4.000018394,2.289873,2.289873,1.310155
17PR118,60457972,2.513486,60495433,2.640660,60240180,11.08448825,60240180,11.11707068,60367672,4.000127145,4.000019435,2.290190,2.290190,1.311415
17PR237/2,60739508,2.516671,60750689,2.640660,60495435,10.97974581,60495435,11.06728530,60622928,3.996541535,4.000019123,2.290523,2.290523,1.312606
17PR119,60794542,2.512618,61005929,2.640660,60765705,11.02904799,60765705,11.00223805,60878183,3.993115857,4.000019363,2.290834,2.290834,1.313765
17PR239/2,61122664,2.515439,61261199,2.640660,61050990,10.94686923,61005945,10.97149573,61133439,3.997940158,4.000019377,2.291161,2.291161,1.314957
17PR120,61360844,2.520177,61516447,2.640660,61336275,11.08078254,61336275,11.10957692,61388694,3.996027318,4.000020407,2.291466,2.291466,1.316069
17PR241/2,61669714,2.503617,61771691,2.640660,61516455,10.97163114,61516455,10.97110994,61643950,3.991482607,4.000018212,2.291787,2.291787,1.317251
17PR121,61783354,2.508194,62026961,2.640660,61906845,11.10047708,61906845,11.21903085,61899205,3.987310285,4.000019433,2.292087,2.292087,1.318096
17PR243/2,62050424,2.513876,62282179,2.640660,62192130,10.95910735,62192130,10.94641888,62154461,3.989932326,4.000017619,2.292384,2.292384,1.319213
17PR122,62397541,2.521932,62537473,2.640660,62477415,11.04006242,62282220,11.11057316,62409717,3.997265277,4.000020658,2.292695,2.292695,1.320319
17PR245/2,62556371,2.518878,62792693,2.640660,62537475,10.98644304,62537475,10.92539693,62664972,4.001780086,4.000017561,2.292986,2.292986,1.321433
17PR123,62840422,2.532402,63047981,2.640660,62792730,11.22342832,62792730,11.20553530,62920228,4.007126349,4.000018625,2.293275,2.293275,1.322205
19PR13/2,63278701,2.515504,63303217,2.640660,63047985,11.59885682,63047985,11.56806731,63175483,4.005550368,4.000020259,2.293565,2.293565,1.323262
17PR124,63436831,2.511884,63558491,2.640660,63303240,11.33413193,63303240,11.30213472,63430739,4.005895037,4.000019698,2.293861,2.293861,1.324334
17PR249/2,63709222,2.499094,63813731,2.640660,63558495,11.13243964,63558495,11.06027832,63685994,4.003395344,4.000018584,2.294141,2.294141,1.325366
17PR125,64055518,2.500642,64069003,2.640660,63888825,11.06574467,63888825,11.03688051,63941250,3.997793019,4.000019451,2.294418,2.294418,1.326410
17PR251/2,64324174,2.517731,64324237,2.640660,64234170,11.07468529,64234170,11.10031084,64196505,3.996743106,4.000019328,2.294693,2.294693,1.327442
17PR126,64498708,2.506541,64579511,2.640660,64474410,10.96481928,64474410,10.94276631,64451761,3.997246408,4.000018015,2.294965,2.294965,1.328456
17PR253/2,64742518,2.512222,64834751,2.640660,64579515,11.50727290,64579515,11.44565382,64707016,3.993212763,4.000021379,2.295235,2.295235,1.329218
17PR127,64986949,2.505094,65090021,2.640660,64834770,11.08501294,64834770,11.01279999,64962272,3.990886363,4.000017887,2.295502,2.295502,1.330125
17PR255/2,65163442,2.492070,65345279,2.640660,65330265,10.85164213,65090025,10.92539681,65217527,3.995485575,4.000019455,2.295766,2.295766,1.331083
17PR128,65578417,2.506502,65600489,2.640660,65345280,10.93632353,65345280,10.92539680,65472783,3.999721805,4.000018727,2.296028,2.296028,1.332032
17PR257/2,65613622,2.533115,65855771,2.640660,65615550,11.41894661,65615550,11.36149455,65728038,4.008147645,4.000018634,2.296288,2.296288,1.332709
17PR129,66050896,2.515060,66111043,2.640660,65855790,11.24331980,65855790,11.19186986,65983294,4.008626809,4.000019126,2.296545,2.296545,1.333659
17PR259/2,66211177,2.529710,66366281,2.640660,66111045,11.25556673,66186120,11.24673195,66238549,4.011118623,4.000020170,2.296794,2.296794,1.334570
17PR130,66518266,2.525570,66621551,2.640660,66366300,11.07318253,66366300,10.92539675,66493805,4.014675526,4.000016826,2.297036,2.297036,1.335515
17PR261/2,66694819,2.533952,66876791,2.640660,66621555,11.33973476,66621555,11.33004106,66749060,4.017537343,4.000020181,2.297285,2.297285,1.336416
17PR131,66935164,2.528346,67108864,2.640660,66876810,11.13036026,67041975,11.08606432,67004315,4.016430327,4.000019126,2.297532,2.297532,1.337309
