alpha,n_min_lambda,min_lambda,n_max_lambda,max_lambda
0.125,44732883,0.0102774,45878208,0.01342592
0.125,43994733,0.00941694,43272408,0.0134376
0.125,39025662,0.01047968,40140789,0.01389617
0.125,35886843,0.00963827,36161154,0.0133168
0.125,33506607,0.00993761,34717857,0.01313223
0.125,30859551,0.0100236,28921458,0.01470463
0.125,28070412,0.0093887,27509112,0.01458977
0.125,25626327,0.00869281,23403033,0.0143719
0.125,21348441,0.01018686,22081266,0.01482148
0.125,16996494,0.01093885,17385804,0.01643833
0.125,14785602,0.01127288,15815904,0.01708605
0.125,13284777,0.01471674,11236524,0.02002863
0.125,9195204,0.01748042,7840263,0.02392332
0.125,6822066,0.0236102,4840002,0.03978795
0.125,4658679,0.03473728,4731984,0.04134219
0.125,4615857,0.03822591,4576734,0.04266209
0.125,4346721,0.03715194,4293129,0.04685661
0.125,4278144,0.03449036,4114071,0.04670978
0.125,4028076,0.03705641,4082247,0.04852167
0.125,3895671,0.03266961,3804987,0.04527114
0.125,3732486,0.04394427,3595959,0.05015325
0.125,3533127,0.04494884,3502122,0.05354389
0.125,3375399,0.04633295,3301545,0.05476778
0.125,3172734,0.04825433,3050004,0.06052485
0.125,2878956,0.05564129,2844228,0.06449056
0.125,2835807,0.04299678,2683824,0.0649744
0.125,2485431,0.05766344,2514213,0.07092166
0.125,2407509,0.0604547,2336178,0.07191938
0.125,2117622,0.06357438,2181849,0.07490083
0.125,2107989,0.07354431,2022432,0.08900511
0.125,1868763,0.08453421,1827534,0.09214364
0.125,1756749,0.0847105,1637682,0.09857782
0.125,1536171,0.08932638,1438281,0.11166411
0.125,1341171,0.10465227,1227417,0.12802286
0.125,1199496,0.12369461,1075152,0.14597758
0.125,987753,0.14223259,879087,0.15415329
0.125,685542,0.11543541,841929,0.14667233
0.125,592449,0.0998997,631059,0.1398814
0.125,381303,0.09341115,450126,0.11980908
0.125,264333,0.11158056,253341,0.14831955
0.125,241098,0.11010475,235875,0.14066996
0.125,227175,0.12311669,230736,0.1467256
0.125,209976,0.11826899,205251,0.15018219
0.125,198921,0.12066087,194409,0.15384274
0.125,184431,0.11964468,187473,0.16150298
0.125,166617,0.11931705,167505,0.15218494
0.125,157902,0.1150932,154242,0.1503508
0.125,148767,0.13362561,138246,0.17429805
0.125,132483,0.14176552,123369,0.18551017
0.125,117138,0.13561984,112914,0.18624726
0.125,98109,0.12326029,101376,0.1945291
0.125,83421,0.18671303,79764,0.22514249
0.125,69333,0.16389408,74613,0.2337305
0.125,57486,0.23642922,54780,0.29329024
0.125,50061,0.22974175,40359,0.34614799
0.125,35334,0.34460938,25080,0.50372347
0.125,23463,0.55225495,17043,0.72291814
0.25,110745927,0.01105455,109979358,0.01189202
0.25,108193809,0.01104561,105731415,0.01260132
0.25,102793458,0.01116684,103667952,0.01269737
0.25,100967862,0.01129458,100815321,0.01301422
0.25,98534247,0.01108172,97481961,0.01310437
0.25,95956194,0.01190149,93703983,0.01397944
0.25,90637296,0.01277051,90109017,0.0147013
0.25,88675128,0.01290784,88017918,0.0149491
0.25,85551072,0.01332704,84312996,0.01515073
0.25,82879794,0.01461386,83938299,0.01571512
0.25,78363372,0.01512086,78073128,0.01613909
0.25,77464461,0.01523248,75374634,0.01669419
0.25,74706024,0.01571443,74241363,0.01728798
0.25,69074272,0.01577665,68830977,0.01784852
0.25,65972121,0.01671956,67201782,0.0186582
0.25,63375507,0.01566027,64627641,0.01789022
0.25,61651551,0.01506011,60912579,0.0172151
0.25,58185543,0.01514254,58477224,0.01718211
0.25,54660099,0.0148929,56247849,0.01684713
0.25,50542479,0.01388511,52743639,0.01562117
0.25,49921248,0.0140729,49742274,0.01544138
0.25,44638932,0.01284471,46232793,0.01508097
0.25,41822703,0.01258506,41375988,0.01450643
0.25,39141423,0.01269902,39617097,0.01408837
0.25,37051272,0.01230018,37715418,0.01407499
0.25,34647717,0.01141747,34077639,0.01383634
0.25,29419581,0.00992977,31748886,0.01390442
0.25,28329261,0.01055037,27200571,0.01277961
0.25,23414508,0.00995653,24746376,0.01272971
0.25,22611672,0.01073436,22005561,0.01220535
0.25,16990389,0.0093979,19507878,0.01216265
0.25,15209298,0.009506,15694566,0.01211329
0.25,10866894,0.01094329,12128346,0.01306778
0.25,9269889,0.01070957,7762053,0.01369636
0.25,7245849,0.01389471,4840002,0.01946178
0.25,4665291,0.01970469,4803537,0.02472348
0.25,4596111,0.01711883,4500246,0.02237435
0.25,4447767,0.02040521,4334226,0.02520898
0.25,4101981,0.02102846,4213071,0.02681966
0.25,3938586,0.02180292,3951069,0.02682422
0.25,3768726,0.0204966,3745569,0.02692782
0.25,3623604,0.02113595,3657339,0.0279139
0.25,3554742,0.02033189,3408246,0.02795113
0.25,3348207,0.02576361,3244566,0.03061693
0.25,3194976,0.0224003,3103026,0.03113033
0.25,2922219,0.0262883,2848119,0.03204893
0.25,2835807,0.02560555,2713542,0.03388975
0.25,2486757,0.02965236,2643603,0.03613232
0.25,2371881,0.03284579,2338881,0.03896426
0.25,2197023,0.03249457,2117622,0.04047525
0.25,1976988,0.03566332,2038959,0.04037516
0.25,1898598,0.0405778,1808739,0.04662016
0.25,1752921,0.04192816,1618149,0.05109535
0.25,1548651,0.04246922,1507116,0.05450396
0.25,1345986,0.05384593,1226196,0.06011797
0.25,1215591,0.0603325,1054833,0.06891626
0.25,980073,0.07023195,925158,0.08030411
0.25,850617,0.07897114,701454,0.10195553
0.25,611949,0.09783999,503880,0.13101455
0.25,325314,0.10731461,492609,0.13878301
0.25,249054,0.10040008,247416,0.12433413
0.25,240057,0.09828769,235773,0.1265352
0.25,230736,0.09884831,225753,0.13220901
0.25,211002,0.0974551,215127,0.12701331
0.25,192357,0.10759033,201057,0.12708374
0.25,189816,0.09523169,181146,0.12301188
0.25,162864,0.09859258,168531,0.12380138
0.25,161370,0.09748115,156636,0.13195687
0.25,142593,0.08383422,147147,0.12238318
0.25,132639,0.08892878,122736,0.13182086
0.25,107514,0.09639003,113178,0.12755361
0.25,106458,0.09432157,106005,0.13089608
0.25,92706,0.08483493,82533,0.13979525
0.25,69333,0.10485673,74349,0.14879596
0.25,55161,0.12453961,63816,0.14575572
0.25,45006,0.11723733,42624,0.18091893
0.25,37014,0.1685061,27324,0.25192341
0.25,23463,0.1891628,14988,0.45304064
0.25,13926,0.32232828,13641,0.46212011
0.25,12441,0.37980169,12672,0.52656057
0.25,11682,0.44792574,10998,0.58424394
0.25,9867,0.50871206,9984,0.65154712
0.25,9405,0.52751095,8418,0.7375256
0.25,7293,0.68669689,7062,0.82470657
0.25,7029,0.8200575,6552,0.97973166
0.5,109460142,0.00534668,108706296,0.00585816
0.5,106675266,0.00447549,105453816,0.00584796
0.5,104891802,0.00564386,104953077,0.00602816
0.5,101801367,0.0056555,100753152,0.00637422
0.5,98542557,0.00567762,96593847,0.00658654
0.5,95035848,0.00552572,95382612,0.00676442
0.5,91575801,0.00612258,90527922,0.00693653
0.5,89272374,0.00630746,87952587,0.00750315
0.5,84452334,0.00664428,84179709,0.00739113
0.5,82210122,0.00595749,81678336,0.00763
0.5,80814957,0.00688569,78216039,0.00805
0.5,76029389,0.00720936,75155589,0.00840736
0.5,73867635,0.00767997,72169581,0.00872187
0.5,70977042,0.00809694,69305616,0.00891851
0.5,68453883,0.0081189,66323214,0.00948171
0.5,64021218,0.0087915,63444714,0.00968668
0.5,62515851,0.00853341,59593806,0.01013631
0.5,58746084,0.00897919,57544932,0.01043839
0.5,53826819,0.0097655,54512574,0.01104183
0.5,51647811,0.01039929,51363783,0.01195238
0.5,50271054,0.01037268,47614722,0.01252712
0.5,46464519,0.01221112,44285391,0.01318195
0.5,43361424,0.01195583,41726679,0.01423091
0.5,40927254,0.01343979,38714496,0.01497403
0.5,36366646,0.01409663,35752224,0.01614812
0.5,32572761,0.01497801,33420183,0.01718972
0.5,28908867,0.01461283,31231941,0.01639239
0.5,26771277,0.01395608,28236546,0.0151797
0.5,25017642,0.01181023,25600524,0.01381366
0.5,20493852,0.01237752,20983521,0.0138975
0.5,18131061,0.00968185,19616844,0.01254679
0.5,15172296,0.01031357,16138296,0.01227392
0.5,11039817,0.00941272,11236524,0.01128744
0.5,8754771,0.00858993,10065774,0.01089319
0.5,7139541,0.00925898,4826874,0.01555473
0.5,4815957,0.01213397,4773243,0.01604256
0.5,4577454,0.01190247,4625688,0.01571701
0.5,4430457,0.01134001,4397781,0.01482342
0.5,4148079,0.01157731,4233243,0.01632334
