START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,n_v,Calign_min,n_u,Calign_max,n_a,Cbound_min,n_b,Cbound_max
13PR111,3347524,2.724256,3348307,2.771023,3333330,11.00498482,3333330,11.05547732,3340829,4.192673152,4.197511023,3342622,2.724494,3333330,11.05787042,3348307,2.586579,3333330,11.26183648
13PR223D2,3360922,2.728150,3363343,2.770979,3357585,11.13885654,3357585,11.12745092,3355844,4.193041827,4.197462771,3351631,2.724508,3357585,11.13035164,3363343,2.586294,3357585,11.33337886
13PR112,3371647,2.732425,3378373,2.770936,3377220,10.78441078,3377220,10.76535752,3370859,4.193378087,4.197363771,3370076,2.724574,3377220,10.76798228,3378373,2.586008,3377220,10.97094153
13PR225D2,3389116,2.733824,3393373,2.770892,3378375,10.75322879,3378375,10.74786939,3385874,4.193594655,4.197364580,3391021,2.724598,3378375,10.75021474,3393373,2.585720,3378375,10.95343330
13PR113,3405022,2.730190,3408389,2.770848,3393390,10.86212704,3393390,10.84452493,3400889,4.192926481,4.197250701,3395101,2.724625,3393390,10.84688082,3408389,2.585432,3393390,11.04982908
13PR227D2,3422872,2.735176,3423419,2.770805,3416490,10.87781652,3416490,10.89781209,3415904,4.193222433,4.197141029,3417047,2.724673,3416490,10.90013596,3423419,2.585141,3416490,11.10272169
13PR114,3427378,2.732321,3438419,2.770761,3423420,11.35770653,3423420,11.37955811,3430919,4.193776158,4.197167879,3424781,2.724688,3423420,11.38190985,3438419,2.584851,3423420,11.58435053
13PR229D2,3451171,2.729773,3453409,2.770718,3438435,10.80451185,3438435,10.79453706,3445934,4.194269726,4.197031119,3442072,2.724732,3438435,10.79683525,3453409,2.584559,3438435,10.99907743
13PR115,3460357,2.736337,3468463,2.770675,3453450,11.23283412,3453450,11.25878839,3460949,4.193936019,4.197026025,3462896,2.724786,3453450,11.26110762,3468463,2.584265,3453450,11.46307924
13PR231D2,3474784,2.733925,3483463,2.770634,3468465,10.71127335,3468465,10.74685904,3475964,4.194318345,4.196922875,3474676,2.724803,3468465,10.74918031,3483463,2.583972,3468465,10.95090286
13PR116,3486289,2.734565,3498493,2.770591,3483480,11.14056315,3483480,11.14471897,3490979,4.194440052,4.196863440,3487921,2.724829,3483480,11.14703701,3498493,2.583676,3483480,11.34851821
13PR233D2,3506686,2.729702,3513491,2.770549,3498495,10.79200227,3498495,10.79305497,3505994,4.194236052,4.196839816,3502286,2.724864,3498495,10.79536804,3513491,2.583380,3498495,10.99661203
13PR117,3514702,2.737754,3528521,2.770507,3527160,10.93692369,3527160,10.92321581,3521009,4.194778510,4.196694325,3514066,2.724889,3527160,10.92547845,3528521,2.583082,3527160,11.10600705
13PR235D2,3542251,2.729292,3543523,2.770465,3528525,10.97399619,3528525,10.98501039,3536024,4.194761007,4.196691819,3540247,2.724945,3528525,10.98729735,3543523,2.582784,3528525,11.18809030
13PR118,3547633,2.736222,3558553,2.770423,3543540,10.93389001,3543540,10.93457021,3551039,4.194942662,4.196601877,3548696,2.724990,3543540,10.93685494,3558553,2.582484,3543540,11.13741505
13PR237D2,3568693,2.729609,3573529,2.770383,3558555,10.91253165,3558555,10.88543839,3566054,4.194401985,4.196531072,3565117,2.725002,3558555,10.88771973,3573529,2.582186,3558555,11.08805050
17PR7,3579298,2.733031,3588527,2.770342,3573570,11.48010601,3573570,11.46210642,3581069,4.193993260,4.196502900,3576932,2.725037,3573570,11.46434665,3588527,2.581884,3573570,11.66448806
13PR239D2,3599704,2.730351,3603583,2.770301,3588585,10.77733347,3588585,10.79090453,3596084,4.193670845,4.196457141,3595666,2.725076,3588585,10.79315540,3603583,2.581581,3588585,10.99305798
13PR120,3604522,2.737056,3618583,2.770260,3612840,10.99872091,3612840,11.00683231,3611099,4.193560572,4.196337559,3610966,2.725097,3612840,11.00958672,3618583,2.581277,3612840,11.20862186
13PR241D2,3633412,2.731104,3633583,2.770219,3618615,10.76437700,3632475,10.80650411,3626114,4.193538497,4.196293442,3625177,2.725125,3632475,10.80898423,3633626,2.580973,3632475,11.00800326
13PR121,3637066,2.732615,3648643,2.770179,3633630,10.73116496,3633630,10.74508786,3641129,4.193845603,4.196255297,3638267,2.725150,3633630,10.74729759,3648643,2.580667,3633630,10.94657006
13PR243D2,3650111,2.732524,3663659,2.770139,3652110,10.86483910,3652110,10.86840180,3656144,4.193713982,4.196182444,3655726,2.725192,3652110,10.87110191,3663659,2.580360,3652110,11.06961427
13PR122,3670291,2.736174,3678671,2.770099,3663660,10.91771363,3663660,10.92689296,3671159,4.193226375,4.196110073,3669311,2.725221,3663660,10.92911383,3678671,2.580053,3663660,11.12793849
13PR245D2,3688738,2.727642,3693689,2.770059,3691380,10.73777788,3678675,10.74462218,3686174,4.193392759,4.196072951,3691256,2.725267,3678675,10.74684173,3693689,2.579744,3678675,10.94545254
13PR123,3696934,2.734030,3708697,2.770020,3693690,11.02388659,3693690,11.01996586,3701189,4.192983441,4.195976191,3693841,2.725262,3693690,11.02213233,3708697,2.579435,3693690,11.22058316
13PR247D2,3710914,2.731627,3723719,2.769980,3708705,11.37000686,3708705,11.37633513,3716204,4.192983243,4.195954244,3711131,2.725296,3708705,11.37852140,3723719,2.579124,3708705,11.57674143
13PR124,3724429,2.734092,3738733,2.769941,3730650,11.11463083,3730650,11.12329207,3731219,4.192896572,4.195876348,3727721,2.725323,3730650,11.12565425,3738733,2.578813,3730650,11.32339367
13PR249D2,3752999,2.732633,3753721,2.769901,3738735,10.88543369,3738735,10.87665133,3746234,4.192569573,4.195808840,3743737,2.725355,3738735,10.87884070,3753721,2.578500,3738735,11.07664173
13PR125,3757318,2.736864,3768731,2.769863,3753750,10.76673137,3753750,10.74385649,3761250,4.191999316,4.195788250,3756827,2.725378,3753750,10.74604133,3768731,2.578188,3753750,10.94364196
13PR251D2,3772064,2.736698,3783739,2.769824,3768765,10.76868452,3768765,10.78685633,3776265,4.192211230,4.195704508,3771191,2.725402,3768765,10.78901106,3783778,2.577873,3768765,10.98643884
13PR126,3793627,2.725122,3798793,2.769785,3783780,10.73909487,3783780,10.74355747,3791280,4.191713185,4.195624747,3784622,2.725433,3783780,10.74571726,3798793,2.577557,3783780,10.94293898
13PR253D2,3804058,2.730832,3813773,2.769747,3798795,11.24447800,3798795,11.25499776,3806295,4.192325080,4.195574698,3803797,2.725460,3798795,11.25715759,3813773,2.577241,3798795,11.45418019
13PR127,3821746,2.737778,3828821,2.769709,3813810,10.82531431,3813810,10.82920288,3821310,4.192455069,4.195530599,3816886,2.725483,3813810,10.83135973,3828821,2.576924,3813810,11.02818816
17PR15D2,3831727,2.724742,3843823,2.769671,3828825,11.43641206,3828825,11.45931924,3836325,4.192372384,4.195488598,3841757,2.725531,3828825,11.46143523,3843823,2.576606,3828825,11.65810924
13PR128,3844504,2.738658,3858851,2.769633,3843840,10.74716404,3843840,10.74296293,3851340,4.192529038,4.195401337,3855002,2.725547,3843840,10.74509311,3858851,2.576286,3843840,10.94155956
13PR257D2,3858889,2.731221,3873847,2.769596,3858855,10.75831530,3858855,10.78494366,3866355,4.192324119,4.195339647,3862141,2.725571,3858855,10.78707482,3873847,2.575967,3858855,10.98334874
13PR129,3887581,2.729470,3888851,2.769558,3873870,10.99149996,3873870,11.00468790,3881370,4.191840200,4.195302887,3878597,2.725588,3873870,11.00681499,3888851,2.575646,3873870,11.20290326
13PR259D2,3892123,2.734163,3903899,2.769520,3888885,11.03070627,3888885,11.04945409,3896385,4.191364997,4.195270369,3901531,2.725622,3888885,11.05154331,3903899,2.575323,3888885,11.24748156
13PR130,3904997,2.734361,3918913,2.769483,3903900,10.74288829,3903900,10.74237846,3911400,4.191344852,4.195149777,3907327,2.725631,3903900,10.74447948,3918913,2.575000,3903900,10.94021983
13PR261D2,3933616,2.735961,3933929,2.769446,3918915,11.12662867,3918915,11.14009347,3926415,4.191842698,4.195128106,3930922,2.725675,3918915,11.14219654,3933929,2.574676,3918915,11.33775052
13PR131,3945646,2.736319,3948911,2.769409,3933930,10.82495067,3933930,10.82536396,3941430,4.192299152,4.195108885,3938657,2.725685,3933930,10.82746420,3948911,2.574352,3933930,11.02283844
13PR263D2,3956566,2.725906,3963959,2.769372,3948945,10.77164792,3948945,10.78310455,3956445,4.192000496,4.195009154,3951307,2.725719,3948945,10.78515505,3963959,2.574025,3948945,10.98039819
13PR132,3964021,2.725647,3978971,2.769336,3968055,10.93708852,3968055,10.91869129,3971460,4.192014670,4.194945201,3964516,2.725722,3968055,10.92485360,3978971,2.573699,3968055,11.09605068
13PR265D2,3983638,2.733942,3993959,2.769299,3978975,10.91600310,3978975,10.95228557,3986475,4.191751180,4.194898825,3980972,2.725745,3978975,10.95436102,3993959,2.573372,3978975,11.14922270
13PR133,4005787,2.735124,4009003,2.769263,3993990,11.38039680,3993990,11.37337618,4001490,4.191738551,4.194852683,3999706,2.725773,3993990,11.37544953,4009003,2.573043,3993990,11.57013759
13PR267D2,4019188,2.738599,4024003,2.769227,4009005,10.84643130,4009005,10.86484418,4016505,4.191285291,4.194816266,4012796,2.725793,4009005,10.86691472,4024003,2.572714,4009005,11.06143155
13PR134,4026511,2.734961,4039019,2.769191,4037880,10.92603683,4037880,10.92163435,4031520,4.191496298,4.194756385,4025732,2.725817,4037880,10.92395057,4039019,2.572384,4037880,11.11789164
13PR269D2,4051246,2.737485,4054033,2.769156,4039035,10.77770574,4039035,10.78133053,4046535,4.190809230,4.194669400,4049327,2.725860,4039035,10.78337903,4054033,2.572053,4039035,10.97757474
13PR135,4057546,2.736076,4069063,2.769120,4064445,11.00251153,4064445,11.00228679,4061550,4.190649144,4.194626086,4059052,2.725893,4064445,11.00481982,4069063,2.571720,4064445,11.19824569
13PR271D2,4073731,2.733229,4084079,2.769084,4081770,10.77343499,4081770,10.78428262,4076565,4.190500283,4.194557446,4071427,2.725879,4081770,10.78667537,4084079,2.571387,4081770,10.98004961
17PR8,4084261,2.732782,4099093,2.769049,4084080,11.44119865,4084080,11.45673203,4091580,4.190750838,4.194545784,4084636,2.725892,4084080,11.45873984,4099093,2.571054,4084080,11.65247359
13PR273D2,4100794,2.727506,4114087,2.769014,4103715,11.12164233,4103715,11.11958562,4106595,4.190872635,4.194473254,4109542,2.725927,4103715,11.12199475,4114087,2.570719,4103715,11.31511253
13PR137,4126984,2.729787,4129109,2.768978,4114110,10.80959411,4114110,10.81997210,4121610,4.191163376,4.194427640,4118111,2.725939,4114110,10.82199423,4129109,2.570383,4114110,11.01538644
13PR275D2,4131313,2.733147,4144121,2.768944,4129125,10.74697032,4129125,10.74027609,4136625,4.190760432,4.194348983,4143422,2.725968,4129125,10.74229779,4144121,2.570047,4129125,10.93552914
13PR138,4151207,2.734636,4159153,2.768909,4144140,11.25951360,4144140,11.25157823,4151640,4.190951000,4.194328592,4146347,2.725976,4144140,11.25356216,4150073,2.569914,4144140,11.44667151
13PR277D2,4167472,2.734730,4174151,2.768875,4159155,10.77920273,4159155,10.77906111,4166655,4.190695334,4.194276996,4170877,2.726003,4159155,10.78105431,4159187,2.570232,4159155,10.97399612
13PR139,4186474,2.731941,4189183,2.768840,4174170,10.80198679,4174170,10.81826760,4181670,4.190910174,4.194179089,4178171,2.726012,4174170,10.82026471,4174171,2.570754,4174170,11.01304585
13PR279D2,4198291,2.734901,4204169,2.768805,4189185,11.11367064,4189185,11.11007494,4196685,4.190737423,4.194178533,4192757,2.726052,4189185,11.11207211,4189187,2.571272,4189185,11.30469791
13PR140,4211551,2.734270,4219211,2.768771,4204200,10.72060898,4204200,10.73960415,4211700,4.190458465,4.194091550,4211917,2.726052,4204200,10.74155171,4204223,2.571788,4204200,10.93407330
13PR281D2,4222718,2.736257,4234229,2.768737,4219215,10.76250383,4219215,10.77796649,4226715,4.189767833,4.194046818,4221641,2.726071,4219215,10.77993430,4219217,2.572300,4219215,10.97228327
13PR141,4240399,2.726996,4249241,2.768703,4234230,10.97770338,4234230,10.97799184,4241730,4.189777611,4.193989469,4238231,2.726091,4234230,10.97996428,4234247,2.572808,4234230,11.17215768
13PR283D2,4263202,2.735207,4264259,2.768669,4260795,10.86400187,4260795,10.86254747,4256745,4.190297356,4.193944979,4254247,2.726104,4260795,10.86493173,4249249,2.573314,4260795,11.05644975
13PR142,4268842,2.735671,4279267,2.768636,4264260,10.87667072,4264260,10.89471637,4271760,4.190792312,4.193932853,4268611,2.726118,4264260,10.89668647,4264261,2.573815,4264260,11.08858460
13PR285D2,4293859,2.735073,4294259,2.768602,4279275,11.37964852,4279275,11.37064810,4286775,4.190842377,4.193843575,4286851,2.726139,4279275,11.37258989,4279283,2.574314,4279275,11.56436964
13PR143,4301086,2.733466,4309297,2.768568,4294290,10.75127087,4294290,10.73881731,4301790,4.191100191,4.193781836,4304141,2.726159,4294290,10.74076561,4294313,2.574810,4294290,10.93239351
13PR287D2,4321753,2.733233,4324303,2.768535,4309305,11.01186594,4309305,11.01403710,4316805,4.191213611,4.193757601,4315462,2.726182,4309305,11.01598669,4309309,2.575301,4309305,11.20746936
13PR144,4334326,2.732485,4339333,2.768502,4324320,10.70599441,4324320,10.73855902,4331820,4.191167406,4.193687320,4329166,2.726187,4324320,10.74050682,4324321,2.575790,4324320,10.93184868
17PR17D2,4342687,2.731893,4354349,2.768469,4339335,11.44382372,4339335,11.45432414,4346836,4.190993146,4.193634046,4352422,2.726211,4339335,11.45623373,4339337,2.576276,4339335,11.64747254
13PR145,4354381,2.730668,4369349,2.768436,4354350,11.13894909,4354350,11.13601760,4361851,4.191437545,4.193609606,4357777,2.726220,4354350,11.13794206,4354367,2.576759,4354350,11.32902609
13PR291D2,4383916,2.733884,4384379,2.768404,4369365,10.82059800,4369365,10.85120693,4376866,4.191284175,4.193519282,4372651,2.726249,4369365,10.85313348,4369381,2.577238,4369365,11.04407681
13PR146,4392181,2.736872,4399363,2.768371,4384380,10.89780283,4384380,10.88928839,4391881,4.191725286,4.193533417,4391657,2.726251,4384380,10.89121463,4384433,2.577716,4384380,11.08202098
13PR293D2,4405679,2.735107,4414379,2.768339,4408950,10.91307731,4408950,10.91470044,4406896,4.191388890,4.193453215,4412041,2.726275,4408950,10.92317984,4399397,2.578188,4408950,11.08796008
13PR147,4414576,2.725750,4429417,2.768306,4414410,10.73375321,4414410,10.73779576,4421911,4.191036321,4.193360362,4415407,2.726277,4414410,10.73969660,4414411,2.578658,4414410,10.93025764
13PR295D2,4429561,2.736670,4444409,2.768274,4429425,10.88432769,4429425,10.92604866,4436926,4.190590272,4.193345202,4437352,2.726302,4429425,10.92795259,4429427,2.579125,4429425,11.11837709
13PR148,4454551,2.728368,4459451,2.768241,4444440,11.03265849,4444440,11.04433212,4451941,4.190528020,4.193339861,4450442,2.726311,4444440,11.04623376,4444469,2.579591,4444440,11.23652836
13PR297D2,4465177,2.721670,4474469,2.768210,4459455,10.72787423,4459455,10.73741880,4466956,4.190891072,4.193240058,4472101,2.726332,4459455,10.73927431,4459519,2.580053,4459455,10.92948411
13PR149,4487311,2.735416,4489483,2.768177,4476780,11.09237757,4476780,11.11623770,4481971,4.190627531,4.193174268,4478392,2.726340,4476780,11.11860375,4474471,2.580510,4476780,11.30815346
13PR299D2,4491829,2.735740,4504457,2.768146,4489485,11.25280653,4489485,11.24846478,4496986,4.190736338,4.193183672,4502207,2.726402,4489485,11.25034635,4489493,2.580966,4489485,11.44027190
13PR150,4505906,2.732893,4519499,2.768114,4516050,10.99334739,4516050,10.99827725,4512001,4.189828227,4.193099411,4510216,2.726371,4516050,11.00056516,4504502,2.581418,4516050,11.18986004
13PR301D2,4523011,2.733773,4534501,2.768083,4519515,10.99090282,4519515,10.99880107,4527016,4.189620927,4.193067603,4523306,2.726378,4519515,11.00067987,4519517,2.581868,4519515,11.19035488
13PR151,4542301,2.738062,4549537,2.768051,4542615,10.89951621,4542615,10.91718559,4542031,4.189587621,4.192999539,4535086,2.726387,4542615,10.91905447,4534549,2.582316,4542615,11.10854779
13PR303D2,4556159,2.739283,4564559,2.768020,4555320,10.87523616,4555320,10.88685805,4557046,4.189664644,4.192949882,4551542,2.726405,4555320,10.88900462,4549547,2.582760,4555320,11.07811605
13PR152,4569949,2.730546,4579567,2.767989,4564560,11.34318730,4564560,11.36812313,4572061,4.189504009,4.192920736,4569001,2.726419,4564560,11.36998237,4564562,2.583202,4564560,11.55930587
13PR305D2,4590316,2.734674,4594589,2.767958,4579575,10.91094839,4579575,10.91841156,4587076,4.189311500,4.192864787,4583366,2.726428,4579575,10.92027044,4579609,2.583641,4579575,11.10947295
17PR9,4602932,2.730097,4609597,2.767926,4594590,11.45948269,4594590,11.45207366,4602091,4.189650179,4.192837740,4595146,2.726444,4594590,11.45389700,4594609,2.584078,4594590,11.64301485
13PR307D2,4610542,2.737622,4624603,2.767896,4614225,10.75732248,4609605,10.77139788,4617106,4.190087717,4.192786146,4621327,2.726461,4609605,10.77323584,4609621,2.584511,4609605,10.96222001
13PR154,4628746,2.733243,4639633,2.767865,4624620,10.72099323,4624620,10.73607911,4632121,4.190167071,4.192736107,4631987,2.726468,4624620,10.73791802,4624637,2.584942,4624620,10.92678331
13PR309D2,4649209,2.739006,4654649,2.767835,4639635,10.82618283,4639635,10.84225476,4647136,4.190117365,4.192663194,4646197,2.726483,4639635,10.84409431,4639643,2.585370,4639635,11.03284215
13PR155,4656952,2.736057,4669627,2.767804,4654650,11.10704604,4654650,11.10604226,4662151,4.189959920,4.192650216,4659287,2.726497,4654650,11.10784637,4654669,2.585796,4654650,11.29651396
13PR311D2,4679359,2.732018,4684661,2.767774,4669665,10.76356110,4669665,10.77046418,4677166,4.190098205,4.192593571,4677241,2.726516,4669665,10.77228046,4669681,2.586219,4669665,10.96082128
13PR156,4692518,2.733604,4699691,2.767743,4684680,10.71247317,4684680,10.73560428,4692181,4.189988568,4.192522651,4694972,2.726521,4684680,10.73742281,4684699,2.586640,4684680,10.92584787
13PR313D2,4712858,2.736369,4714691,2.767713,4699695,10.72811603,4699695,10.77000426,4707196,4.189754575,4.192511442,4706411,2.726526,4699695,10.77182382,4699697,2.587057,4699695,10.96013542
13PR157,4720367,2.732981,4729693,2.767683,4714710,10.79830808,4714710,10.80462981,4722211,4.189166456,4.192431970,4719061,2.726542,4714710,10.80640248,4714714,2.587474,4714710,10.99464963
13PR315D2,4735481,2.735074,4744711,2.767653,4729725,10.73698729,4729725,10.73525092,4737226,4.188994721,4.192457756,4737301,2.726555,4729725,10.73704339,4729759,2.587887,4729725,10.92516045
13PR158,4754051,2.734134,4759753,2.767623,4744740,10.89031944,4744740,10.87455343,4752241,4.189129102,4.192326427,4751666,2.726564,4744740,10.87635176,4744741,2.588297,4744740,11.06435372
13PR317D2,4770068,2.733782,4774769,2.767593,4759755,10.74789137,4762065,10.77855164,4767256,4.188956739,4.192289655,4764757,2.726572,4762065,10.78085145,4759787,2.588707,4762065,10.96822719
13PR159,4785934,2.733510,4789783,2.767564,4774770,10.93061122,4774770,10.94539272,4782271,4.188960621,4.192312863,4776691,2.726578,4774770,10.94719058,4774793,2.589112,4774770,11.13497767
13PR319D2,4803256,2.730254,4804799,2.767534,4789785,11.14002577,4789785,11.13237579,4797286,4.189627302,4.192206312,4797361,2.726600,4789785,11.13414722,4789789,2.589515,4789785,11.32185462
13PR160,4812503,2.739274,4819813,2.767505,4804800,10.72275258,4804800,10.73467432,4812301,4.189453753,4.192203233,4811726,2.726600,4804800,10.73645279,4804823,2.589916,4804800,10.92404804
13PR321D2,4829263,2.737084,4834829,2.767475,4819815,10.79573392,4819815,10.83679556,4827316,4.189492806,4.192104944,4824971,2.726609,4819815,10.83857614,4819817,2.590315,4819815,11.02606519
13PR161,4846708,2.729681,4849843,2.767446,4834830,11.23467537,4834830,11.24560990,4842331,4.189694496,4.192070119,4837906,2.726623,4834830,11.24738966,4834847,2.590711,4834830,11.43477644
19PRD2,5009596,2.727074,5105063,2.766965,4849845,12.12942159,4849845,12.12348299,4975835,4.188247534,4.191703738,4852766,2.726626,4849845,12.12522610,4849861,2.591106,4849845,12.31254742
17PR10,5189644,2.726734,5360353,2.766509,5105100,11.44358846,5105100,11.44796389,5231170,4.187475250,4.190993040,5113391,2.726767,5105100,11.44963696,5105101,2.597472,5105100,11.63543707
17PR21D2,5414146,2.729621,5615609,2.766077,5360355,11.44160166,5360355,11.44607803,5486498,4.187708747,4.190323139,5361626,2.726865,5360355,11.44768444,5360359,2.603267,5360355,11.63220861
17PR11,5733139,2.724411,5870857,2.765667,5615610,11.45613676,5615610,11.44429411,5741819,4.187053737,4.189681845,5626826,2.726929,5615610,11.44584214,5615629,2.608567,5615610,11.62930028
17PR23D2,5951941,2.729490,6126091,2.765277,5870865,12.00730592,5870865,11.98748264,5997134,4.186823707,4.189081602,5874227,2.726964,5870865,11.98897394,5870881,2.613430,5870865,12.17155717
17PR12,6196783,2.728150,6381371,2.764905,6126120,11.41740529,6126120,11.44098176,6252445,4.186622656,4.188500045,6374077,2.726960,6126120,11.44242413,6126139,2.617911,6126120,11.62429598
17PR25D2,6426964,2.730382,6636611,2.764549,6561555,11.89420431,6561555,11.89497011,6507751,4.185806225,4.187951766,6609886,2.726933,6561555,11.89636105,6381379,2.622053,6561555,12.07733236
17PR13,6680521,2.727733,6891883,2.764208,6636630,11.42193293,6636630,11.43796992,6763053,4.184477871,4.187422215,6889451,2.726884,6636630,11.43932164,6636661,2.625895,6636630,11.62020757
17PR27D2,6922309,2.732561,7147139,2.763881,6891885,11.41955863,6891885,11.43655928,7018352,4.184272157,4.186916216,7138126,2.726819,6891885,11.43787081,6891887,2.629466,6891885,11.61845184
17PR14,7397776,2.724194,7402363,2.763567,7147140,11.41735742,7147140,11.43520716,7273647,4.184122295,4.186430488,7399961,2.726747,7147140,11.43648020,7147169,2.632796,7147140,11.61686750
17PR29D2,7612777,2.731147,7657613,2.763265,7402395,11.86757037,7402395,11.85738525,7528940,4.183322607,4.185966773,7648637,2.726652,7402395,11.85862326,7402399,2.635908,7402395,12.03891622
17PR15,7815604,2.731391,7912889,2.762974,7657650,11.42636857,7657650,11.43266000,7784231,4.182662400,4.185515419,7904452,2.726551,7657650,11.43386404,7657679,2.638824,7657650,11.61415572
17PR31D2,7966429,2.731537,8168117,2.762694,7912905,11.80293813,7912905,11.82564368,8039519,4.182526342,4.185087264,8166727,2.726441,7912905,11.82681689,7912907,2.641561,7912905,12.00719063
17PR16,8259989,2.733277,8423407,2.762423,8273265,11.76428723,8273265,11.76600071,8294805,4.181845774,4.184665909,8410762,2.726330,8273265,11.76715630,8168161,2.644135,8273265,11.94775433
17PR33D2,8447048,2.733645,8678669,2.762162,8580495,11.62081423,8580495,11.62058158,8550090,4.182091229,4.184264282,8677391,2.726191,8580495,11.62183835,8423419,2.646561,8580495,11.80262462
17PR17,8889394,2.732371,8933917,2.761909,8843835,11.72588676,8843835,11.73453792,8805372,4.182363231,4.183874286,8925626,2.726062,8843835,11.73563313,8678671,2.648851,8843835,11.91690492
17PR35D2,8963534,2.731916,9189157,2.761664,8933925,11.39495084,8933925,11.42704748,9060653,4.181809401,4.183497057,9189176,2.725920,8933925,11.42811167,8933927,2.651017,8933925,11.60954045
17PR18,9302926,2.731073,9444403,2.761426,9189180,11.42705153,9189180,11.42603370,9315933,4.181262999,4.183131544,9420121,2.725785,9189180,11.42707333,9189181,2.653068,9189180,11.60892328
17PR37D2,9585649,2.727835,9699667,2.761196,9444435,11.75585455,9444435,11.75148057,9571211,4.180754003,4.182776566,9699686,2.725619,9444435,11.75249840,9444437,2.655013,9444435,11.93482257
19PR,9884209,2.729308,9954907,2.760972,9699690,12.09624858,9699690,12.09610367,9826488,4.180346857,4.182435097,9954227,2.725467,9699690,12.09709884,9699713,2.656861,9699690,12.27995051
17PR39D2,9968566,2.730278,10210177,2.760755,10015005,11.62054872,10015005,11.63449633,10081764,4.180298459,4.182099952,10207271,2.725303,10015005,11.63546751,9954949,2.658617,10015005,11.81903465
17PR20,10442116,2.734476,10465453,2.760544,10210200,11.41131455,10210200,11.42227457,10337039,4.179678954,4.181774884,10464736,2.725158,10210200,11.42322980,10210219,2.660290,10210200,11.60727644
17PR41D2,10518322,2.731277,10720709,2.760338,10465455,11.70488615,10465455,11.71425747,10592313,4.179337409,4.181460108,10717781,2.724967,10465455,11.71519514,10465501,2.661885,10465455,11.89990427
17PR21,10860259,2.728226,10975927,2.760139,10818885,11.48428644,10818885,11.49487108,10847586,4.179290542,4.181153973,10962311,2.724804,10818885,11.49578321,10720711,2.663407,10818885,11.68147952
17PR43D2,11184871,2.732604,11231219,2.759944,10975965,11.68944357,10975965,11.69825361,11102858,4.178926668,4.180853952,11215201,2.724628,10975965,11.69915635,10975967,2.664861,10975965,11.88531377
17PR22,11435836,2.730217,11486467,2.759754,11231220,11.39848563,11231220,11.41891778,11358130,4.178341789,4.180564008,11479892,2.724441,11231220,11.41980442,11231243,2.666252,11231220,11.60674242
17PR45D2,11632178,2.734914,11741729,2.759568,11696685,11.61540497,11696685,11.62415073,11613401,4.178375790,4.180277550,11729077,2.724262,11696685,11.62502410,11486537,2.667584,11696685,11.81346149
17PR23,11943124,2.731063,11996939,2.759388,11741730,11.94689566,11741730,11.96104880,11868671,4.177939909,4.180001693,11984606,2.724077,11741730,11.96190473,11741759,2.668859,11741730,12.15050942
17PR47D2,12042022,2.731732,12252197,2.759211,11996985,11.66476804,11996985,11.67032003,12123940,4.177896592,4.179731543,12243787,2.723887,11996985,11.67116106,11996987,2.670083,11996985,11.86064914
17PR24,12351431,2.733651,12507457,2.759039,12267255,11.59044823,12267255,11.60829357,12379209,4.177843537,4.179467194,12484117,2.723708,12267255,11.60913335,12252259,2.671258,12267255,11.79957698
17PR49D2,12682316,2.733403,12762727,2.758871,12507495,11.40843656,12507495,11.41517523,12634477,4.177025454,4.179208537,12754297,2.723505,12507495,11.41598891,12507503,2.672386,12507495,11.60733574
17PR25,12839536,2.733094,13018003,2.758706,12777765,11.52774527,12777765,11.53091159,12889745,4.176760161,4.178957790,13016726,2.723305,12777765,11.53172502,12762751,2.673471,12777765,11.72409008
17PR51D2,13227782,2.734391,13273207,2.758545,13123110,11.86028684,13123110,11.86910235,13145012,4.176627494,4.178709426,13263532,2.723128,13123110,11.86990689,13018009,2.674515,13123110,12.06362788
17PR26,13311619,2.733619,13528507,2.758387,13408395,11.57949687,13408395,11.58061812,13400279,4.176667680,4.178468511,13514146,2.722921,13408395,11.58139782,13273261,2.675520,13408395,11.77629408
17PR53D2,13550599,2.733635,13783751,2.758233,13528515,11.63069965,13528515,11.63625146,13655546,4.176472649,4.178232091,13781336,2.722741,13528515,11.63701610,13528517,2.676488,13528515,11.83242169
17PR27,13974406,2.733838,14039023,2.758082,13783770,11.40071874,13783770,11.41183951,13910812,4.176354933,4.178001973,14028856,2.722519,13783770,11.41259357,13783771,2.677422,13783770,11.60907900
17PR55D2,14195113,2.734450,14294261,2.757934,14159145,11.48745692,14159145,11.49452168,14166077,4.176213602,4.177773672,14293561,2.722313,14159145,11.49525092,14039057,2.678323,14159145,11.69337907
17PR28,14395261,2.732086,14549527,2.757789,14294280,11.40975000,14294280,11.41060198,14421342,4.175907479,4.177551045,14546606,2.722106,14294280,11.41133476,14294299,2.679193,14294280,11.61005471
19PR3D2,14646256,2.733399,14804767,2.757647,14549535,12.08092985,14549535,12.08117795,14676607,4.175368974,4.177335748,14804072,2.721902,14549535,12.08189955,14549567,2.680033,14549535,12.28177332
17PR29,14845921,2.733581,15060043,2.757507,14804790,11.82692142,14804790,11.83198430,14931872,4.175446288,4.177121372,15049876,2.721695,14804790,11.83269713,14804791,2.680845,14804790,12.03374552
